Model:  Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6_analytic
Time:    17.686 s
Success: true

--- Parser output ---
line 5:27 mismatched input 'unit' expecting ')'
line 5:37 extraneous input ')' expecting ';'
line 40:27 mismatched input 'unit' expecting ')'
line 40:37 extraneous input ')' expecting ';'
line 75:27 mismatched input 'unit' expecting ')'
line 75:37 extraneous input ')' expecting ';'
line 110:27 mismatched input 'unit' expecting ')'
line 110:37 extraneous input ')' expecting ';'
line 145:27 mismatched input 'unit' expecting ')'
line 145:37 extraneous input ')' expecting ';'
line 180:27 mismatched input 'unit' expecting ')'
line 180:37 extraneous input ')' expecting ';'
line 18317:183 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 20897:321 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 20898:183 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 20898:321 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 20899:183 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 20899:321 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 21542:183 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 21542:321 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 21543:183 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 21543:321 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 21544:183 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
line 21544:321 extraneous input '-' expecting {'end', 'pure', '(', 'der', 'initial', 'false', 'true', '[', '{', '.', IDENT, UNSIGNED_NUMBER, STRING}
