time,magFluxSensor.Phi_ref,magFluxSensor.Phi_sim,magFluxSensor.Phi_relerr,voltageSensor.v_ref,voltageSensor.v_sim,voltageSensor.v_relerr
0.0161,2.918719108e-05,3.059030728e-05,0.0195497,-0.004784785423,-0.003607143046,0.246122
0.01615,2.942643035e-05,3.081470194e-05,0.0193429,-0.004784785423,-0.003594317105,0.248803
0.0162,2.966566962e-05,3.103867041e-05,0.0191301,-0.004784785423,-0.003581453003,0.251491
0.01625,2.990490889e-05,3.126221269e-05,0.0189114,-0.004784785423,-0.003568551055,0.254188
0.0163,3.014414816e-05,3.148532879e-05,0.0186867,-0.004784785423,-0.003555611577,0.256892
0.01635,3.038338743e-05,3.170801871e-05,0.0184562,-0.004784785423,-0.003542634884,0.259604
0.0164,3.062262671e-05,3.193028246e-05,0.0182196,-0.004784785423,-0.00352962129,0.262324
0.01645,3.086186598e-05,3.215212003e-05,0.0179772,-0.004784785423,-0.003516571111,0.265051
0.0165,3.110110525e-05,3.237353143e-05,0.0177288,-0.004784785423,-0.003503484661,0.267786
0.01655,3.134034452e-05,3.259451664e-05,0.0174744,-0.004784785423,-0.003490362254,0.270529
0.0166,3.157958379e-05,3.281507568e-05,0.0172142,-0.004784785423,-0.003477204203,0.273279
0.01665,3.181882306e-05,3.303520853e-05,0.016948,-0.004784785423,-0.003464010823,0.276036
0.0167,3.205806233e-05,3.325491519e-05,0.0166758,-0.004784785423,-0.003450782426,0.278801
0.01675,3.22973016e-05,3.347419565e-05,0.0163977,-0.004784785423,-0.003437519325,0.281573
0.0168,3.253654087e-05,3.369304989e-05,0.0161137,-0.004784785423,-0.003424221833,0.284352
0.01685,3.277578015e-05,3.391147791e-05,0.0158237,-0.004784785423,-0.003410890262,0.287138
0.0169,3.301501942e-05,3.41294797e-05,0.0155278,-0.004784785423,-0.003397524925,0.289932
0.01695,3.325425869e-05,3.434705523e-05,0.015226,-0.004784785423,-0.003384126132,0.292732
0.017,3.349349796e-05,3.45642045e-05,0.0149182,-0.004784785423,-0.003370694197,0.295539
0.01705,3.373273723e-05,3.478092748e-05,0.0146045,-0.004784785423,-0.003357229429,0.298353
0.0171,3.39719765e-05,3.499722415e-05,0.0142848,-0.004784785423,-0.003343732139,0.301174
0.01715,3.421121577e-05,3.52130945e-05,0.0139592,-0.004784785423,-0.00333020264,0.304002
0.0172,3.445045504e-05,3.542853851e-05,0.0136277,-0.004784785423,-0.003316641239,0.306836
0.01725,3.468969431e-05,3.564355614e-05,0.0132902,-0.004784785423,-0.003303048249,0.309677
0.0173,3.492893359e-05,3.585814737e-05,0.0129468,-0.004784785423,-0.003289423978,0.312524
0.01735,3.516817286e-05,3.607231219e-05,0.0125974,-0.004784785423,-0.003275768737,0.315378
0.0174,3.540741213e-05,3.628605054e-05,0.0122421,-0.004784785423,-0.003262082833,0.318238
0.01745,3.56466514e-05,3.649936242e-05,0.0118809,-0.004784785423,-0.003248366577,0.321105
0.0175,3.588589067e-05,3.671224778e-05,0.0115137,-0.004784785423,-0.003234620277,0.323978
0.01755,3.612512994e-05,3.692470659e-05,0.0111405,-0.004784785423,-0.003220844241,0.326857
0.0176,3.636436921e-05,3.713673883e-05,0.0107615,-0.004784785423,-0.003207038778,0.329742
0.01765,3.660360848e-05,3.734834444e-05,0.0103764,-0.004784785423,-0.003193204195,0.332634
0.0177,3.684284776e-05,3.755952339e-05,0.00998548,-0.004784785423,-0.003179340799,0.335531
0.01775,3.708208703e-05,3.777027565e-05,0.00958857,-0.004784785423,-0.003165448898,0.338435
0.0178,3.73213263e-05,3.798060118e-05,0.00918571,-0.004784785423,-0.003151528799,0.341344
0.01785,3.756056557e-05,3.819049992e-05,0.00877691,-0.004784785423,-0.003137580809,0.344259
0.0179,3.779980484e-05,3.839997184e-05,0.00836216,-0.004784785423,-0.003123605233,0.34718
0.01795,3.803904411e-05,3.860901689e-05,0.00794146,-0.004784785423,-0.003109602379,0.350106
0.018,3.827828338e-05,3.881763503e-05,0.00751481,-0.004784785423,-0.003095572551,0.353038
0.01805,3.851752265e-05,3.90258262e-05,0.00708222,-0.004784785423,-0.003081516056,0.355976
0.0181,3.875676192e-05,3.923359035e-05,0.00664368,-0.004784785423,-0.003067433198,0.358919
0.01815,3.89960012e-05,3.944092744e-05,0.00619918,-0.004784785423,-0.003053324282,0.361868
0.0182,3.923524047e-05,3.964783741e-05,0.00574873,-0.004784785423,-0.003039189614,0.364822
0.01825,3.947447974e-05,3.98543202e-05,0.00529234,-0.004784785423,-0.003025029498,0.367782
0.0183,3.971371901e-05,4.006037576e-05,0.00482999,-0.004784785423,-0.003010844237,0.370746
0.01835,3.995295828e-05,4.026600403e-05,0.00436168,-0.004784785423,-0.002996634135,0.373716
0.0184,4.019219755e-05,4.047120496e-05,0.00388742,-0.004784785423,-0.002982399497,0.376691
0.01845,4.043143682e-05,4.067597847e-05,0.00340721,-0.004784785423,-0.002968140624,0.379671
0.0185,4.067067609e-05,4.088032451e-05,0.00292104,-0.004784785423,-0.002953857821,0.382656
0.01855,4.090991536e-05,4.108424301e-05,0.00242892,-0.004784785423,-0.00293955139,0.385646
0.0186,4.114915464e-05,4.128773391e-05,0.00193083,-0.004784785423,-0.002925221633,0.388641
0.01865,4.138839391e-05,4.149079714e-05,0.00142679,-0.004784785423,-0.002910868853,0.391641
0.0187,4.162763318e-05,4.169343263e-05,0.000916787,-0.004784785423,-0.002896493351,0.394645
0.01875,4.186687245e-05,4.189564031e-05,0.000400824,-0.004784785423,-0.002882095428,0.397654
0.0188,4.210611172e-05,4.209742011e-05,0.000121101,-0.004784785423,-0.002867675387,0.400668
0.01885,4.234535099e-05,4.229877196e-05,0.000648988,-0.004784785423,-0.002853233528,0.403686
0.0189,4.258459026e-05,4.249969578e-05,0.00118284,-0.004784785423,-0.002838770151,0.406709
0.01895,4.282382953e-05,4.270019149e-05,0.00172266,-0.004784785423,-0.002824285557,0.409736
0.019,4.30630688e-05,4.290025901e-05,0.00226844,-0.004784785423,-0.002809780047,0.412768
0.01905,4.330230808e-05,4.309989827e-05,0.00282019,-0.004784785423,-0.002795253919,0.415804
0.0191,4.354154735e-05,4.329910919e-05,0.0033779,-0.004784785423,-0.002780707474,0.418844
0.01915,4.378078662e-05,4.349789168e-05,0.00394159,-0.004784785423,-0.002766141011,0.421888
0.0192,4.402002589e-05,4.369624566e-05,0.00451125,-0.004784785423,-0.002751554829,0.424937
0.01925,4.425926516e-05,4.389417104e-05,0.00508688,-0.004784785423,-0.002736949226,0.427989
0.0193,4.449850443e-05,4.409166773e-05,0.00566848,-0.004784785423,-0.002722324502,0.431046
0.01935,4.47377437e-05,4.428873565e-05,0.00625605,-0.004784785423,-0.002707680953,0.434106
0.0194,4.497698297e-05,4.44853747e-05,0.0068496,-0.004784785423,-0.002693018878,0.43717
0.01945,4.521622224e-05,4.46815848e-05,0.00744913,-0.004784785423,-0.002678338575,0.440239
0.0195,4.545546152e-05,4.487736585e-05,0.00805464,-0.004784785423,-0.00266364034,0.44331
0.01955,4.569470079e-05,4.507271775e-05,0.00866612,-0.004784785423,-0.002648924471,0.446386
0.0196,4.593394006e-05,4.526764041e-05,0.00928359,-0.004784785423,-0.002634191265,0.449465
0.01965,4.617317933e-05,4.546213373e-05,0.00990704,-0.004784785423,-0.002619441017,0.452548
0.0197,4.64124186e-05,4.565619761e-05,0.0105365,-0.004784785423,-0.002604674025,0.455634
0.01975,4.665165787e-05,4.584983194e-05,0.0111719,-0.004784785423,-0.002589890583,0.458724
0.0198,4.689089714e-05,4.604303664e-05,0.0118133,-0.004784785423,-0.002575090987,0.461817
0.01985,4.713013641e-05,4.623581158e-05,0.0124607,-0.004784785423,-0.002560275534,0.464913
0.0199,4.736937569e-05,4.642815667e-05,0.0131141,-0.004784785423,-0.002545444517,0.468013
0.01995,4.760861496e-05,4.662007179e-05,0.0137734,-0.004784785423,-0.002530598231,0.471116
0.02,4.784785423e-05,4.681155685e-05,0.0144388,-0.004784785423,-0.002515736971,0.474222
0.02005,4.80870935e-05,4.700261172e-05,0.0151101,-0.004784785423,-0.002500861031,0.477331
0.0201,4.832633277e-05,4.71932363e-05,0.0157875,-0.004784785423,-0.002485970705,0.480443
0.02015,4.856557204e-05,4.738343047e-05,0.0164708,-0.004784785423,-0.002471066286,0.483558
0.0202,4.880481131e-05,4.757319412e-05,0.0171602,-0.004784785423,-0.002456148068,0.486675
0.02025,4.904405058e-05,4.776252713e-05,0.0178555,-0.004784785423,-0.002441216344,0.489796
0.0203,4.928328985e-05,4.795142937e-05,0.0185569,-0.004784785423,-0.002426271406,0.492919
0.02035,4.952252913e-05,4.813990075e-05,0.0192642,-0.004784785423,-0.002411313547,0.496046
0.0204,4.97617684e-05,4.832794112e-05,0.0199776,-0.004784785423,-0.002396343059,0.499174
0.02045,5.000100767e-05,4.851555036e-05,0.020697,-0.004784785423,-0.002381360234,0.502306
0.0205,5.024024694e-05,4.870272837e-05,0.0214223,-0.004784785423,-0.002366365363,0.50544
0.02055,5.047948621e-05,4.888947499e-05,0.0221537,-0.004784785423,-0.002351358738,0.508576
0.0206,5.071872548e-05,4.907579012e-05,0.0228911,-0.004784785423,-0.00233634065,0.511715
0.02065,5.095796475e-05,4.926167362e-05,0.0236345,-0.004784785423,-0.002321311389,0.514856
0.0207,5.119720402e-05,4.944712535e-05,0.0243839,-0.004784785423,-0.002306271246,0.517999
0.02075,5.143644329e-05,4.963214519e-05,0.0251394,-0.004784785423,-0.002291220511,0.521145
0.0208,5.167568257e-05,4.981673301e-05,0.0259008,-0.004784785423,-0.002276159475,0.524292
0.02085,5.191492184e-05,5.000088866e-05,0.0266683,-0.004784785423,-0.002261088426,0.527442
0.0209,5.215416111e-05,5.018461201e-05,0.0274418,-0.004784785423,-0.002246007653,0.530594
0.02095,5.239340038e-05,5.036790293e-05,0.0282214,-0.004784785423,-0.002230917447,0.533748
0.021,5.263263965e-05,5.055076127e-05,0.0290069,-0.004784785423,-0.002215818095,0.536903
0.02105,5.287187892e-05,5.073318689e-05,0.0297985,-0.004784785423,-0.002200709886,0.540061
0.0211,5.311111819e-05,5.091517964e-05,0.0305961,-0.004784785423,-0.002185593109,0.54322
0.02115,5.335035746e-05,5.109673939e-05,0.0313998,-0.004784785423,-0.002170468051,0.546381
0.0212,5.358959673e-05,5.127786598e-05,0.0322095,-0.004784785423,-0.002155334999,0.549544
0.02125,5.382883601e-05,5.145855928e-05,0.0330252,-0.004784785423,-0.002140194242,0.552708
0.0213,5.406807528e-05,5.163881912e-05,0.033847,-0.004784785423,-0.002125046066,0.555874
0.02135,5.430731455e-05,5.181864536e-05,0.0346748,-0.004784785423,-0.002109890757,0.559042
0.0214,5.454655382e-05,5.199803785e-05,0.0355086,-0.004784785423,-0.002094728603,0.562211
0.02145,5.478579309e-05,5.217699643e-05,0.0363485,-0.004784785423,-0.002079559889,0.565381
0.0215,5.502503236e-05,5.235552095e-05,0.0371944,-0.004784785423,-0.002064384902,0.568552
0.02155,5.526427163e-05,5.253361124e-05,0.0380464,-0.004784785423,-0.002049203927,0.571725
0.0216,5.55035109e-05,5.271126716e-05,0.0389045,-0.004784785423,-0.002034017249,0.574899
0.02165,5.574275018e-05,5.288848854e-05,0.0397686,-0.004784785423,-0.002018825153,0.578074
0.0217,5.598198945e-05,5.306527522e-05,0.0406387,-0.004784785423,-0.002003627924,0.58125
0.02175,5.622122872e-05,5.324162703e-05,0.0415149,-0.004784785423,-0.001988425847,0.584427
0.0218,5.646046799e-05,5.341754382e-05,0.0423972,-0.004784785423,-0.001973219206,0.587605
0.02185,5.669970726e-05,5.359302541e-05,0.0432856,-0.004784785423,-0.001958008285,0.590785
0.0219,5.693894653e-05,5.376807163e-05,0.04418,-0.004784785423,-0.001942793366,0.593964
0.02195,5.71781858e-05,5.394268233e-05,0.0450804,-0.004784785423,-0.001927574735,0.597145
0.022,5.741742507e-05,5.411685732e-05,0.045987,-0.004784785423,-0.001912352673,0.600326
0.02205,5.765666434e-05,5.429059643e-05,0.0468996,-0.004784785423,-0.001897127463,0.603508
0.0221,5.789590362e-05,5.44638995e-05,0.0478183,-0.004784785423,-0.001881899389,0.606691
0.02215,5.813514289e-05,5.463676634e-05,0.0487431,-0.004784785423,-0.001866668731,0.609874
0.0222,5.837438216e-05,5.480919677e-05,0.0496739,-0.004784785423,-0.001851435773,0.613058
0.02225,5.861362143e-05,5.498119063e-05,0.0506108,-0.004784785423,-0.001836200795,0.616242
0.0223,5.88528607e-05,5.515274772e-05,0.0515539,-0.004784785423,-0.001820964079,0.619426
0.02235,5.909209997e-05,5.532386787e-05,0.052503,-0.004784785423,-0.001805725906,0.622611
0.0224,5.933133924e-05,5.549455089e-05,0.0534582,-0.004784785423,-0.001790486557,0.625796
0.02245,5.957057851e-05,5.56647966e-05,0.0544195,-0.004784785423,-0.001775246313,0.628981
0.0225,5.980981778e-05,5.583460481e-05,0.0553869,-0.004784785423,-0.001760005453,0.632166
0.02255,6.004905706e-05,5.600397534e-05,0.0563603,-0.004784785423,-0.001744764257,0.635352
0.0226,6.028829633e-05,5.617290798e-05,0.0573399,-0.004784785423,-0.001729523005,0.638537
0.02265,6.05275356e-05,5.634140257e-05,0.0583256,-0.004784785423,-0.001714281977,0.641722
0.0227,6.076677487e-05,5.650945889e-05,0.0593174,-0.004784785423,-0.001699041451,0.644907
0.02275,6.100601414e-05,5.667707676e-05,0.0603153,-0.004784785423,-0.001683801707,0.648093
0.0228,6.124525341e-05,5.684425597e-05,0.0613193,-0.004784785423,-0.001668563022,0.651277
0.02285,6.148449268e-05,5.701099634e-05,0.0623295,-0.004784785423,-0.001653325675,0.654462
0.0229,6.172373195e-05,5.717729767e-05,0.0633457,-0.004784785423,-0.001638089945,0.657646
0.02295,6.196297122e-05,5.734315975e-05,0.0643681,-0.004784785423,-0.001622856107,0.66083
0.023,6.22022105e-05,5.750858238e-05,0.0653966,-0.004784785423,-0.001607624441,0.664013
0.02305,6.244144977e-05,5.767356536e-05,0.0664312,-0.004784785423,-0.001592395223,0.667196
0.0231,6.268068904e-05,5.783810848e-05,0.0674719,-0.004784785423,-0.001577168729,0.670378
0.02315,6.291992831e-05,5.800221154e-05,0.0685188,-0.004784785423,-0.001561945237,0.67356
0.0232,6.315916758e-05,5.816587432e-05,0.0695718,-0.004784785423,-0.001546725022,0.676741
0.02325,6.339840685e-05,5.832909663e-05,0.070631,-0.004784785423,-0.00153150836,0.679921
0.0233,6.363764612e-05,5.849187824e-05,0.0716963,-0.004784785423,-0.001516295528,0.683101
0.02335,6.387688539e-05,5.865421895e-05,0.0727677,-0.004784785423,-0.0015010868,0.686279
0.0234,6.411612466e-05,5.881611854e-05,0.0738453,-0.004784785423,-0.001485882452,0.689457
0.02345,6.435536394e-05,5.897757679e-05,0.074929,-0.004784785423,-0.001470682758,0.692633
0.0235,6.459460321e-05,5.913859349e-05,0.0760189,-0.004784785423,-0.001455487993,0.695809
0.02355,6.483384248e-05,5.929916842e-05,0.0771149,-0.004784785423,-0.001440298431,0.698984
0.0236,6.507308175e-05,5.945930136e-05,0.0782171,-0.004784785423,-0.001425114346,0.702157
0.02365,6.531232102e-05,5.961899208e-05,0.0793255,-0.004784785423,-0.001409936012,0.705329
0.0237,6.555156029e-05,5.977824037e-05,0.08044,-0.004784785423,-0.001394763702,0.7085
0.02375,6.579079956e-05,5.993704599e-05,0.0815607,-0.004784785423,-0.001379597689,0.71167
0.0238,6.603003883e-05,6.009540872e-05,0.0826875,-0.004784785423,-0.001364438246,0.714838
0.02385,6.626927811e-05,6.025332833e-05,0.0838205,-0.004784785423,-0.001349285645,0.718005
0.0239,6.650851738e-05,6.041080459e-05,0.0849598,-0.004784785423,-0.001334140159,0.72117
0.02395,6.674775665e-05,6.056783728e-05,0.0861051,-0.004784785423,-0.00131900206,0.724334
0.024,6.698699592e-05,6.072442615e-05,0.0872567,-0.004784785423,-0.001303871619,0.727496
0.02405,6.722623519e-05,6.088057098e-05,0.0884145,-0.004784785423,-0.001288749108,0.730657
0.0241,6.746547446e-05,6.103627152e-05,0.0895784,-0.004784785423,-0.001273634798,0.733816
0.02415,6.770471373e-05,6.119152755e-05,0.0907486,-0.004784785423,-0.001258528959,0.736973
0.0242,6.7943953e-05,6.134633881e-05,0.0919249,-0.004784785423,-0.001243431863,0.740128
0.02425,6.818319227e-05,6.150070508e-05,0.0931074,-0.004784785423,-0.001228343779,0.743281
0.0243,6.842243155e-05,6.16546261e-05,0.0942962,-0.004784785423,-0.001213264978,0.746433
0.02435,6.866167082e-05,6.180810163e-05,0.0954911,-0.004784785423,-0.001198195728,0.749582
0.0244,6.890091009e-05,6.196113144e-05,0.0966923,-0.004784785423,-0.0011831363,0.752729
0.02445,6.914014936e-05,6.211371527e-05,0.0978997,-0.004784785423,-0.001168086963,0.755875
0.0245,6.937938863e-05,6.226585287e-05,0.0991133,-0.004784785423,-0.001153047985,0.759018
0.02455,6.96186279e-05,6.241754399e-05,0.100333,-0.004784785423,-0.001138019635,0.762159
0.0246,6.985786717e-05,6.256878839e-05,0.101559,-0.004784785423,-0.001123002181,0.765297
0.02465,7.009710644e-05,6.27195858e-05,0.102791,-0.004784785423,-0.001107995891,0.768434
0.0247,7.033634571e-05,6.286993598e-05,0.10403,-0.004784785423,-0.001093001033,0.771567
0.02475,7.057558499e-05,6.301983867e-05,0.105275,-0.004784785423,-0.001078017875,0.774699
0.0248,7.081482426e-05,6.316929361e-05,0.106526,-0.004784785423,-0.001063046683,0.777828
0.02485,7.105406353e-05,6.331830054e-05,0.107783,-0.004784785423,-0.001048087724,0.780954
0.0249,7.12933028e-05,6.34668592e-05,0.109046,-0.004784785423,-0.001033141265,0.784078
0.02495,7.153254207e-05,6.361496933e-05,0.110316,-0.004784785423,-0.001018207571,0.787199
0.025,7.177178134e-05,6.376263067e-05,0.111592,-0.004784785423,-0.00100328691,0.790317
0.025,7.177178134e-05,6.376263067e-05,0.111592,0,-0.00100328691,0.209683
0.02505,7.177178134e-05,6.390984294e-05,0.109541,0,-0.0009883795468,0.206567
0.0251,7.177178134e-05,6.405660589e-05,0.107496,0,-0.0009734857465,0.203454
0.02515,7.177178134e-05,6.420291924e-05,0.105457,0,-0.0009586057744,0.200345
0.0252,7.177178134e-05,6.434878272e-05,0.103425,0,-0.0009437398954,0.197238
0.02525,7.177178134e-05,6.449419607e-05,0.101399,0,-0.0009288883741,0.194134
0.0253,7.177178134e-05,6.463915901e-05,0.0993792,0,-0.0009140514747,0.191033
0.02535,7.177178134e-05,6.478367125e-05,0.0973657,0,-0.0008992294611,0.187935
0.0254,7.177178134e-05,6.492773254e-05,0.0953585,0,-0.0008844225972,0.184841
0.02545,7.177178134e-05,6.507134259e-05,0.0933576,0,-0.0008696311463,0.181749
0.0255,7.177178134e-05,6.521450112e-05,0.0913629,0,-0.0008548553716,0.178661
0.02555,7.177178134e-05,6.535720785e-05,0.0893746,0,-0.0008400955359,0.175576
0.0256,7.177178134e-05,6.549946249e-05,0.0873925,0,-0.0008253519018,0.172495
0.02565,7.177178134e-05,6.564126477e-05,0.0854168,0,-0.0008106247315,0.169417
0.0257,7.177178134e-05,6.57826144e-05,0.0834474,0,-0.0007959142871,0.166343
0.02575,7.177178134e-05,6.592351109e-05,0.0814843,0,-0.0007812208303,0.163272
0.0258,7.177178134e-05,6.606395455e-05,0.0795275,0,-0.0007665446225,0.160205
0.02585,7.177178134e-05,6.620394449e-05,0.077577,0,-0.0007518859248,0.157141
0.0259,7.177178134e-05,6.634348062e-05,0.0756328,0,-0.0007372449981,0.154081
0.02595,7.177178134e-05,6.648256265e-05,0.073695,0,-0.000722622103,0.151025
0.026,7.177178134e-05,6.662119028e-05,0.0717635,0,-0.0007080174998,0.147973
0.02605,7.177178134e-05,6.675936322e-05,0.0698383,0,-0.0006934314485,0.144924
0.0261,7.177178134e-05,6.689708117e-05,0.0679195,0,-0.0006788642087,0.14188
0.02615,7.177178134e-05,6.703434382e-05,0.066007,0,-0.00066431604,0.138839
0.0262,7.177178134e-05,6.717115088e-05,0.0641008,0,-0.0006497872015,0.135803
0.02625,7.177178134e-05,6.730750205e-05,0.062201,0,-0.000635277952,0.13277
0.0263,7.177178134e-05,6.744339702e-05,0.0603076,0,-0.0006207885502,0.129742
0.02635,7.177178134e-05,6.757883548e-05,0.0584205,0,-0.0006063192543,0.126718
0.0264,7.177178134e-05,6.771381713e-05,0.0565398,0,-0.0005918703224,0.123698
0.02645,7.177178134e-05,6.784834166e-05,0.0546655,0,-0.0005774420121,0.120683
0.0265,7.177178134e-05,6.798240876e-05,0.0527975,0,-0.000563034581,0.117672
0.02655,7.177178134e-05,6.811601812e-05,0.0509359,0,-0.0005486482862,0.114665
0.0266,7.177178134e-05,6.824916942e-05,0.0490807,0,-0.0005342833845,0.111663
0.02665,7.177178134e-05,6.838186235e-05,0.0472319,0,-0.0005199401326,0.108665
0.0267,7.177178134e-05,6.851409659e-05,0.0453895,0,-0.0005056187867,0.105672
0.02675,7.177178134e-05,6.864587182e-05,0.0435535,0,-0.000491319603,0.102684
0.0268,7.177178134e-05,6.877718773e-05,0.0417238,0,-0.0004770428371,0.0996999
0.02685,7.177178134e-05,6.8908044e-05,0.0399006,0,-0.0004627887444,0.0967209
0.0269,7.177178134e-05,6.903844029e-05,0.0380838,0,-0.0004485575803,0.0937466
0.02695,7.177178134e-05,6.916837629e-05,0.0362734,0,-0.0004343495994,0.0907772
0.027,7.177178134e-05,6.929785167e-05,0.0344694,0,-0.0004201650565,0.0878127
0.02705,7.177178134e-05,6.942686611e-05,0.0326718,0,-0.0004060042059,0.0848532
0.0271,7.177178134e-05,6.955541927e-05,0.0308807,0,-0.0003918673015,0.0818986
0.02715,7.177178134e-05,6.968351082e-05,0.029096,0,-0.0003777545972,0.0789491
0.0272,7.177178134e-05,6.981114043e-05,0.0273177,0,-0.0003636663464,0.0760047
0.02725,7.177178134e-05,6.993830778e-05,0.0255459,0,-0.0003496028022,0.0730655
0.0273,7.177178134e-05,7.006501252e-05,0.0237805,0,-0.0003355642176,0.0701315
0.02735,7.177178134e-05,7.019125431e-05,0.0220216,0,-0.0003215508452,0.0672028
0.0274,7.177178134e-05,7.031703282e-05,0.0202691,0,-0.0003075629373,0.0642794
0.02745,7.177178134e-05,7.044234772e-05,0.0185231,0,-0.000293600746,0.0613613
0.0275,7.177178134e-05,7.056719865e-05,0.0167835,0,-0.0002796645229,0.0584487
0.02755,7.177178134e-05,7.069158527e-05,0.0150504,0,-0.0002657545197,0.0555416
0.0276,7.177178134e-05,7.081550725e-05,0.0133238,0,-0.0002518709874,0.05264
0.02765,7.177178134e-05,7.093896423e-05,0.0116037,0,-0.0002380141769,0.049744
0.0277,7.177178134e-05,7.106195587e-05,0.00989004,0,-0.0002241843389,0.0468536
0.02775,7.177178134e-05,7.118448181e-05,0.00818288,0,-0.0002103817238,0.0439689
0.0278,7.177178134e-05,7.130654172e-05,0.00648221,0,-0.0001966065815,0.0410899
0.02785,7.177178134e-05,7.142813522e-05,0.00478804,0,-0.0001828591618,0.0382168
0.0279,7.177178134e-05,7.154926199e-05,0.00310037,0,-0.0001691397143,0.0353495
0.02795,7.177178134e-05,7.166992164e-05,0.00141922,0,-0.000155448488,0.0324881
0.028,7.177178134e-05,7.179011384e-05,0.000255428,0,-0.000141785732,0.0296326
0.02805,7.177178134e-05,7.190983822e-05,0.00192355,0,-0.0001281516948,0.0267832
0.0281,7.177178134e-05,7.202909442e-05,0.00358516,0,-0.0001145466248,0.0239398
0.02815,7.177178134e-05,7.214788209e-05,0.00524023,0,-0.00010097077,0.0211025
0.0282,7.177178134e-05,7.226620085e-05,0.00688877,0,-8.742437828e-05,0.0182713
0.02825,7.177178134e-05,7.238405034e-05,0.00853078,0,-7.390769704e-05,0.0154464
0.0283,7.177178134e-05,7.25014302e-05,0.0101662,0,-6.04209735e-05,0.0126277
0.02835,7.177178134e-05,7.261834006e-05,0.0117951,0,-4.69644546e-05,0.00981537
0.0284,7.177178134e-05,7.273477955e-05,0.0134175,0,-3.353838695e-05,0.00700938
0.02845,7.177178134e-05,7.28507483e-05,0.0150333,0,-2.014301693e-05,0.00420981
0.0285,7.177178134e-05,7.296624593e-05,0.0166425,0,-6.778590579e-06,0.0014167
0.02855,7.177178134e-05,7.308127209e-05,0.0182452,0,6.554646304e-06,0.00136989
0.0286,7.177178134e-05,7.319582638e-05,0.0198413,0,1.985644823e-05,0.00414991
0.02865,7.177178134e-05,7.330990843e-05,0.0214308,0,3.312656997e-05,0.00692331
0.0287,7.177178134e-05,7.342351786e-05,0.0230137,0,4.636476662e-05,0.00969004
0.02875,7.177178134e-05,7.35366543e-05,0.0245901,0,5.957079352e-05,0.01245
0.0288,7.177178134e-05,7.364931736e-05,0.0261598,0,7.274440631e-05,0.0152033
0.02885,7.177178134e-05,7.376150665e-05,0.0277229,0,8.588536093e-05,0.0179497
0.0289,7.177178134e-05,7.38732218e-05,0.0292795,0,9.899341357e-05,0.0206892
0.02895,7.177178134e-05,7.398446242e-05,0.0308294,0,0.0001120683207,0.0234218
0.029,7.177178134e-05,7.409522812e-05,0.0323727,0,0.0001251098392,0.0261474
0.02905,7.177178134e-05,7.420551851e-05,0.0339094,0,0.000138117726,0.028866
0.0291,7.177178134e-05,7.43153332e-05,0.0354394,0,0.0001510917386,0.0315775
0.02915,7.177178134e-05,7.44246718e-05,0.0369629,0,0.0001640316345,0.0342819
0.0292,7.177178134e-05,7.453353391e-05,0.0384796,0,0.0001769371716,0.0369791
0.02925,7.177178134e-05,7.464191914e-05,0.0399898,0,0.0001898081082,0.0396691
0.0293,7.177178134e-05,7.474982709e-05,0.0414933,0,0.0002026442027,0.0423518
0.02935,7.177178134e-05,7.485725737e-05,0.0429901,0,0.000215445214,0.0450271
0.0294,7.177178134e-05,7.496420957e-05,0.0444803,0,0.000228210901,0.0476951
0.02945,7.177178134e-05,7.507068329e-05,0.0459638,0,0.0002409410232,0.0503557
0.0295,7.177178134e-05,7.517667812e-05,0.0474406,0,0.0002536353401,0.0530087
0.02955,7.177178134e-05,7.528219367e-05,0.0489108,0,0.0002662936116,0.0556542
0.0296,7.177178134e-05,7.538722953e-05,0.0503742,0,0.0002789155979,0.0582922
0.02965,7.177178134e-05,7.549178528e-05,0.051831,0,0.0002915010596,0.0609225
0.0297,7.177178134e-05,7.559586053e-05,0.0532811,0,0.0003040497573,0.0635451
0.02975,7.177178134e-05,7.569945485e-05,0.0547245,0,0.0003165614521,0.06616
0.0298,7.177178134e-05,7.580256785e-05,0.0561612,0,0.0003290359054,0.0687671
0.02985,7.177178134e-05,7.590519909e-05,0.0575911,0,0.0003414728787,0.0713664
0.0299,7.177178134e-05,7.600734817e-05,0.0590144,0,0.000353872134,0.0739578
0.02995,7.177178134e-05,7.610901467e-05,0.0604309,0,0.0003662334335,0.0765412
0.03,7.177178134e-05,7.621019817e-05,0.0618407,0,0.0003785565395,0.0791167
0.03005,7.177178134e-05,7.631089825e-05,0.0632438,0,0.0003908412149,0.0816842
0.0301,7.177178134e-05,7.641111449e-05,0.0646401,0,0.0004030872227,0.0842435
0.03015,7.177178134e-05,7.651084647e-05,0.0660296,0,0.0004152943263,0.0867948
0.0302,7.177178134e-05,7.661009376e-05,0.0674125,0,0.0004274622891,0.0893378
0.03025,7.177178134e-05,7.670885593e-05,0.0687885,0,0.0004395908752,0.0918726
0.0303,7.177178134e-05,7.680713256e-05,0.0701578,0,0.0004516798487,0.0943992
0.03035,7.177178134e-05,7.690492321e-05,0.0715203,0,0.000463728974,0.0969174
0.0304,7.177178134e-05,7.700222746e-05,0.0728761,0,0.0004757380159,0.0994272
0.03045,7.177178134e-05,7.709904488e-05,0.074225,0,0.0004877067395,0.101929
