time,capacitor2.n.i,capacitor1.n.i,sineVoltage.phi,cosineVoltage.phi,capacitor2.v,capacitor1.v,inductor2.i,inductor1.i
0.1441731403,0.008718172941,-0.02803381702,13.06016261,13.06016261,1.057526763,0.4967091313,-0.008718172941,0.02803381702
0.1458065686,0.02667331156,-0.02300082989,13.35777264,13.35777264,0.8746584304,0.760717864,-0.02667331156,0.02300082989
0.1474399969,0.03804836172,-0.01567220205,13.65873548,13.65873548,0.5332060649,0.9609468893,-0.03804836172,0.01567220205
0.1491434044,0.03727492999,-0.006165890191,13.97616351,13.97616351,0.119112907,1.079162842,-0.03727492999,0.006165890191
0.1508468119,0.02835470607,0.004363418552,14.29723779,14.29723779,-0.2349441165,1.089257543,-0.02835470607,-0.004363418552
0.1525502195,0.0210595734,0.01482510693,14.62195833,14.62195833,-0.4943704909,0.9859940467,-0.0210595734,-0.01482510693
0.154253627,0.0198650144,0.02406067803,14.95032512,14.95032512,-0.7087937558,0.7762991969,-0.0198650144,-0.02406067803
0.1559570345,0.01982376566,0.03098194755,15.28233817,15.28233817,-0.9241773903,0.4792381457,-0.01982376566,-0.03098194755
0.1576604421,0.01254984881,0.03468798944,15.61799747,15.61799747,-1.10650558,0.1246147055,-0.01254984881,-0.03468798944
0.1594459596,-0.005260545362,0.03445667931,15.97375083,15.97375083,-1.154949898,-0.2673805919,0.005260545362,-0.03445667931
0.1612314772,-0.0255206557,0.02977109075,16.33351044,16.33351044,-0.9788777715,-0.6317772433,0.0255206557,-0.02977109075
0.1630169948,-0.037208717,0.02095339525,16.69727631,16.69727631,-0.6155028634,-0.9198373424,0.037208717,-0.02095339525
0.1649086307,-0.03671241443,0.008162048704,17.08703226,17.08703226,-0.1653251492,-1.095622812,0.03671241443,-0.008162048704
0.1668002665,-0.03045478931,-0.006409160201,17.48128483,17.48128483,0.2342721605,-1.106743886,0.03045478931,0.006409160201
0.1686919024,-0.02668360633,-0.02052231325,17.880034,17.880034,0.5700090209,-0.945071334,0.02668360633,0.02052231325
0.1705835382,-0.02395481992,-0.03185203297,18.28327977,18.28327977,0.8737684982,-0.62997183,0.02395481992,0.03185203297
0.1724751741,-0.01406123584,-0.03836409203,18.69102216,18.69102216,1.110242015,-0.207086587,0.01406123584,0.03836409203
0.174423573,0.006684841179,-0.0385725068,19.11570086,19.11570086,1.163814494,0.2710305245,-0.006684841179,0.0385725068
0.176371972,0.02935213335,-0.03172812832,19.54515008,19.54515008,0.938169246,0.7083749355,-0.02935213335,0.03172812832
0.1783203709,0.04167404034,-0.01865388494,19.97936982,19.97936982,0.4888498448,1.022264933,-0.04167404034,0.01865388494
0.1803475784,0.04032059478,-0.0007406516199,20.43621668,20.43621668,-0.04580910534,1.148770743,-0.04032059478,0.0007406516199
0.1823747859,0.03228067015,0.01804806994,20.89822778,20.89822778,-0.5102175686,1.037335727,-0.03228067015,-0.01804806994
