time,dcpm.airGapDC.ia,armatureInverter.idealDcDc.powerMot.product.u1,armatureInverter.iMot,armatureInverter.iDCFilter.u,armatureInverter.gain.u,speedController.integrator.y,slewRateLimiter.y,preFilter.y,dcpm.inertiaRotor.w,dcpm.friction.phi,currentController.integrator.y,armatureInverter.vMotFilter.y,armatureInverter.iDCFilter.y,dcpm.inertiaRotor.a,dcpm.la.i,armatureInverter.iMotFilter.y,armatureInverter.vDCFilter.y,armatureInverter.idealDcDc.deadTime.y,loadInertia.w,loadInertia.phi,armatureInverter.idealDcDc.powerController.y
0.6742892562,80.78052338,54.42119403,106.1799986,37.33173695,116.4449612,1.366733247,149.2252121,149.225651,150.275182,35.56510785,6.185494142,62.73449545,59.25064625,171.4215947,80.78052338,106.1799986,116.4449612,54.42119403,150.275182,35.56510785,37.33173695
0.6750577329,57.49738791,53.5265154,85.5180593,25.98467328,117.3622439,1.281504119,149.2254475,149.225651,150.3879163,35.68063658,4.246869293,57.86928636,43.96260116,122.0132467,57.49738791,85.5180593,117.3622439,53.5265154,150.3879163,35.68063658,25.98467328
0.6758324028,34.8704904,55.38159389,63.46301234,16.22492256,118.1245447,1.188293975,149.2255572,149.225651,150.4636292,35.7971693,2.400682024,55.98675374,31.25758913,73.99747887,34.8704904,63.46301234,118.1245447,55.38159389,150.4636292,35.7971693,16.22492256
0.6766338703,13.61948976,59.35572463,40.94409577,6.759567982,118.7998829,1.087195327,149.225609,149.225651,150.5044836,35.91777979,0.6975988309,56.81911248,20.00195196,28.9014549,13.61948976,40.94409577,118.7998829,59.35572463,150.5044836,35.91777979,6.759567982
0.6775131342,-6.216639374,65.09550275,18.13047549,-3.36653126,119.4688518,0.9742043097,149.2256336,149.225651,150.5107752,36.05011843,-0.8641856668,60.17949359,8.852470563,-13.19211848,-6.216639374,18.13047549,119.4688518,65.09550275,150.5107752,36.05011843,-3.36653126
0.6784710582,-23.18240706,71.89370493,-3.173305447,-13.79369121,120.1467862,0.8522948752,149.2256443,149.225651,150.4800634,36.19428436,-2.174191272,65.63055299,-2.446436814,-49.19459568,-23.18240706,-3.173305447,120.1467862,71.89370493,150.4800634,36.19428436,-13.79369121
0.6792179943,-33.08355081,77.01354915,-16.75005036,-21.01153109,120.6356864,0.7601798861,149.2256479,149.225651,150.4350998,36.30666754,-2.923106814,70.45483426,-10.59477267,-70.20547529,-33.08355081,-16.75005036,120.6356864,77.01354915,150.4350998,36.30666754,-21.01153109
0.6800433251,-40.93067882,82.1207389,-28.57352235,-27.62874836,121.1179888,0.6629589754,149.2256497,149.225651,150.3698401,36.43080026,-3.502581126,75.80260393,-18.63314701,-86.85759811,-40.93067882,-28.57352235,121.1179888,82.1207389,150.3698401,36.43080026,-27.62874836
0.6809079378,-46.14975593,86.65085279,-37.58358918,-32.78677159,121.5380182,0.5674340454,149.2256505,149.225651,150.2895272,36.56077791,-3.872908497,80.99962855,-25.63363589,-97.93282371,-46.14975593,-37.58358918,121.5380182,86.65085279,150.2895272,36.56077791,-32.78677159
0.6818539722,-49.02159481,90.57923037,-43.96885276,-36.34241248,121.8822612,0.4712818196,149.2256508,149.225651,150.1935609,36.70291203,-4.057715893,85.8980345,-31.37102081,-104.0270551,-49.02159481,-43.96885276,121.8822612,90.57923037,150.1935609,36.70291203,-36.34241248
0.6829034907,-49.60677606,93.77004474,-47.59689215,-38.0400523,122.1216568,0.3754725977,149.225651,149.225651,150.0833042,36.86048521,-4.063918229,90.21562946,-35.36094634,-105.2688483,-49.60677606,-47.59689215,122.1216568,93.77004474,150.0833042,36.86048521,-38.0400523
0.6841191223,-47.96170925,96.21121766,-48.42933215,-37.74158181,122.2340926,0.2789318924,149.225651,149.225651,149.9570342,37.04285403,-3.896434586,93.8110063,-37.23487689,-101.7779081,-47.96170925,-48.42933215,122.2340926,96.21121766,149.9570342,37.04285403,-37.74158181
0.6856585784,-43.79286755,97.9446863,-46.12223405,-35.12705131,122.1880414,0.1780850542,149.225651,149.225651,149.8067116,37.27358884,-3.530652943,96.6201615,-36.46735592,-92.93135124,-43.79286755,-46.12223405,122.1880414,97.9446863,149.8067116,37.27358884,-35.12705131
0.6874575416,-37.57575954,98.84267829,-40.89664717,-30.48606288,121.9756247,0.08790452738,149.225651,149.225651,149.651141,37.5429421,-3.007424807,98.26262372,-32.92707867,-79.73823828,-37.57575954,-40.89664717,121.9756247,98.84267829,149.651141,37.5429421,-30.48606288
0.6893458737,-30.6493711,99.12426656,-34.26501559,-25.00487495,121.6710123,0.02090219047,149.225651,149.225651,149.5144393,37.82539971,-2.434025854,98.94035457,-27.85020423,-65.03998552,-30.6493711,-34.26501559,121.6710123,99.12426656,149.5144393,37.82539971,-25.00487495
0.6915358771,-22.92125323,99.01353754,-26.41631734,-18.73710624,121.2941386,-0.02808182748,149.225651,149.225651,149.3901972,38.15269423,-1.799982604,99.06222073,-21.56897715,-48.64041004,-22.92125323,-26.41631734,121.2941386,99.01353754,149.3901972,38.15269423,-18.73710624
0.6939347035,-15.42249591,98.55346012,-18.49490471,-12.58697355,120.9063673,-0.05514744497,149.225651,149.225651,149.2931297,38.51093131,-1.189715433,98.7518119,-15.10612226,-32.72755278,-15.42249591,-18.49490471,120.9063673,98.55346012,149.2931297,38.51093131,-12.58697355
0.6965187933,-8.909035732,97.82012713,-11.34841237,-7.236190976,120.5543195,-0.06329935565,149.225651,149.225651,149.2272208,38.89662532,-0.6645821536,98.10797478,-9.238657844,-18.905561,-8.909035732,-11.34841237,120.5543195,97.82012713,149.2272208,38.89662532,-7.236190976
0.6996286741,-3.417933343,96.86251481,-5.041081751,-2.755127143,120.2446226,-0.05673929289,149.225651,149.225651,149.1879267,39.3606337,-0.227283612,97.16546268,-4.077043786,-7.253079823,-3.417933343,-5.041081751,120.2446226,96.86251481,149.1879267,39.3606337,-2.755127143
0.7027385549,-0.2092223811,96.04681178,-1.130367716,-0.1674510051,120.0545264,-0.04277147035,149.225651,149.225651,149.1770645,39.82456801,0.0237052524,96.29579552,-0.9087740817,-0.4439836821,-0.2092223811,-1.130367716,120.0545264,96.04681178,149.1770645,39.82456801,-0.1674510051
0.7058484357,1.311017361,95.46634396,0.8952075415,1.043525965,119.9572264,-0.02808548106,149.225651,149.225651,149.1814509,40.28849514,0.1387100543,95.63912703,0.7128925027,2.782065246,1.311017361,0.8952075415,119.9572264,95.46634396,149.1814509,40.28849514,1.043525965
0.7089583165,1.758766758,95.10923437,1.656213936,1.394930707,119.9211136,-0.01590788287,149.225651,149.225651,149.1920191,40.75244735,0.1684330605,95.21299171,1.314773679,3.732218978,1.758766758,1.656213936,119.9211136,95.10923437,149.1920191,40.75244735,1.394930707
0.7125317531,1.579135428,94.9067067,1.655582402,1.249702791,119.9213466,-0.006247151744,149.225651,149.225651,149.2049759,41.28559914,0.1483797977,94.95270986,1.310890702,3.351029457,1.579135428,1.655582402,119.9213466,94.9067067,149.2049759,41.28559914,1.249702791
0.7168669926,1.021303288,94.8438003,1.155049708,0.8075293506,119.9451956,-8.39960576e-05,149.225651,149.225651,149.2170269,41.93246646,0.09884383355,94.85008217,0.9134067488,2.167272888,1.021303288,1.155049708,119.9451956,94.8438003,149.2170269,41.93246646,0.8075293506
0.7212022322,0.500672075,94.87278404,0.6107978322,0.3959136459,119.971022,0.001988434573,149.225651,149.225651,149.2239128,42.57937468,0.05399215559,94.8634195,0.4829673215,1.062459141,0.500672075,0.6107978322,119.971022,94.87278404,149.2239128,42.57937468,0.3959136459
0.7255374717,0.1611525696,94.9238513,0.2275799631,0.1274853424,119.9891993,0.002001424124,149.225651,149.225651,149.2268093,43.22630349,0.02470849905,94.91216784,0.180011933,0.3419763738,0.1611525696,0.2275799631,119.9891993,94.9238513,149.2268093,43.22630349,0.1274853424
0.7298727113,-0.006678771082,94.96591764,0.02334002246,-0.005285301323,119.998892,0.00131392006,149.225651,149.225651,149.2274088,43.87323932,0.009746472641,94.95722629,0.01846711064,-0.01417279242,-0.006678771082,0.02334002246,119.998892,94.96591764,149.2274088,43.87323932,-0.005285301323
0.7342079508,-0.0616225052,94.99129841,-0.05373956253,-0.04877879754,120.0025522,0.000615639734,149.225651,149.225651,149.227032,44.52017524,0.004107220946,94.98644033,-0.04253729357,-0.1307670174,-0.0616225052,-0.05373956253,120.0025522,94.99129841,149.227032,44.52017524,-0.04877879754
0.7385431904,-0.0602728024,95.00277315,-0.06249258456,-0.0477162462,120.0029683,0.0001447671185,149.225651,149.225651,149.2264454,45.1671089,0.003122755747,95.0007952,-0.04947249065,-0.1279028591,-0.0602728024,-0.06249258456,120.0029683,95.00277315,149.2264454,45.1671089,-0.0477162462
0.7443259469,-0.03296447925,95.00575808,-0.03791046575,-0.02609815231,120.0018008,-0.000130656339,149.225651,149.225651,149.2258663,46.03004725,0.004006251026,95.00571172,-0.03001382478,-0.06995279759,-0.03296447925,-0.03791046575,120.0018008,95.00575808,149.2258663,46.03004725,-0.02609815231
0.7486655437,-0.01484868943,95.00433167,-0.01860546348,-0.01175570169,120.0008838,-0.0001713379975,149.225651,149.225651,149.2256511,46.67762683,0.004587736001,95.00473008,-0.0147299817,-0.03150989761,-0.01484868943,-0.01860546348,120.0008838,95.00433167,149.2256511,46.67762683,-0.01175570169
0.7535378521,-0.002845615723,95.00222769,-0.004794690475,-0.00225284009,120.0002278,-0.0001458933082,149.225651,149.225651,149.2255671,47.40469996,0.004687838893,95.00263693,-0.00379591409,-0.006038584113,-0.002845615723,-0.004794690475,120.0002278,95.00222769,149.2255671,47.40469996,-0.00225284009
0.7584101604,0.001938617291,95.00074212,0.001279303118,0.001534748775,119.9999392,-0.000103056133,149.225651,149.225651,149.2255673,48.13177291,0.004329329416,95.00099787,0.001012786684,0.004113873661,0.001938617291,0.001279303118,119.9999392,95.00074212,149.2255673,48.13177291,0.001534748775
0.763345761,0.002714652957,95.0000049,0.002701140053,0.002149103093,119.9998717,-6.796108058e-05,149.225651,149.225651,149.2255939,48.86829077,0.003752426608,95.00011529,0.002138407245,0.005760672491,0.002714652957,0.002701140053,119.9998717,95.0000049,149.2255939,48.86829077,0.002149103093
0.7697544266,0.001673921524,94.99977294,0.001868189267,0.001325186878,119.9999113,-4.197284988e-05,149.225651,149.225651,149.2256246,49.82462781,0.002984665108,94.99978268,0.001478982201,0.003552171799,0.001673921524,0.001868189267,119.9999113,94.99977294,149.2256246,49.82462781,0.001325186878
0.7761630923,0.0006321200453,94.99984652,0.0007653214724,0.0005004284681,119.9999636,-3.065007193e-05,149.225651,149.225651,149.2256397,50.780965,0.002351534239,94.99983023,0.0006058794616,0.001341400398,0.0006321200453,0.0007653214724,119.9999636,94.99984652,149.2256397,50.780965,0.0005004284681
0.7826710925,0.0001405544253,94.99994397,0.0001897017178,0.0001112724527,119.999991,-2.519685192e-05,149.225651,149.225651,149.2256445,51.75212552,0.001863463399,94.99993132,0.0001501807478,0.0002982657542,0.0001405544253,0.0001897017178,119.999991,94.99994397,149.2256445,51.75212552,0.0001112724527
0.789913351,2.113935862e-05,94.99999501,2.573073325e-05,1.673533553e-05,119.9999988,-2.086849788e-05,149.225651,149.225651,149.2256454,52.83285621,0.001456965046,94.99999075,2.037019231e-05,4.485911224e-05,2.113935862e-05,2.573073325e-05,119.9999988,94.99999501,149.2256454,52.83285621,1.673533553e-05
0.7996514355,4.895354318e-05,95.00000395,4.54959256e-05,3.875487006e-05,119.9999978,-1.561147272e-05,149.225651,149.225651,149.225646,54.28602816,0.001056016262,95.00000421,3.601758722e-05,0.0001038826451,4.895354318e-05,4.54959256e-05,119.9999978,95.00000395,149.225646,54.28602816,3.875487006e-05
0.7997847707,4.93674575e-05,95.0000039,4.595401828e-05,3.908255259e-05,119.9999978,-1.554470912e-05,149.225651,149.225651,149.225646,54.30592519,0.001051385058,95.00000417,3.638024422e-05,0.0001047609985,4.93674575e-05,4.595401828e-05,119.9999978,95.0000039,149.225646,54.30592519,3.908255259e-05
0.7998637433,4.960913718e-05,95.00000387,4.62225303e-05,3.927388256e-05,119.9999978,-1.550525364e-05,149.225651,149.225651,149.2256461,54.31770993,0.001048651519,95.00000415,3.659281643e-05,0.0001052738587,4.960913718e-05,4.62225303e-05,119.9999978,95.00000387,149.2256461,54.31770993,3.927388256e-05
0.7999251581,4.979527851e-05,95.00000384,4.642986854e-05,3.942124462e-05,119.9999978,-1.547461561e-05,149.225651,149.225651,149.2256461,54.32687459,0.001046530574,95.00000413,3.675695934e-05,0.0001056688629,4.979527851e-05,4.642986854e-05,119.9999978,95.00000384,149.2256461,54.32687459,3.942124462e-05
0.7999614073,4.990439947e-05,95.00000383,4.6551633e-05,3.950763215e-05,119.9999978,-1.545655065e-05,149.225651,149.225651,149.2256461,54.3322839,0.001045280703,95.00000412,3.685335629e-05,0.0001059004248,4.990439947e-05,4.6551633e-05,119.9999978,95.00000383,149.2256461,54.3322839,3.950763215e-05
0.7999903128,4.999101505e-05,95.00000382,4.664839983e-05,3.957620289e-05,119.9999978,-1.544215542e-05,149.225651,149.225651,149.2256461,54.33659734,0.001044285098,95.00000411,3.692996344e-05,0.0001060842287,4.999101505e-05,4.664839983e-05,119.9999978,95.00000382,149.2256461,54.33659734,3.957620289e-05
0.8000037226,5.10490727e-05,95.00037877,4.669617907e-05,4.04100058e-05,119.9999978,-1.52670382e-05,149.225651,149.225651,149.2248095,54.33859843,0.001049115949,95.00000456,3.696778203e-05,-212.2064825,5.10490727e-05,4.669617907e-05,119.9999978,95.00037877,149.2248095,54.33859843,4.04100058e-05
0.800009668,5.952724978e-05,95.00230229,4.674179571e-05,4.711090064e-05,119.9999978,-1.439168018e-05,149.225651,149.225651,149.2235479,54.33948563,0.001076328724,95.00001168,3.700384296e-05,-212.2064645,5.952724978e-05,4.674179571e-05,119.9999978,95.00230229,149.2235479,54.33948563,4.711090064e-05
0.8000576202,0.001166409417,95.07380708,6.369378404e-05,0.0009237660372,119.999997,2.00908258e-05,149.225651,149.225651,149.2133722,54.34664098,0.002159363701,95.00143233,5.042435246e-05,-212.2041156,0.001166409417,6.369378404e-05,119.999997,95.07380708,149.2133722,54.34664098,0.0009237660372
0.8001055723,0.006204782267,95.23290972,0.0002135567563,0.004923083686,119.9999898,0.0001033675675,149.225651,149.225651,149.2031967,54.35379584,0.00478407582,95.00826426,0.0001692471872,-212.1934238,0.006204782267,0.0002135567563,119.9999898,95.23290972,149.2031967,54.35379584,0.004923083686
0.8001694483,0.02335874173,95.55595888,0.001047899401,0.01859816381,119.99995,0.0002900834488,149.225651,149.225651,149.1896437,54.3633259,0.01068679911,95.03167643,0.0008326201221,-212.157022,0.02335874173,0.001047899401,119.99995,95.55595888,149.1896437,54.3633259,0.01859816381
0.8002428672,0.06348661232,96.05154,0.003919366806,0.05081300292,119.9998124,0.0006116190892,149.225651,149.225651,149.1740702,54.37427867,0.02088441002,95.0858571,0.003125978825,-212.071868,0.06348661232,0.003919366806,119.9998124,96.05154,149.1740702,54.37427867,0.05081300292
0.8003314782,0.1485896887,96.78320233,0.01232318721,0.1198404708,119.999407,0.001151920029,149.225651,149.225651,149.1552856,54.38749629,0.03807775342,95.1983399,0.009883292057,-211.8912737,0.1485896887,0.01232318721,119.999407,96.78320233,149.1552856,54.38749629,0.1198404708
0.8004342461,0.3064499823,97.76342752,0.0329217501,0.249681573,119.9984039,0.001986890236,149.225651,149.225651,149.1335259,54.40282355,0.06473632,95.40085128,0.0266019667,-211.5562837,0.3064499823,0.0329217501,119.9984039,97.76342752,149.1335259,54.40282355,0.249681573
0.8005556167,0.5847853651,99.04430709,0.07942267826,0.482761141,119.9961111,0.003260706484,149.225651,149.225651,149.1078828,54.42092242,0.1055272264,95.74453977,0.06481527494,-210.9656377,0.5847853651,0.07942267826,119.9961111,99.04430709,149.1078828,54.42092242,0.482761141
0.8006976219,1.04711334,100.6484995,0.175978831,0.8786117868,119.9912742,0.005145484893,149.225651,149.225651,149.0779905,54.44209439,0.1660146234,96.2891231,0.1454297594,-209.9845473,1.04711334,0.175978831,119.9912742,100.6484995,149.0779905,54.44209439,0.8786117868
0.8008640094,1.785632393,102.6060268,0.3649248953,1.527934833,119.9816219,0.007892372005,149.225651,149.225651,149.0431757,54.46689621,0.2542352693,97.11081618,0.3063014099,-208.4173612,1.785632393,0.3649248953,119.9816219,102.6060268,149.0431757,54.46689621,1.527934833
0.8010581007,2.921501514,104.9275858,0.7146388626,2.55777112,119.9633307,0.01182521372,149.225651,149.225651,149.0029474,54.49582028,0.3803509976,98.29149476,0.6111548287,-206.006972,2.921501514,0.7146388626,119.9633307,104.9275858,149.0029474,54.49582028,2.55777112
0.8012842779,4.61710491,107.615131,1.332746509,4.149127214,119.9300954,0.0173862988,149.225651,149.225651,148.9567444,54.52951611,0.5578093271,99.91788519,1.165077475,-202.4087899,4.61710491,1.332746509,119.9300954,107.615131,148.9567444,54.52951611,4.149127214
0.8015477946,7.083817067,110.6488008,2.381859274,6.553185431,119.8718701,0.0251694733,149.225651,149.225651,148.9040719,54.56876174,0.80380367,102.0704525,2.135499085,-197.1742641,7.083817067,2.381859274,119.8718701,110.6488008,148.9040719,54.56876174,6.553185431
0.8018561314,10.60360435,113.9838771,4.105848712,10.12313091,119.7727398,0.03601094485,149.225651,149.225651,148.8443915,54.61466508,1.141016436,104.8176492,3.78766934,-189.7050435,10.60360435,4.105848712,119.7727398,113.9838771,148.8443915,54.61466508,10.12313091
0.8021754049,14.90489736,117.1203967,6.486568285,14.65447701,119.6308375,0.04913549935,149.225651,149.225651,148.7852452,54.66217763,1.540060317,107.7824445,6.152709084,-180.5774162,14.90489736,6.486568285,119.6308375,117.1203967,148.7852452,54.66217763,14.65447701
0.8023825007,17.99407432,118.484157,8.357537485,17.92678633,119.5164908,0.05863873814,149.225651,149.225651,148.7485209,54.6929866,1.814307871,109.6802668,8.058487202,-174.0219791,17.99407432,8.357537485,119.5164908,118.484157,148.7485209,54.6929866,17.92678633
0.8025075508,19.91664116,118.8742811,9.605387579,19.92823765,119.4396873,0.06474025703,149.225651,149.225651,148.727014,54.71158626,1.9786183,110.7408226,9.338544169,-169.9421656,19.91664116,9.605387579,119.4396873,118.8742811,148.727014,54.71158626,19.92823765
0.8028532249,25.28621481,119.1912158,13.44832714,25.43922226,119.2027984,0.08296950448,149.225651,149.225651,148.6702378,54.76298742,2.426796114,113.1848001,13.28669374,-158.5475764,25.28621481,13.44832714,119.2027984,119.1912158,148.6702378,54.76298742,25.43922226
0.8031988991,30.61551638,119.0804223,17.73352657,30.85684537,118.9393056,0.1030933444,149.225651,149.225651,148.6173916,54.81436963,2.865710307,114.9280572,17.67824078,-147.2384472,30.61551638,17.73352657,118.9393056,119.0804223,148.6173916,54.81436963,30.85684537
0.8037016179,38.19011493,118.7255878,24.45229881,38.52654971,118.5278797,0.1354640235,149.225651,149.225651,148.547433,54.88906447,3.48681268,116.4962993,24.5353383,-131.1646499,38.19011493,24.45229881,118.5278797,118.7255878,148.547433,54.88906447,38.52654971
0.8043474266,47.56415485,118.1903443,33.47268805,47.99868045,117.9778256,0.1818593799,149.225651,149.225651,148.469196,54.98497173,4.254146566,117.4173876,33.70290624,-111.2723193,47.56415485,33.47268805,117.9778256,118.1903443,148.469196,54.98497173,47.99868045
0.8051983726,59.28590849,117.4645441,45.40948421,59.82252255,117.2525143,0.249953516,149.225651,149.225651,148.3852001,55.11127376,5.212897208,117.6230656,45.79142875,-86.39798557,59.28590849,45.40948421,117.2525143,117.4645441,148.3852001,55.11127376,59.82252255
0.8062336459,72.59974865,116.6051073,59.43246344,73.22682545,116.4030002,0.3410788189,149.225651,149.225651,148.310566,55.26485184,6.301412413,117.1945294,59.94999636,-58.14513926,72.59974865,59.43246344,116.4030002,116.6051073,148.310566,55.26485184,73.22682545
0.8075543732,88.15152162,115.581349,76.0969602,88.85292511,115.3961882,0.4660243016,149.225651,149.225651,148.2559287,55.46068878,7.572658511,116.3015668,76.73019707,-25.14325204,88.15152162,76.0969602,115.3961882,115.581349,148.2559287,55.46068878,88.85292511
0.8092325415,105.7733368,114.4125276,95.13023483,106.521637,114.2492436,0.630296981,149.225651,149.225651,148.2457897,55.7094699,9.013031335,115.1039312,95.84594065,12.25140123,105.7733368,95.13023483,114.2492436,114.4125276,148.2457897,55.7094699,106.521637
0.8102647914,115.521925,113.7646562,105.6924666,116.279673,113.6139977,0.7245727487,149.225651,149.225651,148.2692579,55.86250687,9.809853745,114.4122572,106.4333717,32.93854789,115.521925,105.6924666,113.6139977,113.7646562,148.2692579,55.86250687,116.279673
0.8127949219,136.2825803,112.3837625,128.2401994,137.0201006,112.2607618,0.9183786721,149.225651,149.225651,148.4102222,56.23780229,11.5067389,112.9183117,128.9873041,76.9940266,136.2825803,128.2401994,112.2607618,112.3837625,148.4102222,56.23780229,137.0201006
0.8133408716,140.2291222,112.1210629,132.5352336,140.9562602,112.0034409,0.9541451863,149.225651,149.225651,148.4545603,56.3188387,11.82929955,112.6327493,133.2759846,85.36884875,140.2291222,132.5352336,112.0034409,112.1210629,148.4545603,56.3188387,140.9562602
0.8136275656,142.207598,111.5995077,134.7139071,142.3893576,111.8757319,0.9721597169,149.225651,149.225651,148.4796431,56.3614033,11.98558882,112.4544114,135.4044688,89.56730475,142.207598,134.7139071,111.8757319,111.5995077,148.4796431,56.3614033,142.3893576
0.8137531708,143.0239721,111.2079337,135.6479926,142.7310637,111.8249481,0.9798909216,149.225651,149.225651,148.4910028,56.38005383,12.04762868,112.3305186,136.2508645,91.29970451,143.0239721,135.6479926,111.8249481,111.2079337,148.4910028,56.38005383,142.7310637
0.8141965052,145.5789395,109.5748272,138.7963615,143.1821125,111.6788775,1.006415537,149.225651,149.225651,148.5327226,56.44589415,12.23613232,111.6201411,138.6853756,96.72151373,145.5789395,138.7963615,111.6788775,109.5748272,148.5327226,56.44589415,143.1821125
0.8146398395,147.5999531,107.9284607,141.6293937,142.9725462,111.5838548,1.03178991,149.225651,149.225651,148.5765944,56.51175347,12.38032021,110.5678673,140.2690864,101.0102378,147.5999531,141.6293937,111.5838548,107.9284607,148.5765944,56.51175347,142.9725462
0.8153159969,149.7413735,105.7467941,145.1912275,142.0438215,111.5181966,1.068387244,149.225651,149.225651,148.6465554,56.61223811,12.52703221,108.6550655,141.3633905,105.5544729,149.7413735,145.1912275,111.5181966,105.7467941,148.6465554,56.61223811,142.0438215
0.8161204899,151.1033846,103.8261581,148.1819991,140.6250875,111.5221161,1.108826798,149.225651,149.225651,148.7327917,56.73185775,12.6129496,106.4123228,141.2980651,108.4447502,151.1033846,148.1819991,111.5221161,103.8261581,148.7327917,56.73185775,140.6250875
0.8168838863,151.3579654,101.3361001,149.8764894,137.2334369,111.5921742,1.143185982,149.225651,149.225651,148.8159603,56.84543155,12.59941983,104.3878406,140.1304301,108.9849874,151.3579654,149.8764894,111.5921742,101.3361001,148.8159603,56.84543155,137.2334369
0.8174487907,150.500701,98.74476094,150.3484861,132.6396804,111.7306583,1.164597554,149.225651,149.225651,148.8771102,56.92951565,12.49258537,102.4558404,137.8223625,107.1658159,150.500701,150.3484861,111.7306583,98.74476094,148.8771102,56.92951565,132.6396804
0.818354434,147.2388673,95.12522866,149.426649,124.4634041,112.0827925,1.19184715,149.225651,149.225651,148.9713705,57.06438837,12.1727388,98.96100704,131.9534581,100.2439899,147.2388673,149.426649,112.0827925,95.12522866,148.9713705,57.06438837,124.4634041
0.8194281704,141.1195611,92.22535265,145.7199669,115.0782484,112.5997265,1.213601259,149.225651,149.225651,149.0723959,57.22439985,11.62671542,95.22605906,123.3378918,87.25841868,141.1195611,145.7199669,112.5997265,92.22535265,149.0723959,57.22439985,115.0782484
0.8206939522,132.3265009,90.82023335,138.6594716,105.7398857,113.205669,1.226495001,149.225651,149.225651,149.1712289,57.41315802,10.88045237,92.34664428,113.2388499,68.59896546,132.3265009,138.6594716,113.205669,90.82023335,149.1712289,57.41315802,105.7398857
0.8219597339,123.4393226,91.1030253,130.2309232,98.57243855,113.722114,1.228399547,149.225651,149.225651,149.2459935,57.60202608,10.14982712,91.29625523,104.6314329,49.73978739,123.4393226,130.2309232,113.722114,91.1030253,149.2459935,57.60202608,98.57243855
0.8234098066,114.5496319,92.58279106,120.7207861,92.67176345,114.1755994,1.220915234,149.225651,149.225651,149.3039705,57.81848896,9.435579084,91.80117506,97.07334346,30.87527789,114.5496319,120.7207861,114.1755994,92.58279106,149.3039705,57.81848896,92.67176345
0.825151749,106.5512703,94.79428398,111.2221291,88.04653664,114.5483325,1.203527702,149.225651,149.225651,149.3420398,58.07860532,8.805105236,93.61375314,90.8611257,13.90222733,106.5512703,111.2221291,114.5483325,94.79428398,149.3420398,58.07860532,88.04653664
0.8269358973,101.245019,96.71663791,104.3345939,85.23298424,114.7849984,1.181220746,149.225651,149.225651,149.3559798,58.34506908,8.393083061,95.65948127,86.91669313,2.642012284,101.245019,104.3345939,114.7849984,96.71663791,149.3559798,58.34506908,85.23298424
0.8287987214,98.01666109,98.09413945,99.83486687,83.61998753,114.9273759,1.15694007,149.225651,149.225651,149.3538917,58.62329303,8.145209333,97.34629831,84.54373493,-4.208775876,98.01666109,99.83486687,114.9273759,98.09413945,149.3538917,58.62329303,83.61998753
0.8307916314,96.23116286,98.9983254,97.16476925,82.8188489,115.0054763,1.132516776,149.225651,149.225651,149.3412619,58.92093055,8.010001845,98.53525926,83.24206184,-7.99772081,96.23116286,97.16476925,115.0054763,98.9983254,149.3412619,58.92093055,82.8188489
0.8332948512,95.41100024,99.66413242,95.70701363,82.65832039,115.0379848,1.106331818,149.225651,149.225651,149.3185345,59.294737,7.951235142,99.40626166,82.70025358,-9.738159939,95.41100024,95.70701363,115.0379848,99.66413242,149.3185345,59.294737,82.65832039
0.8357980709,95.51219494,100.0682001,95.45239857,83.10063423,115.0253644,1.086148521,149.225651,149.225651,149.2941214,59.66848344,7.965009043,99.91204766,82.91059382,-9.523418119,95.51219494,95.45239857,115.0253644,100.0682001,149.2941214,59.66848344,83.10063423
0.8389252169,96.33518447,100.3401206,96.04716154,84.08773766,114.9743857,1.06915476,149.225651,149.225651,149.2667863,60.13530376,8.036591343,100.2659201,83.76023833,-7.776980096,96.33518447,96.04716154,114.9743857,100.3401206,149.2667863,60.13530376,84.08773766
0.8427635387,97.67984386,100.4080967,97.33097275,85.37664362,114.8967527,1.058400924,149.225651,149.225651,149.2423892,60.70818737,8.148460156,100.4041169,85.05412186,-4.92352424,97.67984386,97.33097275,114.8967527,100.4080967,149.2423892,60.70818737,85.37664362
0.8480842657,99.17523895,100.2727212,98.93813321,86.6232148,114.8139415,1.054788067,149.225651,149.225651,149.2253173,61.50221246,8.269954292,100.3037873,86.43430856,-1.750197311,99.17523895,98.93813321,114.8139415,100.2727212,149.2253173,61.50221246,86.6232148
0.8517624877,99.76748672,100.1600258,99.62739204,87.06256107,114.7823349,1.055769928,149.225651,149.225651,149.2214147,62.0510877,8.317220245,100.1893181,86.96108424,-0.4934084995,99.76748672,99.62739204,114.7823349,100.1600258,149.2214147,62.0510877,87.06256107
0.8562544953,100.0996901,100.0603188,100.0462636,87.27520476,114.7653675,1.057870468,149.225651,149.225651,149.2210577,62.72138947,8.343171871,100.0794663,87.24387436,0.2115490585,100.0996901,100.0462636,114.7653675,100.0603188,149.2210577,62.72138947,87.27520476
0.860746503,100.1749787,100.0070358,100.1681569,87.29525295,114.7621443,1.059634991,149.225651,149.225651,149.2225038,63.39169459,8.348552363,100.0164097,87.29759572,0.3713163154,100.1749787,100.1681569,114.7621443,100.0070358,149.2225038,63.39169459,87.29525295
0.8661863309,100.1278212,99.98563234,100.1399986,87.23262846,114.765262,1.060827152,149.225651,149.225651,149.22432,64.20344453,8.344251557,99.98769723,87.24563288,0.2712449139,100.1278212,100.1399986,114.765262,99.98563234,149.22432,64.20344453,87.23262846
