time,capacitor2.v,inductor2.i,capacitor1.v,inductor1.i,cosineCurrent.phi,sineCurrent.phi
0.3864,11.47309241,2.03088379,14.81083125,-1.330492317,93.8110731,93.8110731
0.3865,10.75251725,2.094234769,15.36403407,-1.231655328,93.85963584,93.85963584
0.3866,10.00518697,2.152782896,15.88240623,-1.129764247,93.90821114,93.90821114
0.3867,9.232771794,2.206382002,16.3646512,-1.025050584,93.95679901,93.95679901
0.3868,8.437010566,2.25489636,16.80954776,-0.9177542874,94.00539945,94.00539945
0.3869,7.619710728,2.298200682,17.21595007,-0.8081237507,94.05401246,94.05401246
0.387,6.782810211,2.336178351,17.58277601,-0.6964198656,94.10263803,94.10263803
0.3871,5.928187185,2.368727257,17.90904584,-0.5828927979,94.15127616,94.15127616
0.3872,5.057642523,2.395763816,18.19390759,-0.4677932583,94.19992687,94.19992687
0.3873,4.173272396,2.417210752,18.43656365,-0.3513970525,94.24859014,94.24859014
0.3874,3.277181481,2.433004501,18.63632083,-0.233980325,94.29726598,94.29726598
0.3875,2.371482964,2.443095216,18.79259044,-0.1158195589,94.34595438,94.34595438
0.3876,1.458298536,2.44744676,18.90488823,0.002808424094,94.39465535,94.39465535
0.3877,0.5397583929,2.446036712,18.97283442,0.1216264635,94.44336888,94.44336888
0.3878,-0.3819987602,2.438856363,18.99615372,0.2403570604,94.49209499,94.49209499
0.3879,-1.304825713,2.425910721,18.97467526,0.358722377,94.54083365,94.54083365
0.388,-2.226566749,2.407218503,18.90833267,0.4764442368,94.58958489,94.58958489
0.3881,-3.145057643,2.382812143,18.79716403,0.593244125,94.63834869,94.63834869
0.3882,-4.058125667,2.352737789,18.64131189,0.7088431878,94.68712506,94.68712506
0.3883,-4.963589583,2.317055299,18.44102325,0.8229622329,94.73591399,94.73591399
0.3884,-5.859150761,2.275838672,18.19670559,0.9353154844,94.78471549,94.78471549
0.3885,-6.742881084,2.229163088,17.9086908,1.045655565,94.83352956,94.83352956
0.3886,-7.612634615,2.17712958,17.5775532,1.153713667,94.88235619,94.88235619
0.3887,-8.46624507,2.119852884,17.2039987,1.25922227,94.93119539,94.93119539
0.3888,-9.301604807,2.057459021,16.78882365,1.361922175,94.98004716,94.98004716
0.3889,-10.11666482,1.990085304,16.33291483,1.4615625,95.02891149,95.02891149
0.389,-10.90943473,1.917880333,15.83724947,1.557900684,95.07778839,95.07778839
0.3891,-11.67798281,1.841003996,15.30289522,1.650702485,95.12667785,95.12667785
0.3892,-12.42043596,1.75962747,14.73101019,1.739741982,95.17557988,95.17557988
0.3893,-13.13497972,1.673933221,14.12284288,1.824801571,95.22449448,95.22449448
0.3894,-13.81985826,1.584115004,13.47973228,1.905671968,95.27342164,95.27342164
0.3895,-14.4733744,1.49037786,12.80310778,1.982152211,95.32236137,95.32236137
0.3896,-15.09388958,1.392938122,12.09448922,2.054049655,95.37131367,95.37131367
0.3897,-15.67980399,1.292026333,11.35553112,2.12117788,95.42027853,95.42027853
0.3898,-16.22960164,1.187871833,10.58793128,2.183363897,95.46925596,95.46925596
0.3899,-16.74196739,1.080698997,9.79322152,2.24045923,95.51824596,95.51824596
0.39,-17.21553717,0.9707655844,8.973318599,2.292311992,95.56724852,95.56724852
0.3901,-17.64905144,0.8583331662,8.130175129,2.33878416,95.61626365,95.61626365
0.3902,-18.04135521,0.7436671263,7.265779587,2.379751568,95.66529135,95.66529135
0.3903,-18.39139806,0.62703666,6.382156317,2.415103912,95.71433161,95.71433161
0.3904,-18.69823408,0.5087147748,5.481365523,2.444744751,95.76338443,95.76338443
0.3905,-18.96102193,0.3889782903,4.565503278,2.468591501,95.81244983,95.81244983
0.3906,-19.17902481,0.2681078376,3.636701515,2.486575441,95.86152779,95.86152779
0.3907,-19.35161046,0.1463878604,2.697128036,2.49864171,95.91061832,95.91061832
0.3908,-19.47825117,0.02410661385,1.748986502,2.504749309,95.95972141,95.95972141
0.3909,-19.55852379,-0.09844383465,0.7945164434,2.504871097,96.00883707,96.00883707
0.391,-19.5921097,-0.2209676058,-0.1640067488,2.498993797,96.05796529,96.05796529
0.3911,-19.57881919,-0.3431583281,-1.124172668,2.487117831,96.10710609,96.10710609
0.3912,-19.51850592,-0.4647384009,-2.083814416,2.469252701,96.15625945,96.15625945
0.3913,-19.41115963,-0.585422148,-3.040725128,2.445428179,96.20542537,96.20542537
0.3914,-19.25693594,-0.7049090235,-3.992504887,2.415690099,96.25460386,96.25460386
0.3915,-19.05609723,-0.8229042605,-4.936791916,2.380097847,96.30379492,96.30379492
0.3916,-18.80901266,-0.9391188711,-5.871262579,2.338724365,96.35299854,96.35299854
0.3917,-18.51615815,-1.053269646,-6.793631378,2.291656147,96.40221473,96.40221473
0.3918,-18.17811639,-1.165079157,-7.701650956,2.238993244,96.45144349,96.45144349
0.3919,-17.79557683,-1.274275751,-8.593112095,2.180849258,96.50068481,96.50068481
0.392,-17.3693357,-1.380593558,-9.465843717,2.117351346,96.5499387,96.5499387
0.3921,-16.90029601,-1.483772484,-10.31771288,2.04864022,96.59920516,96.59920516
0.3922,-16.3894675,-1.583558216,-11.14662479,1.974870145,96.64848418,96.64848418
0.3923,-15.83796672,-1.679702219,-11.95052279,1.89620894,96.69777577,96.69777577
0.3924,-15.24701696,-1.771961737,-12.72738836,1.81283798,96.74707993,96.74707993
0.3925,-14.61805678,-1.860093487,-13.47515803,1.724956067,96.79639665,96.79639665
0.3926,-13.95227533,-1.943892762,-14.19209957,1.632744316,96.84572594,96.84572594
0.3927,-13.25118925,-2.023146464,-14.87638705,1.536418795,96.89506779,96.89506779
0.3928,-12.51646987,-2.097647713,-15.52622264,1.436209655,96.94442221,96.94442221
0.3929,-11.74984966,-2.167202899,-16.13990787,1.332354192,96.9937892,96.9937892
0.393,-10.95312223,-2.231631683,-16.71584359,1.22509685,97.04316875,97.04316875
0.3931,-10.12814232,-2.290766994,-17.25252996,1.114689218,97.09256087,97.09256087
0.3932,-9.276825795,-2.344455031,-17.74856652,1.001390032,97.14196556,97.14196556
0.3933,-8.401149668,-2.392555265,-18.20265209,0.885465175,97.19138281,97.19138281
0.3934,-7.503152082,-2.434940433,-18.61358485,0.7671876753,97.24081263,97.24081263
0.3935,-6.584932316,-2.471496546,-18.98026231,0.6468377086,97.29025501,97.29025501
0.3936,-5.648650783,-2.502122881,-19.3016813,0.5247025965,97.33970996,97.33970996
0.3937,-4.696529031,-2.526731988,-19.57693798,0.4010768074,97.38917748,97.38917748
0.3938,-3.730849744,-2.545249684,-19.80522786,0.276261956,97.43865757,97.43865757
0.3939,-2.754108905,-2.557611801,-19.98585101,0.1505716209,97.48815022,97.48815022
0.394,-1.768283427,-2.563777121,-20.11821726,0.02427670604,97.53765543,97.53765543
0.3941,-0.775849644,-2.563716847,-20.20187388,-0.1023063615,97.58717322,97.58717322
0.3942,0.220712374,-2.557417123,-20.23648769,-0.2288625037,97.63670357,97.63670357
0.3943,1.218937389,-2.544879254,-20.22184461,-0.3550794651,97.68624648,97.68624648
0.3944,2.216374995,-2.5261197,-20.1578497,-0.4806478128,97.73580197,97.73580197
0.3945,3.210589624,-2.501170082,-20.0445271,-0.6052609366,97.78537002,97.78537002
0.3946,4.199160536,-2.470077173,-19.88202008,-0.7286150487,97.83495063,97.83495063
0.3947,5.179681829,-2.432902909,-19.67059102,-0.850409184,97.88454381,97.88454381
0.3948,6.149762433,-2.389724379,-19.41062139,-0.9703452002,97.93414956,97.93414956
0.3949,7.10702611,-2.340633834,-19.1026118,-1.088127777,97.98376787,97.98376787
0.395,8.049111459,-2.285738678,-18.74718195,-1.203464417,98.03339876,98.03339876
0.3951,8.973671909,-2.225161476,-18.34507066,-1.316065447,98.0830422,98.0830422
0.3952,9.878330806,-2.159042038,-17.89717395,-1.425640171,98.13269822,98.13269822
0.3953,10.76079614,-2.0875239,-17.40445491,-1.531913861,98.1823668,98.1823668
0.3954,11.6190319,-2.010759038,-16.86783054,-1.634636474,98.23204794,98.23204794
0.3955,12.45078248,-1.928930409,-16.28856951,-1.733539594,98.28174165,98.28174165
0.3956,13.2538808,-1.84223123,-15.66802619,-1.828366831,98.33144793,98.33144793
0.3957,14.02624828,-1.750864972,-15.00764066,-1.91887382,98.38116678,98.38116678
0.3958,14.76589491,-1.655045366,-14.30893874,-2.004828221,98.43089819,98.43089819
0.3959,15.47091916,-1.554996396,-13.57353194,-2.086009718,98.48064217,98.48064217
0.396,16.13950804,-1.450952307,-12.80311751,-2.162210023,98.53039871,98.53039871
0.3961,16.7699371,-1.343157597,-11.9994784,-2.233232871,98.58016782,98.58016782
0.3962,17.3605704,-1.231867023,-11.16448328,-2.298894021,98.6299495,98.6299495
0.3963,17.9098605,-1.117345597,-10.30008654,-2.35902126,98.67974374,98.67974374
0.3964,18.41634854,-0.9998685912,-9.408328292,-2.413454398,98.72955055,98.72955055
0.3965,18.87866413,-0.8797215309,-8.491334356,-2.462045271,98.77936993,98.77936993
0.3966,19.29550501,-0.7572034892,-7.551385398,-2.504654777,98.82920187,98.82920187
0.3967,19.66572693,-0.6325958101,-6.590617732,-2.541165789,98.87904638,98.87904638
0.3968,19.98830319,-0.5061981433,-5.61129348,-2.571477353,98.92890346,98.92890346
0.3969,20.2622906,-0.3783251457,-4.615854831,-2.595498759,98.9787731,98.9787731
0.397,20.48687122,-0.2492925251,-3.606760606,-2.613155422,99.02865531,99.02865531
0.3971,20.66135239,-0.11941704,-2.586486252,-2.624388882,99.07855008,99.07855008
0.3972,20.78516671,0.01098349986,-1.557523852,-2.629156804,99.12845742,99.12845742
0.3973,20.85787208,0.1415902341,-0.5223821138,-2.62743298,99.17837733,99.17837733
0.3974,20.87915162,0.2720832514,0.5164136217,-2.619207326,99.2283098,99.2283098
0.3975,20.84881376,0.4021415895,1.556321385,-2.604485883,99.27825484,99.27825484
0.3976,20.76679219,0.5314432353,2.594782575,-2.583290818,99.32821245,99.32821245
0.3977,20.63314586,0.6596651248,3.629221962,-2.555660424,99.37818262,99.37818262
0.3978,20.44806795,0.7864813914,4.65702651,-2.521649529,99.42816536,99.42816536
0.3979,20.21188082,0.911571685,5.675574737,-2.481325458,99.47816067,99.47816067
0.398,19.92494501,1.034638779,6.682496744,-2.434768937,99.52816854,99.52816854
0.3981,19.587867,1.155364445,7.675174849,-2.382084416,99.57818898,99.57818898
0.3982,19.20136806,1.273439055,8.6510516,-2.323390434,99.62822198,99.62822198
0.3983,18.7662842,1.388561579,9.607629769,-2.258819616,99.67826755,99.67826755
0.3984,18.28356622,1.500439587,10.54247235,-2.188518674,99.72832569,99.72832569
0.3985,17.75427964,1.608789246,11.45320258,-2.112648408,99.77839639,99.77839639
0.3986,17.17960479,1.713335322,12.33750389,-2.031383704,99.82847966,99.82847966
0.3987,16.56083671,1.813811181,13.19311997,-1.944913536,99.8785755,99.8785755
0.3988,15.89938526,1.909958786,14.01785472,-1.853440965,99.9286839,99.9286839
0.3989,15.196775,2.0015287,14.80957227,-1.757183137,99.97880487,99.97880487
0.399,14.4546453,2.088280084,15.56619698,-1.656371289,100.0289384,100.0289384
0.3991,13.67484481,2.169976554,16.28566099,-1.551254417,100.0790845,100.0790845
0.3992,12.85899382,2.246416114,16.96618584,-1.442064755,100.1292432,100.1292432
0.3993,12.00906652,2.317393198,17.60593714,-1.329070406,100.1794144,100.1794144
0.3994,11.12715649,2.3827141,18.20316375,-1.212550742,100.2295982,100.2295982
0.3995,10.21541644,2.442200675,18.75623374,-1.092791631,100.2797946,100.2797946
0.3996,9.276058177,2.495690334,19.26363439,-0.970085445,100.3300035,100.3300035
0.3997,8.311352605,2.543036046,19.72397224,-0.8447310539,100.380225,100.380225
0.3998,7.323629738,2.584106335,20.13597302,-0.7170338288,100.4304591,100.4304591
0.3999,6.31527869,2.618785285,20.49848171,-0.5873056412,100.4807057,100.4807057
0.4,5.288747682,2.646972535,20.8104625,-0.4558648627,100.5309649,100.5309649
0.4001,4.246544036,2.668583282,21.07099881,-0.3230363653,100.5812367,100.5812367
0.4002,3.19123418,2.683548281,21.27929328,-0.1891515214,100.631521,100.631521
0.4003,2.125456148,2.691813768,21.43466891,-0.05454920776,100.6818179,100.6818179
0.4004,1.051964318,2.693339599,21.53657966,0.08042764547,100.7321274,100.7321274
0.4005,-0.02684383299,2.688106849,21.58458853,0.2154655767,100.7824494,100.7824494
0.4006,-1.108166061,2.676113476,21.57843307,0.3502149964,100.832784,100.832784
0.4007,-2.189223836,2.657374184,21.51798523,0.4843304453,100.8831312,100.8831312
0.4008,-3.26726234,2.63192042,21.4032514,0.6174705941,100.9334909,100.9334909
0.4009,-4.339550468,2.599800376,21.23437241,0.7492982437,100.9838632,100.9838632
0.401,-5.403380826,2.561078992,21.01162349,0.879480325,101.0342481,101.0342481
0.4011,-6.456069734,2.515837949,20.73541431,1.007687899,101.0846455,101.0846455
0.4012,-7.494957225,2.464175676,20.40628895,1.133596157,101.1350555,101.1350555
0.4013,-8.517407042,2.406207345,20.02492594,1.25688442,101.185478,101.185478
0.4014,-9.520806645,2.342064874,19.5921382,1.377236139,101.2359132,101.2359132
0.4015,-10.5025672,2.271896927,19.10887312,1.494338896,101.2863609,101.2863609
0.4016,-11.46007054,2.195871461,18.57626015,1.607879942,101.3368211,101.3368211
0.4017,-12.39087937,2.114157725,17.99544113,1.717570984,101.387294,101.387294
0.4018,-13.29265676,2.026943631,17.36766272,1.823134458,101.4377794,101.4377794
0.4019,-14.16296769,1.934442663,16.69444632,1.924286637,101.4882773,101.4882773
0.402,-14.99947868,1.836879556,15.97740949,2.020757401,101.5387878,101.5387878
0.4021,-15.79995784,1.73449029,15.21826594,2.112290248,101.5893109,101.5893109
0.4022,-16.56227481,1.627522094,14.41882553,2.198642285,101.6398466,101.6398466
0.4023,-17.28440081,1.516233445,13.58099427,2.279584235,101.6903948,101.6903948
0.4024,-17.96440861,1.400894066,12.70677433,2.354900432,101.7409556,101.7409556
0.4025,-18.60047255,1.28178493,11.79826402,2.424388823,101.791529,101.791529
0.4026,-19.19086853,1.159198257,10.85765781,2.487860968,101.8421149,101.8421149
0.4027,-19.733974,1.033437512,9.887246323,2.545142042,101.8927134,101.8927134
0.4028,-20.22826799,0.9048174115,8.889416326,2.59607083,101.9433244,101.9433244
0.4029,-20.67231118,0.7736698995,7.866760239,2.640496717,101.9939481,101.9939481
0.403,-21.06486504,0.6402991905,6.82158224,2.678296323,102.0445843,102.0445843
0.4031,-21.40478283,0.5050405601,5.756473383,2.709358572,102.095233,102.095233
0.4032,-21.69103285,0.3682418495,4.674177994,2.733586645,102.1458943,102.1458943
0.4033,-21.92272597,0.230251761,3.577456538,2.750901769,102.1965682,102.1965682
0.4034,-22.09911563,0.091419857,2.469085617,2.761243217,102.2472547,102.2472547
0.4035,-22.21959781,-0.04790343908,1.351857972,2.764568312,102.2979537,102.2979537
0.4036,-22.28371107,-0.1873668434,0.2285824821,2.760852421,102.3486653,102.3486653
0.4037,-22.29113653,-0.3266182117,-0.8979158353,2.750088962,102.3993894,102.3993894
0.4038,-22.24169787,-0.4653045387,-2.024795825,2.732289397,102.4501262,102.4501262
0.4039,-22.13536134,-0.6030719588,-3.149200194,2.707483238,102.5008755,102.5008755
0.404,-21.97223573,-0.7395657458,-4.26825551,2.675718042,102.5516373,102.5516373
0.4041,-21.75257243,-0.8744303129,-5.379072203,2.637059415,102.6024117,102.6024117
0.4042,-21.47682156,-1.007303172,-6.478635738,2.591591447,102.6531987,102.6531987
0.4043,-21.14539231,-1.137866154,-7.564360566,2.539403364,102.7039983,102.7039983
0.4044,-20.75899666,-1.265773908,-8.633376081,2.480616062,102.7548104,102.7548104
0.4045,-20.3185056,-1.39068543,-9.682819615,2.415367675,102.8056351,102.8056351
0.4046,-19.82491685,-1.51227015,-10.70990378,2.343811572,102.8564723,102.8564723
0.4047,-19.27935493,-1.63020794,-11.71191645,2.266116359,102.9073221,102.9073221
0.4048,-18.68307108,-1.744189106,-12.68622078,2.182465876,102.9581845,102.9581845
0.4049,-18.03744333,-1.853914394,-13.63025521,2.093059199,103.0090595,103.0090595
0.405,-17.34397645,-1.959094986,-14.54153345,1.998110638,103.059947,103.059947
0.4051,-16.60430199,-2.059452504,-15.41764446,1.897849741,103.1108471,103.1108471
0.4052,-15.82017826,-2.154719006,-16.25625251,1.79252129,103.1617597,103.1617597
0.4053,-14.99349031,-2.244636987,-17.05509713,1.682385304,103.212685,103.212685
0.4054,-14.12624996,-2.328959382,-17.81199311,1.567717035,103.2636227,103.2636227
0.4055,-13.22072684,-2.40744522,-18.52477487,1.448810486,103.3145731,103.3145731
0.4056,-12.27880087,-2.479896475,-19.19164066,1.325932298,103.365536,103.365536
0.4057,-11.30289556,-2.546106708,-19.8106889,1.199399711,103.4165115,103.4165115
0.4058,-10.29550744,-2.605886569,-20.38015019,1.069537074,103.4674995,103.4674995
0.4059,-9.259188693,-2.659064711,-20.89839597,0.9366745031,103.5185001,103.5185001
0.406,-8.196547155,-2.705487785,-21.36393849,0.801147888,103.5695133,103.5695133
0.4061,-7.110246285,-2.745020441,-21.77543083,0.6632988859,103.6205391,103.6205391
0.4062,-6.003005191,-2.77754533,-22.13166686,0.5234749241,103.6715774,103.6715774
0.4063,-4.877598618,-2.802963102,-22.43158129,0.3820291995,103.7226283,103.7226283
0.4064,-3.736856954,-2.821192406,-22.67424962,0.2393206788,103.7736917,103.7736917
0.4065,-2.583666225,-2.832169891,-22.85888818,0.09571409822,103.8247677,103.8247677
0.4066,-1.420968102,-2.835850206,-22.98485413,-0.04842003621,103.8758563,103.8758563
0.4067,-0.2517598909,-2.832206001,-23.05164541,-0.1927054489,103.9269575,103.9269575
0.4068,0.9207657925,-2.821226647,-23.05893415,-0.3367532616,103.9780712,103.9780712
0.4069,2.09392151,-2.802918307,-23.00645067,-0.4802231405,104.0291974,104.0291974
0.407,3.264596088,-2.777312692,-22.8941729,-0.6227338917,104.0803363,104.0803363
0.4071,4.429653202,-2.744460052,-22.72224177,-0.7639050418,104.1314877,104.1314877
0.4072,5.586001001,-2.70442878,-22.49094708,-0.9033628975,104.1826517,104.1826517
0.4073,6.730592103,-2.657305412,-22.20072745,-1.040740545,104.2338282,104.2338282
0.4074,7.8604236,-2.603194628,-21.85217034,-1.175677851,104.2850173,104.2850173
0.4075,8.972537056,-2.542219249,-21.44601209,-1.307821462,104.336219,104.336219
0.4076,10.0640185,-2.474520239,-20.98313784,-1.436824804,104.3874333,104.3874333
0.4077,11.13199845,-2.400256707,-20.46458162,-1.562348083,104.4386601,104.4386601
0.4078,12.17365188,-2.319605902,-19.89152626,-1.684058286,104.4898994,104.4898994
0.4079,13.18619823,-2.232763218,-19.26530347,-1.801629177,104.5411514,104.5411514
0.408,14.16690144,-2.139942192,-18.58739379,-1.914741302,104.5924159,104.5924159
0.4081,15.11298203,-2.041378862,-17.8595358,-2.023075217,104.643693,104.643693
0.4082,16.02206229,-1.937292971,-17.08323933,-2.126357823,104.6949826,104.6949826
0.4083,16.89164795,-1.827945999,-16.260405,-2.224305845,104.7462848,104.7462848
0.4084,17.71928934,-1.713617637,-15.39312669,-2.316644421,104.7975996,104.7975996
0.4085,18.50266746,-1.59459785,-14.48358969,-2.403115661,104.8489269,104.8489269
0.4086,19.23959399,-1.471186876,-13.53407067,-2.483478643,104.9002668,104.9002668
0.4087,19.92801129,-1.34369523,-12.54693766,-2.557509418,104.9516193,104.9516193
0.4088,20.56599242,-1.212443701,-11.5246501,-2.625001007,105.0029844,105.0029844
0.4089,21.15174108,-1.077763352,-10.46975881,-2.685763402,105.054362,105.054362
0.409,21.68359167,-0.9399955221,-9.384905992,-2.739623564,105.1057521,105.1057521
0.4091,22.16000929,-0.7994918246,-8.272825235,-2.786425428,105.1571549,105.1571549
0.4092,22.57958967,-0.6566141475,-7.136341512,-2.826029898,105.2085702,105.2085702
0.4093,22.94105927,-0.5117346538,-5.978371182,-2.858314849,105.2599981,105.2599981
0.4094,23.24327338,-0.3652439259,-4.802052416,-2.883172838,105.3114385,105.3114385
0.4095,23.48525898,-0.2174952571,-3.610166327,-2.90052105,105.3628915,105.3628915
0.4096,23.66620367,-0.06887147789,-2.4057548,-2.910297287,105.4143571,105.4143571
0.4097,23.78545224,0.08022878131,-1.192056926,-2.91245689,105.4658352,105.4658352
0.4098,23.84251313,0.2294094568,0.02769831461,-2.906975336,105.5173259,105.5173259
0.4099,23.83705838,0.3782770513,1.250292052,-2.893848238,105.5688292,105.5688292
0.41,23.76892365,0.5264406342,2.472515528,-2.873091345,105.620345,105.620345
0.4101,23.63810823,0.6735118413,3.691170093,-2.844740544,105.6718734,105.6718734
0.4102,23.44477502,0.8191048748,4.90306721,-2.808851856,105.7234144,105.7234144
0.4103,23.18925053,0.9628365037,6.105028452,-2.76550144,105.7749679,105.7749679
0.4104,22.87202491,1.104326063,7.293885501,-2.71478559,105.826534,105.826534
0.4105,22.4937519,1.243195455,8.466480152,-2.656820738,105.8781127,105.8781127
0.4106,22.0552489,1.379069148,9.61966431,-2.591743452,105.9297039,105.9297039
0.4107,21.55756615,1.511566864,10.75020972,-2.519713833,105.9813077,105.9813077
0.4108,21.00172403,1.640346255,11.85519737,-2.440891036,106.0329241,106.0329241
0.4109,20.38894729,1.765066451,12.93172593,-2.355462993,106.084553,106.084553
0.411,19.72076237,1.885378503,13.97677132,-2.263645927,106.1361945,106.1361945
0.4111,18.9988208,2.000948386,14.98742242,-2.165670521,106.1878486,106.1878486
0.4112,18.22489915,2.111456994,15.960881,-2.061781915,106.2395152,106.2395152
0.4113,17.40089907,2.216600142,16.89446176,-1.952239708,106.2911944,106.2911944
0.4114,16.52884729,2.316088566,17.78559231,-1.837317959,106.3428862,106.3428862
0.4115,15.6108956,2.409647922,18.63181317,-1.717305182,106.3945905,106.3945905
0.4116,14.64932086,2.497018788,19.4307778,-1.592504354,106.4463074,106.4463074
0.4117,13.646525,2.577956663,20.18025255,-1.463232905,106.4980369,106.4980369
0.4118,12.60503501,2.652231966,20.87811672,-1.329822729,106.5497789,106.5497789
0.4119,11.52750298,2.719630036,21.52236249,-1.192620174,106.6015335,106.6015335
0.412,10.41679807,2.779948228,22.11107301,-1.051992627,106.6533007,106.6533007
0.4121,9.275684872,2.833008934,22.64252443,-0.9082917539,106.7050804,106.7050804
0.4122,8.10689218,2.878660331,23.11518476,-0.761874665,106.7568727,106.7568727
0.4123,6.913579199,2.916759126,23.52759268,-0.6131365052,106.8086776,106.8086776
0.4124,5.698932013,2.947183234,23.87845774,-0.4624742977,106.860495,106.860495
0.4125,4.466163572,2.969831789,24.1666604,-0.3102869436,106.912325,106.912325
0.4126,3.218513699,2.984625137,24.39125198,-0.1569752216,106.9641676,106.9641676
0.4127,1.959249089,2.991504837,24.55145471,-0.002941788054,107.0160227,107.0160227
0.4128,0.6916633061,2.990433663,24.64666171,0.1514088228,107.0678904,107.0678904
0.4129,-0.5809232132,2.981395603,24.67643697,0.3056701989,107.1197706,107.1197706
0.413,-1.855163162,2.964395859,24.64051538,0.4594340508,107.1716635,107.1716635
0.4131,-3.127682362,2.939460846,24.53880273,0.612290211,107.2235689,107.2235689
0.4132,-4.395079766,2.906638194,24.37137567,0.7638266342,107.2754868,107.2754868
0.4133,-5.653927451,2.865996747,24.13848177,0.9136293978,107.3274173,107.3274173
0.4134,-6.900624052,2.817625915,23.840622,1.0612769,107.3793604,107.3793604
0.4135,-8.132229473,2.761621353,23.47819134,1.206410211,107.4313161,107.4313161
0.4136,-9.345263544,2.698119907,23.0520347,1.348621048,107.4832843,107.4832843
0.4137,-10.53633314,2.627276539,22.56315156,1.487513159,107.5352651,107.5352651
0.4138,-11.70213511,2.549264257,22.01269456,1.622702578,107.5872585,107.5872585
0.4139,-12.83945631,2.464274108,21.40196953,1.753817629,107.6392644,107.6392644
0.414,-13.94517356,2.372515182,20.73243547,1.880498925,107.6912829,107.6912829
0.4141,-15.01625367,2.274214609,20.00570457,2.002399367,107.7433139,107.7433139
0.4142,-16.04975344,2.169617562,19.22354218,2.119184143,107.7953576,107.7953576
0.4143,-17.04281964,2.058987257,18.38786684,2.230530733,107.8474138,107.8474138
0.4144,-17.99268905,1.942604949,17.50075027,2.336128902,107.8994825,107.8994825
0.4145,-18.8966884,1.820769936,16.56441735,2.435680706,107.9515638,107.9515638
0.4146,-19.75223442,1.693799559,15.58124614,2.528900488,108.0036577,108.0036577
0.4147,-20.55676724,1.562036637,14.55392026,2.615508429,108.0557642,108.0557642
0.4148,-21.30812002,1.425789898,13.4847289,2.69527245,108.1078832,108.1078832
0.4149,-22.00409945,1.285419128,12.37644792,2.767959958,108.1600148,108.1600148
0.415,-22.64261692,1.141302006,11.23205612,2.833352521,108.212159,108.212159
0.4151,-23.22175541,0.9938224879,10.054595,2.891253158,108.2643157,108.2643157
0.4152,-23.73976945,0.843370802,8.847168762,2.941486347,108.316485,108.316485
0.4153,-24.19508518,0.6903434502,7.612944327,2.983898018,108.3686668,108.3686668
0.4154,-24.58630031,0.5351432085,6.355151308,3.018355557,108.4208612,108.4208612
0.4155,-24.91218412,0.3781791264,5.077082029,3.044747807,108.4730682,108.4730682
0.4156,-25.1716775,0.2198665269,3.782091516,3.062985064,108.5252878,108.5252878
0.4157,-25.36389289,0.06062700703,2.473597501,3.072999079,108.5775199,108.5775199
0.4158,-25.48811432,-0.09911156275,1.155080422,3.074743059,108.6297646,108.6297646
0.4159,-25.54379741,-0.2589150382,-0.1699165813,3.068191667,108.6820218,108.6820218
0.416,-25.5306012,-0.418333884,-1.497667579,3.053341541,108.7342917,108.7342917
0.4161,-25.44829357,-0.576956255,-2.824755481,3.030204333,108.786574,108.786574
0.4162,-25.2968469,-0.7343642186,-4.147745406,2.998821176,108.838869,108.838869
0.4163,-25.0765012,-0.8901151033,-5.462904512,2.959259324,108.8911765,108.8911765
0.4164,-24.78767361,-1.043775299,-6.766562586,2.911607057,108.9434966,108.9434966
0.4165,-24.43095842,-1.194920257,-8.055112035,2.855973672,108.9958292,108.9958292
0.4166,-24.00712703,-1.343134491,-9.325007891,2.792489492,109.0481745,109.0481745
0.4167,-23.517128,-1.488011574,-10.57276781,2.721305862,109.1005322,109.1005322
0.4168,-22.96208701,-1.629154143,-11.79497208,2.642595148,109.1529026,109.1529026
0.4169,-22.34330689,-1.766173896,-12.9882636,2.556550738,109.2052855,109.2052855
0.417,-21.66226759,-1.898691592,-14.14934791,2.463387045,109.257681,109.257681
0.4171,-20.9206262,-2.02633705,-15.27499314,2.3633395,109.310089,109.310089
0.4172,-20.12021697,-2.148749154,-16.3620301,2.256664559,109.3625097,109.3625097
0.4173,-19.26307937,-2.26557384,-17.40733177,2.143641732,109.4149428,109.4149428
0.4174,-18.35146668,-2.376469906,-18.4078308,2.02456412,109.4673886,109.4673886
0.4175,-17.38734619,-2.481146634,-19.36091789,1.899711882,109.5198469,109.5198469
0.4176,-16.37332134,-2.579293174,-20.26375725,1.769423257,109.5723178,109.5723178
0.4177,-15.31209464,-2.670619599,-21.11367878,1.634047118,109.6248012,109.6248012
0.4178,-14.20646763,-2.754856899,-21.90817804,1.493942969,109.6772972,109.6772972
0.4179,-13.05934091,-2.831756985,-22.64491627,1.349480946,109.7298058,109.7298058
0.418,-11.87371412,-2.901092689,-23.32172036,1.20104182,109.782327,109.782327
0.4181,-10.65268595,-2.962657764,-23.93658289,1.049016992,109.8348607,109.8348607
0.4182,-9.399454126,-3.016266881,-24.48766213,0.8938084943,109.887407,109.887407
0.4183,-8.117315435,-3.061755633,-24.97328198,0.7358289948,109.9399658,109.9399658
0.4184,-6.809665701,-3.098980533,-25.39193204,0.5755017918,109.9925372,109.9925372
0.4185,-5.479999797,-3.127819014,-25.74226758,0.4132608163,110.0451212,110.0451212
0.4186,-4.131911644,-3.148169428,-26.02310955,0.2495506317,110.0977177,110.0977177
