time,const.y.im,const.y.re,logFrequencySweep.y,transferFunction.y.re,transferFunction.y.im
0.06412825651,0,1,0.01805148879,-2.001297745,0.00361499632
0.06613226453,0,1,0.0183877698,-2.00134658,0.003682520214
0.06813627255,0,1,0.01873031539,-2.001397253,0.003751312282
0.07014028056,0,1,0.01907924225,-2.001449835,0.003821396734
0.07214428858,0,1,0.01943466927,-2.001504396,0.003892798267
0.07414829659,0,1,0.01979671753,-2.001561013,0.003965542071
0.07615230461,0,1,0.02016551039,-2.001619762,0.004039653844
0.07815631263,0,1,0.02054117348,-2.001680725,0.004115159802
0.08016032064,0,1,0.0209238348,-2.001743983,0.004192086691
0.08216432866,0,1,0.02131362472,-2.001809625,0.0042704618
0.08416833667,0,1,0.02171067603,-2.001877739,0.004350312974
0.08617234469,0,1,0.022115124,-2.00194842,0.004431668624
0.08817635271,0,1,0.02252710643,-2.002021764,0.004514557745
0.09018036072,0,1,0.02294676367,-2.002097872,0.004599009925
0.09218436874,0,1,0.02337423871,-2.002176848,0.004685055365
0.09418837675,0,1,0.02380967717,-2.0022588,0.004772724888
0.09619238477,0,1,0.02425322742,-2.002343842,0.004862049956
0.09819639279,0,1,0.02470504055,-2.002432088,0.00495306269
0.1002004008,0,1,0.02516527051,-2.002523662,0.005045795879
0.1022044088,0,1,0.02563407409,-2.002618688,0.005140283002
0.1042084168,0,1,0.02611161101,-2.002717297,0.005236558242
0.1062124248,0,1,0.02659804396,-2.002819624,0.005334656509
0.1082164329,0,1,0.02709353866,-2.00292581,0.00543461345
0.1102204409,0,1,0.02759826392,-2.003036002,0.005536465478
0.1122244489,0,1,0.02811239171,-2.00315035,0.005640249782
0.1142284569,0,1,0.02863609719,-2.003269011,0.005746004356
0.1162324649,0,1,0.02916955876,-2.00339215,0.005853768015
0.1182364729,0,1,0.02971295819,-2.003519935,0.005963580418
0.120240481,0,1,0.03026648059,-2.003652543,0.006075482091
0.122244489,0,1,0.03083031457,-2.003790156,0.006189514453
0.124248497,0,1,0.03140465219,-2.003932964,0.006305719834
0.126252505,0,1,0.03198968915,-2.004081163,0.006424141509
0.128256513,0,1,0.03258562476,-2.004234959,0.006544823717
0.130260521,0,1,0.03319266205,-2.004394562,0.006667811693
0.1322645291,0,1,0.03381100782,-2.004560195,0.006793151692
0.1342685371,0,1,0.03444087276,-2.004732085,0.006920891023
0.1362725451,0,1,0.03508247144,-2.00491047,0.007051078079
0.1382765531,0,1,0.03573602246,-2.005095596,0.007183762364
0.1402805611,0,1,0.03640174847,-2.00528772,0.007318994534
0.1422845691,0,1,0.03707987629,-2.005487108,0.007456826424
0.1442885772,0,1,0.03777063695,-2.005694035,0.007597311089
0.1462925852,0,1,0.03847426577,-2.005908789,0.00774050284
0.1482965932,0,1,0.03919100249,-2.006131667,0.007886457281
0.1503006012,0,1,0.0399210913,-2.006362978,0.008035231354
0.1523046092,0,1,0.04066478092,-2.006603044,0.008186883377
0.1543086172,0,1,0.04142232472,-2.006852198,0.00834147309
0.1563126253,0,1,0.04219398081,-2.007110786,0.008499061703
0.1583166333,0,1,0.04298001206,-2.007379169,0.008659711941
0.1603206413,0,1,0.04378068629,-2.00765772,0.008823488097
0.1623246493,0,1,0.04459627627,-2.007946827,0.008990456082
0.1643286573,0,1,0.04542705986,-2.008246894,0.009160683484
0.1663326653,0,1,0.04627332012,-2.008558339,0.009334239622
0.1683366733,0,1,0.04713534535,-2.008881597,0.009511195606
0.1703406814,0,1,0.04801342924,-2.009217121,0.009691624404
0.1723446894,0,1,0.04890787094,-2.00956538,0.009875600903
0.1743486974,0,1,0.04981897519,-2.009926863,0.01006320198
0.1763527054,0,1,0.05074705239,-2.010302076,0.01025450659
0.1783567134,0,1,0.05169241874,-2.010691546,0.01044959579
0.1803607214,0,1,0.0526553963,-2.011095821,0.0106485529
0.1823647295,0,1,0.05363631317,-2.01151547,0.01085146352
0.1843687375,0,1,0.05463550352,-2.011951084,0.01105841564
0.1863727455,0,1,0.05565330778,-2.012403277,0.01126949973
0.1883767535,0,1,0.05669007271,-2.012872689,0.01148480885
0.1903807615,0,1,0.05774615152,-2.013359984,0.01170443874
0.1923847695,0,1,0.05882190402,-2.013865852,0.01192848791
0.1943887776,0,1,0.05991769669,-2.01439101,0.0121570578
0.1963927856,0,1,0.06103390288,-2.014936205,0.01239025285
0.1983967936,0,1,0.06217090286,-2.015502213,0.01262818065
0.2004008016,0,1,0.063329084,-2.01608984,0.01287095207
0.2024048096,0,1,0.06450884089,-2.016699925,0.01311868137
0.2044088176,0,1,0.06571057546,-2.017333341,0.01337148641
0.2064128257,0,1,0.06693469713,-2.017990995,0.01362948874
0.2084168337,0,1,0.06818162295,-2.018673831,0.01389281378
0.2104208417,0,1,0.06945177774,-2.019382831,0.01416159102
0.2124248497,0,1,0.07074559423,-2.020119017,0.01443595417
0.2144288577,0,1,0.07206351321,-2.020883453,0.01471604136
0.2164328657,0,1,0.0734059837,-2.021677243,0.01500199533
0.2184368737,0,1,0.07477346305,-2.02250154,0.01529396369
0.2204408818,0,1,0.07616641717,-2.023357542,0.01559209907
0.2224448898,0,1,0.07758532061,-2.024246497,0.01589655945
0.2244488978,0,1,0.07903065679,-2.025169702,0.01620750833
0.2264529058,0,1,0.08050291812,-2.02612851,0.01652511504
0.2284569138,0,1,0.0820026062,-2.02712433,0.01684955504
0.2304609218,0,1,0.08353023195,-2.028158628,0.01718101017
0.2324649299,0,1,0.08508631583,-2.02923293,0.01751966903
0.2344689379,0,1,0.08667138797,-2.03034883,0.01786572728
0.2364729459,0,1,0.08828598841,-2.031507984,0.018219388
0.2384769539,0,1,0.08993066723,-2.032712121,0.0185808621
0.2404809619,0,1,0.09160598475,-2.033963041,0.0189503687
0.2424849699,0,1,0.09331251175,-2.035262623,0.01932813559
0.244488978,0,1,0.09505082962,-2.036612823,0.01971439965
0.246492986,0,1,0.0968215306,-2.038015682,0.02010940738
0.248496994,0,1,0.09862521795,-2.039473329,0.02051341542
0.250501002,0,1,0.1004625062,-2.040987986,0.02092669108
0.25250501,0,1,0.1023340212,-2.042561969,0.02134951294
0.254509018,0,1,0.1042404007,-2.044197696,0.02178217151
0.2565130261,0,1,0.1061822941,-2.045897692,0.02222496987
0.2585170341,0,1,0.108160363,-2.047664592,0.02267822443
0.2605210421,0,1,0.1101752814,-2.049501148,0.02314226564
0.2625250501,0,1,0.1122277356,-2.051410236,0.0236174389
0.2645290581,0,1,0.114318425,-2.053394858,0.02410410536
0.2665330661,0,1,0.1164480618,-2.055458153,0.02460264293
0.2685370741,0,1,0.1186173716,-2.057603403,0.02511344723
0.2705410822,0,1,0.1208270935,-2.059834039,0.02563693273
0.2725450902,0,1,0.1230779803,-2.062153649,0.02617353389
0.2745490982,0,1,0.1253707987,-2.064565987,0.02672370641
0.2765531062,0,1,0.1277063301,-2.067074982,0.02728792857
0.2785571142,0,1,0.1300853701,-2.069684748,0.02786670267
0.2805611222,0,1,0.1325087292,-2.072399592,0.0284605566
0.2825651303,0,1,0.134977233,-2.075224025,0.02907004548
0.2845691383,0,1,0.1374917226,-2.078162777,0.0296957535
0.2865731463,0,1,0.1400530545,-2.081220804,0.03033829582
0.2885771543,0,1,0.1426621015,-2.084403305,0.03099832069
0.2905811623,0,1,0.1453197524,-2.087715731,0.03167651173
0.2925851703,0,1,0.1480269127,-2.091163808,0.03237359032
0.2945891784,0,1,0.1507845046,-2.094753543,0.03309031828
0.2965931864,0,1,0.1535934677,-2.09849125,0.03382750077
0.2985971944,0,1,0.1564547589,-2.10238356,0.03458598932
0.3006012024,0,1,0.159369353,-2.106437449,0.03536668527
0.3026052104,0,1,0.1623382432,-2.11066025,0.03617054336
0.3046092184,0,1,0.1653624407,-2.115059683,0.03699857578
0.3066132265,0,1,0.168442976,-2.119643877,0.03785185645
0.3086172345,0,1,0.1715808986,-2.124421393,0.03873152575
0.3106212425,0,1,0.1747772774,-2.129401256,0.03963879566
0.3126252505,0,1,0.1780332016,-2.134592985,0.04057495537
0.3146292585,0,1,0.1813497804,-2.140006623,0.0415413774
0.3166332665,0,1,0.1847281437,-2.145652776,0.04253952434
0.3186372745,0,1,0.1881694425,-2.151542649,0.04357095618
0.3206412826,0,1,0.1916748492,-2.157688089,0.04463733839
0.3226452906,0,1,0.1952455581,-2.16410163,0.04574045076
0.3246492986,0,1,0.1988827857,-2.17079654,0.04688219714
0.3266533066,0,1,0.2025877712,-2.177786879,0.0480646162
0.3286573146,0,1,0.2063617768,-2.185087551,0.04928989318
0.3306613226,0,1,0.2102060883,-2.192714374,0.05056037305
0.3326653307,0,1,0.2141220155,-2.200684144,0.05187857489
0.3346693387,0,1,0.2181108924,-2.209014713,0.05324720787
0.3366733467,0,1,0.2221740781,-2.21772507,0.05466918908
0.3386773547,0,1,0.2263129568,-2.226835436,0.05614766318
0.3406813627,0,1,0.2305289387,-2.236367357,0.05768602438
0.3426853707,0,1,0.2348234601,-2.24634382,0.0592879409
0.3446893788,0,1,0.239197984,-2.256789368,0.06095738234
0.3466933868,0,1,0.2436540009,-2.267730239,0.06269865023
0.3486973948,0,1,0.2481930289,-2.279194506,0.06451641236
0.3507014028,0,1,0.2528166144,-2.291212246,0.06641574128
0.3527054108,0,1,0.2575263327,-2.303815715,0.06840215769
0.3547094188,0,1,0.2623237882,-2.317039551,0.07048167937
0.3567134269,0,1,0.2672106155,-2.330920996,0.07266087644
0.3587174349,0,1,0.2721884795,-2.345500144,0.0749469341
0.3607214429,0,1,0.277259076,-2.360820218,0.07734772374
0.3627254509,0,1,0.2824241326,-2.376927879,0.07987188404
0.3647294589,0,1,0.287685409,-2.393873576,0.08252891341
0.3667334669,0,1,0.2930446977,-2.411711936,0.0853292759
0.3687374749,0,1,0.2985038245,-2.430502202,0.08828452263
0.370741483,0,1,0.3040646493,-2.450308735,0.09140743169
0.372745491,0,1,0.3097290667,-2.471201577,0.09471216943
0.374749499,0,1,0.3154990065,-2.493257084,0.09821447742
0.376753507,0,1,0.3213764344,-2.516558663,0.1019318895
0.378757515,0,1,0.3273633529,-2.541197597,0.1058839847
0.380761523,0,1,0.3334618016,-2.567273998,0.1100926836
0.3827655311,0,1,0.3396738582,-2.594897901,0.1145825951
0.3847695391,0,1,0.3460016392,-2.624190521,0.1193814268
0.3867735471,0,1,0.3524473004,-2.655285709,0.1245204691
0.3887775551,0,1,0.3590130377,-2.68833164,0.1300351712
0.3907815631,0,1,0.3657010881,-2.723492779,0.1359658292
0.3927855711,0,1,0.3725137301,-2.76095218,0.1423584102
0.3947895792,0,1,0.3794532847,-2.800914179,0.149265547
0.3967935872,0,1,0.3865221163,-2.843607581,0.1567477426
0.3987975952,0,1,0.393722633,-2.889289417,0.1648748379
0.4008016032,0,1,0.4010572881,-2.938249427,0.1737278113
0.4028056112,0,1,0.4085285804,-2.990815419,0.1834009969
0.4048096192,0,1,0.4161390553,-3.047359703,0.1940048398
0.4068136273,0,1,0.4238913057,-3.108306883,0.2056693392
0.4088176353,0,1,0.4317879727,-3.174143324,0.2185483864
0.4108216433,0,1,0.4398317467,-3.245428743,0.2328252723
0.4128256513,0,1,0.448025368,-3.322810499,0.24871974
0.4148296593,0,1,0.4563716282,-3.40704132,0.2664971
0.4168336673,0,1,0.4648733708,-3.499001485,0.2864801267
0.4188376754,0,1,0.4735334923,-3.599726799,0.3090647517
0.4208416834,0,1,0.4823549431,-3.710444168,0.3347410047
0.4228456914,0,1,0.4913407286,-3.832617305,0.3641213067
0.4248496994,0,1,0.5004939103,-3.968005992,0.3979792195
0.4268537074,0,1,0.5098176064,-4.118743784,0.4373033051
0.4288577154,0,1,0.5193149937,-4.28744104,0.4833732115
0.4308617234,0,1,0.5289893076,-4.477323211,0.5378690885
0.4328657315,0,1,0.5388438443,-4.69241884,0.603032061
0.4348697395,0,1,0.548881961,-4.93781858,0.6819047791
0.4368737475,0,1,0.5591070777,-5.220036939,0.7787008748
0.4388777555,0,1,0.569522678,-5.547524271,0.8993880607
0.4408817635,0,1,0.5801323104,-5.93139987,1.052636997
0.4428857715,0,1,0.5909395895,-6.386509492,1.251419606
0.4448897796,0,1,0.6019481974,-6.932946431,1.515808547
0.4468937876,0,1,0.6131618845,-7.598177559,1.878101603
0.4488977956,0,1,0.6245844712,-8.41971888,2.392675789
0.4509018036,0,1,0.6362198493,-9.447223638,3.15597541
0.4529058116,0,1,0.6480719826,-10.73800401,4.349227643
0.4549098196,0,1,0.6601449093,-12.31884128,6.332646913
0.4569138277,0,1,0.6724427423,-13.99383599,9.838879384
0.4589178357,0,1,0.6849696716,-14.51817725,16.13501745
0.4609218437,0,1,0.697729965,-9.472862637,25.08749831
0.4629258517,0,1,0.7107279697,3.982518136,27.56477332
0.4649298597,0,1,0.7239681141,12.74974684,19.12655433
0.4669338677,0,1,0.737454909,13.35957442,11.23647528
0.4689378758,0,1,0.7511929493,11.59638918,6.774779133
0.4709418838,0,1,0.7651869155,9.743833138,4.35958664
0.4729458918,0,1,0.779441575,8.220039162,2.979210356
0.4749498998,0,1,0.7939617845,7.019365455,2.137332481
0.4769539078,0,1,0.8087524909,6.071895035,1.593536274
0.4789579158,0,1,0.8238187331,5.314254249,1.22510864
0.4809619238,0,1,0.8391656443,4.698796375,0.9654966238
0.4829659319,0,1,0.8547984529,4.191129808,0.7765227025
0.4849699399,0,1,0.8707224849,3.766483331,0.6351858601
0.4869739479,0,1,0.8869431656,3.406822804,0.527030627
0.4889779559,0,1,0.9034660212,3.098820679,0.4426358343
0.4909819639,0,1,0.9202966809,2.83246924,0.3756654039
0.4929859719,0,1,0.9374408788,2.600135538,0.3217400919
0.49498998,0,1,0.9549044558,2.395911653,0.2777598965
0.496993988,0,1,0.9726933615,2.215162084,0.2414836461
0.498997996,0,1,0.9908136567,2.054203802,0.2112605082
0.501002004,0,1,1.009271515,1.91007668,0.1858540518
0.503006012,0,1,1.028073224,1.780376392,0.1643242716
0.50501002,0,1,1.04722519,1.663131068,0.1459468226
0.5070140281,0,1,1.066733938,1.556709083,0.1301566844
0.5090180361,0,1,1.086606114,1.45974926,0.1165081927
0.5110220441,0,1,1.106848489,1.371107445,0.1046462411
0.5130260521,0,1,1.127467958,1.289815174,0.09428523455
0.5150300601,0,1,1.148471548,1.215047382,0.08519350882
0.5170340681,0,1,1.169866413,1.146096939,0.07718165596
0.5190380762,0,1,1.191659843,1.082354399,0.07009368042
0.5210420842,0,1,1.213859263,1.023291761,0.0638002303
0.5230460922,0,1,1.236472235,0.9684493527,0.0581933674
0.5250501002,0,1,1.259506464,0.917425159,0.0531824904
0.5270541082,0,1,1.282969798,0.8698660838,0.04869113056
0.5290581162,0,1,1.30687023,0.8254607471,0.04465441371
0.5310621242,0,1,1.331215903,0.7839335155,0.04101703527
0.5330661323,0,1,1.356015111,0.745039526,0.03773163381
0.5350701403,0,1,1.381276303,0.7085605166,0.03475747606
0.5370741483,0,1,1.407008086,0.6743013152,0.03205938752
0.5390781563,0,1,1.433219226,0.6420868693,0.02960687771
0.5410821643,0,1,1.459918652,0.6117597216,0.0273734208
0.5430861723,0,1,1.487115463,0.5831778564,0.02533586108
0.5450901804,0,1,1.514818922,0.5562128534,0.02347391905
0.5470941884,0,1,1.543038469,0.5307483007,0.0217697794
0.5490981964,0,1,1.571783718,0.5066784242,0.02020774571
0.5511022044,0,1,1.601064461,0.4839069009,0.01877394978
0.5531062124,0,1,1.630890676,0.4623458272,0.01745610621
0.5551102204,0,1,1.661272522,0.4419148195,0.01624330411
0.5571142285,0,1,1.692220352,0.4225402275,0.01512582993
0.5591182365,0,1,1.723744708,0.4041544448,0.01409501607
0.5611222445,0,1,1.755856331,0.386695302,0.01314311122
0.5631262525,0,1,1.788566162,0.3701055317,0.01226316885
0.5651302605,0,1,1.821885343,0.3543322956,0.01144895106
0.5671342685,0,1,1.855825228,0.3393267652,0.0106948455
0.5691382766,0,1,1.890397378,0.3250437496,0.009995793255
0.5711422846,0,1,1.925613572,0.3114413639,0.009347226153
0.5731462926,0,1,1.961485809,0.2984807332,0.008745012158
0.5751503006,0,1,1.998026309,0.286125728,0.008185407598
0.5771543086,0,1,2.035247521,0.2743427273,0.007665015342
0.5791583166,0,1,2.073162127,0.2631004054,0.007180748064
0.5811623246,0,1,2.111783044,0.252369541,0.006729795927
0.5831663327,0,1,2.15112343,0.2421228437,0.006309598073
0.5851703407,0,1,2.191196688,0.2323347993,0.005917817431
0.5871743487,0,1,2.232016469,0.2229815279,0.005552318415
0.5891783567,0,1,2.273596682,0.2140406568,0.005211147124
0.5911823647,0,1,2.315951493,0.2054912048,0.004892513756
0.5931863727,0,1,2.359095331,0.1973134762,0.004594776934
0.5951903808,0,1,2.403042894,0.1894889661,0.004316429733
0.5971943888,0,1,2.447809157,0.182000272,0.004056087193
0.5991983968,0,1,2.49340937,0.1748310149,0.00381247513
0.6012024048,0,1,2.539859069,0.1679657659,0.003584420125
0.6032064128,0,1,2.587174079,0.1613899799,0.003370840513
0.6052104208,0,1,2.635370519,0.1550899341,0.003170738299
0.6072144289,0,1,2.684464811,0.1490526724,0.002983191864
0.6092184369,0,1,2.73447368,0.1432659531,0.002807349392
0.6112224449,0,1,2.785414163,0.1377182025,0.002642422934
0.6132264529,0,1,2.837303617,0.1323984701,0.002487683041
0.6152304609,0,1,2.890159718,0.1272963892,0.0023424539
0.6172344689,0,1,2.944000475,0.1224021393,0.002206108927
0.619238477,0,1,2.998844231,0.1177064119,0.002078066768
0.621242485,0,1,3.054709671,0.1132003786,0.001957787659
0.623246493,0,1,3.111615828,0.1088756616,0.001844770119
0.625250501,0,1,3.169582089,0.1047243066,0.001738547938
0.627254509,0,1,3.228628203,0.1007387573,0.001638687423
0.629258517,0,1,3.288774286,0.09691183204,0.001544784895
0.6312625251,0,1,3.35004083,0.09323670163,0.001456464391
0.6332665331,0,1,3.412448708,0.08970686927,0.001373375566
0.6352705411,0,1,3.476019182,0.08631615144,0.001295191777
0.6372745491,0,1,3.540773909,0.08305866028,0.001221608315
0.6392785571,0,1,3.606734952,0.07992878701,0.001152340795
0.6412825651,0,1,3.673924782,0.0769211866,0.001087123672
0.6432865731,0,1,3.742366291,0.07403076328,0.001025708874
0.6452905812,0,1,3.812082796,0.07125265714,0.0009678645514
0.6472945892,0,1,3.883098049,0.06858223148,0.0009133739214
0.6492985972,0,1,3.955436245,0.06601506096,0.0008620342035
0.6513026052,0,1,4.029122028,0.06354692057,0.0008136556388
0.6533066132,0,1,4.104180503,0.06117377519,0.0007680605847
0.6553106212,0,1,4.180637241,0.05889176983,0.0007250826786
0.6573146293,0,1,4.258518292,0.05669722048,0.000684566065
0.6593186373,0,1,4.337850188,0.05458660542,0.0006463646811
0.6613226453,0,1,4.418659956,0.05255655719,0.0006103415948
0.6633266533,0,1,4.50097513,0.05060385484,0.0005763683925
0.6653306613,0,1,4.584823751,0.0487254168,0.0005443246107
0.6673346693,0,1,4.670234388,0.04691829408,0.0005140972101
0.6693386774,0,1,4.757236139,0.04517966383,0.0004855800866
0.6713426854,0,1,4.845858645,0.0435068233,0.0004586736179
0.6733466934,0,1,4.936132098,0.04189718416,0.0004332842415
0.6753507014,0,1,5.028087255,0.04034826706,0.0004093240638
0.6773547094,0,1,5.121755443,0.03885769657,0.0003867104947
0.6793587174,0,1,5.217168576,0.03742319629,0.0003653659096
0.6813627255,0,1,5.314359158,0.03604258433,0.0003452173326
0.6833667335,0,1,5.413360303,0.03471376898,0.0003261961433
0.6853707415,0,1,5.514205739,0.03343474456,0.000308237802
0.6873747495,0,1,5.616929824,0.03220358757,0.0002912815946
0.6893787575,0,1,5.721567555,0.031018453,0.000275270394
0.6913827655,0,1,5.828154581,0.02987757082,0.0002601504375
0.6933867735,0,1,5.936727216,0.02877924265,0.000245871119
0.6953907816,0,1,6.047322449,0.0277218386,0.0002323847951
0.6973947896,0,1,6.15997796,0.0267037943,0.0002196466036
0.6993987976,0,1,6.27473213,0.02572360802,0.0002076142936
0.7014028056,0,1,6.391624053,0.02477983794,0.0001962480676
0.7034068136,0,1,6.510693555,0.02387109964,0.0001855104325
0.7054108216,0,1,6.631981202,0.02299606357,0.0001753660611
0.7074148297,0,1,6.755528315,0.02215345273,0.0001657816618
0.7094188377,0,1,6.881376986,0.02134204047,0.0001567258569
0.7114228457,0,1,7.009570091,0.02056064835,0.0001481690688
0.7134268537,0,1,7.140151304,0.0198081441,0.0001400834124
0.7154308617,0,1,7.273165113,0.01908343971,0.0001324425956
0.7174348697,0,1,7.408656835,0.0183854896,0.0001252218247
0.7194388778,0,1,7.546672631,0.01771328883,0.0001183977165
0.7214428858,0,1,7.687259522,0.01706587145,0.0001119482154
0.7234468938,0,1,7.830465404,0.01644230889,0.0001058525158
0.7254509018,0,1,7.976339068,0.01584170845,0.000100090989
0.7274549098,0,1,8.124930211,0.0152632118,9.464511506e-05
0.7294589178,0,1,8.276289456,0.01470599361,8.9497418e-05
0.7314629259,0,1,8.430468372,0.01416926024,8.463140573e-05
0.7334669339,0,1,8.587519485,0.01365224841,8.003151303e-05
0.7354709419,0,1,8.747496302,0.01315422402,7.568304821e-05
0.7374749499,0,1,8.910453325,0.01267448098,7.15721429e-05
0.7394789579,0,1,9.076446073,0.01221234007,6.768570479e-05
0.7414829659,0,1,9.245531098,0.01176714791,6.401137328e-05
0.7434869739,0,1,9.417766007,0.0113382759,6.053747763e-05
0.745490982,0,1,9.593209478,0.01092511924,5.725299766e-05
0.74749499,0,1,9.771921284,0.01052709604,5.414752676e-05
0.749498998,0,1,9.95396231,0.01014364637,5.121123703e-05
0.751503006,0,1,10.13939458,0.009774231421,4.843484648e-05
0.753507014,0,1,10.32828126,0.00941833267,4.580958814e-05
0.755511022,0,1,10.52068671,0.009075451106,4.332718102e-05
0.7575150301,0,1,10.71667648,0.008745106457,4.097980263e-05
0.7595190381,0,1,10.91631734,0.008426836468,3.876006322e-05
0.7615230461,0,1,11.11967731,0.008120196206,3.666098144e-05
0.7635270541,0,1,11.32682567,0.007824757386,3.467596143e-05
0.7655310621,0,1,11.537833,0.007540107736,3.279877118e-05
0.7675350701,0,1,11.75277117,0.007265850377,3.10235222e-05
0.7695390782,0,1,11.97171343,0.007001603233,2.934465031e-05
0.7715430862,0,1,12.19473437,0.006746998467,2.775689754e-05
0.7735470942,0,1,12.42190995,0.006501681934,2.625529503e-05
0.7755511022,0,1,12.65331759,0.006265312661,2.483514696e-05
0.7775551102,0,1,12.88903612,0.006037562341,2.349201538e-05
0.7795591182,0,1,13.12914585,0.005818114859,2.222170582e-05
0.7815631263,0,1,13.37372858,0.005606665822,2.102025385e-05
0.7835671343,0,1,13.62286764,0.005402922119,1.988391227e-05
0.7855711423,0,1,13.87664791,0.005206601495,1.880913912e-05
0.7875751503,0,1,14.13515585,0.005017432136,1.779258631e-05
0.7895791583,0,1,14.39847953,0.004835152282,1.683108887e-05
0.7915831663,0,1,14.66670866,0.00465950984,1.592165492e-05
0.7935871743,0,1,14.93993464,0.00449026203,1.506145602e-05
0.7955911824,0,1,15.21825053,0.004327175026,1.424781824e-05
0.7975951904,0,1,15.50175117,0.004170023629,1.347821359e-05
0.7995991984,0,1,15.79053314,0.004018590934,1.275025205e-05
0.8016032064,0,1,16.08469483,0.003872668028,1.206167391e-05
0.8036072144,0,1,16.38433646,0.003732053686,1.141034266e-05
0.8056112224,0,1,16.6895601,0.003596554088,1.079423821e-05
0.8076152305,0,1,17.00046975,0.003465982538,1.02114505e-05
0.8096192385,0,1,17.31717134,0.003340159201,9.660173462e-06
0.8116232465,0,1,17.63977275,0.003218910851,9.138699323e-06
0.8136272545,0,1,17.96838391,0.003102070617,8.64541322e-06
0.8156312625,0,1,18.30311676,0.002989477755,8.178788119e-06
0.8176352705,0,1,18.64408534,0.002880977416,7.737380002e-06
0.8196392786,0,1,18.99140582,0.002776420427,7.319823332e-06
0.8216432866,0,1,19.34519654,0.002675663085,6.924826766e-06
0.8236472946,0,1,19.70557802,0.002578566949,6.551169095e-06
0.8256513026,0,1,20.07267304,0.002484998648,6.197695423e-06
0.8276553106,0,1,20.44660667,0.002394829694,5.863313544e-06
0.8296593186,0,1,20.8275063,0.002307936301,5.546990523e-06
0.8316633267,0,1,21.21550171,0.00222419921,5.247749465e-06
0.8336673347,0,1,21.61072509,0.002143503525,4.964666461e-06
0.8356713427,0,1,22.01331107,0.002065738547,4.696867702e-06
0.8376753507,0,1,22.42339683,0.001990797626,4.44352675e-06
0.8396793587,0,1,22.84112207,0.001918578005,4.203861962e-06
0.8416833667,0,1,23.26662911,0.001848980684,3.977134048e-06
0.8436873747,0,1,23.70006292,0.001781910274,3.762643773e-06
0.8456913828,0,1,24.14157116,0.001717274871,3.559729775e-06
0.8476953908,0,1,24.59130425,0.001654985922,3.367766508e-06
0.8496993988,0,1,25.04941542,0.001594958108,3.186162295e-06
0.8517034068,0,1,25.51606074,0.001537109219,3.014357491e-06
0.8537074148,0,1,25.99139918,0.001481360046,2.851822739e-06
0.8557114228,0,1,26.47559271,0.001427634266,2.698057331e-06
0.8577154309,0,1,26.96880626,0.001375858339,2.552587649e-06
0.8597194389,0,1,27.47120789,0.001325961404,2.414965696e-06
0.8617234469,0,1,27.98296876,0.001277875183,2.284767708e-06
0.8637274549,0,1,28.50426321,0.001231533884,2.161592839e-06
0.8657314629,0,1,29.03526885,0.001186874114,2.045061917e-06
0.8677354709,0,1,29.57616659,0.001143834786,1.934816271e-06
0.869739479,0,1,30.12714071,0.001102357038,1.83051662e-06
0.871743487,0,1,30.68837892,0.001062384151,1.73184202e-06
0.873747495,0,1,31.26007243,0.001023861471,1.638488875e-06
0.875751503,0,1,31.84241602,0.0009867363308,1.550169993e-06
