time,cActuator.x_ref,cActuator.x_sim,cActuator.x_relerr,pmActuator.x_ref,pmActuator.x_sim,pmActuator.x_relerr
0.01166,-6.220136581e-05,-6.220136214e-05,9.00353e-10,0.0002667416839,0.0002667417454,1.51032e-08
0.01167,-5.537396454e-05,-5.537396088e-05,8.98507e-10,0.0002737000302,0.0002737000919,1.51364e-08
0.01168,-4.854221051e-05,-4.854220686e-05,8.96253e-10,0.0002806622531,0.0002806623149,1.51699e-08
0.01169,-4.170610801e-05,-4.170610437e-05,8.93526e-10,0.0002876283488,0.0002876284108,1.52033e-08
0.0117,-3.48656613e-05,-3.486565768e-05,8.90259e-10,0.0002945983136,0.0002945983757,1.52361e-08
0.01171,-2.802087468e-05,-2.802087106e-05,8.86386e-10,0.0003015721439,0.0003015722061,1.52683e-08
0.01172,-2.117175241e-05,-2.117174881e-05,8.83556e-10,0.0003085498359,0.0003085498982,1.52992e-08
0.01173,-1.431829876e-05,-1.431829517e-05,8.81085e-10,0.0003155313858,0.0003155314483,1.53287e-08
0.01174,-7.460517997e-06,-7.460514418e-06,8.78443e-10,0.0003225167902,0.0003225168527,1.53566e-08
0.01175,-5.984143851e-07,-5.984108167e-07,8.75632e-10,0.0003295060452,0.0003295061079,1.53826e-08
0.01176,6.268007819e-06,6.268011375e-06,8.72655e-10,0.0003364991472,0.0003364992099,1.54065e-08
0.01177,1.313874436e-05,1.31387479e-05,8.69515e-10,0.0003434960924,0.0003434961553,1.54281e-08
0.01178,2.001379098e-05,2.001379451e-05,8.66215e-10,0.0003504968774,0.0003504969403,1.54473e-08
0.01179,2.689314344e-05,2.689314695e-05,8.62757e-10,0.0003575014983,0.0003575015613,1.54639e-08
0.0118,3.377679748e-05,3.377680099e-05,8.59143e-10,0.0003645099515,0.0003645100145,1.54778e-08
0.01181,4.066474887e-05,4.066475236e-05,8.55371e-10,0.0003715222333,0.0003715222964,1.54888e-08
0.01182,4.755699337e-05,4.755699684e-05,8.51439e-10,0.0003785383401,0.0003785384033,1.5497e-08
0.01183,5.445352674e-05,5.445353019e-05,8.47338e-10,0.0003855582683,0.0003855583315,1.55023e-08
0.01184,6.135434474e-05,6.135434818e-05,8.43059e-10,0.0003925820142,0.0003925820773,1.55048e-08
0.01185,6.825944316e-05,6.825944657e-05,8.38586e-10,0.0003996095741,0.0003996096372,1.55043e-08
0.01186,7.516881775e-05,7.516882115e-05,8.339e-10,0.0004066409444,0.0004066410076,1.55011e-08
0.01187,8.208246431e-05,8.208246769e-05,8.28975e-10,0.0004136761215,0.0004136761846,1.54952e-08
0.01188,8.90003786e-05,8.900038196e-05,8.23779e-10,0.0004207151018,0.0004207151648,1.54867e-08
0.01189,9.592255642e-05,9.592255976e-05,8.1995e-10,0.0004277578815,0.0004277579446,1.54756e-08
0.0119,0.0001028489935,0.0001028489969,8.16689e-10,0.0004348044572,0.0004348045202,1.54623e-08
0.01191,0.0001097796858,0.0001097796891,8.13606e-10,0.0004418548251,0.000441854888,1.5447e-08
0.01192,0.0001167146289,0.0001167146322,8.10705e-10,0.0004489089817,0.0004489090446,1.54301e-08
0.01193,0.0001236538187,0.000123653822,8.07988e-10,0.0004559669233,0.0004559669861,1.54118e-08
0.01194,0.000130597251,0.0001305972543,8.05449e-10,0.0004630286464,0.0004630287091,1.53925e-08
0.01195,0.0001375449216,0.0001375449249,8.03078e-10,0.0004700941473,0.00047009421,1.53727e-08
0.01196,0.0001444968263,0.0001444968296,8.00856e-10,0.0004771634225,0.0004771634851,1.53529e-08
0.01197,0.0001514529609,0.0001514529642,7.9876e-10,0.0004842364683,0.0004842365308,1.53336e-08
0.01198,0.0001584133213,0.0001584133245,7.96757e-10,0.0004913132812,0.0004913133436,1.53152e-08
0.01199,0.0001653779032,0.0001653779064,7.94808e-10,0.0004983938575,0.0004983939198,1.52986e-08
0.012,0.0001723467024,0.0001723467057,7.92865e-10,0.0005054781937,0.0005054782559,1.52842e-08
0.01201,0.0001793197149,0.0001793197181,7.90869e-10,0.0005125662862,0.0005125663484,1.5273e-08
0.01202,0.0001862969364,0.0001862969396,7.88755e-10,0.0005196581314,0.0005196581936,1.52655e-08
0.01203,0.0001932783627,0.0001932783659,7.86447e-10,0.0005267537257,0.0005267537879,1.52628e-08
0.01204,0.0002002639897,0.0002002639929,7.83856e-10,0.0005338530657,0.0005338531279,1.52656e-08
0.01205,0.0002072538132,0.0002072538164,7.80885e-10,0.0005409561476,0.0005409562099,1.52749e-08
0.01206,0.0002142478291,0.0002142478323,7.7906e-10,0.0005480629681,0.0005480630304,1.52915e-08
0.01207,0.0002212460332,0.0002212460364,7.77393e-10,0.0005551735234,0.0005551735858,1.53165e-08
0.01208,0.0002282484214,0.0002282484245,7.75285e-10,0.00056228781,0.0005622878726,1.53417e-08
0.01209,0.0002352549894,0.0002352549926,7.72189e-10,0.0005694058245,0.000569405887,1.53313e-08
0.0121,0.0002422657332,0.0002422657364,7.6939e-10,0.0005765275632,0.0005765276257,1.53264e-08
0.01211,0.0002492806486,0.0002492806518,7.66831e-10,0.0005836530227,0.0005836530851,1.53267e-08
0.01212,0.0002562997315,0.0002562997347,7.64458e-10,0.0005907821993,0.0005907822617,1.53318e-08
0.01213,0.0002633229778,0.0002633229809,7.62217e-10,0.0005979150895,0.000597915152,1.53414e-08
0.01214,0.0002703503832,0.0002703503863,7.60057e-10,0.0006050516899,0.0006050517524,1.53551e-08
0.01215,0.0002773819438,0.0002773819469,7.57927e-10,0.0006121919968,0.0006121920595,1.53725e-08
0.01216,0.0002844176552,0.0002844176583,7.55776e-10,0.0006193360068,0.0006193360696,1.53933e-08
0.01217,0.0002914575136,0.0002914575166,7.53553e-10,0.0006264837164,0.0006264837792,1.5417e-08
0.01218,0.0002985015146,0.0002985015177,7.51207e-10,0.000633635122,0.0006336351849,1.54434e-08
0.01219,0.0003055496542,0.0003055496573,7.48686e-10,0.0006407902201,0.0006407902831,1.5472e-08
0.0122,0.0003126019283,0.0003126019314,7.45938e-10,0.0006479490072,0.0006479490704,1.55024e-08
0.01221,0.0003196583328,0.0003196583358,7.42909e-10,0.0006551114798,0.0006551115431,1.55344e-08
0.01222,0.0003267188636,0.0003267188666,7.39541e-10,0.0006622776345,0.0006622776979,1.55676e-08
0.01223,0.0003337835165,0.0003337835195,7.37362e-10,0.0006694474676,0.0006694475312,1.56012e-08
0.01224,0.0003408522875,0.0003408522905,7.35358e-10,0.0006766209758,0.0006766210395,1.56353e-08
0.01225,0.0003479251725,0.0003479251755,7.33328e-10,0.0006837981555,0.0006837982194,1.56694e-08
0.01226,0.0003550021673,0.0003550021703,7.31261e-10,0.0006909790033,0.0006909790673,1.57033e-08
0.01227,0.000362083268,0.0003620832709,7.29149e-10,0.0006981635156,0.0006981635797,1.57366e-08
0.01228,0.0003691684703,0.0003691684733,7.26978e-10,0.0007053516891,0.0007053517533,1.57691e-08
0.01229,0.0003762577703,0.0003762577733,7.24738e-10,0.0007125435201,0.0007125435845,1.58005e-08
0.0123,0.0003833511638,0.0003833511668,7.22416e-10,0.0007197390053,0.0007197390698,1.58305e-08
0.01231,0.0003904486469,0.0003904486498,7.19997e-10,0.0007269381412,0.0007269382058,1.58589e-08
0.01232,0.0003975502153,0.0003975502182,7.17466e-10,0.0007341409244,0.0007341409891,1.58854e-08
0.01233,0.000404655865,0.0004046558679,7.14804e-10,0.0007413473513,0.0007413474161,1.59099e-08
0.01234,0.000411765592,0.0004117655949,7.11991e-10,0.0007485574185,0.0007485574834,1.59322e-08
0.01235,0.0004188793922,0.0004188793951,7.09005e-10,0.0007557711226,0.0007557711875,1.5952e-08
0.01236,0.0004259972616,0.0004259972645,7.0582e-10,0.00076298846,0.0007629885251,1.59694e-08
0.01237,0.0004331191961,0.0004331191989,7.02408e-10,0.0007702094275,0.0007702094926,1.59841e-08
0.01238,0.0004402451916,0.0004402451944,6.98737e-10,0.0007774340215,0.0007774340867,1.5996e-08
0.01239,0.0004473752441,0.0004473752469,6.94771e-10,0.0007846622386,0.0007846623038,1.60052e-08
0.0124,0.0004545093495,0.0004545093523,6.92003e-10,0.0007918940754,0.0007918941406,1.60112e-08
0.01241,0.0004616475039,0.0004616475067,6.89369e-10,0.0007991295284,0.0007991295937,1.60143e-08
0.01242,0.0004687897031,0.0004687897059,6.86764e-10,0.0008063685943,0.0008063686595,1.60145e-08
0.01243,0.0004759359432,0.000475935946,6.84188e-10,0.0008136112695,0.0008136113347,1.60118e-08
0.01244,0.00048308622,0.0004830862228,6.81638e-10,0.0008208575507,0.0008208576159,1.60064e-08
0.01245,0.0004902405297,0.0004902405324,6.79109e-10,0.0008281074345,0.0008281074997,1.59984e-08
0.01246,0.0004973988681,0.0004973988708,6.76596e-10,0.0008353609174,0.0008353609826,1.59879e-08
0.01247,0.0005045612312,0.0005045612339,6.74089e-10,0.0008426179961,0.0008426180612,1.59751e-08
0.01248,0.000511727615,0.0005117276178,6.71577e-10,0.0008498786672,0.0008498787322,1.59603e-08
0.01249,0.0005188980156,0.0005188980183,6.69044e-10,0.0008571429271,0.0008571429921,1.59437e-08
0.0125,0.0005260724288,0.0005260724315,6.66475e-10,0.0008644107727,0.0008644108376,1.59256e-08
0.01251,0.0005332508507,0.0005332508534,6.63848e-10,0.0008716822004,0.0008716822652,1.59064e-08
0.01252,0.0005404332773,0.00054043328,6.61138e-10,0.0008789572069,0.0008789572716,1.58865e-08
0.01253,0.0005476197046,0.0005476197072,6.58319e-10,0.0008862357888,0.0008862358534,1.58663e-08
0.01254,0.0005548101285,0.0005548101312,6.5536e-10,0.0008935179426,0.0008935180072,1.58463e-08
0.01255,0.0005620045451,0.0005620045478,6.52224e-10,0.0009008036652,0.0009008037297,1.58271e-08
0.01256,0.0005692029504,0.0005692029531,6.48872e-10,0.000908092953,0.0009080930174,1.58091e-08
0.01257,0.0005764053405,0.0005764053431,6.46737e-10,0.0009153858026,0.000915385867,1.57927e-08
0.01258,0.0005836117112,0.0005836117138,6.44701e-10,0.0009226822109,0.0009226822751,1.57788e-08
0.01259,0.0005908220587,0.0005908220613,6.42721e-10,0.0009299821742,0.0009299822385,1.5768e-08
0.0126,0.0005980363789,0.0005980363815,6.40787e-10,0.0009372856894,0.0009372857536,1.57613e-08
0.01261,0.000605254668,0.0006052546706,6.38887e-10,0.000944592753,0.0009445928173,1.57594e-08
0.01262,0.0006124769218,0.0006124769244,6.37005e-10,0.0009519033618,0.000951903426,1.57632e-08
0.01263,0.0006197031366,0.0006197031391,6.35126e-10,0.0009592175123,0.0009592175765,1.57736e-08
0.01264,0.0006269333082,0.0006269333107,6.3323e-10,0.0009665352012,0.0009665352655,1.57916e-08
0.01265,0.0006341674327,0.0006341674353,6.31293e-10,0.0009738564252,0.0009738564896,1.58183e-08
0.01266,0.0006414055062,0.0006414055088,6.29609e-10,0.0009811811809,0.0009811812454,1.58409e-08
0.01267,0.0006486475247,0.0006486475273,6.28522e-10,0.000988509465,0.0009885095295,1.58309e-08
0.01268,0.0006558934843,0.0006558934869,6.26985e-10,0.0009958412741,0.0009958413386,1.58264e-08
0.01269,0.000663143381,0.0006631433836,6.25021e-10,0.001003176605,0.00100317667,1.58269e-08
0.0127,0.0006703972109,0.0006703972135,6.2265e-10,0.001010515454,0.001010515519,1.58322e-08
0.01271,0.0006776549701,0.0006776549726,6.19883e-10,0.001017857819,0.001017857883,1.5842e-08
0.01272,0.0006849166545,0.000684916657,6.16727e-10,0.001025203695,0.00102520376,1.58558e-08
0.01273,0.0006921822603,0.0006921822628,6.13208e-10,0.00103255308,0.001032553144,1.58733e-08
0.01274,0.0006994517836,0.000699451786,6.10661e-10,0.00103990597,0.001039906034,1.58939e-08
0.01275,0.0007067252203,0.0007067252228,6.0805e-10,0.001047262361,0.001047262426,1.59174e-08
0.01276,0.0007140025667,0.0007140025691,6.05397e-10,0.001054622252,0.001054622317,1.59435e-08
0.01277,0.0007212838187,0.0007212838211,6.02721e-10,0.001061985637,0.001061985702,1.59719e-08
0.01278,0.0007285689724,0.0007285689749,6.00039e-10,0.001069352515,0.00106935258,1.60021e-08
0.01279,0.0007358580241,0.0007358580265,5.97362e-10,0.001076722881,0.001076722946,1.6034e-08
0.0128,0.0007431509696,0.000743150972,5.94696e-10,0.001084096732,0.001084096798,1.60671e-08
0.01281,0.0007504478052,0.0007504478076,5.92047e-10,0.001091474066,0.001091474132,1.6101e-08
0.01282,0.0007577485268,0.0007577485293,5.89413e-10,0.001098854879,0.001098854944,1.61356e-08
0.01283,0.0007650531308,0.0007650531332,5.8679e-10,0.001106239167,0.001106239233,1.61704e-08
0.01284,0.000772361613,0.0007723616154,5.8417e-10,0.001113626927,0.001113626993,1.62051e-08
0.01285,0.0007796739697,0.000779673972,5.81539e-10,0.001121018156,0.001121018222,1.62395e-08
0.01286,0.0007869901969,0.0007869901992,5.78881e-10,0.001128412851,0.001128412918,1.62733e-08
0.01287,0.0007943102908,0.0007943102931,5.76175e-10,0.001135811009,0.001135811075,1.63062e-08
0.01288,0.0008016342474,0.0008016342497,5.73395e-10,0.001143212626,0.001143212692,1.63379e-08
0.01289,0.000808962063,0.0008089620653,5.70512e-10,0.001150617698,0.001150617765,1.63683e-08
0.0129,0.0008162937335,0.0008162937358,5.67568e-10,0.001158026224,0.001158026291,1.6397e-08
0.01291,0.0008236292552,0.0008236292575,5.65652e-10,0.001165438199,0.001165438266,1.64235e-08
0.01292,0.0008309686242,0.0008309686265,5.6383e-10,0.00117285362,0.001172853687,1.64478e-08
0.01293,0.0008383118366,0.0008383118389,5.62092e-10,0.001180272484,0.001180272551,1.64699e-08
0.01294,0.0008456588886,0.0008456588909,5.60426e-10,0.001187694788,0.001187694855,1.64896e-08
0.01295,0.0008530097762,0.0008530097785,5.58819e-10,0.001195120528,0.001195120595,1.65067e-08
0.01296,0.0008603644957,0.000860364498,5.57254e-10,0.001202549702,0.001202549769,1.65211e-08
0.01297,0.0008677230432,0.0008677230455,5.55715e-10,0.001209982305,0.001209982373,1.65328e-08
0.01298,0.0008750854148,0.0008750854171,5.5418e-10,0.001217418336,0.001217418403,1.65416e-08
0.01299,0.0008824516067,0.0008824516089,5.52629e-10,0.00122485779,0.001224857857,1.65476e-08
0.013,0.000889821615,0.0008898216173,5.51037e-10,0.001232300664,0.001232300732,1.65508e-08
0.01301,0.000897195436,0.0008971954382,5.49379e-10,0.001239746956,0.001239747023,1.65511e-08
0.01302,0.0009045730657,0.0009045730679,5.47627e-10,0.001247196661,0.001247196729,1.65486e-08
0.01303,0.0009119545004,0.0009119545026,5.45752e-10,0.001254649778,0.001254649845,1.65434e-08
0.01304,0.0009193397362,0.0009193397384,5.43723e-10,0.001262106302,0.001262106369,1.65357e-08
0.01305,0.0009267287692,0.0009267287714,5.41506e-10,0.00126956623,0.001269566297,1.65255e-08
0.01306,0.0009341215958,0.0009341215979,5.39068e-10,0.001277029559,0.001277029626,1.65131e-08
0.01307,0.0009415182119,0.0009415182141,5.36551e-10,0.001284496286,0.001284496354,1.64986e-08
0.01308,0.0009489186139,0.0009489186161,5.35368e-10,0.001291966408,0.001291966476,1.64816e-08
0.01309,0.000956322798,0.0009563228001,5.34287e-10,0.001299439922,0.001299439989,1.6463e-08
0.0131,0.0009637307602,0.0009637307624,5.33321e-10,0.001306916824,0.001306916891,1.6443e-08
0.01311,0.0009711424968,0.000971142499,5.32481e-10,0.001314397111,0.001314397178,1.64221e-08
0.01312,0.0009785580041,0.0009785580062,5.31784e-10,0.00132188078,0.001321880847,1.64006e-08
0.01313,0.0009859772781,0.0009859772803,5.31245e-10,0.001329367828,0.001329367895,1.63789e-08
0.01314,0.0009934003152,0.0009934003173,5.30884e-10,0.001336858252,0.001336858319,1.63575e-08
0.01315,0.001000827111,0.001000827114,5.30722e-10,0.001344352048,0.001344352115,1.6337e-08
0.01316,0.001008257663,0.001008257665,5.30782e-10,0.001351849214,0.001351849281,1.63179e-08
0.01317,0.001015691966,0.001015691969,5.31092e-10,0.001359349746,0.001359349812,1.63008e-08
0.01318,0.001023130018,0.00102313002,5.31678e-10,0.001366853641,0.001366853707,1.62864e-08
0.01319,0.001030571813,0.001030571815,5.32574e-10,0.001374360896,0.001374360962,1.62753e-08
0.0132,0.001038017349,0.001038017351,5.33812e-10,0.001381871507,0.001381871573,1.62684e-08
0.01321,0.001045466621,0.001045466623,5.35431e-10,0.001389385472,0.001389385539,1.62665e-08
0.01322,0.001052919626,0.001052919628,5.37471e-10,0.001396902788,0.001396902854,1.62703e-08
0.01323,0.00106037636,0.001060376362,5.39974e-10,0.001404423451,0.001404423517,1.62808e-08
0.01324,0.001067836819,0.001067836821,5.42989e-10,0.001411947458,0.001411947524,1.6299e-08
0.01325,0.001075300999,0.001075301002,5.46564e-10,0.001419474806,0.001419474872,1.63259e-08
0.01326,0.001082768898,0.0010827689,5.52419e-10,0.001427005492,0.001427005558,1.63366e-08
0.01327,0.00109024051,0.001090240512,5.59888e-10,0.001434539512,0.001434539579,1.63246e-08
0.01328,0.001097715833,0.001097715835,5.66873e-10,0.001442076865,0.001442076931,1.63176e-08
0.01329,0.001105194862,0.001105194864,5.73505e-10,0.001449617546,0.001449617612,1.63152e-08
0.0133,0.001112677594,0.001112677596,5.79905e-10,0.001457161552,0.001457161619,1.63173e-08
0.01331,0.001120164024,0.001120164027,5.86181e-10,0.001464708881,0.001464708947,1.63233e-08
0.01332,0.00112765415,0.001127654153,5.92436e-10,0.001472259529,0.001472259595,1.63331e-08
0.01333,0.001135147968,0.00113514797,5.9876e-10,0.001479813493,0.001479813559,1.63463e-08
0.01334,0.001142645473,0.001142645476,6.05234e-10,0.001487370769,0.001487370836,1.63626e-08
0.01335,0.001150146663,0.001150146665,6.11932e-10,0.001494931356,0.001494931423,1.63816e-08
0.01336,0.001157651533,0.001157651535,6.18915e-10,0.00150249525,0.001502495317,1.6403e-08
0.01337,0.001165160079,0.001165160082,6.26239e-10,0.001510062447,0.001510062514,1.64264e-08
0.01338,0.001172672299,0.001172672301,6.33948e-10,0.001517632945,0.001517633012,1.64516e-08
0.01339,0.001180188188,0.00118018819,6.42079e-10,0.00152520674,0.001525206808,1.64782e-08
0.0134,0.001187707742,0.001187707744,6.50658e-10,0.00153278383,0.001532783898,1.6506e-08
0.01341,0.001195230958,0.00119523096,6.59742e-10,0.001540364211,0.001540364279,1.65344e-08
0.01342,0.001202757832,0.001202757835,6.6946e-10,0.001547947881,0.001547947948,1.65631e-08
0.01343,0.00121028836,0.001210288363,6.79687e-10,0.001555534836,0.001555534903,1.6592e-08
0.01344,0.00121782254,0.001217822542,6.90419e-10,0.001563125072,0.00156312514,1.66207e-08
0.01345,0.001225360366,0.001225360369,7.01645e-10,0.001570718588,0.001570718656,1.6649e-08
0.01346,0.001232901835,0.001232901838,7.13345e-10,0.00157831538,0.001578315448,1.66766e-08
0.01347,0.001240446945,0.001240446948,7.25492e-10,0.001585915445,0.001585915513,1.67033e-08
0.01348,0.00124799569,0.001247995693,7.3805e-10,0.001593518779,0.001593518848,1.67288e-08
0.01349,0.001255548067,0.00125554807,7.50976e-10,0.001601125381,0.001601125449,1.67529e-08
0.0135,0.001263104073,0.001263104077,7.64221e-10,0.001608735246,0.001608735314,1.67753e-08
0.01351,0.001270663704,0.001270663708,7.77728e-10,0.001616348372,0.00161634844,1.6796e-08
0.01352,0.001278226957,0.00127822696,7.91431e-10,0.001623964756,0.001623964824,1.68146e-08
0.01353,0.001285793827,0.00128579383,8.05259e-10,0.001631584394,0.001631584462,1.68311e-08
0.01354,0.001293364311,0.001293364314,8.19135e-10,0.001639207284,0.001639207352,1.68453e-08
0.01355,0.001300938405,0.001300938408,8.32972e-10,0.001646833422,0.001646833491,1.68571e-08
0.01356,0.001308516106,0.001308516109,8.46678e-10,0.001654462806,0.001654462875,1.68664e-08
0.01357,0.001316097409,0.001316097413,8.60156e-10,0.001662095432,0.001662095501,1.68731e-08
0.01358,0.001323682313,0.001323682316,8.73301e-10,0.001669731298,0.001669731367,1.68773e-08
0.01359,0.001331270811,0.001331270815,8.86e-10,0.001677370401,0.001677370469,1.68788e-08
0.0136,0.001338862902,0.001338862906,8.98138e-10,0.001685012736,0.001685012805,1.68777e-08
0.01361,0.001346458582,0.001346458585,9.09591e-10,0.001692658302,0.001692658371,1.6874e-08
0.01362,0.001354057846,0.00135405785,9.20229e-10,0.001700307096,0.001700307165,1.68678e-08
0.01363,0.001361660691,0.001361660695,9.29917e-10,0.001707959114,0.001707959183,1.68592e-08
0.01364,0.001369267114,0.001369267118,9.38514e-10,0.001715614353,0.001715614422,1.68483e-08
0.01365,0.00137687711,0.001376877114,9.45874e-10,0.001723272811,0.001723272879,1.68352e-08
0.01366,0.001384490677,0.001384490681,9.51846e-10,0.001730934484,0.001730934552,1.68203e-08
0.01367,0.001392107811,0.001392107815,9.56272e-10,0.001738599369,0.001738599438,1.68036e-08
0.01368,0.001399728508,0.001399728512,9.5899e-10,0.001746267464,0.001746267532,1.67855e-08
0.01369,0.001407352764,0.001407352768,9.59832e-10,0.001753938765,0.001753938833,1.67662e-08
0.0137,0.001414980576,0.00141498058,9.58626e-10,0.00176161327,0.001761613338,1.67462e-08
0.01371,0.00142261194,0.001422611944,9.55195e-10,0.001769290974,0.001769291043,1.67257e-08
0.01372,0.001430246852,0.001430246856,9.61243e-10,0.001776971877,0.001776971945,1.66995e-08
0.01373,0.00143788531,0.001437885314,9.72083e-10,0.001784655974,0.001784656042,1.66703e-08
0.01374,0.001445527309,0.001445527313,9.82753e-10,0.001792343262,0.00179234333,1.66408e-08
0.01375,0.001453172846,0.00145317285,9.93242e-10,0.001800033739,0.001800033807,1.66115e-08
0.01376,0.001460821917,0.001460821921,1.00354e-09,0.001807727401,0.001807727469,1.65829e-08
0.01377,0.001468474519,0.001468474523,1.01365e-09,0.001815424246,0.001815424314,1.65554e-08
0.01378,0.001476130648,0.001476130652,1.02356e-09,0.001823124271,0.001823124338,1.65298e-08
0.01379,0.0014837903,0.001483790304,1.03327e-09,0.001830827472,0.001830827539,1.65066e-08
0.0138,0.001491453473,0.001491453477,1.0428e-09,0.001838533847,0.001838533914,1.64865e-08
0.01381,0.001499120161,0.001499120165,1.05215e-09,0.001846243392,0.001846243459,1.64703e-08
0.01382,0.001506790363,0.001506790367,1.06135e-09,0.001853956106,0.001853956173,1.64586e-08
0.01383,0.001514464073,0.001514464077,1.0704e-09,0.001861671984,0.001861672051,1.64524e-08
0.01384,0.001522141289,0.001522141294,1.07933e-09,0.001869391024,0.001869391091,1.64524e-08
0.01385,0.001529822008,0.001529822012,1.08818e-09,0.001877113223,0.00187711329,1.64597e-08
0.01386,0.001537506224,0.001537506229,1.09697e-09,0.001884838578,0.001884838645,1.64751e-08
0.01387,0.001545193936,0.001545193941,1.10576e-09,0.001892567086,0.001892567153,1.64997e-08
0.01388,0.00155288514,0.001552885144,1.11849e-09,0.001900298744,0.001900298811,1.6495e-08
0.01389,0.001560579831,0.001560579835,1.13122e-09,0.00190803355,0.001908033617,1.64794e-08
0.0139,0.001568278006,0.001568278011,1.14208e-09,0.001915771499,0.001915771566,1.64691e-08
0.01391,0.001575979662,0.001575979667,1.15121e-09,0.00192351259,0.001923512657,1.64637e-08
0.01392,0.001583684796,0.001583684801,1.15873e-09,0.00193125682,0.001931256887,1.6463e-08
0.01393,0.001591393403,0.001591393408,1.16474e-09,0.001939004185,0.001939004252,1.64667e-08
0.01394,0.001599105481,0.001599105485,1.16933e-09,0.001946754682,0.001946754749,1.64746e-08
0.01395,0.001606821025,0.001606821029,1.17256e-09,0.00195450831,0.001954508377,1.64864e-08
0.01396,0.001614540032,0.001614540037,1.17449e-09,0.001962265064,0.001962265131,1.65019e-08
0.01397,0.001622262499,0.001622262504,1.17517e-09,0.001970024942,0.001970025009,1.65208e-08
0.01398,0.001629988422,0.001629988427,1.17463e-09,0.001977787941,0.001977788008,1.65427e-08
0.01399,0.001637717798,0.001637717802,1.17286e-09,0.001985554058,0.001985554125,1.65676e-08
0.014,0.001645450622,0.001645450627,1.16988e-09,0.00199332329,0.001993323357,1.6595e-08
0.01401,0.001653186893,0.001653186897,1.16567e-09,0.002001095634,0.002001095702,1.66247e-08
0.01402,0.001660926605,0.00166092661,1.16193e-09,0.002008871088,0.002008871156,1.66555e-08
0.01403,0.001668669756,0.001668669761,1.16583e-09,0.002016649648,0.002016649716,1.66824e-08
0.01404,0.001676416342,0.001676416347,1.16983e-09,0.002024431312,0.00202443138,1.67099e-08
0.01405,0.001684166359,0.001684166364,1.17395e-09,0.002032216077,0.002032216145,1.67379e-08
0.01406,0.001691919805,0.00169191981,1.17821e-09,0.00204000394,0.002040004008,1.6766e-08
0.01407,0.001699676675,0.00169967668,1.18264e-09,0.002047794897,0.002047794966,1.6794e-08
0.01408,0.001707436967,0.001707436972,1.18724e-09,0.002055588947,0.002055589015,1.68215e-08
0.01409,0.001715200676,0.001715200681,1.192e-09,0.002063386086,0.002063386155,1.68485e-08
0.0141,0.001722967799,0.001722967804,1.19692e-09,0.002071186311,0.00207118638,1.68745e-08
0.01411,0.001730738333,0.001730738338,1.20197e-09,0.00207898962,0.002078989689,1.68994e-08
0.01412,0.001738512274,0.001738512279,1.20715e-09,0.00208679601,0.002086796078,1.6923e-08
0.01413,0.001746289619,0.001746289624,1.2124e-09,0.002094605477,0.002094605546,1.69451e-08
0.01414,0.001754070364,0.001754070369,1.21771e-09,0.002102418019,0.002102418088,1.69656e-08
0.01415,0.001761854506,0.001761854511,1.22301e-09,0.002110233633,0.002110233703,1.69841e-08
0.01416,0.001769642041,0.001769642046,1.22828e-09,0.002118052317,0.002118052386,1.70006e-08
0.01417,0.001777432966,0.001777432972,1.23344e-09,0.002125874067,0.002125874136,1.7015e-08
0.01418,0.001785227278,0.001785227283,1.23845e-09,0.00213369888,0.00213369895,1.70272e-08
0.01419,0.001793024973,0.001793024978,1.24323e-09,0.002141526755,0.002141526824,1.70371e-08
0.0142,0.001800826047,0.001800826052,1.24772e-09,0.002149357687,0.002149357756,1.70445e-08
0.01421,0.001808630498,0.001808630503,1.25185e-09,0.002157191674,0.002157191743,1.70495e-08
0.01422,0.001816438321,0.001816438326,1.25553e-09,0.002165028713,0.002165028783,1.70521e-08
0.01423,0.001824249513,0.001824249518,1.25869e-09,0.002172868802,0.002172868871,1.70522e-08
0.01424,0.001832064071,0.001832064076,1.26124e-09,0.002180711937,0.002180712007,1.70499e-08
0.01425,0.001839881992,0.001839881997,1.2631e-09,0.002188558116,0.002188558186,1.70453e-08
0.01426,0.001847703271,0.001847703276,1.26418e-09,0.002196407336,0.002196407405,1.70384e-08
0.01427,0.001855527906,0.001855527911,1.26438e-09,0.002204259594,0.002204259663,1.70293e-08
0.01428,0.001863355893,0.001863355898,1.26361e-09,0.002212114887,0.002212114957,1.70182e-08
0.01429,0.001871187229,0.001871187234,1.26178e-09,0.002219973213,0.002219973282,1.70053e-08
0.0143,0.00187902191,0.001879021915,1.25878e-09,0.002227834569,0.002227834638,1.69908e-08
0.01431,0.001886859933,0.001886859938,1.25451e-09,0.002235698951,0.00223569902,1.69749e-08
0.01432,0.001894701295,0.0018947013,1.24889e-09,0.002243566357,0.002243566426,1.69579e-08
0.01433,0.001902545991,0.001902545996,1.24794e-09,0.002251436785,0.002251436854,1.69353e-08
0.01434,0.00191039402,0.001910394025,1.24967e-09,0.002259310231,0.0022593103,1.69088e-08
0.01435,0.001918245376,0.001918245381,1.25109e-09,0.002267186693,0.002267186761,1.68811e-08
0.01436,0.001926100057,0.001926100062,1.25219e-09,0.002275066167,0.002275066236,1.68527e-08
0.01437,0.00193395806,0.001933958065,1.25296e-09,0.002282948652,0.002282948721,1.68239e-08
0.01438,0.001941819381,0.001941819386,1.25341e-09,0.002290834144,0.002290834212,1.67951e-08
