time,source.i_ref,source.i_sim,source.i_relerr,load.i_ref,load.i_sim,load.i_relerr,lightningImpulseCurrent.v_ref,lightningImpulseCurrent.v_sim,lightningImpulseCurrent.v_relerr
0.0037199999,-1361.3318,-1361.306616,2.21964e-06,1294.1833,1294.180229,4.91939e-07,-272660.56,-272660.4233,1.07617e-07
0.0037209999,-1361.5338,-1361.526885,6.09493e-07,1294.4348,1294.432822,3.16857e-07,-272705.38,-272704.7329,5.09538e-07
0.0037219999,-1361.722,-1361.740902,1.66598e-06,1294.6854,1294.686516,1.78775e-07,-272749.75,-272749.2432,3.99088e-07
0.0037229999,-1361.9219,-1361.94778,2.28095e-06,1294.9377,1294.940933,5.17913e-07,-272793.81,-272793.9152,8.28195e-08
0.003724,-1362.1466,-1362.153181,5.80052e-07,1295.1926,1295.194871,3.63853e-07,-272837.91,-272838.5476,5.02116e-07
0.003725,-1362.3839,-1362.363845,1.76758e-06,1295.4481,1295.447337,1.222e-07,-272882.41,-272882.9439,4.2043e-07
0.003726,-1362.6079,-1362.581367,2.33849e-06,1295.7015,1295.698625,4.60555e-07,-272927.16,-272927.1049,4.33873e-08
0.003727,-1362.8068,-1362.800792,5.29492e-07,1295.9521,1295.950029,3.31763e-07,-272971.81,-272971.2112,4.71503e-07
0.003728,-1362.9944,-1363.015412,1.85191e-06,1296.202,1296.202688,1.10147e-07,-273016,-273015.4645,4.21694e-07
0.003729,-1363.196,-1363.223051,2.38416e-06,1296.4537,1296.456486,4.46263e-07,-273059.88,-273059.9085,2.24701e-08
0.00373,-1363.4225,-1363.427948,4.80155e-07,1296.7081,1296.710096,3.19791e-07,-273103.84,-273104.3944,4.36564e-07
0.003731,-1363.6584,-1363.636621,1.9195e-06,1296.9628,1296.962176,9.99247e-08,-273148.22,-273148.7162,3.90766e-07
0.003732,-1363.8789,-1363.851738,2.39397e-06,1297.2152,1297.212639,4.1025e-07,-273192.81,-273192.7945,1.22251e-08
0.003733,-1364.0748,-1364.069774,4.42987e-07,1297.4648,1297.462796,3.21055e-07,-273237.25,-273236.7424,3.99717e-07
0.003734,-1364.2621,-1364.284505,1.97467e-06,1297.714,1297.714185,2.96411e-08,-273281.25,-273280.7608,3.8519e-07
0.003735,-1364.4657,-1364.49289,2.39648e-06,1297.9651,1297.967137,3.26299e-07,-273324.97,-273324.9584,9.09947e-09
0.003736,-1364.6934,-1364.697773,3.85459e-07,1298.2188,1298.220417,2.59028e-07,-273368.78,-273369.2589,3.77074e-07
0.0037370001,-1364.9279,-1364.905024,2.0162e-06,1298.4725,1298.472346,2.47316e-08,-273413,-273413.4783,3.76671e-07
0.0037380001,-1365.1448,-1365.117893,2.37154e-06,1298.724,1298.722271,2.77055e-07,-273457.47,-273457.4779,6.18756e-09
0.0037390001,-1365.3378,-1365.33418,3.19095e-07,1298.9727,1298.971311,2.22476e-07,-273501.72,-273501.3023,3.28892e-07
0.0037400001,-1365.5251,-1365.548461,2.05893e-06,1299.2211,1299.221292,3.07211e-08,-273545.53,-273545.1213,3.21817e-07
0.0037410001,-1365.7308,-1365.757308,2.33629e-06,1299.4716,1299.473095,2.39566e-07,-273589.09,-273589.079,8.64467e-09
0.0037420001,-1365.9596,-1365.962396,2.46395e-07,1299.7246,1299.725828,1.96722e-07,-273632.78,-273633.1679,3.05452e-07
0.0037430001,-1366.1923,-1366.168704,2.07971e-06,1299.9777,1299.977607,1.49047e-08,-273676.88,-273677.2408,2.84144e-07
0.0037440001,-1366.4055,-1366.379701,2.27387e-06,1300.2281,1300.227279,1.31578e-07,-273721.16,-273721.1465,1.06243e-08
0.0037450001,-1366.5959,-1366.594166,1.52817e-07,1300.4761,1300.475489,9.79133e-08,-273765.22,-273764.8635,2.80707e-07
0.0037459999,-1366.7837,-1366.807515,2.09899e-06,1300.7238,1300.72406,4.15786e-08,-273808.84,-273808.5059,2.63101e-07
0.0037469999,-1366.9915,-1367.016399,2.19454e-06,1300.9739,1300.97448,9.29679e-08,-273852.22,-273852.2436,1.85569e-08
0.0037479999,-1367.2211,-1367.221628,4.65488e-08,1301.2262,1301.226335,2.15576e-08,-273895.78,-273896.1137,2.62806e-07
0.0037489999,-1367.4515,-1367.427338,2.12954e-06,1301.4784,1301.477828,9.17011e-08,-273939.75,-273940.0186,2.11543e-07
0.0037499999,-1367.661,-1367.636882,2.12568e-06,1301.7279,1301.727381,8.31141e-08,-273983.84,-273983.8092,2.42903e-08
0.0037509999,-1367.8491,-1367.849693,5.22458e-08,1301.975,1301.975076,1.21522e-08,-274027.72,-274027.4194,2.36726e-07
0.0037519999,-1368.0375,-1368.061996,2.15904e-06,1302.2219,1302.222571,1.07526e-07,-274071.16,-274070.9226,1.86913e-07
0.0037529999,-1368.2473,-1368.270544,2.04868e-06,1302.4714,1302.471576,2.82193e-08,-274114.38,-274114.4612,6.39199e-08
0.0037539999,-1368.4777,-1368.475683,1.77812e-07,1302.723,1302.722286,1.1442e-07,-274157.81,-274158.1168,2.41559e-07
0.003755,-1368.7057,-1368.680893,2.18637e-06,1302.9744,1302.973243,1.85308e-07,-274201.66,-274201.8438,1.44746e-07
0.003756,-1368.9114,-1368.889278,1.94976e-06,1303.2228,1303.222618,2.91308e-08,-274245.59,-274245.5008,7.0214e-08
0.003757,-1369.0974,-1369.100684,2.89454e-07,1303.4689,1303.469993,1.75051e-07,-274289.28,-274288.9982,2.21878e-07
0.003758,-1369.2867,-1369.311915,2.22235e-06,1303.7152,1303.716646,2.31714e-07,-274332.53,-274332.3641,1.3067e-07
0.003759,-1369.4988,-1369.519924,1.86179e-06,1303.9641,1303.964377,4.43815e-08,-274375.59,-274375.7197,1.02099e-07
0.00376,-1369.7292,-1369.724737,3.93329e-07,1304.2151,1304.213839,2.0207e-07,-274418.91,-274419.1679,2.031e-07
0.003761,-1369.9547,-1369.929327,2.23626e-06,1304.4655,1304.463961,2.46547e-07,-274462.56,-274462.701,1.11029e-07
0.003762,-1370.1567,-1370.136663,1.76598e-06,1304.713,1304.71297,4.78353e-09,-274506.34,-274506.2101,1.02264e-07
0.003763,-1370.3409,-1370.346855,5.2487e-07,1304.9584,1304.960039,2.62536e-07,-274549.84,-274549.5862,1.99886e-07
0.003764,-1370.5315,-1370.557127,2.25868e-06,1305.2041,1305.206032,3.09577e-07,-274592.91,-274592.8183,7.22211e-08
0.003765,-1370.7456,-1370.764563,1.67133e-06,1305.4525,1305.452673,2.77038e-08,-274635.81,-274636.0019,1.51107e-07
0.003766,-1370.9761,-1370.968915,6.33279e-07,1305.7028,1305.700925,3.00355e-07,-274679,-274679.2502,1.9701e-07
0.003767,-1371.1986,-1371.172778,2.27588e-06,1305.9523,1305.950116,3.49842e-07,-274722.53,-274722.5912,4.81573e-08
0.0037680001,-1371.3969,-1371.379057,1.57267e-06,1306.1989,1306.198618,4.51995e-08,-274766.16,-274765.9476,1.67236e-07
0.0037690001,-1371.5797,-1371.588108,7.41088e-07,1306.4434,1306.445305,3.05177e-07,-274809.44,-274809.1953,1.92684e-07
0.0037700001,-1371.7716,-1371.797537,2.286e-06,1306.6885,1306.690697,3.52032e-07,-274852.31,-274852.2944,1.22886e-08
0.0037710001,-1371.9877,-1372.004476,1.47862e-06,1306.9363,1306.936372,1.14865e-08,-274895.09,-274895.3119,1.74702e-07
0.0037720001,-1372.2179,-1372.208356,8.41173e-07,1307.1858,1307.183496,3.69095e-07,-274938.12,-274938.3642,1.92307e-07
0.0037730001,-1372.4373,-1372.411402,2.28257e-06,1307.4342,1307.431744,3.93454e-07,-274981.53,-274981.5112,1.4839e-08
0.0037740001,-1372.632,-1372.616469,1.36889e-06,1307.6798,1307.67962,2.87985e-08,-275024.97,-275024.7012,2.11679e-07
0.0037750001,-1372.8136,-1372.824321,9.44924e-07,1307.9235,1307.925874,3.80313e-07,-275068.06,-275067.8184,1.90236e-07
0.0037760001,-1373.0072,-1373.032951,2.26964e-06,1308.1678,1308.170666,4.59113e-07,-275110.72,-275110.788,5.35091e-08
0.0037769999,-1373.2252,-1373.239483,1.25889e-06,1308.415,1308.415353,5.65764e-08,-275153.34,-275153.6357,2.32878e-07
0.0037779999,-1373.4547,-1373.443018,1.02963e-06,1308.6638,1308.661359,3.91017e-07,-275196.28,-275196.4921,1.67048e-07
0.0037789999,-1373.6708,-1373.645264,2.25066e-06,1308.9114,1308.908644,4.41542e-07,-275239.53,-275239.4383,7.21887e-08
0.0037799999,-1373.8621,-1373.849013,1.15348e-06,1309.1561,1309.155903,3.1605e-08,-275282.78,-275282.4589,2.52848e-07
0.0037809999,-1374.0428,-1374.055476,1.11724e-06,1309.3989,1309.401744,4.55621e-07,-275325.69,-275325.4462,1.92001e-07
0.0037819999,-1374.2382,-1374.263207,2.204e-06,1309.6429,1309.645983,4.93863e-07,-275368.19,-275368.2966,8.39176e-08
0.0037829999,-1374.458,-1374.469502,1.01373e-06,1309.8895,1309.8898,4.80919e-08,-275410.66,-275411.0042,2.71066e-07
0.0037839999,-1374.6865,-1374.672922,1.19674e-06,1310.1376,1310.134637,4.74689e-07,-275453.44,-275453.6674,1.7905e-07
0.0037849999,-1374.899,-1374.874562,2.15385e-06,1310.3843,1310.380862,5.50777e-07,-275496.56,-275496.4013,1.25002e-07
0.003786,-1375.087,-1375.076995,8.81839e-07,1310.6279,1310.627471,6.87659e-08,-275539.62,-275539.2392,2.99895e-07
0.003787,-1375.2673,-1375.281824,1.2801e-06,1310.87,1310.872951,4.72763e-07,-275582.31,-275582.0883,1.7456e-07
0.003788,-1375.4646,-1375.488368,2.09482e-06,1311.1134,1311.116776,5.40826e-07,-275624.66,-275624.8296,1.33578e-07
0.003789,-1375.6859,-1375.694303,7.40586e-07,1311.3594,1311.359792,6.27435e-08,-275666.97,-275667.4101,3.46532e-07
0.00379,-1375.9132,-1375.897824,1.35523e-06,1311.6066,1311.603445,5.05486e-07,-275709.62,-275709.8948,2.16398e-07
0.003791,-1376.1221,-1376.099214,2.0171e-06,1311.8522,1311.848457,5.99675e-07,-275752.59,-275752.4104,1.41442e-07
0.003792,-1376.307,-1376.300488,5.73915e-07,1312.0948,1312.094191,9.75434e-08,-275795.5,-275795.0331,3.67688e-07
0.003793,-1376.4872,-1376.503539,1.44011e-06,1312.3361,1312.339264,5.06966e-07,-275838,-275837.7212,2.1955e-07
0.003794,-1376.6865,-1376.708506,1.93956e-06,1312.5789,1312.582812,6.26765e-07,-275880.16,-275880.3513,1.50613e-07
0.003795,-1376.9092,-1376.913762,4.02081e-07,1312.8242,1312.825244,1.67221e-07,-275922.34,-275922.8263,3.82955e-07
0.003796,-1377.1349,-1377.117417,1.54093e-06,1313.0708,1313.067828,4.76112e-07,-275964.88,-275965.161,2.21298e-07
0.003797,-1377.34,-1377.318933,1.85678e-06,1313.3154,1313.31153,6.20024e-07,-276007.69,-276007.4689,1.741e-07
0.003798,-1377.5221,-1377.519484,2.30588e-07,1313.5571,1313.556169,1.49196e-07,-276050.38,-276049.863,4.07116e-07
0.0037990001,-1377.7023,-1377.720874,1.63707e-06,1313.7977,1313.800661,4.74438e-07,-276092.69,-276092.3615,2.58646e-07
0.0038000001,-1377.9038,-1377.923947,1.77568e-06,1314.0399,1314.043949,6.48748e-07,-276134.66,-276134.8593,1.56927e-07
0.0038010001,-1378.1276,-1378.128048,3.95116e-08,1314.2848,1314.286025,1.96319e-07,-276176.72,-276177.2377,4.07678e-07
0.0038020001,-1378.3513,-1378.331605,1.73586e-06,1314.5305,1314.5278,4.32637e-07,-276219.09,-276219.4547,2.87164e-07
0.0038030001,-1378.5526,-1378.533464,1.68655e-06,1314.7742,1314.770266,6.30294e-07,-276261.75,-276261.5842,1.30581e-07
0.0038040001,-1378.7322,-1378.73378,1.39294e-07,1315.015,1315.013634,2.18876e-07,-276304.28,-276303.7511,4.16467e-07
0.0038050001,-1378.9128,-1378.933815,1.85219e-06,1315.2548,1315.257211,3.86341e-07,-276346.38,-276346.0231,2.8104e-07
0.0038060001,-1379.1165,-1379.134896,1.62133e-06,1315.4965,1315.500079,5.73408e-07,-276388.19,-276388.3532,1.28541e-07
0.0038069999,-1379.3412,-1379.33734,3.40194e-07,1315.7406,1315.741851,2.0037e-07,-276430.09,-276430.6141,4.1274e-07
0.0038079999,-1379.5626,-1379.540367,1.95954e-06,1315.9855,1315.983096,3.85207e-07,-276472.38,-276472.7349,2.79475e-07
0.0038089999,-1379.7601,-1379.742539,1.54774e-06,1316.228,1316.224559,5.51224e-07,-276514.88,-276514.7245,1.22421e-07
0.0038099999,-1379.9371,-1379.943019,5.21707e-07,1316.4679,1316.466649,2.00486e-07,-276557.19,-276556.6882,3.95152e-07
0.0038109999,-1380.1187,-1380.142201,2.07126e-06,1316.7069,1316.70909,3.50876e-07,-276599.09,-276598.7269,2.85917e-07
0.0038119999,-1380.3246,-1380.341437,1.48394e-06,1316.948,1316.951252,5.20925e-07,-276640.75,-276640.8521,8.0404e-08
0.0038129999,-1380.5498,-1380.54199,6.88374e-07,1317.1915,1317.192719,1.95225e-07,-276682.5,-276682.979,3.7716e-07
0.0038139999,-1380.7688,-1380.743983,2.1873e-06,1317.4355,1317.433601,3.04223e-07,-276724.66,-276725.0015,2.68885e-07
0.0038149999,-1380.9624,-1380.946216,1.42643e-06,1317.6772,1317.674353,4.56142e-07,-276767,-276766.8824,9.25771e-08
0.003816,-1381.1375,-1381.147098,8.45908e-07,1317.9161,1317.915365,1.17801e-07,-276809.12,-276808.686,3.41759e-07
0.003817,-1381.3199,-1381.345921,2.29345e-06,1318.1545,1318.156594,3.35535e-07,-276850.81,-276850.5062,2.39195e-07
0.003818,-1381.5281,-1381.54365,1.37056e-06,1318.3951,1318.397789,4.30765e-07,-276892.31,-276892.4047,7.45423e-08
0.003819,-1381.7535,-1381.742153,1.00009e-06,1318.6382,1318.638672,7.5662e-08,-276933.94,-276934.348,3.21251e-07
0.00382,-1381.9697,-1381.942643,2.38476e-06,1318.8813,1318.879176,3.40331e-07,-276975.94,-276976.2449,2.40071e-07
0.003821,-1382.1595,-1382.144527,1.31968e-06,1319.1219,1319.119419,3.97531e-07,-277018.12,-277018.0252,7.46408e-08
0.003822,-1382.3329,-1382.345783,1.13544e-06,1319.3599,1319.359558,5.47797e-08,-277060.06,-277059.6967,2.86103e-07
0.003823,-1382.5166,-1382.544672,2.47414e-06,1319.5977,1319.599676,3.16635e-07,-277101.59,-277101.3334,2.02035e-07
0.003824,-1382.7268,-1382.741356,1.2829e-06,1319.8375,1319.83978,3.6524e-07,-277142.91,-277143.0105,7.91597e-08
0.003825,-1382.9523,-1382.937903,1.26888e-06,1320.0798,1320.07984,6.40121e-09,-277184.41,-277184.7422,2.61565e-07
0.003826,-1383.1654,-1383.136532,2.54437e-06,1320.322,1320.319801,3.52243e-07,-277226.28,-277226.4747,1.53287e-07
0.003827,-1383.3514,-1383.337568,1.21913e-06,1320.5616,1320.559568,3.25481e-07,-277268.28,-277268.1357,1.13639e-07
0.003828,-1383.5233,-1383.539011,1.3847e-06,1320.7987,1320.799045,5.52732e-08,-277310.03,-277309.6948,2.63933e-07
0.0038290001,-1383.7086,-1383.738251,2.61337e-06,1321.0358,1321.038256,3.93442e-07,-277351.34,-277351.1888,1.19036e-07
0.0038300001,-1383.921,-1383.934398,1.18089e-06,1321.2751,1321.277303,3.52938e-07,-277392.5,-277392.6729,1.36146e-07
0.0038310001,-1384.146,-1384.1293,1.47185e-06,1321.5168,1321.516417,6.13843e-08,-277433.88,-277434.1912,2.45041e-07
0.0038320001,-1384.3558,-1384.325912,2.63423e-06,1321.7582,1321.755667,4.05852e-07,-277475.59,-277475.7303,1.10442e-07
0.0038330001,-1384.5385,-1384.525615,1.13564e-06,1321.9968,1321.994877,3.0808e-07,-277517.44,-277517.2395,1.57867e-07
0.0038340001,-1384.7091,-1384.726847,1.56416e-06,1322.233,1322.233749,1.20061e-07,-277559,-277558.6759,2.55244e-07
0.0038350001,-1384.8961,-1384.926425,2.67278e-06,1322.4694,1322.47214,4.38996e-07,-277600.12,-277600.0373,6.51401e-08
0.0038360001,-1385.1104,-1385.122458,1.06273e-06,1322.7084,1322.710231,2.93321e-07,-277641.12,-277641.3597,1.88748e-07
0.0038370001,-1385.3347,-1385.316168,1.63335e-06,1322.9493,1322.948395,1.45029e-07,-277682.38,-277682.6837,2.39184e-07
0.0038379999,-1385.5411,-1385.510826,2.66822e-06,1323.1898,1323.1868,4.80641e-07,-277723.94,-277724.0137,5.8039e-08
0.0038389999,-1385.7201,-1385.708869,9.89839e-07,1323.4274,1323.425364,3.26168e-07,-277765.62,-277765.3444,2.17004e-07
0.0038399999,-1385.8901,-1385.90942,1.70278e-06,1323.6626,1323.663602,1.60576e-07,-277806.97,-277806.6335,2.64952e-07
0.0038409999,-1386.0791,-1386.109137,2.64739e-06,1323.8983,1323.901229,4.69298e-07,-277847.91,-277847.863,3.70181e-08
0.0038419999,-1386.295,-1386.305258,9.04072e-07,1324.1366,1324.138414,2.90689e-07,-277888.75,-277889.0423,2.30172e-07
0.0038429999,-1386.5182,-1386.498214,1.76148e-06,1324.377,1324.375656,2.1538e-07,-277929.88,-277930.1966,2.49341e-07
0.0038439999,-1386.7211,-1386.691299,2.62654e-06,1324.6163,1324.613308,4.79354e-07,-277971.31,-277971.3448,2.74368e-08
0.0038449999,-1386.8967,-1386.88761,8.01204e-07,1324.8529,1324.851212,2.70412e-07,-278012.78,-278012.4863,2.31259e-07
0.0038459999,-1387.0664,-1387.087113,1.82556e-06,1325.0873,1325.088808,2.41531e-07,-278053.94,-278053.6055,2.63422e-07
0.003847,-1387.2573,-1387.286645,2.5864e-06,1325.3224,1325.325686,5.26413e-07,-278094.72,-278094.6906,2.31226e-08
0.003848,-1387.475,-1387.482807,6.88044e-07,1325.5602,1325.561944,2.79446e-07,-278135.41,-278135.7291,2.51256e-07
0.003849,-1387.6967,-1387.675273,1.88852e-06,1325.7998,1325.798236,2.50534e-07,-278176.38,-278176.7318,2.76989e-07
0.00385,-1387.8958,-1387.867082,2.53114e-06,1326.0385,1326.035086,5.46994e-07,-278217.69,-278217.7087,1.47346e-08
0.003851,-1388.0685,-1388.061794,5.91048e-07,1326.274,1326.272373,2.60583e-07,-278259,-278258.6656,2.63332e-07
0.003852,-1388.2379,-1388.260095,1.95621e-06,1326.5076,1326.509396,2.87703e-07,-278299.97,-278299.6022,2.89609e-07
0.003853,-1388.431,-1388.459111,2.47758e-06,1326.7421,1326.745515,5.47159e-07,-278340.53,-278340.5157,1.1231e-08
0.003854,-1388.6499,-1388.655129,4.60847e-07,1326.9792,1326.980804,2.56966e-07,-278381.06,-278381.4031,2.70171e-07
0.003855,-1388.87,-1388.847159,2.01314e-06,1327.2181,1327.216038,3.30417e-07,-278421.91,-278422.2608,2.76248e-07
0.003856,-1389.0652,-1389.037912,2.40504e-06,1327.4557,1327.45199,5.94316e-07,-278463.06,-278463.0845,1.93122e-08
0.003857,-1389.235,-1389.231221,3.33091e-07,1327.6903,1327.688669,2.61281e-07,-278504.19,-278503.8716,2.50756e-07
0.003858,-1389.4049,-1389.428343,2.06623e-06,1327.923,1327.925238,3.58627e-07,-278544.97,-278544.6253,2.71437e-07
0.003859,-1389.6002,-1389.626722,2.33755e-06,1328.1567,1328.160767,6.51615e-07,-278585.38,-278585.3559,1.89793e-08
0.0038600001,-1389.8201,-1389.82244,2.06281e-07,1328.3934,1328.395154,2.8098e-07,-278625.75,-278626.0778,2.58165e-07
0.0038610001,-1390.0381,-1390.01396,2.12765e-06,1328.6316,1328.62922,3.81296e-07,-278666.47,-278666.7836,2.46961e-07
0.0038620001,-1390.2295,-1390.203722,2.27198e-06,1328.8682,1328.864088,6.58704e-07,-278707.47,-278707.464,4.72095e-09
0.0038630001,-1390.3966,-1390.395762,7.38959e-08,1329.1017,1329.100046,2.65047e-07,-278748.41,-278748.1001,2.44014e-07
0.0038640001,-1390.5671,-1390.591804,2.17734e-06,1329.3336,1329.33623,4.21361e-07,-278788.97,-278788.6837,2.25446e-07
0.0038650001,-1390.7646,-1390.789545,2.19853e-06,1329.5669,1329.571377,7.17316e-07,-278829.19,-278829.2274,2.94272e-08
0.0038660001,-1390.9854,-1390.984841,4.92662e-08,1329.803,1329.805,3.20381e-07,-278869.44,-278869.7576,2.50087e-07
0.0038670001,-1391.2009,-1391.175748,2.21679e-06,1330.0404,1330.037899,4.00615e-07,-278910.03,-278910.2931,2.07165e-07
0.0038680001,-1391.3884,-1391.36447,2.10911e-06,1330.2761,1330.271485,7.39342e-07,-278950.88,-278950.8262,4.23692e-08
0.0038689999,-1391.5535,-1391.555233,1.52762e-07,1330.5087,1330.506428,3.64008e-07,-278991.62,-278991.3172,2.38428e-07
0.0038699999,-1391.7246,-1391.750284,2.26374e-06,1330.7397,1330.742136,3.90314e-07,-279032,-279031.7517,1.95518e-07
0.0038709999,-1391.9244,-1391.947476,2.03381e-06,1330.9724,1330.977048,7.44727e-07,-279072.06,-279072.1199,4.71772e-08
0.0038719999,-1392.1456,-1392.142395,2.82474e-07,1331.2079,1331.210201,3.68644e-07,-279112.16,-279112.4548,2.32173e-07
0.0038729999,-1392.3586,-1392.332627,2.28921e-06,1331.4445,1331.442107,3.83362e-07,-279152.59,-279152.799,1.6455e-07
0.0038739999,-1392.5421,-1392.520191,1.93099e-06,1331.6791,1331.674336,7.6317e-07,-279193.28,-279193.1669,8.90364e-08
0.0038749999,-1392.7052,-1392.709673,3.94194e-07,1331.9106,1331.908092,4.01742e-07,-279233.84,-279233.5289,2.44971e-07
0.0038759999,-1392.8777,-1392.903763,2.29711e-06,1332.141,1332.143082,3.33544e-07,-279274.03,-279273.8324,1.55615e-07
0.003877,-1393.0797,-1393.100561,1.83865e-06,1332.373,1332.377765,7.63413e-07,-279313.91,-279314.0511,1.11137e-07
0.003878,-1393.3009,-1393.295246,4.98361e-07,1332.6079,1332.610675,4.44506e-07,-279353.88,-279354.1988,2.51076e-07
0.003879,-1393.511,-1393.484824,2.30706e-06,1332.8438,1332.841874,3.08639e-07,-279394.19,-279394.3388,1.17185e-07
0.00388,-1393.6908,-1393.671093,1.73688e-06,1333.0774,1333.072856,7.27916e-07,-279434.69,-279434.5179,1.35501e-07
0.003881,-1393.8522,-1393.859053,6.04045e-07,1333.308,1333.30522,4.45361e-07,-279475.06,-279474.7271,2.62125e-07
0.003882,-1394.026,-1394.052089,2.29944e-06,1333.5376,1333.539194,2.55312e-07,-279515.06,-279514.9047,1.22293e-07
0.003883,-1394.2302,-1394.248573,1.61934e-06,1333.7692,1333.773409,6.74333e-07,-279554.78,-279554.9876,1.6347e-07
0.003884,-1394.4513,-1394.443278,7.07052e-07,1334.0034,1334.006144,4.39629e-07,-279594.59,-279594.9683,2.97919e-07
0.003885,-1394.6582,-1394.632387,2.27511e-06,1334.2383,1334.236904,2.23693e-07,-279634.75,-279634.906,1.22865e-07
0.003886,-1394.8342,-1394.817296,1.48989e-06,1334.4709,1334.466882,6.43671e-07,-279675.12,-279674.8779,1.90679e-07
0.003887,-1394.9944,-1395.003448,7.97434e-07,1334.7007,1334.697871,4.53214e-07,-279715.31,-279714.9105,3.14607e-07
0.003888,-1395.1698,-1395.19515,2.23431e-06,1334.9294,1334.930612,1.94116e-07,-279755.09,-279754.9526,1.08215e-07
0.003889,-1395.376,-1395.39132,1.35023e-06,1335.1603,1335.164115,6.11244e-07,-279794.66,-279794.9163,2.01823e-07
0.0038900001,-1395.5967,-1395.58635,9.12255e-07,1335.3939,1335.396601,4.32649e-07,-279834.34,-279834.7585,3.29584e-07
0.0038910001,-1395.8,-1395.775354,2.17224e-06,1335.6281,1335.627065,1.65771e-07,-279874.34,-279874.51,1.33868e-07
0.0038920001,-1395.9724,-1395.959031,1.17827e-06,1335.8597,1335.8563,5.44667e-07,-279914.53,-279914.2687,2.05754e-07
0.0038930001,-1396.1317,-1396.143131,1.0075e-06,1336.0884,1336.086075,3.72491e-07,-279954.53,-279954.1018,3.37203e-07
0.0038940001,-1396.3091,-1396.333069,2.11253e-06,1336.3165,1336.317519,1.63236e-07,-279994.16,-279993.9873,1.36017e-07
0.0038950001,-1396.5171,-1396.528668,1.01955e-06,1336.5469,1336.550086,5.10426e-07,-280033.53,-280033.83,2.3626e-07
0.0038960001,-1396.7368,-1396.724141,1.11571e-06,1336.7799,1336.782079,3.49096e-07,-280073.09,-280073.5448,3.58163e-07
0.0038970001,-1396.9366,-1396.913497,2.03624e-06,1337.0132,1337.012234,1.54688e-07,-280112.97,-280113.1341,1.29194e-07
0.0038980001,-1397.1057,-1397.096315,8.27193e-07,1337.2438,1337.240889,4.66429e-07,-280152.97,-280152.6888,2.21471e-07
0.0038989999,-1397.2643,-1397.27828,1.23219e-06,1337.4716,1337.469597,3.20902e-07,-280192.78,-280192.301,3.77223e-07
0.0038999999,-1397.4436,-1397.46601,1.97512e-06,1337.699,1337.699812,1.30047e-07,-280232.19,-280232.0049,1.45736e-07
0.0039009999,-1397.6534,-1397.660565,6.31491e-07,1337.9287,1337.931343,4.23441e-07,-280271.44,-280271.7105,2.13e-07
0.0039019999,-1397.8718,-1397.856405,1.35688e-06,1338.1611,1338.162698,2.55937e-07,-280310.84,-280311.3071,3.67802e-07
0.0039029999,-1398.068,-1398.046485,1.89629e-06,1338.3934,1338.392445,1.53049e-07,-280350.56,-280350.7559,1.54276e-07
0.0039039999,-1398.2338,-1398.228969,4.25818e-07,1338.623,1338.620556,3.91534e-07,-280390.41,-280390.1269,2.22911e-07
0.0039049999,-1398.3921,-1398.409097,1.49806e-06,1338.8499,1338.848414,2.38008e-07,-280430,-280429.5367,3.64845e-07
0.0039059999,-1398.5736,-1398.594338,1.82779e-06,1339.0765,1339.077501,1.604e-07,-280469.25,-280469.0424,1.63462e-07
0.0039070002,-1398.7849,-1398.78736,2.16819e-07,1339.3058,1339.308072,3.63952e-07,-280508.31,-280508.6005,2.28732e-07
0.003908,-1399.0018,-1398.983181,1.64099e-06,1339.5375,1339.538668,1.87178e-07,-280547.59,-280548.0607,3.70652e-07
0.0039090002,-1399.1941,-1399.174175,1.7561e-06,1339.7688,1339.767975,1.32245e-07,-280587.16,-280587.3858,1.77801e-07
0.00391,-1399.3567,-1399.356803,9.07323e-09,1339.9974,1339.995472,3.08852e-07,-280626.84,-280626.585,2.00767e-07
0.0039110002,-1399.5153,-1399.535519,1.78201e-06,1340.2234,1340.222506,1.43165e-07,-280666.25,-280665.8073,3.48626e-07
0.003912,-1399.699,-1399.718195,1.69177e-06,1340.4495,1340.450454,1.52863e-07,-280705.31,-280705.1064,1.60336e-07
0.0039130002,-1399.9115,-1399.909135,2.08462e-07,1340.6782,1340.679982,2.85515e-07,-280744.22,-280744.487,2.10227e-07
0.003914,-1400.1265,-1400.10449,1.93985e-06,1340.9092,1340.909861,1.05967e-07,-280783.38,-280783.8028,3.32921e-07
0.0039149998,-1400.3148,-1400.296213,1.63823e-06,1341.1396,1341.138594,1.61154e-07,-280822.78,-280822.9742,1.52958e-07
0.003916,-1400.4747,-1400.479491,4.22242e-07,1341.3672,1341.365634,2.50921e-07,-280862.28,-280862.0315,1.95699e-07
0.0039169998,-1400.6335,-1400.657191,2.08807e-06,1341.5923,1341.591714,9.39447e-08,-280901.5,-280901.0552,3.5026e-07
0.003918,-1400.8197,-1400.83758,1.57592e-06,1341.8176,1341.818626,1.64363e-07,-280940.38,-280940.1807,1.56901e-07
0.0039189998,-1401.0332,-1401.026069,6.28529e-07,1342.0458,1342.046985,1.89775e-07,-280979.16,-280979.3731,1.6778e-07
0.00392,-1401.2458,-1401.220524,2.22773e-06,1342.276,1342.276207,3.32176e-08,-281018.12,-281018.5533,3.41225e-07
0.0039209998,-1401.4302,-1401.412793,1.5342e-06,1342.5055,1342.504498,1.60457e-07,-281057.41,-281057.5774,1.31791e-07
