time,capacitor2.v,inductor2.i,cosineCurrent.phi,capacitor1.v,inductor1.i,sineCurrent.phi
0.2797,7.728124421,0.5619064723,49.15467184,2.471792069,-1.332844922,49.15467184
0.2798,7.649200239,0.6083809323,49.18982627,2.744874173,-1.31229928,49.18982627
0.2799,7.560721904,0.6541845419,49.22499325,3.015018882,-1.290113738,49.22499325
0.28,7.462754882,0.6992599946,49.26017281,3.281887824,-1.266312917,49.26017281
0.2801,7.355376192,0.7435505163,49.29536493,3.545146234,-1.240923557,49.29536493
0.2802,7.238674394,0.7869998663,49.33056962,3.804462957,-1.213974524,49.33056962
0.2803,7.112749602,0.8295523362,49.36578687,4.059510446,-1.185496803,49.36578687
0.2804,6.977713472,0.8711527509,49.40101669,4.309964763,-1.155523501,49.40101669
0.2805,6.833714094,0.9117448455,49.43625908,4.55547081,-1.124089593,49.43625908
0.2806,6.680848609,0.9512801953,49.47151403,4.795755692,-1.091228754,49.47151403
0.2807,6.519270134,0.9897062706,49.50678155,5.03050232,-1.056980015,49.50678155
0.2808,6.349148641,1.026971463,49.54206163,5.259394359,-1.021384208,49.54206163
0.2809,6.170664081,1.063025778,49.57735429,5.482124882,-0.9844836661,49.57735429
0.281,5.984006383,1.097820839,49.6126595,5.698396369,-0.9463222253,49.6126595
0.2811,5.789375457,1.131309883,49.64797729,5.907920708,-0.9069452236,49.64797729
0.2812,5.586981191,1.163447763,49.68330764,6.110419193,-0.866399501,49.68330764
0.2813,5.377043452,1.194190947,49.71865056,6.305622529,-0.8247334001,49.71865056
0.2814,5.159792088,1.223497519,49.75400604,6.493270825,-0.7819967653,49.75400604
0.2815,4.935466925,1.251327179,49.78937409,6.6731136,-0.7382409436,49.78937409
0.2816,4.704317768,1.277641239,49.82475471,6.844909781,-0.6935187841,49.82475471
0.2817,4.466604403,1.302402632,49.86014789,7.0084277,-0.6478846379,49.86014789
0.2818,4.222596592,1.3255759,49.89555364,7.163445099,-0.6013943586,49.89555364
0.2819,3.972574079,1.347127207,49.93097195,7.309749127,-0.554105302,49.93097195
0.282,3.716865745,1.36702278,49.96640284,7.447120848,-0.5060770501,49.96640284
0.2821,3.455716316,1.385235257,50.00184629,7.575378241,-0.4573641162,50.00184629
0.2822,3.189436899,1.401736786,50.0373023,7.694337497,-0.4080270745,50.0373023
0.2823,2.91836163,1.416501059,50.07277088,7.803821904,-0.3581279284,50.07277088
0.2824,2.642829165,1.429504128,50.10825203,7.903667663,-0.3077290946,50.10825203
0.2825,2.363182678,1.440724407,50.14374574,7.993723884,-0.2568934026,50.14374574
0.2826,2.079769862,1.450142672,50.17925202,8.073852589,-0.205684095,50.17925202
0.2827,1.79294293,1.457742061,50.21477087,8.143928711,-0.1541648275,50.21477087
0.2828,1.503058616,1.463508073,50.25030228,8.203840092,-0.1023996687,50.25030228
0.2829,1.21047817,1.467428569,50.28584626,8.253487486,-0.05045310011,50.28584626
0.283,0.9155673644,1.469493773,50.32140281,8.292784559,0.001609983573,50.32140281
0.2831,0.6186964892,1.469696269,50.35697192,8.321657884,0.05372427472,50.35697192
0.2832,0.3202403545,1.468031004,50.3925536,8.340046949,0.1058240527,50.3925536
0.2833,0.02057828926,1.464495286,50.42814784,8.347904151,0.1578431838,50.42814784
0.2834,-0.2799058578,1.459088784,50.46375465,8.345194797,0.2097151215,50.46375465
0.2835,-0.5807858863,1.451812839,50.49937403,8.33190333,0.2613715282,50.49937403
0.2836,-0.8817141258,1.442671158,50.53500597,8.308004772,0.3127506719,50.53500597
0.2837,-1.182307107,1.43167095,50.57065048,8.273500465,0.3637871661,50.57065048
0.2838,-1.482150502,1.418821677,50.60630756,8.228412498,0.4144143205,50.60630756
0.2839,-1.780833637,1.404135226,50.6419772,8.172775836,0.4645663077,50.6419772
0.284,-2.077949486,1.387625917,50.67765941,8.106638328,0.5141781633,50.67765941
0.2841,-2.373094678,1.369310498,50.71335419,8.030060698,0.5631857857,50.71335419
0.2842,-2.66586949,1.349208148,50.74906153,7.943116554,0.6115259362,50.74906153
0.2843,-2.95587785,1.327340476,50.78478144,7.845892378,0.659136239,50.78478144
0.2844,-3.242727341,1.303731519,50.82051391,7.738487537,0.7059551812,50.82051391
0.2845,-3.526029193,1.278407746,50.85625896,7.621014273,0.7519221128,50.85625896
0.2846,-3.805398289,1.251398052,50.89201656,7.49359771,0.7969772467,50.89201656
0.2847,-4.080453162,1.222733767,50.92778674,7.356375851,0.8410616587,50.92778674
0.2848,-4.350815999,1.192448646,50.96356948,7.209499576,0.8841172875,50.96356948
0.2849,-4.616112636,1.160578876,50.99936478,7.053132649,0.9260869347,50.99936478
0.285,-4.875948211,1.127163464,51.03517266,6.887471953,0.9669129183,51.03517266
0.2851,-5.129974919,1.092239776,51.0709931,6.712684029,1.00654308,51.0709931
0.2852,-5.377853077,1.055849655,51.1068261,6.528951917,1.044925775,51.1068261
0.2853,-5.619216125,1.018038532,51.14267167,6.336502454,1.082008476,51.14267167
0.2854,-5.853709106,0.9788535201,51.17852981,6.135571509,1.117740618,51.17852981
0.2855,-6.080988665,0.9383434247,51.21440052,5.926403981,1.152073596,51.21440052
0.2856,-6.300723053,0.8965587371,51.25028379,5.709253801,1.184960763,51.25028379
0.2857,-6.51259212,0.8535516365,51.28617963,5.48438393,1.216357435,51.28617963
0.2858,-6.716287322,0.8093759904,51.32208803,5.252066358,1.246220888,51.32208803
0.2859,-6.911511719,0.7640873536,51.358009,5.012582107,1.274510357,51.358009
0.286,-7.097979972,0.717742969,51.39394254,4.766221232,1.301187038,51.39394254
0.2861,-7.275418345,0.6704017672,51.42988864,4.513282814,1.326214088,51.42988864
0.2862,-7.443564707,0.6221243667,51.46584731,4.254074969,1.349556623,51.46584731
0.2863,-7.602168529,0.5729730738,51.50181855,3.988914841,1.37118172,51.50181855
0.2864,-7.750990885,0.5230118823,51.53780235,3.718128606,1.391058416,51.53780235
0.2865,-7.889797571,0.4723074694,51.57379872,3.442073622,1.409156961,51.57379872
0.2866,-8.018369286,0.4209231679,51.60980765,3.161087093,1.425450568,51.60980765
0.2867,-8.13651481,0.3689235305,51.64582915,2.875479247,1.439916325,51.64582915
0.2868,-8.244041782,0.3163782239,51.68186322,2.585628093,1.452531772,51.68186322
0.2869,-8.340773863,0.2633572377,51.71790986,2.291913851,1.463276992,51.71790986
0.287,-8.426550732,0.2099308836,51.75396906,1.994718947,1.472134607,51.75396906
0.2871,-8.501228093,0.1561697962,51.79004082,1.694428016,1.479089776,51.79004082
0.2872,-8.564677668,0.1021449323,51.82612516,1.391427902,1.484130199,51.82612516
0.2873,-8.616787203,0.04792757137,51.86222206,1.086107654,1.487246115,51.86222206
0.2874,-8.657460464,-0.006410684621,51.89833152,0.7788585309,1.488430303,51.89833152
0.2875,-8.686617236,-0.06079791122,51.93445355,0.4700740002,1.48767808,51.93445355
0.2876,-8.70419333,-0.1151618615,51.97058815,0.160149736,1.484987303,51.97058815
0.2877,-8.710140574,-0.1694299659,52.00673532,-0.1505163789,1.48035837,52.00673532
0.2878,-8.70442682,-0.2235293325,52.04289505,-0.4615242541,1.473794214,52.04289505
0.2879,-8.68703594,-0.2773867467,52.07906735,-0.7724715911,1.465300312,52.07906735
0.288,-8.65797217,-0.3309278469,52.11525221,-1.082940093,1.454884599,52.11525221
0.2881,-8.61724986,-0.3840805842,52.15144964,-1.39250324,1.442555965,52.15144964
0.2882,-8.564877835,-0.4367774029,52.18765964,-1.700812316,1.428327004,52.18765964
0.2883,-8.500911762,-0.4889450459,52.2238822,-2.00744037,1.412213408,52.2238822
0.2884,-8.425422239,-0.5405114705,52.26011733,-2.31196621,1.394233255,52.26011733
0.2885,-8.338494802,-0.5914058484,52.29636503,-2.613974407,1.374407013,52.29636503
0.2886,-8.240229918,-0.641558566,52.33262529,-2.91305529,1.35275754,52.33262529
0.2887,-8.13074299,-0.6909012242,52.36889812,-3.208804952,1.329310082,52.36889812
0.2888,-8.010164352,-0.7393666383,52.40518351,-3.500825244,1.304092275,52.40518351
0.2889,-7.878639276,-0.7868888384,52.44148148,-3.78872378,1.277134142,52.44148148
0.289,-7.736327965,-0.8334030689,52.477792,-4.072113934,1.248468098,52.477792
0.2891,-7.583405557,-0.8788457887,52.5141151,-4.35061484,1.218128943,52.5141151
0.2892,-7.420062125,-0.9231546715,52.55045076,-4.623851396,1.186153871,52.55045076
0.2893,-7.246502673,-0.9662686052,52.58679899,-4.891454256,1.15258246,52.58679899
0.2894,-7.062947143,-1.008127693,52.62315978,-5.15305984,1.117456681,52.62315978
0.2895,-6.86963351,-1.048673056,52.65953314,-5.408307693,1.080820999,52.65953314
0.2896,-6.666842984,-1.087846127,52.69591907,-5.656809988,1.042721107,52.69591907
0.2897,-6.454766321,-1.125596937,52.73231756,-5.898274971,1.003201391,52.73231756
0.2898,-6.233697552,-1.161871432,52.76872862,-6.132351068,0.9623129818,52.76872862
0.2899,-6.00393941,-1.196617948,52.80515224,-6.358699233,0.9201085132,52.80515224
0.29,-5.765803324,-1.229787216,52.84158843,-6.576992942,0.8766421241,52.84158843
0.2901,-5.519609426,-1.261332362,52.87803719,-6.786918201,0.8319694575,52.87803719
0.2902,-5.265686546,-1.291208903,52.91449852,-6.988173539,0.7861476607,52.91449852
0.2903,-5.004372215,-1.319374753,52.95097241,-7.180470012,0.7392353852,52.95097241
0.2904,-4.736012663,-1.345790217,52.98745886,-7.3635312,0.6912927866,52.98745886
0.2905,-4.460962818,-1.370417994,53.02395789,-7.537093209,0.642381525,53.02395789
0.2906,-4.179586312,-1.393223179,53.06046948,-7.700904672,0.5925647646,53.06046948
0.2907,-3.892255472,-1.414173259,53.09699363,-7.854726747,0.5419071738,53.09699363
0.2908,-3.599351328,-1.433238114,53.13353036,-7.998333116,0.4904749255,53.13353036
0.2909,-3.301263607,-1.450390018,53.17007964,-8.13150999,0.4383356964,53.17007964
0.291,-2.99839074,-1.465603641,53.2066415,-8.254056101,0.3855586679,53.2066415
0.2911,-2.69119331,-1.478854454,53.24321592,-8.365768323,0.3322152829,53.24321592
0.2912,-2.37999619,-1.490123972,53.27980291,-8.466480567,0.2783697949,53.27980291
0.2913,-2.06523391,-1.499394718,53.31640246,-8.556028723,0.2240948613,53.31640246
0.2914,-1.747349144,-1.506651851,53.35301458,-8.634263077,0.1694636961,53.35301458
0.2915,-1.426784259,-1.511883352,53.38963927,-8.701049813,0.1145496196,53.38963927
0.2916,-1.103981307,-1.515080027,53.42627653,-8.756271007,0.05942605792,53.42627653
0.2917,-0.7793820319,-1.516235503,53.46292635,-8.799824628,0.004166543698,53.46292635
0.2918,-0.453427864,-1.515346233,53.49958873,-8.831624541,-0.05115528441,53.49958873
0.2919,-0.1265599236,-1.512411492,53.53626368,-8.851600505,-0.1064656816,53.53626368
0.292,0.2007809803,-1.50743338,53.5729512,-8.859698172,-0.1616907967,53.5729512
0.2921,0.5281543498,-1.500416819,53.60965129,-8.85587909,-0.2167566725,53.60965129
0.2922,0.8551199985,-1.491369557,53.64636394,-8.840120699,-0.2715892457,53.64636394
0.2923,1.181238051,-1.480302162,53.68308916,-8.812416334,-0.3261143467,53.68308916
0.2924,1.506068943,-1.467228029,53.71982694,-8.772775226,-0.3802576996,53.71982694
0.2925,1.829173421,-1.452163374,53.75657729,-8.721222496,-0.4339449226,53.75657729
0.2926,2.150065664,-1.435126613,53.79334021,-8.657814311,-0.4870997737,53.79334021
0.2927,2.468370237,-1.416136676,53.83011569,-8.582574841,-0.5396553029,53.83011569
0.2928,2.783651085,-1.395217999,53.86690374,-8.495577841,-0.5915387837,53.86690374
0.2929,3.095460661,-1.372397681,53.90370436,-8.396920071,-0.6426774551,53.90370436
0.293,3.403360403,-1.347705205,53.94051754,-8.286712831,-0.6929999626,53.94051754
0.2931,3.706920732,-1.32117244,53.97734329,-8.16508196,-0.7424363579,53.97734329
0.2932,4.005721054,-1.292833636,54.01418161,-8.03216784,-0.790918099,54.01418161
0.2933,4.299349757,-1.262725429,54.05103249,-7.888125396,-0.83837805,54.05103249
0.2934,4.587404215,-1.230886836,54.08789594,-7.73312409,-0.8847504814,54.08789594
0.2935,4.869490784,-1.19735926,54.12477195,-7.567347929,-0.92997107,54.12477195
0.2936,5.145224806,-1.162186488,54.16166053,-7.390995457,-0.9739768988,54.16166053
0.2937,5.414230605,-1.125414688,54.19856168,-7.204279764,-1.016706457,54.19856168
0.2938,5.67614149,-1.087092414,54.23547539,-7.007428476,-1.05809964,54.23547539
0.2939,5.930599752,-1.047270603,54.27240167,-6.800683765,-1.098097751,54.27240167
0.294,6.177256669,-1.006002577,54.30934052,-6.58430234,-1.136643496,54.30934052
0.2941,6.415745086,-0.9633447115,54.34629193,-6.358591493,-1.173679132,54.34629193
0.2942,6.645756692,-0.9193490074,54.38325591,-6.123785395,-1.20915478,54.38325591
0.2943,6.86697837,-0.874073966,54.42023246,-5.88017111,-1.243019768,54.42023246
0.2944,7.07909041,-0.8275811512,54.45722157,-5.628077763,-1.275223912,54.45722157
0.2945,7.281787911,-0.7799333466,54.49422325,-5.367842915,-1.305719602,54.49422325
0.2946,7.474780794,-0.7311945557,54.53123749,-5.099812564,-1.334461804,54.53123749
0.2947,7.657793793,-0.6814300016,54.5682643,-4.824341146,-1.361408054,54.5682643
0.2948,7.830566458,-0.6307061273,54.60530368,-4.541791533,-1.386518464,54.60530368
0.2949,7.992853155,-0.5790905952,54.64235563,-4.252535033,-1.409755717,54.64235563
0.295,8.144423067,-0.5266522879,54.67942014,-3.956951395,-1.431085072,54.67942014
0.2951,8.285060191,-0.4734613073,54.71649721,-3.655428801,-1.45047436,54.71649721
0.2952,8.414563343,-0.4195889753,54.75358686,-3.348363873,-1.467893984,54.75358686
0.2953,8.532746151,-0.3651078334,54.79068906,-3.036161668,-1.483316925,54.79068906
0.2954,8.639437062,-0.310091643,54.82780384,-2.719235681,-1.496718731,54.82780384
0.2955,8.734479337,-0.2546153851,54.86493118,-2.398007844,-1.50807753,54.86493118
0.2956,8.817728449,-0.1987558262,54.90207109,-2.072925215,-1.517373377,54.90207109
0.2957,8.889045904,-0.1425866555,54.93922356,-1.744427128,-1.524588722,54.93922356
0.2958,8.948320168,-0.0861821748,54.97638861,-1.412923435,-1.529711226,54.97638861
0.2959,8.995453394,-0.02962036697,55.01356621,-1.078882408,-1.532729947,55.01356621
0.296,9.030364096,0.02702101752,55.05075639,-0.7427723221,-1.53363692,55.05075639
0.2961,9.052987147,0.08366446069,55.08795913,-0.4050614476,-1.532427152,55.08795913
0.2962,9.063273784,0.1402326771,55.12517443,-0.06621805538,-1.529098627,55.12517443
0.2963,9.0611916,0.1966486138,55.16240231,0.2732895855,-1.523652303,55.16240231
0.2964,9.046724553,0.2528354503,55.19964275,0.6129932074,-1.516092112,55.19964275
0.2965,9.01987296,0.3087165986,55.23689575,0.9524245437,-1.50642496,55.23689575
0.2966,8.980653498,0.3642157033,55.27416132,1.29111533,-1.49466073,55.27416132
0.2967,8.929099205,0.4192566414,55.31143946,1.628597301,-1.480812278,55.31143946
0.2968,8.865259482,0.4737635225,55.34873017,1.964402196,-1.464895434,55.34873017
0.2969,8.789200087,0.5276606886,55.38603344,2.298061753,-1.446929003,55.38603344
0.297,8.70101337,0.5808716059,55.42334928,2.62908205,-1.426934607,55.42334928
0.2971,8.600778632,0.6333254685,55.46067768,2.957024266,-1.404934899,55.46067768
0.2972,8.488604813,0.6849497863,55.49801865,3.281433568,-1.38095718,55.49801865
0.2973,8.364629166,0.7356715661,55.53537219,3.601834073,-1.355031863,55.53537219
0.2974,8.229003154,0.785419407,55.57273829,3.917758694,-1.327191948,55.57273829
0.2975,8.081892449,0.8341235002,55.61011696,4.22874914,-1.29747302,55.61011696
0.2976,7.923476938,0.8817156297,55.6475082,4.534355919,-1.265913249,55.6475082
0.2977,7.753950714,0.9281291714,55.684912,4.834138334,-1.23255339,55.684912
0.2978,7.573522085,0.9732990938,55.72232837,5.127664485,-1.197436785,55.72232837
0.2979,7.382413569,1.017161957,55.7597573,5.414511269,-1.160609363,55.7597573
0.298,7.180861894,1.059655916,55.7971988,5.694264379,-1.122119634,55.7971988
0.2981,6.969118,1.100720714,55.83465287,5.966518307,-1.0820187,55.83465287
0.2982,6.747447038,1.140297689,55.8721195,6.230876339,-1.040360243,55.8721195
0.2983,6.516128369,1.178329772,55.9095987,6.486950559,-0.9972005331,55.9095987
0.2984,6.275491736,1.214759951,55.94709047,6.734333601,-0.9525990428,55.94709047
0.2985,6.02578266,1.24953909,55.9845948,6.972695913,-0.9066112847,55.9845948
0.2986,5.767328542,1.282615957,56.0221117,7.201674525,-0.859300472,56.0221117
0.2987,5.500476928,1.313941312,56.05964117,7.420914179,-0.8107319314,56.05964117
0.2988,5.225583782,1.343468566,56.0971832,7.630075659,-0.7609724336,56.0971832
0.2989,4.943013487,1.371153785,56.1347378,7.828835794,-0.7100901939,56.1347378
0.299,4.653138845,1.396955686,56.17230496,8.016887457,-0.6581548717,56.17230496
0.2991,4.356341073,1.42083564,56.2098847,8.193939565,-0.6052375705,56.2098847
0.2992,4.05300981,1.442757671,56.24747699,8.359717077,-0.5514108384,56.24747699
0.2993,3.74354311,1.462688455,56.28508186,8.513961,-0.4967486674,56.28508186
0.2994,3.428347449,1.480597322,56.32269929,8.656428381,-0.4413264942,56.32269929
0.2995,3.107837716,1.496456253,56.36032929,8.786892313,-0.3852211993,56.36032929
0.2996,2.782437224,1.510239884,56.39797185,8.905141932,-0.3285111078,56.39797185
0.2997,2.452577699,1.521925502,56.43562698,9.010982418,-0.2712759889,56.43562698
0.2998,2.118717871,1.531492556,56.47329467,9.104233199,-0.2135979964,56.47329467
0.2999,1.781312093,1.538922937,56.51097494,9.184724631,-0.1555564456,56.51097494
0.3,1.440763147,1.544203599,56.54866776,9.25231311,-0.097229587,56.54866776
0.3001,1.097554111,1.54732292,56.58637316,9.306870197,-0.03870160017,56.58637316
0.3002,0.7521679814,1.54827235,56.62409112,9.348286472,0.01994355625,56.62409112
0.3003,0.4050876749,1.54704641,56.66182165,9.376471529,0.07862214447,56.66182165
0.3004,0.05679602456,1.543642693,56.69956474,9.391353979,0.1372506476,56.69956474
0.3005,-0.2922242181,1.538061863,56.7373204,9.392881448,0.1957457696,56.7373204
0.3006,-0.6414903833,1.530307654,56.77508863,9.381020576,0.2540244355,56.77508863
0.3007,-0.990519883,1.520386872,56.81286942,9.355757023,0.3120037908,56.81286942
0.3008,-1.338830211,1.508309395,56.85066278,9.317095459,0.3696012023,56.85066278
0.3009,-1.685938944,1.494088169,56.88846871,9.265059574,0.4267342576,56.88846871
0.301,-2.031363739,1.477739216,56.9262872,9.199692073,0.4833207649,56.9262872
0.3011,-2.374622336,1.459281626,56.96411826,9.121054674,0.5392787536,56.96411826
0.3012,-2.715232555,1.43873756,57.00196189,9.029228115,0.5945264738,57.00196189
0.3013,-3.052672149,1.416131785,57.03981808,8.924330385,0.6489805965,57.03981808
0.3014,-3.386509093,1.391489838,57.07768683,8.806445581,0.7025669429,57.07768683
0.3015,-3.716268845,1.364842757,57.11556816,8.675708827,0.7552070859,57.11556816
0.3016,-4.041458817,1.336224618,57.15346205,8.532286653,0.8068224003,57.15346205
0.3017,-4.361595886,1.305672132,57.19136851,8.376361961,0.8573361717,57.19136851
0.3018,-4.6762064,1.27322465,57.22928753,8.208134026,0.9066735959,57.22928753
0.3019,-4.984826177,1.23892416,57.26721912,8.027818491,0.9547617797,57.26721912
0.302,-5.287000504,1.20281529,57.30516328,7.835647376,1.00152974,57.30516328
0.3021,-5.58228414,1.164945305,57.34312,7.631869069,1.046908406,57.34312
0.3022,-5.870241309,1.12536411,57.38108929,7.416748332,1.090830614,57.38108929
0.3023,-6.150445708,1.084124246,57.41907114,7.190566298,1.133231115,57.41907114
0.3024,-6.422480503,1.041280894,57.45706556,6.953620472,1.174046568,57.45706556
0.3025,-6.685938331,0.9968918734,57.49507255,6.706224731,1.213215543,57.49507255
0.3026,-6.940421294,0.9510176416,57.53309211,6.448709324,1.250678522,57.53309211
0.3027,-7.185535776,0.9037216685,57.57112423,6.181429514,1.286377466,57.57112423
0.3028,-7.420877384,0.8550683584,57.60916891,5.904780608,1.320255872,57.60916891
0.3029,-7.646125044,0.8051196263,57.64722617,5.619054372,1.352265857,57.64722617
0.303,-7.860910123,0.7539459885,57.68529599,5.324666388,1.382356474,57.68529599
0.3031,-8.064881381,0.7016193082,57.72337837,5.022040453,1.410479901,57.72337837
0.3032,-8.257704967,0.6482127954,57.76147333,4.711608582,1.436591445,57.76147333
0.3033,-8.439064419,0.5938010073,57.79958084,4.393811004,1.460649539,57.79958084
0.3034,-8.608660666,0.5384598476,57.83770093,4.069096164,1.482615745,57.83770093
0.3035,-8.766212029,0.4822665675,57.87583358,3.737920724,1.502454751,57.87583358
0.3036,-8.911454215,0.4252997646,57.9139788,3.400749561,1.520134374,57.9139788
0.3037,-9.044140325,0.3676393837,57.95213658,3.058055769,1.535625556,57.95213658
0.3038,-9.164040848,0.3093667165,57.99030693,2.710320655,1.548902369,57.99030693
0.3039,-9.270943664,0.2505644015,58.02848985,2.358033746,1.559942011,58.02848985
0.304,-9.364654043,0.1913164244,58.06668533,2.001692781,1.568724808,58.06668533
0.3041,-9.444994644,0.1317081175,58.10489338,1.641803718,1.575234212,58.10489338
0.3042,-9.511805519,0.07182616024,58.143114,1.278880728,1.579456805,58.143114
0.3043,-9.564939745,0.01175978822,58.18134718,0.9135164199,1.581380197,58.18134718
0.3044,-9.604268131,-0.04841254905,58.21959293,0.5461209238,1.580998694,58.21959293
0.3045,-9.629687442,-0.1086010765,58.25785125,0.177254458,1.578308742,58.25785125
0.3046,-9.641115029,-0.1687164928,58.29612213,-0.1925249902,1.573310165,58.29612213
0.3047,-9.638488821,-0.2286700312,58.33440558,-0.5626627065,1.566006184,58.33440558
0.3048,-9.621767328,-0.2883734602,58.37270159,-0.9326072498,1.556403418,58.37270159
0.3049,-9.59092964,-0.3477390831,58.41101017,-1.301810452,1.544511881,58.41101017
0.305,-9.545975427,-0.4066797379,58.44933132,-1.66972742,1.530344985,58.44933132
0.3051,-9.486924939,-0.4651087979,58.48766503,-2.03581653,1.513919538,58.48766503
0.3052,-9.413819007,-0.5229401709,58.52601131,-2.399539436,1.495255744,58.52601131
0.3053,-9.326719041,-0.5800882998,58.56437016,-2.760361062,1.474377206,58.56437016
0.3054,-9.22570703,-0.6364681625,58.60274157,-3.117749607,1.451310921,58.60274157
0.3055,-9.110885544,-0.6919952717,58.64112555,-3.471176542,1.426087284,58.64112555
0.3056,-8.982377735,-0.7465856748,58.6795221,-3.820116612,1.398740087,58.6795221
0.3057,-8.840327332,-0.8001559546,58.71793121,-4.164047835,1.369306518,58.71793121
0.3058,-8.684932875,-0.8526207693,58.75635289,-4.502394363,1.337826462,58.75635289
0.3059,-8.516314656,-0.9039079266,58.79478713,-4.834726194,1.304338717,58.79478713
0.306,-8.334688351,-0.9539373661,58.83323394,-5.160524545,1.26889029,58.83323394
0.3061,-8.14029433,-1.002630565,58.87169332,-5.479273855,1.231531028,58.87169332
0.3062,-7.933389869,-1.049911413,58.91016526,-5.790472988,1.192313318,58.91016526
0.3063,-7.714249154,-1.095706207,58.94864977,-6.093635241,1.15129209,58.94864977
0.3064,-7.483163275,-1.139943657,58.98714685,-6.388288341,1.108524812,58.98714685
0.3065,-7.240440232,-1.182554883,59.02565649,-6.673974443,1.064071498,59.02565649
0.3066,-6.98640493,-1.223473417,59.0641787,-6.950250132,1.0179947,59.0641787
0.3067,-6.721399182,-1.262635199,59.10271348,-7.216686426,0.970359512,59.10271348
0.3068,-6.44578171,-1.299978582,59.14126082,-7.472868768,0.9212335698,59.14126082
0.3069,-6.159928142,-1.335444329,59.17982073,-7.718397034,0.8706870504,59.17982073
0.307,-5.864231012,-1.368975612,59.2183932,-7.952885529,0.818792672,59.2183932
0.3071,-5.559099764,-1.400518017,59.25697824,-8.175962988,0.7656256944,59.25697824
0.3072,-5.244960748,-1.430019537,59.29557585,-8.387272574,0.7112639184,59.29557585
0.3073,-4.922316125,-1.457428183,59.33418602,-8.586445573,0.6557888404,59.33418602
0.3074,-4.591530607,-1.482702133,59.37280876,-8.773181719,0.5992736336,59.37280876
0.3075,-4.253080908,-1.505798516,59.41144407,-8.947171034,0.5418017797,59.41144407
0.3076,-3.907477856,-1.526676847,59.45009194,-9.108114945,0.4834591121,59.45009194
0.3077,-3.555238847,-1.54530025,59.48875238,-9.255736315,0.4243322344,59.48875238
0.3078,-3.196887852,-1.561635451,59.52742539,-9.389779446,0.3645085205,59.52742539
0.3079,-2.832955408,-1.575652784,59.56611096,-9.510010077,0.3040761144,59.56611096
0.308,-2.463978628,-1.587326184,59.6048091,-9.616215388,0.2431239303,59.6048091
0.3081,-2.090501193,-1.596633196,59.6435198,-9.708203993,0.1817416527,59.6435198
0.3082,-1.713073355,-1.603554967,59.68224307,-9.785805945,0.120019736,59.68224307
0.3083,-1.33225194,-1.608076251,59.72097891,-9.848872737,0.05804940512,59.72097891
0.3084,-0.9486003414,-1.610185404,59.75972731,-9.897277299,-0.004077345179,59.75972731
0.3085,-0.5626885262,-1.609874392,59.79848829,-9.930913997,-0.06626774974,59.79848829
0.3086,-0.1750930313,-1.607138781,59.83726182,-9.949698637,-0.1284282733,59.83726182
0.3087,0.213603035,-1.601977747,59.87604792,-9.953568462,-0.1904646104,59.87604792
0.3088,0.602756129,-1.594393183,59.91484659,-9.942491729,-0.2522793818,59.91484659
0.3089,0.9918371698,-1.584389802,59.95365783,-9.916424369,-0.3137858633,59.95365783
0.309,1.380273805,-1.571978141,59.99248163,-9.875363097,-0.374891879,59.99248163
0.3091,1.767441782,-1.557172257,60.031318,-9.8193403,-0.4355024867,60.031318
0.3092,2.152724157,-1.539989801,60.07016693,-9.748409849,-0.4955241166,60.07016693
0.3093,2.535511301,-1.520452015,60.10902844,-9.662647095,-0.5548645704,60.10902844
0.3094,2.915200894,-1.498583733,60.1479025,-9.562148876,-0.613433022,60.1479025
0.3095,3.29119793,-1.47441338,60.18678914,-9.44703351,-0.6711400171,60.18678914
0.3096,3.662914714,-1.447972975,60.22568834,-9.317440797,-0.7278974736,60.22568834
0.3097,4.029770861,-1.419298127,60.2646001,-9.173532024,-0.7836186811,60.2646001
0.3098,4.3911933,-1.388428036,60.30352444,-9.015489956,-0.8382183011,60.30352444
0.3099,4.746616271,-1.355405496,60.34246134,-8.843518843,-0.8916123672,60.34246134
0.31,5.095481324,-1.320276891,60.3814108,-8.657844419,-0.9437182849,60.3814108
0.3101,5.437237325,-1.283092198,60.42037283,-8.458713899,-0.9944548317,60.42037283
0.3102,5.771340446,-1.243904986,60.45934743,-8.246395981,-1.043742157,60.45934743
0.3103,6.097225383,-1.2027732,60.4983346,-8.021208931,-1.091499859,60.4983346
0.3104,6.41437745,-1.159751984,60.53733433,-7.783437727,-1.137655,60.53733433
0.3105,6.722320563,-1.114901958,60.57634663,-7.533370318,-1.182137636,60.57634663
0.3106,7.020532125,-1.068290239,60.61537149,-7.271379346,-1.224875324,60.61537149
0.3107,7.308509154,-1.019986208,60.65440892,-6.997851449,-1.265798781,60.65440892
0.3108,7.585768286,-0.9700615074,60.69345892,-6.713187265,-1.304841881,60.69345892
0.3109,7.851845772,-0.9185900412,60.73252148,-6.417801429,-1.341941654,60.73252148
0.311,8.106297482,-0.8656479754,60.77159661,-6.112122572,-1.377038289,60.77159661
0.3111,8.348698899,-0.8113137379,60.81068431,-5.796593327,-1.41007513,60.81068431
0.3112,8.578645124,-0.7556680183,60.84978457,-5.47167032,-1.44099868,60.84978457
0.3113,8.795750876,-0.6987937681,60.8888974,-5.137824178,-1.4697586,60.8888974
0.3114,8.999650488,-0.6407762007,60.92802279,-4.795539526,-1.496307706,60.92802279
