time,springPlateB.s,springPlateA.s,spool.s,springPlateB.v,springPlateA.v,spool.v,outerContactB.s_rel,innerContactB.s_rel,innerContactA.s_rel,outerContactB.v_rel,friction.v_rel,outerContactA.v_rel
46.98911868,-0.06747063192,-0.09300006407,0.01477930506,-0.0002503177196,-0.0001595025672,-0.0004096845239,0.001470631917,0.0009999369772,0.0009706308721,0.0002503177196,-0.0004096845239,-0.0001595025672
46.98919054,-0.0674706492,-0.09300007574,0.01477927607,-0.0002314391044,-0.0001652113421,-0.0003974725853,0.001470649196,0.0009999252685,0.0009706481849,0.0002314391044,-0.0003974725853,-0.0001652113421
46.98930002,-0.06747067332,-0.09300009414,0.01477923345,-0.0002105520047,-0.0001699917644,-0.0003814212573,0.001470673323,0.0009999067745,0.0009706724106,0.0002105520047,-0.0003814212573,-0.0001699917644
46.98946631,-0.06747070641,-0.09300012247,0.01477917191,-0.0001888468878,-0.0001695964488,-0.0003590342229,0.00147070641,0.0009998783204,0.0009707056196,0.0001888468878,-0.0003590342229,-0.0001695964488
46.98970668,-0.0674707491,-0.09300016233,0.01477908925,-0.000167677177,-0.0001611218626,-0.0003291570852,0.001470749099,0.0009998383538,0.0009707484188,0.000167677177,-0.0003291570852,-0.0001611218626
46.99003025,-0.06747079988,-0.09300021198,0.01477898873,-0.0001471136899,-0.0001455762295,-0.0002929332476,0.001470799876,0.0009997886028,0.0009707992894,0.0001471136899,-0.0002929332476,-0.0001455762295
46.99046888,-0.06747085942,-0.09300027123,0.01477886984,-0.0001251577606,-0.0001249424758,-0.0002502874135,0.001470859418,0.000999729263,0.0009708589243,0.0001251577606,-0.0002502874135,-0.0001249424758
46.9910942,-0.06747092953,-0.0930003413,0.01477872956,-0.0001001001431,-0.0001000871401,-0.0002003327135,0.001470929533,0.0009996590899,0.0009709291425,0.0001001001431,-0.0002003327135,-0.0001000871401
46.99206103,-0.06747101155,-0.09300042332,0.0147785654,-7.129304126e-05,-7.129290483e-05,-0.0001426873237,0.001471011554,0.0009995769543,0.000971011281,7.129304126e-05,-0.0001426873237,-7.129290483e-05
46.99372692,-0.06747110208,-0.09300051384,0.01477838423,-4.053586391e-05,-4.053586673e-05,-8.11263335e-05,0.001471102076,0.0009994863063,0.000971101929,4.053586391e-05,-8.11263335e-05,-4.053586673e-05
46.99571863,-0.06747116183,-0.0930005736,0.01477826464,-2.176487474e-05,-2.176487469e-05,-4.355580813e-05,0.001471161835,0.0009994264709,0.0009711617644,2.176487474e-05,-4.355580813e-05,-2.176487469e-05
46.99840952,-0.06747120344,-0.09300061521,0.01477818137,-1.093641489e-05,-1.093641504e-05,-2.188242177e-05,0.001471203445,0.0009993848162,0.0009712034191,1.093641489e-05,-2.188242177e-05,-1.093641504e-05
47.00179846,-0.06747123129,-0.09300064306,0.01477812566,-6.420436098e-06,-6.420436099e-06,-1.284359649e-05,0.001471231291,0.0009993569516,0.0009712312837,6.420436098e-06,-1.284359649e-05,-6.420436099e-06
47.00628543,-0.06747125597,-0.09300066774,0.01477807629,-4.967549854e-06,-4.967549698e-06,-9.935614334e-06,0.001471255974,0.0009993322631,0.0009712559722,4.967549854e-06,-9.935614334e-06,-4.967549698e-06
47.01232003,-0.06747128472,-0.09300069649,0.01477801879,-4.665413086e-06,-4.665413161e-06,-9.330881082e-06,0.001471284724,0.0009993035116,0.0009712847237,4.665413086e-06,-9.330881082e-06,-4.665413161e-06
47.02101465,-0.06747132507,-0.09300073684,0.01477793809,-4.631332048e-06,-4.631332034e-06,-9.262666168e-06,0.00147132507,0.000999263165,0.0009713250703,4.631332048e-06,-9.262666168e-06,-4.631332034e-06
47.034875,-0.06747138925,-0.09300080102,0.01477780973,-4.630692884e-06,-4.630692898e-06,-9.261385801e-06,0.001471389252,0.0009991989835,0.0009713892518,4.630692884e-06,-9.261385801e-06,-4.630692898e-06
47.06182798,-0.06747151408,-0.09300092585,0.01477756007,-4.632165381e-06,-4.632165339e-06,-9.264330726e-06,0.001471514083,0.0009990741526,0.0009715140827,4.632165381e-06,-9.264330726e-06,-4.632165339e-06
47.18858719,-0.06747210168,-0.09300151345,0.01477638487,-4.638914266e-06,-4.638914269e-06,-9.277828539e-06,0.001472101683,0.0009984865522,0.0009721016831,4.638914266e-06,-9.277828539e-06,-4.638914269e-06
47.92544415,-0.06747553281,-0.09300494458,0.01476952261,-4.672305982e-06,-4.672305982e-06,-9.344611963e-06,0.001475532815,0.0009950554204,0.0009755328149,4.672305982e-06,-9.344611963e-06,-4.672305982e-06
49.89950129,-0.06748480757,-0.09301421934,0.01475097309,-4.712285664e-06,-4.712285664e-06,-9.424571327e-06,0.001484807573,0.0009857806623,0.000984807573,4.712285664e-06,-9.424571327e-06,-4.712285664e-06
52.24791492,-0.06749583915,-0.09302525092,0.01472890993,-4.665583848e-06,-4.665583848e-06,-9.331167696e-06,0.001495839152,0.0009747490834,0.0009958391519,4.665583848e-06,-9.331167696e-06,-4.665583848e-06
52.95001848,-0.06749910355,-0.09302851531,0.01472238114,-4.631819864e-06,-4.631819866e-06,-9.263639731e-06,0.001499103549,0.0009714846859,0.0009991035494,4.631819864e-06,-9.263639731e-06,-4.631819866e-06
53.10665908,-0.0674998284,-0.09302924016,0.01472093144,-4.623055906e-06,-4.623055909e-06,-9.246111811e-06,0.0014998284,0.0009707598354,0.0009998283999,4.623055906e-06,-9.246111811e-06,-4.623055909e-06
53.13886894,-0.06749997728,-0.09302938904,0.01472063368,-4.621198276e-06,-4.621198277e-06,-9.242396561e-06,0.001499977278,0.0009706109573,0.000999977278,4.621198276e-06,-9.242396561e-06,-4.621198277e-06
53.1434187,-0.0674999983,-0.09302941007,0.01472059163,-4.620934366e-06,-4.620934288e-06,-9.241868712e-06,0.001499998303,0.0009705899325,0.0009999983027,4.620934366e-06,-9.241868712e-06,-4.620934288e-06
53.1437542,-0.0675,-0.09302941149,0.01472058851,-6.22107292e-06,-3.260120709e-06,-9.517639377e-06,0.001499999996,0.0009705885076,0.001,6.22107292e-06,-9.517639377e-06,-3.260120709e-06
53.1437542,-0.0675,-0.09302941149,0.01472058851,-6.22107292e-06,-3.260120709e-06,-9.517639377e-06,0.001499999996,0.0009705885076,0.001,6.22107292e-06,-9.517639377e-06,-3.260120709e-06
53.14375478,-0.0675,-0.09302941149,0.01472058851,-6.243738953e-06,-3.235884078e-06,-9.520908995e-06,0.0015,0.0009705885059,0.001000000004,6.243738953e-06,-9.520908995e-06,-3.235884078e-06
53.14375478,-0.0675,-0.09302941149,0.01472058851,-6.243738953e-06,-3.235884078e-06,-9.520908995e-06,0.0015,0.0009705885059,0.001000000004,6.243738953e-06,-9.520908995e-06,-3.235884078e-06
53.14428315,-0.0675000053,-0.09302941182,0.01472058284,-1.15766138e-05,-1.277937957e-07,-1.172438642e-05,0.001500005305,0.0009705881485,0.00100000534,1.15766138e-05,-1.172438642e-05,-1.277937957e-07
53.14490883,-0.0675000132,-0.09302941196,0.0147205748,-1.372430869e-05,-2.600715859e-07,-1.39838466e-05,0.001500013204,0.0009705880034,0.001000013241,1.372430869e-05,-1.39838466e-05,-2.600715859e-07
53.14588301,-0.06750002825,-0.09302941224,0.01472055948,-1.714918995e-05,-3.187528288e-07,-1.746762307e-05,0.001500028247,0.0009705877247,0.001000028283,1.714918995e-05,-1.746762307e-05,-3.187528288e-07
53.14755999,-0.0675000619,-0.09302941287,0.01472052519,-2.297179249e-05,-4.339054076e-07,-2.340543063e-05,0.001500061898,0.0009705870933,0.001000061934,2.297179249e-05,-2.340543063e-05,-4.339054076e-07
53.15082597,-0.06750015517,-0.09302941465,0.01472043015,-3.409909658e-05,-6.524064879e-07,-3.475123887e-05,0.001500155171,0.0009705853189,0.001000155205,3.409909658e-05,-3.475123887e-05,-6.524064879e-07
53.1585661,-0.0675005179,-0.09302942164,0.01472006043,-5.937750151e-05,-1.149009509e-06,-6.052626127e-05,0.001500517904,0.0009705783302,0.001000517937,5.937750151e-05,-6.052626127e-05,-1.149009509e-06
53.18587919,-0.06750324309,-0.0930294747,0.01471728219,-0.000137435613,-2.682457617e-06,-0.0001401178683,0.001503243085,0.0009705252771,0.001003243112,0.000137435613,-0.0001401178683,-2.682457617e-06
53.243059,-0.06751474407,-0.09302969963,0.01470555628,-0.0002561359955,-5.014325778e-06,-0.000261150191,0.001514744068,0.0009703003484,0.001014744085,0.0002561359955,-0.000261150191,-5.014325778e-06
53.31716223,-0.06753750398,-0.09303014546,0.01468235055,-0.0003492904465,-6.844351243e-06,-0.0003561347241,0.001537503982,0.0009698545313,0.001037503992,0.0003492904465,-0.0003561347241,-6.844351243e-06
53.41276977,-0.06757427096,-0.09303086608,0.01464486296,-0.0004121225111,-8.078702372e-06,-0.0004202011781,0.001574270958,0.0009691339176,0.001074270962,0.0004121225111,-0.0004202011781,-8.078702372e-06
53.53328809,-0.06762634245,-0.09303188692,0.01459177063,-0.0004466247338,-8.756523739e-06,-0.0004553812436,0.00162634245,0.0009681130768,0.001126342452,0.0004466247338,-0.0004553812436,-8.756523739e-06
53.68600425,-0.0676959247,-0.09303325121,0.01452082409,-0.0004615756066,-9.050270335e-06,-0.0004706258727,0.001695924698,0.0009667487923,0.001195924699,0.0004615756066,-0.0004706258727,-9.050270335e-06
53.88142904,-0.06778667022,-0.09303503051,0.01442829926,-0.0004657737053,-9.132792982e-06,-0.0004749064973,0.001786670225,0.0009649694889,0.001286670225,0.0004657737053,-0.0004749064973,-9.132792982e-06
54.13895158,-0.06790660873,-0.09303738225,0.01430600902,-0.0004652617122,-9.122806761e-06,-0.0004743845188,0.001906608727,0.0009626177512,0.001406608727,0.0004652617122,-0.0004743845188,-9.122806761e-06
54.49520384,-0.06807191901,-0.09304062364,0.01413745735,-0.0004626680649,-9.071961628e-06,-0.0004717400266,0.002071919006,0.0009593763607,0.001571919006,0.0004626680649,-0.0004717400266,-9.071961628e-06
55.0309797,-0.06831859039,-0.09304546036,0.01388594925,-0.0004580381356,-8.981183894e-06,-0.0004670193194,0.002318590393,0.0009545396446,0.001818590393,0.0004580381356,-0.0004670193194,-8.981183894e-06
55.95142674,-0.06873607901,-0.09305364645,0.01346027454,-0.0004488519601,-8.801070726e-06,-0.0004576530308,0.002736079007,0.0009463535492,0.002236079007,0.0004488519601,-0.0004576530308,-8.801070726e-06
57.33781664,-0.06934720202,-0.09306562934,0.01283716865,-0.0004321936353,-8.474448472e-06,-0.0004406680837,0.00334720202,0.0009343706651,0.00284720202,0.0004321936353,-0.0004406680837,-8.474448472e-06
58.99957428,-0.07004587062,-0.09307932884,0.01212480054,-0.0004079208428,-7.998524582e-06,-0.0004159193674,0.004045870622,0.0009206711641,0.003545870622,0.0004079208428,-0.0004159193674,-7.998524582e-06
61.02240404,-0.07083617152,-0.0930948251,0.01131900338,-0.0003724076697,-7.302202766e-06,-0.0003797098725,0.00483617152,0.0009051748974,0.00433617152,0.0003724076697,-0.0003797098725,-7.302202766e-06
63.35154866,-0.07164877619,-0.09311075876,0.01049046505,-0.0003241162949,-6.355328364e-06,-0.0003304716232,0.00564877619,0.0008892412405,0.005148776189,0.0003241162949,-0.0003304716232,-6.355328364e-06
65.97482138,-0.07241862122,-0.09312585406,0.009705524722,-0.0002614879108,-5.127335278e-06,-0.000266615246,0.006418621217,0.000874145939,0.005918621217,0.0002614879108,-0.000266615246,-5.127335278e-06
68.85655243,-0.07306312201,-0.0931384917,0.009048386292,-0.0001845896763,-3.619538799e-06,-0.0001882092151,0.007063122007,0.000861508299,0.006563122007,0.0001845896763,-0.0001882092151,-3.619538799e-06
71.96890566,-0.07349935325,-0.09314704569,0.008603601065,-9.48388875e-05,-1.859727485e-06,-9.6698615e-05,0.007499353249,0.000852954314,0.006999353248,9.48388875e-05,-9.6698615e-05,-1.859727485e-06
75.28531169,-0.07364938067,-0.09314998788,0.008450631452,4.689265691e-06,9.180227264e-08,4.781067943e-06,0.007649380669,0.0008500121215,0.007149380669,-4.689265691e-06,4.781067943e-06,9.180227264e-08
78.78675987,-0.07344871624,-0.09314605379,0.008655229976,0.0001094630862,2.146194868e-06,0.000111609281,0.007448716239,0.0008539462147,0.006948716238,-0.0001094630862,0.000111609281,2.146194868e-06
82.46898874,-0.07285075759,-0.09313432961,0.009264912801,0.0002138630288,4.193264005e-06,0.0002180562927,0.006850757591,0.0008656703923,0.006350757591,-0.0002138630288,0.0002180562927,4.193264005e-06
86.33949588,-0.07182953666,-0.09311430614,0.0103061572,0.0003112209709,6.102262651e-06,0.0003173232335,0.005829536662,0.0008856938641,0.005329536662,-0.0003112209709,0.0003173232335,6.102262651e-06
90.4200215,-0.07038289183,-0.09308594095,0.01178116722,0.0003939314895,7.724064881e-06,0.0004016555543,0.004382891831,0.0009140590515,0.003882891831,-0.0003939314895,0.0004016555543,7.724064881e-06
94.76263509,-0.06853118801,-0.09304963332,0.01366917867,0.0004535694919,8.893472377e-06,0.0004624629642,0.00253118801,0.0009503666829,0.00203118801,-0.0004535694919,0.0004624629642,8.893472377e-06
96.98885344,-0.0675,-0.09302941403,0.01472058597,0.0004713156608,9.241455335e-06,0.0004805571161,0.0015,0.0009705859703,0.001,-0.0004713156608,0.0004805571161,9.241455335e-06
96.98885344,-0.0675,-0.09302941403,0.01472058597,0.0004713156608,9.241455335e-06,0.0004805571161,0.0015,0.0009705859703,0.001,-0.0004713156608,0.0004805571161,9.241455335e-06
96.98885344,-0.0675,-0.09302941403,0.01472058597,0.0004713156607,9.241443437e-06,0.0004805571169,0.0015,0.0009705859703,0.0009999999999,-0.0004713156607,0.0004805571169,9.241443437e-06
96.98885344,-0.0675,-0.09302941403,0.01472058597,0.0004713156607,9.241443437e-06,0.0004805571169,0.0015,0.0009705859703,0.0009999999999,-0.0004713156607,0.0004805571169,9.241443437e-06
96.98889597,-0.06749998084,-0.09302941272,0.01472060633,0.0004045961767,6.816872672e-05,0.0004749287142,0.001499980838,0.0009705871683,0.0009999809537,-0.0004045961767,0.0004749287142,6.816872672e-05
96.9889385,-0.06749996583,-0.09302940768,0.01472062624,0.0002993676556,0.0001682115187,0.0004602350711,0.001499965831,0.000970592068,0.0009999660784,-0.0002993676556,0.0004602350711,0.0001682115187
96.98900343,-0.06749995098,-0.09302939295,0.01472065524,0.0001733644966,0.0002668727201,0.000433639805,0.001499950984,0.0009706062268,0.0009999518023,-0.0001733644966,0.000433639805,0.0002668727201
96.98904955,-0.06749994352,-0.09302938056,0.01472067491,0.000157008672,0.0002651340679,0.0004199725917,0.001499943524,0.000970618432,0.000999944533,-0.000157008672,0.0004199725917,0.0002651340679
96.98911011,-0.06749993394,-0.09302936506,0.01472069994,0.000160384458,0.0002467842305,0.000407359139,0.001499933944,0.0009706338852,0.0009999349994,-0.000160384458,0.000407359139,0.0002467842305
96.98919004,-0.06749992087,-0.09302934616,0.01472073196,0.000166362683,0.0002269912808,0.000394282108,0.00149992087,0.0009706528339,0.0009999218716,-0.000166362683,0.000394282108,0.0002269912808
96.98931483,-0.06749989979,-0.09302931929,0.01472078003,0.0001704577038,0.000205120426,0.0003764146042,0.001499899791,0.0009706798233,0.0009999006778,-0.0001704577038,0.0003764146042,0.000205120426
96.98949816,-0.06749986864,-0.0930292838,0.01472084679,0.0001682110984,0.000183452589,0.0003521937816,0.001499868639,0.0009707154321,0.0009998694023,-0.0001682110984,0.0003521937816,0.000183452589
96.9897661,-0.06749982491,-0.0930292377,0.01472093673,0.0001574011423,0.000161988039,0.0003197088572,0.001499824911,0.0009707616463,0.0009998255655,-0.0001574011423,0.0003197088572,0.000161988039
96.99011513,-0.06749977293,-0.09302918491,0.01472104159,0.0001403893005,0.0001413490783,0.0002819636793,0.001499772933,0.0009708145266,0.0009997734945,-0.0001403893005,0.0002819636793,0.0001413490783
96.99060057,-0.06749971026,-0.09302912205,0.01472116722,0.0001183445897,0.0001184535232,0.0002369732706,0.001499710261,0.0009708774832,0.0009997107278,-0.0001183445897,0.0002369732706,0.0001184535232
96.9912995,-0.067499637,-0.09302904877,0.01472131387,9.23858006e-05,9.239049674e-05,0.0001849098494,0.001499637003,0.0009709508719,0.0009996373623,-9.23858006e-05,0.0001849098494,9.239049674e-05
96.99242202,-0.06749955125,-0.09302896302,0.0147214855,6.246870196e-05,6.246870906e-05,0.0001250253665,0.001499551252,0.0009710367468,0.0009995514885,-6.246870196e-05,0.0001250253665,6.246870906e-05
96.99421568,-0.06749946721,-0.09302887898,0.01472165369,3.433905602e-05,3.433905598e-05,6.872329174e-05,0.001499467213,0.0009711209011,0.0009994673342,-3.433905602e-05,6.872329174e-05,3.433905598e-05
96.99635313,-0.06749941349,-0.09302882525,0.0147217612,1.806045133e-05,1.806045144e-05,3.614132815e-05,0.00149941349,0.0009711746903,0.000999413545,-1.806045133e-05,3.614132815e-05,1.806045144e-05
96.9992333,-0.0674993764,-0.09302878817,0.01472183541,9.237244719e-06,9.23724457e-06,1.848149738e-05,0.001499376402,0.0009712118141,0.0009993764212,-9.237244719e-06,1.848149738e-05,9.23724457e-06
97.00287187,-0.06749935036,-0.09302876213,0.0147218875,5.821969817e-06,5.821969885e-06,1.164575388e-05,0.001499350364,0.0009712378663,0.000999350369,-5.821969817e-06,1.164575388e-05,5.821969885e-06
97.00772152,-0.06749932523,-0.093028737,0.01472193777,4.82615701e-06,4.826157008e-06,9.652613459e-06,0.001499325233,0.0009712630016,0.0009993252337,-4.82615701e-06,9.652613459e-06,4.826157008e-06
97.01433187,-0.06749929415,-0.09302870591,0.01472199994,4.646448971e-06,4.646449038e-06,9.292923629e-06,0.001499294146,0.000971294089,0.0009992941463,-4.646448971e-06,9.292923629e-06,4.646449038e-06
97.02407642,-0.06749924899,-0.09302866075,0.01472209026,4.630532614e-06,4.630532584e-06,9.261065899e-06,0.001499248986,0.000971339249,0.0009992489863,-4.630532614e-06,9.261065899e-06,4.630532584e-06
97.04026496,-0.06749917402,-0.09302858579,0.01472224019,4.630984906e-06,4.630984912e-06,9.261969737e-06,0.001499174023,0.0009714142119,0.0009991740234,-4.630984906e-06,9.261969737e-06,4.630984912e-06
97.07451172,-0.0674990154,-0.09302842716,0.01472255745,4.632854091e-06,4.632854083e-06,9.265708244e-06,0.001499015395,0.0009715728402,0.0009990153951,-4.632854091e-06,9.265708244e-06,4.632854083e-06
97.19287411,-0.06749846667,-0.09302787843,0.01472365491,4.639137345e-06,4.639137345e-06,9.278274689e-06,0.001498466665,0.0009721215703,0.000998466665,-4.639137345e-06,9.278274689e-06,4.639137345e-06
97.75562225,-0.06749584831,-0.09302526007,0.01472889162,4.665496087e-06,4.665496088e-06,9.330992174e-06,0.00149584831,0.0009747399257,0.0009958483096,-4.665496087e-06,9.330992174e-06,4.665496088e-06
99.44113195,-0.06748794013,-0.0930173519,0.01474470797,4.709452101e-06,4.709452101e-06,9.418904203e-06,0.001487940131,0.0009826481042,0.0009879401311,-4.709452101e-06,9.418904203e-06,4.709452101e-06
100,-0.06748530708,-0.09301471884,0.01474997408,4.712388986e-06,4.712388984e-06,9.42477797e-06,0.001485307077,0.0009852811586,0.0009853070767,-4.712388986e-06,9.42477797e-06,4.712388984e-06
