time,feedback.opAmp.v_in,feedback.r1.p.i,feedback.r4.p.i,vOut.v
0.09218436874,0.0004904580188,-0.00485736074,0.0025,-7.356870282
0.09418837675,0.0004523044039,-0.004285018363,0.0025,-6.784566059
0.09619238477,0.0004122663229,-0.00368440711,0.0025,-6.183994844
0.09819639279,0.0003709777303,-0.003065036932,0.0025,-5.564665954
0.1002004008,0.0003290923807,-0.002436714803,0.0025,-4.93638571
0.1022044088,0.0002872734778,-0.00180938944,0.0025,-4.309102167
0.1042084168,0.0002461831731,-0.00119299378,0.0025,-3.692747597
0.1062124248,0.0002064720819,-0.0005972876999,0.0025,-3.097081228
0.1082164329,0.0001687689808,-3.170348143e-05,0.0025,-2.531534712
0.1102204409,0.0001336708529,0.0004948035357,0.0025,-2.005062793
0.1122244489,0.0001017334343,0.0009738967521,0.0025,-1.526001515
0.1142284569,7.346241529e-05,0.001397990308,0.0025,-1.101936229
0.1162324649,4.930543312e-05,0.001760369198,0.0025,-0.7395814969
0.1182364729,2.964498429e-05,0.002055295591,0.0025,-0.4446747643
0.120240481,1.479236812e-05,0.002278099686,0.0025,-0.2218855218
0.122244489,4.982757766e-06,0.002425253651,0.0025,-0.07474136649
0.124248497,3.714764924e-07,0.002494427481,0.0025,-0.005572147386
0.126252505,1.031538341e-06,0.002484525893,0.0025,-0.01547307512
0.128256513,6.952492035e-06,0.002395705667,0.0025,-0.1042873805
0.130260521,1.804058646e-05,0.002229373163,0.0025,-0.2706087969
0.1322645291,3.41202551e-05,0.001988162053,0.0025,-0.5118038265
0.1342685371,5.493689593e-05,0.001675891624,0.0025,-0.824053439
0.1362725451,8.016090272e-05,0.001297506298,0.0025,-1.202413541
0.1382765531,0.0001093928839,0.0008589973481,0.0025,-1.640893259
0.1402805611,0.0001421699866,0.0003673080303,0.0025,-2.1325498
0.1422845691,0.0001779732252,-0.0001697763517,0.0025,-2.669598378
0.1442885772,0.0002162356989,-0.0007437517189,0.0025,-3.243535483
0.1462925852,0.0002563515678,-0.001345529868,0.0025,-3.845273516
0.1482965932,0.0002976856458,-0.001965582373,0.0025,-4.465284687
0.1503006012,0.0003395834581,-0.002594091455,0.0025,-5.093751871
0.1523046092,0.0003813816036,-0.003221105436,0.0025,-5.720724054
0.1543086172,0.0004224182594,-0.00383669631,0.0025,-6.336273892
0.1563126253,0.00046204366,-0.004431116944,0.0025,-6.9306549
0.1583166333,0.0004996303852,-0.004994955409,0.0025,-7.494455778
0.1603206413,0.0005345832949,-0.005519284006,0.0025,-8.018749423
0.1623246493,0.0005663489521,-0.00599580063,0.0025,-8.495234281
0.1643286573,0.0005944243862,-0.006416960218,0.0025,-8.916365794
0.1663326653,0.0006183650569,-0.006776094219,0.0025,-9.275475854
0.1683366733,0.0006377918927,-0.007067516183,0.0025,-9.566878391
0.1703406814,0.0006523972933,-0.007286611796,0.0025,-9.785959399
0.1723446894,0.0006619499997,-0.007429911946,0.0025,-9.929249996
0.1743486974,0.0006662987566,-0.007495147648,0.0025,-9.994481349
0.1763527054,0.0006653747066,-0.007481285974,0.0025,-9.9806206
0.1783567134,0.000659192481,-0.007388546408,0.0025,-9.887887216
0.1803607214,0.0006478499678,-0.007218397367,0.0025,-9.717749517
0.1823647295,0.0006315267619,-0.006973532956,0.0025,-9.472901429
0.1843687375,0.0006104813215,-0.006657830304,0.0025,-9.157219823
0.1863727455,0.0005850468756,-0.00627628818,0.0025,-8.775703133
0.1883767535,0.0005556261476,-0.005834947841,0.0025,-8.334392214
0.1903807615,0.0005226849792,-0.005340797374,0.0025,-7.840274689
0.1923847695,0.0004867449538,-0.004801661052,0.0025,-7.301174307
0.1943887776,0.000448375138,-0.004226075445,0.0025,-6.72562707
0.1963927856,0.0004081830712,-0.003623154252,0.0025,-6.122746069
0.1983967936,0.0003668051461,-0.003002443997,0.0025,-5.502077192
0.2004008016,0.0003248965319,-0.002373772875,0.0025,-4.873447978
0.2024048096,0.0002831208005,-0.001747095129,0.0025,-4.246812008
0.2044088176,0.00024213942,-0.00113233344,0.0025,-3.6320913
0.2064128257,0.0002026012808,-0.0005392218127,0.0025,-3.039019211
0.2084168337,0.0001651324212,2.284854924e-05,0.0025,-2.476986318
0.2104208417,0.0001303261153,0.0005449779447,0.0025,-1.954891729
0.2124248497,9.873347854e-05,0.001018899088,0.0025,-1.481002178
0.2144288577,7.085474203e-05,0.001437108015,0.0025,-1.06282113
0.2164328657,4.713133171e-05,0.001792982893,0.0025,-0.7069699757
0.2184368737,2.793887898e-05,0.002080888876,0.0025,-0.4190831847
0.2204408818,1.358127303e-05,0.002296267323,0.0025,-0.2037190954
0.2224448898,4.2858491e-06,0.002435707978,0.0025,-0.06428773651
0.2244488978,1.997889601e-07,0.002497002966,0.0025,-0.002996834402
0.2264529058,1.387790406e-06,0.002479181756,0.0025,-0.02081685609
0.2284569138,7.831042877e-06,0.002382526526,0.0025,-0.1174656432
0.2304609218,1.942752529e-05,0.002208567693,0.0025,-0.2914128794
0.2324649299,3.599362144e-05,0.001960059685,0.0025,-0.5399043215
0.2344689379,5.726702728e-05,0.001640937324,0.0025,-0.8590054093
0.2364729459,8.291090429e-05,0.001256253525,0.0025,-1.243663564
0.2384769539,0.0001125192128,0.0008120992891,0.0025,-1.687788192
0.2404809619,0.0001456231412,0.0003155072595,0.0025,-2.184347117
0.2424849699,0.0001816985289,-0.0002256596319,0.0025,-2.725477933
0.244488978,0.000220174166,-0.0008028326646,0.0025,-3.30261249
0.246492986,0.0002604408376,-0.001406873004,0.0025,-3.906612563
0.248496994,0.0003018609696,-0.002028216405,0.0025,-4.527914544
0.250501002,0.0003437787247,-0.00265702465,0.0025,-5.156680871
0.25250501,0.0003855303861,-0.003283341322,0.0025,-5.782955792
0.254509018,0.0004264548669,-0.003897249459,0.0025,-6.396823004
0.2565130261,0.0004659041777,-0.004489028569,0.0025,-6.988562665
0.2585170341,0.0005032536864,-0.00504930855,0.0025,-7.548805297
0.2605210421,0.0005379120091,-0.005569218048,0.0025,-8.068680136
0.2625250501,0.0005693303731,-0.006040524927,0.0025,-8.539955597
0.2645290581,0.0005970113069,-0.006455766615,0.0025,-8.955169604
0.2665330661,0.0006205165165,-0.006808368265,0.0025,-9.307747748
0.2685370741,0.0006394738255,-0.007092746856,0.0025,-9.592107382
0.2705410822,0.0006535830678,-0.0073043996,0.0025,-9.803746017
0.2725450902,0.0006626208408,-0.007439975232,0.0025,-9.939312611
0.2745490982,0.0006664440422,-0.007497327077,0.0025,-9.996660633
0.2765531062,0.0006649921363,-0.007475547037,0.0025,-9.974882045
0.2785571142,0.0006582881124,-0.007374979974,0.0025,-9.874321686
0.2805611222,0.0006464381204,-0.007197218244,0.0025,-9.696571806
0.2825651303,0.0006296297907,-0.00694507649,0.0025,-9.44444686
0.2845691383,0.0006081292626,-0.006622547068,0.0025,-9.121938939
0.2865731463,0.000582276971,-0.006234736842,0.0025,-8.734154565
0.2885771543,0.0005524822555,-0.005787786315,0.0025,-8.287233832
0.2905811623,0.0005192168793,-0.005288772406,0.0025,-7.788253189
0.2925851703,0.0004830075591,-0.004745596394,0.0025,-7.245113387
0.2945891784,0.0004444276257,-0.004166858813,0.0025,-6.666414386
0.2965931864,0.0004040879454,-0.00356172327,0.0025,-6.061319182
0.2985971944,0.0003626272482,-0.00293977135,0.0025,-5.439408722
0.3006012024,0.0003207020137,-0.002310850907,0.0025,-4.810530205
0.3026052104,0.0002789760772,-0.001684920133,0.0025,-4.184641157
0.3046092184,0.0002381101182,-0.001071889883,0.0025,-3.571651773
0.3066132265,0.0001987511996,-0.0004814667445,0.0025,-2.981267993
0.3086172345,0.000161522522,7.70006474e-05,0.0025,-2.42283783
0.3106212425,0.0001270135564,0.0005946696401,0.0025,-1.905203346
0.3126252505,9.577071039e-05,0.001063343573,0.0025,-1.436560656
0.3146292585,6.828867643e-05,0.001475601565,0.0025,-1.024330146
0.3166332665,4.500259919e-05,0.00182491601,0.0025,-0.6750389879
0.3186372745,2.628118543e-05,0.002105755937,0.0025,-0.3942177815
0.3206412826,1.242086602e-05,0.002313674589,0.0025,-0.1863129902
0.3226452906,3.641102266e-06,0.002445379825,0.0025,-0.05461653399
0.3246492986,8.091108363e-08,0.002498786253,0.0025,-0.001213666254
0.3266533066,1.796663774e-06,0.002473048247,0.0025,-0.02694995661
0.3286573146,8.761193477e-06,0.002368573337,0.0025,-0.1314179022
0.3306613226,2.086422532e-05,0.002187015756,0.0025,-0.3129633798
0.3326653307,3.791412249e-05,0.001931250249,0.0025,-0.5687118373
0.3346693387,5.964092056e-05,0.001605326551,0.0025,-0.8946138084
0.3366733467,8.570060207e-05,0.001214405268,0.0025,-1.285509031
0.3386773547,0.0001156805436,0.0007646761656,0.0025,-1.735208154
0.3406813627,0.0001491060492,0.0002632601566,0.0025,-2.236590737
0.3426853707,0.0001854478665,-0.0002819034449,0.0025,-2.781717997
0.3446893788,0.000224130567,-0.000862182635,0.0025,-3.361958504
0.3466933868,0.0002645416571,-0.001468389397,0.0025,-3.968124856
0.3486973948,0.0003060412762,-0.002090925184,0.0025,-4.590619143
0.3507014028,0.0003479723283,-0.002719932897,0.0025,-5.219584924
0.3527054108,0.000389670886,-0.003345452961,0.0025,-5.845063291
0.3547094188,0.0004304767034,-0.003957581028,0.0025,-6.457150551
0.3567134269,0.0004697436698,-0.004546624791,0.0025,-7.046155048
0.3587174349,0.0005068500406,-0.005103257458,0.0025,-7.602750608
0.3607214429,0.0005412082813,-0.005618665427,0.0025,-8.118124219
0.3627254509,0.0005722743709,-0.006084687838,0.0025,-8.584115564
0.3647294589,0.0005995564157,-0.006493945792,0.0025,-8.993346236
0.3667334669,0.0006226224376,-0.006839959187,0.0025,-9.339336564
0.3687374749,0.0006411072141,-0.007117249319,0.0025,-9.616608212
0.370741483,0.0006547180613,-0.007321425637,0.0025,-9.820770919
0.372745491,0.0006632394678,-0.007449255257,0.0025,-9.948592017
0.374749499,0.0006665365076,-0.007498714151,0.0025,-9.998047615
0.376753507,0.0006645569761,-0.007469019199,0.0025,-9.968354642
0.378757515,0.0006573322167,-0.007360640583,0.0025,-9.859983251
0.380761523,0.0006449766247,-0.007175294347,0.0025,-9.674649371
0.3827655311,0.000627685836,-0.006915915225,0.0025,-9.415287539
0.3847695391,0.0006057336291,-0.006586610169,0.0025,-9.086004436
0.3867735471,0.0005794675906,-0.006192593326,0.0025,-8.692013858
0.3887775551,0.0005493036113,-0.005740103473,0.0025,-8.23955417
0.3907815631,0.0005157193013,-0.005236305239,0.0025,-7.735789519
0.3927855711,0.0004792464273,-0.004689175656,0.0025,-7.188696409
0.3947895792,0.0004404624929,-0.004107377857,0.0025,-6.606937394
0.3967935872,0.0003999815948,-0.003500123903,0.0025,-5.999723922
0.3987975952,0.0003584446987,-0.002877028925,0.0025,-5.376670481
0.4008016032,0.000316509491,-0.002247958875,0.0025,-4.747642365
0.4028056112,0.0002748399648,-0.001622874312,0.0025,-4.122599472
0.4048096192,0.0002340959065,-0.001011672693,0.0025,-3.511438597
0.4068136273,0.0001949224486,-0.0004240316521,0.0025,-2.92383673
0.4088176353,0.0001579398555,0.0001307442275,0.0025,-2.369097833
0.4108216433,0.0001237337015,0.0006438707435,0.0025,-1.856005523
0.4128256513,9.284559959e-05,0.00110722316,0.0025,-1.392683994
0.4148296593,6.576462532e-05,0.001513464856,0.0025,-0.9864693799
0.4168336673,4.291957306e-05,0.001856163485,0.0025,-0.6437935959
0.4188376754,2.467216646e-05,0.002129892831,0.0025,-0.370082497
0.4208416834,1.131133107e-05,0.002330318723,0.0025,-0.1696699661
0.4228456914,3.048619483e-06,0.002454267659,0.0025,-0.04572929225
0.4248496994,1.486171033e-08,0.002499777059,0.0025,-0.0002229256549
0.4268537074,2.258093622e-06,0.002466126338,0.0025,-0.03387140433
0.4288577154,9.742796364e-06,0.002353848312,0.0025,-0.1461419455
0.4308617234,2.235045876e-05,0.002164720768,0.0025,-0.3352568813
0.4328657315,3.988145377e-05,0.001901738312,0.0025,-0.5982218066
0.4348697395,6.205819939e-05,0.001569064951,0.0025,-0.9308729908
0.4368737475,8.852955376e-05,0.001171968164,0.0025,-1.327943306
0.4388777555,0.0001188763751,0.0007167354965,0.0025,-1.783145627
0.4408817635,0.0001526181584,0.0002105750051,0.0025,-2.289272377
0.4428857715,0.0001892206435,-0.0003384988734,0.0025,-2.838309653
0.4448897796,0.0002281042744,-0.0009217922206,0.0025,-3.421564116
0.4468937876,0.0002686533761,-0.001530069295,0.0025,-4.029800641
0.4488977956,0.0003102259027,-0.002153698767,0.0025,-4.653388541
0.4509018036,0.0003521636038,-0.002782806221,0.0025,-5.282454058
0.4529058116,0.0003938024469,-0.003407430505,0.0025,-5.907036703
0.4549098196,0.0004344831312,-0.004017681452,0.0025,-6.517246969
0.4569138277,0.0004735615277,-0.004603896478,0.0025,-7.103422916
0.4589178357,0.0005104188774,-0.00515679358,0.0025,-7.656283161
0.4609218437,0.0005444715889,-0.005667618305,0.0025,-8.167073833
0.4629258517,0.0005751804788,-0.006128282362,0.0025,-8.627707181
0.4649298597,0.0006020593091,-0.006531491696,0.0025,-9.030889637
0.4669338677,0.0006246824863,-0.006870861976,0.0025,-9.370237294
0.4689378758,0.0006426917997,-0.007141019687,0.0025,-9.640376995
0.4709418838,0.0006558020937,-0.007337687208,0.0025,-9.837031406
0.4729458918,0.0006638057828,-0.007457750548,0.0025,-9.957086743
0.4749498998,0.0006665761383,-0.007499308651,0.0025,-9.998642075
0.4769539078,0.0006640692949,-0.007461703493,0.0025,-9.961039424
0.4789579158,0.0006563249455,-0.007345530508,0.0025,-9.844874183
0.4809619238,0.0006434657125,-0.007152629153,0.0025,-9.651985687
0.4829659319,0.0006256952061,-0.006886053786,0.0025,-9.385428091
0.4849699399,0.0006032948007,-0.006550025306,0.0025,-9.049422011
0.4869739479,0.0005766191797,-0.006149864315,0.0025,-8.649287696
0.4889779559,0.0005460907191,-0.005691906877,0.0025,-8.191360786
0.4909819639,0.0005121927999,-0.005183404191,0.0025,-7.682891998
0.4929859719,0.0004754621546,-0.004632407781,0.0025,-7.131932319
0.49498998,0.0004364803683,-0.004047642005,0.0025,-6.547205525
0.496993988,0.0003958646703,-0.00343836592,0.0025,-5.937970055
0.498997996,0.0003542581609,-0.002814226672,0.0025,-5.313872414
0.501002004,0.0003123196287,-0.00218510675,0.0025,-4.68479443
0.503006012,0.0002707131193,-0.001560967502,0.0025,-4.060696789
0.50501002,0.0002300974213,-0.0009516914173,0.0025,-3.45146132
0.5070140281,0.0001911156351,-0.0003669256416,0.0025,-2.866734526
0.5090180361,0.0001543849898,0.0001840707687,0.0025,-2.315774846
0.5110220441,0.0001204870706,0.0006925734544,0.0025,-1.807306059
0.5130260521,8.995860991e-05,0.001150530893,0.0025,-1.349379149
0.5150300601,6.328298889e-05,0.001550691884,0.0025,-0.9492448333
0.5170340681,4.088258357e-05,0.001886720364,0.0025,-0.6132387535
0.5190380762,2.311207717e-05,0.00215329573,0.0025,-0.3466811576
0.5210420842,1.02528441e-05,0.002346197086,0.0025,-0.1537926615
0.5230460922,2.508494689e-06,0.002462370071,0.0025,-0.03762742033
0.5250501002,1.651312056e-09,0.002499975229,0.0025,-2.476968085e-05
0.5270541082,2.772006791e-06,0.002458417126,0.0025,-0.04158010186
0.5290581162,1.077569591e-05,0.002338353786,0.0025,-0.1616354386
0.5310621242,2.388598997e-05,0.002141686265,0.0025,-0.3582898495
0.5330661323,4.189530338e-05,0.001871528554,0.0025,-0.6284295506
0.5350701403,6.451848052e-05,0.001532158274,0.0025,-0.9677772078
0.5370741483,9.139731086e-05,0.00112894894,0.0025,-1.370959663
0.5390781563,0.0001221062008,0.0006682848825,0.0025,-1.831593011
0.5410821643,0.0001561589122,0.000157460158,0.0025,-2.342383683
0.5430861723,0.0001930162619,-0.0003954369445,0.0025,-2.895243928
0.5450901804,0.0002320946584,-0.0009816519706,0.0025,-3.481419876
0.5470941884,0.0002727753428,-0.001591902917,0.0025,-4.091630142
0.5490981964,0.0003144141858,-0.002216527201,0.0025,-4.716212787
0.5511022044,0.0003563518869,-0.002845634655,0.0025,-5.345278304
0.5531062124,0.0003979244135,-0.003469264127,0.0025,-5.968866203
0.5551102204,0.0004384735152,-0.004077541202,0.0025,-6.577102728
0.5571142285,0.0004773571461,-0.004660834549,0.0025,-7.160357192
0.5591182365,0.0005139596312,-0.005209908427,0.0025,-7.709394468
0.5611222445,0.0005477014145,-0.005716068919,0.0025,-8.215521217
0.5631262525,0.0005780482359,-0.006171301586,0.0025,-8.670723538
0.5651302605,0.0006045195902,-0.006568398373,0.0025,-9.067793854
0.5671342685,0.0006266963359,-0.006901071734,0.0025,-9.400445038
0.5691382766,0.0006442273309,-0.00716405419,0.0025,-9.663409963
0.5711422846,0.0006568349933,-0.007353181734,0.0025,-9.852524899
0.5731462926,0.000664319696,-0.00746545976,0.0025,-9.96479544
0.5751503006,0.0006665629279,-0.007499110482,0.0025,-9.998443919
0.5771543086,0.0006635291701,-0.007453601081,0.0025,-9.952937552
0.5791583166,0.0006552664586,-0.007329652145,0.0025,-9.828996878
0.5811623246,0.0006419056232,-0.007129226253,0.0025,-9.628584347
0.5831663327,0.0006236582166,-0.006855496907,0.0025,-9.354873249
0.5851703407,0.0006008131643,-0.006512798278,0.0025,-9.012197465
0.5871743487,0.00057373219,-0.006106556583,0.0025,-8.605982851
0.5891783567,0.0005428440881,-0.005643204166,0.0025,-8.142661322
0.5911823647,0.0005086379341,-0.00513007765,0.0025,-7.629569012
0.5931863727,0.000471655341,-0.00457530177,0.0025,-7.074830115
0.5951903808,0.0004324818832,-0.003987660729,0.0025,-6.487228247
0.5971943888,0.0003917378248,-0.00337645911,0.0025,-5.876067372
0.5991983968,0.0003500682986,-0.002751374547,0.0025,-5.251024479
0.6012024048,0.0003081330909,-0.002122304497,0.0025,-4.621996364
0.6032064128,0.0002665961948,-0.001499209519,0.0025,-3.998942923
0.6052104208,0.0002261152967,-0.0008919555657,0.0025,-3.39172945
0.6072144289,0.0001873313624,-0.0003101577667,0.0025,-2.809970435
0.6092184369,0.0001508584883,0.0002369718165,0.0025,-2.262877325
0.6112224449,0.0001172741783,0.0007407700511,0.0025,-1.759112675
0.6132264529,8.711019906e-05,0.001193259904,0.0025,-1.306652986
0.6152304609,6.084416057e-05,0.001587276747,0.0025,-0.9126624086
0.6172344689,3.889195367e-05,0.001916581803,0.0025,-0.5833793051
0.619238477,2.160116491e-05,0.002175960925,0.0025,-0.3240174736
0.621242485,9.24557292e-06,0.002361307161,0.0025,-0.1386835938
0.623246493,2.020813515e-06,0.002469685776,0.0025,-0.03031220273
0.625250501,4.128198326e-08,0.002499380729,0.0025,-0.0006192297488
0.627254509,3.338321803e-06,0.002449921835,0.0025,-0.05007482704
0.629258517,1.185972835e-05,0.002322092215,0.0025,-0.1778959253
0.6312625251,2.54705755e-05,0.002117915897,0.0025,-0.3820586325
0.6332665331,4.395535202e-05,0.001840625764,0.0025,-0.6593302802
0.6352705411,6.70213739e-05,0.00149461237,0.0025,-1.005320608
0.6372745491,9.43034187e-05,0.001085354416,0.0025,-1.41455128
0.6392785571,0.0001253695084,0.0006193320052,0.0025,-1.880542625
0.6412825651,0.0001597277491,0.0001039240363,0.0025,-2.395916236
0.6432865731,0.0001968341198,-0.000452708631,0.0025,-2.952511797
0.6452905812,0.0002361010862,-0.001041752394,0.0025,-3.541516293
0.6472945892,0.0002769069036,-0.001653880461,0.0025,-4.153603554
0.6492985972,0.0003186054613,-0.002279400526,0.0025,-4.77908192
0.6513026052,0.0003605365134,-0.002908408238,0.0025,-5.408047702
0.6533066132,0.0004020361326,-0.003530944025,0.0025,-6.030541989
0.6553106212,0.0004424472227,-0.004137150787,0.0025,-6.63670834
0.6573146293,0.0004811299232,-0.004717429977,0.0025,-7.216948847
0.6593186373,0.0005174717405,-0.005262593579,0.0025,-7.762076107
0.6613226453,0.000550897246,-0.005764009588,0.0025,-8.263458691
0.6633266533,0.0005808771876,-0.006213738691,0.0025,-8.713157813
0.6653306613,0.0006069368691,-0.006604659973,0.0025,-9.104053036
0.6673346693,0.0006286636671,-0.006930583671,0.0025,-9.429955007
0.6693386774,0.0006457135643,-0.007186349178,0.0025,-9.685703465
0.6713426854,0.0006578165962,-0.007367906759,0.0025,-9.867248942
0.6733466934,0.0006647811259,-0.007472381669,0.0025,-9.971716888
0.6753507014,0.0006664968785,-0.007498119675,0.0025,-9.997453178
0.6773547094,0.0006629366874,-0.007444713247,0.0025,-9.94405031
0.6793587174,0.0006541569236,-0.007313008011,0.0025,-9.812353854
0.6813627255,0.0006402966042,-0.00710508936,0.0025,-9.604449063
0.6833667335,0.0006215751904,-0.006824249432,0.0025,-9.323627857
0.6853707415,0.0005982891132,-0.006474934987,0.0025,-8.974336698
0.6873747495,0.0005708070792,-0.006062676996,0.0025,-8.562106189
0.6893787575,0.0005395642332,-0.005594003062,0.0025,-8.093463498
0.6913827655,0.0005050552676,-0.00507633407,0.0025,-7.575829014
0.6933867735,0.0004678265901,-0.004517866678,0.0025,-7.017398851
0.6953907816,0.0004284676715,-0.00392744354,0.0025,-6.427015072
0.6973947896,0.0003876017125,-0.003314413289,0.0025,-5.814025687
0.6993987976,0.000345875776,-0.002688482515,0.0025,-5.188136639
0.7014028056,0.0003039505415,-0.002059562073,0.0025,-4.559258122
0.7034068136,0.0002624898442,-0.001437610153,0.0025,-3.937347663
0.7054108216,0.0002221501639,-0.0008324746088,0.0025,-3.332252459
0.7074148297,0.0001835702305,-0.0002537370278,0.0025,-2.753553458
0.7094188377,0.0001473609104,0.0002894389835,0.0025,-2.210413656
0.7114228457,0.0001140955341,0.0007884528924,0.0025,-1.711433012
0.7134268537,8.430081865e-05,0.001235403419,0.0025,-1.26451228
0.7154308617,5.844852704e-05,0.001623213646,0.0025,-0.8767279056
0.7174348697,3.694799898e-05,0.001945743067,0.0025,-0.5542199847
0.7194388778,2.013966921e-05,0.002197884822,0.0025,-0.3020950381
0.7214428858,8.289677233e-06,0.002375646552,0.0025,-0.1243451585
0.7234468938,1.585653283e-06,0.002476213615,0.0025,-0.02378479925
0.7254509018,1.337474407e-07,0.002497993655,0.0025,-0.00200621161
0.7274549098,3.956948871e-06,0.00244064181,0.0025,-0.05935423307
0.7294589178,1.299472182e-05,0.002305066178,0.0025,-0.1949208273
0.7314629259,2.710396413e-05,0.002093413434,0.0025,-0.406559462
0.7334669339,4.606127308e-05,0.001809034843,0.0025,-0.6909190962
0.7354709419,6.956648269e-05,0.001456433193,0.0025,-1.04349724
0.7374749499,9.724741651e-05,0.001041191505,0.0025,-1.458711248
0.7394789579,0.0001286657806,0.0005698846258,0.0025,-1.929986708
0.7414829659,0.0001633241032,4.997512798e-05,0.0025,-2.449861548
0.7434869739,0.0002006736119,-0.0005103048528,0.0025,-3.010104179
0.745490982,0.0002401229227,-0.001102083963,0.0025,-3.60184384
0.74749499,0.0002810474035,-0.0017159921,0.0025,-4.215711052
0.749498998,0.0003227990649,-0.002342308772,0.0025,-4.841985973
0.751503006,0.00036471682,-0.002971117017,0.0025,-5.4707523
0.753507014,0.0004061369521,-0.003592460418,0.0025,-6.092054281
0.755511022,0.0004464036236,-0.004196500758,0.0025,-6.696054354
0.7575150301,0.0004848792607,-0.00477367379,0.0025,-7.273188911
0.7595190381,0.0005209546485,-0.005314840682,0.0025,-7.814319727
0.7615230461,0.0005540585768,-0.005811432711,0.0025,-8.310878653
0.7635270541,0.0005836668853,-0.006255586947,0.0025,-8.75500328
0.7655310621,0.0006093107623,-0.006640270746,0.0025,-9.139661435
0.7675350701,0.0006305841682,-0.006959393107,0.0025,-9.458762523
0.7695390782,0.0006471502643,-0.007207901115,0.0025,-9.707253965
0.7715430862,0.0006587467468,-0.007381859948,0.0025,-9.881201201
0.7735470942,0.0006651899992,-0.007478515178,0.0025,-9.977849988
0.7755511022,0.0006663780007,-0.007496336388,0.0025,-9.99567001
0.7775551102,0.0006622919405,-0.0074350414,0.0025,-9.934379108
0.7795591182,0.0006529965166,-0.007295600746,0.0025,-9.794947749
0.7815631263,0.0006386389106,-0.007080222299,0.0025,-9.57958366
0.7835671343,0.0006194464579,-0.006792316315,0.0025,-9.291696869
0.7855711423,0.0005957230476,-0.006436441437,0.0025,-8.935845714
0.7875751503,0.0005678443111,-0.006018232511,0.0025,-8.517664666
0.7895791583,0.0005362516743,-0.005544311367,0.0025,-8.043775115
0.7915831663,0.0005014453684,-0.005022181971,0.0025,-7.521680526
