time,dcse.inertiaRotor.w,dcse.friction.phi,dcse.airGapDC.psi_e,dcse.flange.tau,dcse.airGapDC.iaˍt,loadInertia.w,loadInertia.phi,dcse.la.i
0.4342309175,53.64021821,11.89810307,-0.04129671135,-25.91477342,-26116.3168,53.64021821,11.89810307,-82.5934227
0.4349660801,53.75034673,11.9375749,-0.04971802089,-35.69095242,-19497.06208,53.75034673,11.9375749,-99.43604178
0.4357012428,53.9040556,11.97714432,-0.05550115355,-43.46272699,-11826.50154,53.9040556,11.97714432,-111.0023071
0.4363339463,54.06063439,12.0112983,-0.0581236758,-47.28144951,-4697.971252,54.06063439,12.0112983,-116.2473516
0.436867096,54.20018105,12.04015781,-0.05855555253,-47.94510347,1465.12337,54.20018105,12.04015781,-117.1111051
0.4374002458,54.33759914,12.06909154,-0.05734647548,-46.18263095,7584.080174,54.33759914,12.06909154,-114.692951
0.4379333955,54.46454713,12.0980961,-0.05453149046,-42.1929216,13485.1155,54.46454713,12.0980961,-109.0629809
0.438493801,54.5788591,12.12865143,-0.04993023701,-36.09123157,19271.21503,54.5788591,12.12865143,-99.86047402
0.4390795954,54.67108833,12.16065191,-0.04347617566,-28.4302082,24674.1063,54.67108833,12.16065191,-86.95235132
0.4396901068,54.73427879,12.19405024,-0.03519546902,-20.14569576,29413.85767,54.73427879,12.19405024,-70.39093805
0.4403006181,54.76508464,12.22747708,-0.02562817488,-12.74141497,33078.8276,54.76508464,12.22747708,-51.25634976
0.4409111295,54.76938463,12.26091423,-0.01512310293,-7.291427166,35539.96807,54.76938463,12.26091423,-30.24620586
0.4415216408,54.75689073,12.29434831,-0.004062140315,-4.587523288,36710.02124,54.75689073,12.29434831,-8.124280629
0.4421321522,54.7397482,12.32777269,0.007152849655,-5.026117173,36545.6735,54.7397482,12.32777269,14.30569931
0.4427471536,54.73078143,12.3614342,0.01819236781,-8.587195869,35033.3149,54.73078143,12.3614342,36.38473562
0.4434842747,54.74751296,12.40178127,0.03051078485,-16.2286214,31513.26945,54.74751296,12.40178127,61.0215697
0.4442213958,54.80777651,12.44215607,0.04121335525,-26.01206301,26302.421,54.80777651,12.44215607,82.4267105
0.4449585169,54.9170815,12.48259334,0.04972406334,-35.88370579,19671.58649,54.9170815,12.48259334,99.44812668
0.445695638,55.07059209,12.52312809,0.05558242277,-43.76326549,11974.34064,55.07059209,12.52312809,111.1648455
0.4463304185,55.22756228,12.55813478,0.05825482667,-47.66197681,4808.95344,55.22756228,12.55813478,116.5096533
0.4468661632,55.36789821,12.58776014,0.05871251202,-48.36625421,-1399.60545,55.36789821,12.58776014,117.425024
0.4474019078,55.50617048,12.61746052,0.05750881508,-46.60743458,-7565.476281,55.50617048,12.61746052,115.0176302
0.4479376524,55.63386585,12.64723251,0.05467897653,-42.58595811,-13511.8067,55.63386585,12.64723251,109.3579531
0.4485004174,55.74861907,12.67857469,0.05004520838,-36.42599936,-19336.94898,55.74861907,12.67857469,100.0904168
0.4490886545,55.84092054,12.71139673,0.04353983563,-28.68948293,-24772.7705,55.84092054,12.71139673,87.07967126
0.4497010401,55.90368249,12.74561388,0.03520037935,-20.33898727,-29531.19952,55.90368249,12.74561388,70.4007587
0.4503134257,55.93372856,12.77985925,0.02556629015,-12.88994823,-33204.01894,55.93372856,12.77985925,51.13258029
0.4509258114,55.93707188,12.81411442,0.01499093834,-7.429482009,-35661.1477,55.93707188,12.81411442,29.98187668
0.451538197,55.92361061,12.84836592,0.003861091635,-4.755770504,-36814.93839,55.92361061,12.84836592,7.722183271
0.4521505826,55.90569263,12.88260714,-0.007416426693,-5.263355561,-36622.35197,55.90569263,12.88260714,-14.83285339
0.4527710465,55.89631581,12.9172909,-0.01857031951,-8.952353397,-35057.5212,55.89631581,12.9172909,-37.14063902
0.4535147118,55.91362377,12.95886307,-0.03099051142,-16.79267387,-31443.02645,55.91362377,12.95886307,-61.98102284
0.4542583771,55.97582107,13.00046415,-0.04174014036,-26.75737128,-26111.13348,55.97582107,13.00046415,-83.48028071
0.4550020425,56.0881861,13.04213015,-0.05023022804,-36.71767355,-19344.139,56.0881861,13.04213015,-100.4604561
0.4557457078,56.24522732,13.08389699,-0.05599312398,-44.53761552,-11509.63286,56.24522732,13.08389699,-111.986248
0.4563790075,56.40306436,13.11956624,-0.05850761988,-48.22937474,-4319.163764,56.40306436,13.11956624,-117.0152398
0.4569068979,56.54164542,13.14937738,-0.05883847259,-48.74655105,1817.664795,56.54164542,13.14937738,-117.6769452
0.4574347883,56.67764004,13.17926137,-0.05755277649,-46.8637064,7901.346127,56.67764004,13.17926137,-115.105553
0.4579661374,56.80366961,13.20941111,-0.05466319574,-42.75601673,13799.82624,56.80366961,13.20941111,-109.3263915
0.4585247389,56.91667252,13.24117438,-0.04998989753,-36.5476802,19577.40469,56.91667252,13.24117438,-99.97979505
0.459110578,57.00749348,13.27454648,-0.04344515049,-28.77681444,24982.00227,57.00749348,13.27454648,-86.89030098
0.4597193953,57.0686992,13.30927399,-0.03509680265,-20.43843315,29700.47555,57.0686992,13.30927399,-70.1936053
0.4603282127,57.0974751,13.3440287,-0.02547260772,-13.02111173,33339.90642,57.0974751,13.3440287,-50.94521544
0.46093703,57.09984433,13.37879247,-0.01492144421,-7.594906447,35772.93013,57.09984433,13.37879247,-29.84288842
0.4615458473,57.08562773,13.41355206,-0.003824692797,-4.943928649,36913.77094,57.08562773,13.41355206,-7.649385595
0.4621546646,57.06703625,13.44830101,0.007416758425,-5.454965245,36720.34166,57.06703625,13.44830101,14.83351685
0.4627751795,57.0568916,13.48370802,0.01860179551,-9.158638041,35153.74577,57.0568916,13.48370802,37.20359102
0.4635231171,57.07362481,13.5263868,0.03112399889,-17.08959515,31506.49375,57.07362481,13.5263868,62.24799778
0.4642710547,57.13604257,13.56909451,0.04194928168,-27.17182329,26118.56327,57.13604257,13.56909451,83.89856336
0.4650189923,57.2494629,13.61186799,0.05047766992,-37.22711158,19278.49184,57.2494629,13.61186799,100.9553398
0.4657669299,57.40813048,13.65474393,0.05623395374,-45.07470189,11362.18145,57.40813048,13.65474393,112.4679075
0.4664005978,57.56658243,13.69117102,0.05869805781,-48.70716614,4140.329637,57.56658243,13.69117102,117.3961156
0.4669258842,57.70467282,13.72144617,0.05898191282,-49.15571818,-1983.429948,57.70467282,13.72144617,117.9638256
0.4674511706,57.83996736,13.75179349,0.05766120752,-47.2171002,-8049.965936,57.83996736,13.75179349,115.322415
0.4679841851,57.96612559,13.78265732,0.05471920637,-43.02880314,-13975.53284,57.96612559,13.78265732,109.4384127
0.4685428577,58.07857272,13.81507391,0.04999555227,-36.74994872,-19757.0416,58.07857272,13.81507391,99.99110454
0.4691302978,58.16874144,13.84921959,0.04337827296,-28.89815039,-25172.72357,58.16874144,13.84921959,86.75654592
0.4697390327,58.22876485,13.88464894,0.03497469221,-20.5247625,-29879.05931,58.22876485,13.88464894,69.94938441
0.4703477676,58.25628593,13.92010473,0.02530006685,-13.10472898,-33500.31141,58.25628593,13.92010473,50.60013371
0.4709565025,58.25746071,13.95556883,0.01470496272,-7.70820881,-35909.82394,58.25746071,13.95556883,29.40992543
0.4715652374,58.24223306,13.99102808,0.003572207074,-5.114891938,-37022.66093,58.24223306,13.99102808,7.144414148
0.4721739723,58.22291012,14.02647616,-0.007696140955,-5.703280297,-36797.68646,58.22291012,14.02647616,-15.39228191
0.4727992035,58.21235333,14.0628748,-0.01898278195,-9.535407061,-35178.70338,58.21235333,14.0628748,-37.9655639
0.4735535329,58.22966716,14.10679005,-0.03160436982,-17.66786558,-31435.89847,58.22966716,14.10679005,-63.20873963
0.4743078623,58.29404519,14.15073543,-0.0424732331,-27.93017006,-25926.21362,58.29404519,14.15073543,-84.9464662
0.4750621917,58.41054297,14.19474907,-0.05097652487,-38.06756913,-18950.03005,58.41054297,14.19474907,-101.9530497
0.4758165211,58.57270784,14.23886858,-0.05663221177,-45.84421633,-10897.64182,58.57270784,14.23886858,-113.2644235
0.4764484822,58.73188025,14.2759338,-0.05893907479,-49.2660192,-3655.10456,58.73188025,14.2759338,-117.8781496
0.4769662751,58.86823673,14.30638001,-0.05910195371,-49.53422761,2399.3079,58.86823673,14.30638001,-118.2039074
0.4774840679,59.00131451,14.33689633,-0.05770250428,-47.4758661,8386.918445,59.00131451,14.33689633,-115.4050086
0.478020686,59.12754269,14.36859208,-0.05464476799,-43.123697,14350.59658,59.12754269,14.36859208,-109.289536
0.4785783872,59.23845444,14.40159962,-0.04982785649,-36.73547139,20108.20641,59.23845444,14.40159962,-99.65571297
0.479168457,59.32715886,14.43658217,-0.04307737639,-28.76564141,25520.56971,59.32715886,14.43658217,-86.15475278
0.4797759539,59.38487787,14.47264249,-0.03459275182,-20.38497262,30176.1486,59.38487787,14.47264249,-69.18550364
0.4803834508,59.41026103,14.50872784,-0.0248560673,-13.01942717,33740.60376,59.41026103,14.50872784,-49.71213461
0.4809909477,59.40968031,14.5448203,-0.01421862387,-7.727045645,36089.80935,59.40968031,14.5448203,-28.43724775
0.4815984446,59.39322553,14.580907,-0.003063166958,-5.269561185,37141.23619,59.39322553,14.580907,-6.126333916
0.4822059414,59.37326491,14.61698199,0.008209070566,-6.004653999,36855.97825,59.37326491,14.61698199,16.41814113
0.482837969,59.36262468,14.65450327,0.01962353183,-10.04781804,35147.68153,59.36262468,14.65450327,39.24706365
0.4835980607,59.38132451,14.69962871,0.03230585,-18.43642973,31275.09456,59.38132451,14.69962871,64.61170001
0.4842264396,59.43311499,14.73695707,0.04144545716,-27.02778042,26713.08554,59.43311499,14.73695707,82.89091431
0.4848910081,59.52766198,14.77648361,0.049360368,-36.19522936,20750.68596,59.52766198,14.77648361,98.72073601
0.4855555766,59.6599629,14.8160859,0.05513416393,-43.90008781,13872.98607,59.6599629,14.8160859,110.2683279
0.4862201451,59.82040796,14.85578614,0.05851196859,-48.81571545,6382.801562,59.82040796,14.85578614,117.0239372
0.4867863155,59.9685264,14.88969639,0.0593847763,-50.15179655,-232.5877207,59.9685264,14.88969639,118.7695526
0.4873524859,60.11617503,14.92369087,0.05838124537,-48.67294372,-6837.856319,60.11617503,14.92369087,116.7624907
0.4879186563,60.25298193,14.95776634,0.05553436456,-44.56781614,-13221.10917,60.25298193,14.95776634,111.0687291
0.4885061168,60.37385175,14.99319934,0.05073065902,-38.08964865,-19392.99662,60.37385175,14.99319934,101.461318
0.4891176992,60.4692697,15.03015382,0.04390535654,-29.88238093,-25109.06081,60.4692697,15.03015382,87.81071309
0.4897499428,60.53150885,15.06840676,0.0351592966,-21.08887113,-30042.59514,60.53150885,15.06840676,70.31859319
0.4903821863,60.55834252,15.10668763,0.02503526056,-13.33434291,-33799.54709,60.55834252,15.10668763,50.07052113
0.4910144299,60.5568304,15.144976,0.01392882928,-7.824107068,-36238.2689,60.5568304,15.144976,27.85765856
0.4916466735,60.53842405,15.18325738,0.002272711472,-5.416378249,-37265.98635,60.53842405,15.18325738,4.545422943
0.492278917,60.51719918,15.22152546,-0.009479115071,-6.49091394,-36841.26666,60.51719918,15.22152546,-18.95823014
0.492939359,60.50774638,15.2614893,-0.02136025748,-11.15448339,-34859.9367,60.50774638,15.2614893,-42.72051496
0.493709553,60.53182285,15.30809832,-0.0340400781,-20.10282287,-30669.96067,60.53182285,15.30809832,-68.08015621
0.4943468228,60.59039494,15.34669009,-0.04307189349,-28.98079204,-25829.33074,60.59039494,15.34669009,-86.14378698
0.4950142291,60.69220285,15.38716021,-0.05068747258,-38.09015566,-19643.66778,60.69220285,15.38716021,-101.3749452
0.4956816353,60.83101136,15.42771107,-0.05608478153,-45.45224331,-12583.65886,60.83101136,15.42771107,-112.1695631
0.4963490415,60.99599238,15.46836406,-0.05902347454,-49.78854594,-4963.484135,60.99599238,15.46836406,-118.0469491
0.4968969155,61.1402497,15.50182158,-0.0595029828,-50.53790583,1471.036454,61.1402497,15.50182158,-119.0059656
0.4974447896,61.28220539,15.53535795,-0.05822181676,-48.64291377,7858.730787,61.28220539,15.53535795,-116.4436335
0.4979926637,61.41252927,15.56896932,-0.05521919304,-44.3293413,14007.94394,61.41252927,15.56896932,-110.4383861
0.4985673173,61.5280599,15.60429465,-0.05031966639,-37.76627717,20002.38217,61.5280599,15.60429465,-100.6393328
0.4991685232,61.61891973,15.64131465,-0.04344970844,-29.58050957,25568.794,61.61891973,15.64131465,-86.89941688
0.4997884262,61.67728441,15.67953236,-0.03475579191,-20.9341062,30352.61793,61.67728441,15.67953236,-69.51158383
0.5004083293,61.70163946,15.71777547,-0.02475222113,-13.35899291,33993.86808,61.70163946,15.71777547,-49.50444225
0.5010282324,61.69888488,15.7560248,-0.01381472455,-7.987644115,36360.59947,61.69888488,15.7560248,-27.62944911
0.5016481354,61.67996055,15.79426676,-0.002352962153,-5.624793516,37366.2337,61.67996055,15.79426676,-4.705924307
0.5022680385,61.6582222,15.83249541,0.009203895263,-6.628970348,36971.77358,61.6582222,15.83249541,18.40779053
0.5029213665,61.64744109,15.87277385,0.02100913448,-11.16832019,35052.71345,61.64744109,15.87277385,42.01826897
0.5036968155,61.6696773,15.92058391,0.03385398973,-20.14496234,30875.84885,61.6696773,15.92058391,67.70797946
0.5043287726,61.72612369,15.95957237,0.04288552158,-28.97963372,26099.86731,61.72612369,15.95957237,85.77104317
0.5049987222,61.82674909,16.00095717,0.05062026709,-38.20640759,19908.03427,61.82674909,16.00095717,101.2405342
0.5056686719,61.96510548,16.04242246,0.05612303826,-45.71021738,12823.31463,61.96510548,16.04242246,112.2460765
0.5063386215,62.13035245,16.08399022,0.05914690075,-50.17816424,5163.294983,62.13035245,16.08399022,118.2938015
0.5068905057,62.27575576,16.11831897,0.05967641444,-51.00567617,-1334.839613,62.27575576,16.11831897,119.3528289
0.5074423899,62.41902354,16.15272783,0.05841422078,-49.13395268,-7789.619407,62.41902354,16.15272783,116.8284416
0.507994274,62.55055308,16.18721294,0.05539954419,-44.78931628,-14004.48432,62.55055308,16.18721294,110.7990884
0.5085723697,62.66683699,16.223408,0.05046359304,-38.15744827,-20053.53479,62.66683699,16.223408,100.9271861
0.5091770161,62.75794261,16.26132851,0.04353168249,-29.87812412,-25665.37852,62.75794261,16.26132851,87.06336499
0.509799499,62.81589554,16.30041418,0.03476719163,-21.15114558,-30474.8594,62.81589554,16.30041418,69.53438327
0.510421982,62.83940956,16.33952498,0.02468174818,-13.52151143,-34127.70979,62.83940956,16.33952498,49.36349636
0.511044465,62.83556186,16.3786414,0.01365727287,-8.139235396,-36490.50307,62.83556186,16.3786414,27.31454574
0.511666948,62.81554057,16.41774974,0.002110080637,-5.817393145,-37476.08243,62.81554057,16.41774974,4.220161274
0.512289431,62.79297035,16.45684408,-0.009523886322,-6.911448894,-37045.80799,62.79297035,16.45684408,-19.04777264
0.5129498669,62.78185782,16.49831,-0.02147114777,-11.6242925,-35055.10195,62.78185782,16.49831,-42.94229554
0.5137320731,62.80511976,16.54742432,-0.03440736459,-20.83225996,-30762.96323,62.80511976,16.54742432,-68.81472918
0.5143646721,62.86298235,16.58717109,-0.0434008886,-29.75262193,-25914.96403,62.86298235,16.58717109,-86.80177721
0.5150372075,62.96572891,16.6294809,-0.05108811039,-39.01977379,-19633.07232,62.96572891,16.6294809,-102.1762208
0.515709743,63.10631156,16.67187299,-0.05650517528,-46.46659569,-12463.63837,63.10631156,16.67187299,-113.0103506
0.5163822785,63.27340275,16.71436934,-0.05940708649,-50.78018326,-4730.729788,63.27340275,16.71436934,-118.814173
0.5169285662,63.41766828,16.74897413,-0.05981884818,-51.43193297,1722.898679,63.41766828,16.74897413,-119.6376964
0.5174748539,63.55925218,16.78365744,-0.05847082547,-49.42790795,8122.407509,63.55925218,16.78365744,-116.9416509
0.5180211416,63.68883187,16.81841521,-0.0554040132,-45.00541111,14276.91278,63.68883187,16.81841521,-110.8080264
0.5185956744,63.80350149,16.85504071,-0.05042589629,-38.31890008,20286.26577,63.80350149,16.85504071,-100.8517926
0.5191975444,63.89307989,16.89347077,-0.04346069015,-30.00938468,25865.46105,63.89307989,16.89347077,-86.9213803
0.5198161907,63.94950689,16.9330173,-0.03469449241,-21.29664975,30636.19218,63.94950689,16.9330173,-69.38898482
0.5204348369,63.97180468,16.97258794,-0.02462627635,-13.69633668,34258.55123,63.97180468,16.97258794,-49.25255271
0.5210534832,63.9670308,17.01216352,-0.01363260022,-8.340127734,36601.89014,63.9670308,17.01216352,-27.26520045
0.5216721294,63.94626064,17.05173055,-0.002123495729,-6.027375486,37580.84025,63.94626064,17.05173055,-4.246991457
0.5222907757,63.92295016,17.09128322,0.009471888528,-7.107919126,37157.48049,63.92295016,17.09128322,18.94377706
0.5229508117,63.91086435,17.13346954,0.02144990214,-11.82151029,35173.14995,63.91086435,17.13346954,42.89980429
0.5237417276,63.93358517,17.18402338,0.034566924,-21.181191,30822.38949,63.93358517,17.18402338,69.13384801
0.5243714957,63.99093037,17.2243028,0.04353927537,-30.11470792,25977.95682,63.99093037,17.2243028,87.07855074
0.5250478525,64.09424276,17.26761606,0.05128204481,-39.48189361,19638.01596,64.09424276,17.26761606,102.5640896
0.5257242092,64.2359692,17.31101266,0.05672018477,-46.98657991,12400.11365,64.2359692,17.31101266,113.4403695
0.526400566,64.40446368,17.35451499,0.05960492085,-51.2907983,4595.182396,64.40446368,17.35451499,119.2098417
0.5269459826,64.54871981,17.38968151,0.05997774652,-51.88560995,-1867.36129,64.54871981,17.38968151,119.955493
0.5274913992,64.69007747,17.42492635,0.05859173836,-49.81986159,-8271.633232,64.69007747,17.42492635,117.1834767
0.5280370457,64.8192748,17.46026027,0.05548723644,-45.33500501,-14429.74575,64.8192748,17.46026027,110.9744729
0.5286115959,64.93345164,17.49753624,0.05046395316,-38.58016191,-20445.96928,64.93345164,17.49753624,100.9279063
0.5292139356,65.02230316,17.5366767,0.04344421364,-30.20368598,-26030.62215,65.02230316,17.5366767,86.88842728
0.5298318324,65.07763994,17.57687273,0.03463912136,-21.46028072,-30791.01889,65.07763994,17.57687273,69.27824271
0.5304497291,65.09881205,17.61709215,0.02453724955,-13.85297969,-34400.15343,65.09881205,17.61709215,49.0744991
0.5310676258,65.0929644,17.65731582,0.01351546308,-8.511789391,-36728.21059,65.0929644,17.65731582,27.03092615
0.5316855225,65.0712423,17.69753032,0.001983812691,-6.231972744,-37690.58233,65.0712423,17.69753032,3.967625382
0.5323034193,65.04714805,17.73772994,-0.009628777377,-7.35775072,-37250.00943,65.04714805,17.73772994,-19.25755475
0.5329671584,65.03442828,17.78089888,-0.02169906651,-12.16991537,-35228.24813,65.03442828,17.78089888,-43.39813302
0.5337667903,65.05755553,17.83290831,-0.03496435639,-21.74470695,-30778.12465,65.05755553,17.83290831,-69.92871279
0.5343949215,65.11544233,17.87378921,-0.04389392207,-30.72147218,-25899.60864,65.11544233,17.87378921,-87.78784414
0.5350747725,65.22029879,17.91809123,-0.0516364588,-40.15891028,-19478.70302,65.22029879,17.91809123,-103.2729176
0.5357546235,65.36390935,17.96247822,-0.05703438106,-47.65507025,-12157.76003,65.36390935,17.96247822,-114.0687621
0.5364344746,65.53417417,18.00697275,-0.05983817208,-51.85983809,-4275.112005,65.53417417,18.00697275,-119.6763442
0.5369757338,65.67759698,18.04248248,-0.0601252617,-52.32581811,2158.286133,65.67759698,18.04248248,-120.2505234
0.5375169931,65.81772565,18.07806937,-0.0586759404,-50.16044142,8525.727686,65.81772565,18.07806937,-117.3518808
0.538065675,65.94706816,18.11421863,-0.05547893899,-45.53859304,14722.08374,65.94706816,18.11421863,-110.957878
0.5386404433,66.06020156,18.1521567,-0.05037005636,-38.67509766,20734.41737,66.06020156,18.1521567,-100.7401127
0.5392453497,66.14783401,18.19214518,-0.04323191873,-30.18494121,26324.36924,66.14783401,18.19214518,-86.46383746
0.5398623032,66.20118664,18.23297364,-0.03435529156,-21.42628759,31047.07835,66.20118664,18.23297364,-68.71058312
0.5404792568,66.22047667,18.27382425,-0.02419643241,-13.85655055,34612.75075,66.22047667,18.27382425,-48.39286482
0.5410962103,66.21303957,18.31467803,-0.01313310385,-8.59677512,36893.56307,66.21303957,18.31467803,-26.26620771
0.5417131638,66.19015602,18.35552179,-0.001575598925,-6.42789728,37806.82746,66.19015602,18.35552179,-3.15119785
0.5423301174,66.16539369,18.39635014,0.01004752019,-7.676873759,37317.09038,66.16539369,18.39635014,20.09504037
0.5430010939,66.15248845,18.44073998,0.02225840902,-12.6971102,35208.71526,66.15248845,18.44073998,44.51681804
0.5438064453,66.17698473,18.49402229,0.0355861457,-22.51772608,30632.27064,66.17698473,18.49402229,71.17229139
0.5444335879,66.23637258,18.53554134,0.0444454024,-31.55672045,25688.36068,66.23637258,18.53554134,88.89080479
0.5451152152,66.34342604,18.58072391,0.0521211021,-41.01489189,19180.02887,66.34342604,18.58072391,104.2422042
0.5457968425,66.48919169,18.62599317,0.05741762971,-48.43017591,11780.63286,66.48919169,18.62599317,114.8352594
0.5464784698,66.6610852,18.67137158,0.06008884569,-52.46009986,3834.134558,66.6610852,18.67137158,120.1776914
0.5470208337,66.8050655,18.70756515,0.06025210832,-52.73830931,-2632.617291,66.8050655,18.70756515,120.5042166
0.5475631976,66.94502323,18.74383616,0.05866827452,-50.36749029,-9019.13048,66.94502323,18.74383616,117.336549
0.5481226018,67.07548275,18.78132285,0.0552549311,-45.44190937,-15323.7186,67.07548275,18.78132285,110.5098622
0.54870335,67.18719188,18.82031059,0.04991406266,-38.31209896,-21359.09287,67.18719188,18.82031059,99.82812532
0.5493170573,67.27229269,18.86157181,0.04247796195,-29.58118527,-26956.82888,67.27229269,18.86157181,84.95592391
0.5499348406,67.32138927,18.90314854,0.03340847122,-20.82774552,-31582.03016,67.32138927,18.90314854,66.81694244
0.5505526239,67.33670426,18.94474488,0.02308870068,-13.40728867,-35027.77011,67.33670426,18.94474488,46.17740135
0.5511704072,67.32614409,18.98634217,0.01190324946,-8.421744196,-37170.20768,67.32614409,18.98634217,23.80649893
0.5517881905,67.30144505,19.02792789,0.0002679642223,-6.613785185,-37931.25152,67.30144505,19.02792789,0.5359284446
0.5524059738,67.27644411,19.06949753,-0.01138452252,-8.258171355,-37280.60799,67.27644411,19.06949753,-22.76904504
0.5530992172,67.26518981,19.11613107,-0.02394292408,-13.90477027,-34895.14179,67.26518981,19.11613107,-47.88584816
0.5538876904,67.29383042,19.1691757,-0.03683784376,-23.88958496,-30185.57929,67.29383042,19.1691757,-73.67568751
0.554522838,67.35844209,19.21193566,-0.04563386136,-33.13864572,-25023.46045,67.35844209,19.21193566,-91.26772272
0.5551962631,67.46893287,19.2573314,-0.05298172912,-42.38647183,-18455.69659,67.46893287,19.2573314,-105.9634582
0.5558696883,67.61638877,19.30281456,-0.05796825925,-49.45981945,-11050.65706,67.61638877,19.30281456,-115.9365185
0.5565431134,67.78799364,19.34840601,-0.06036721385,-53.10823254,-3144.764537,67.78799364,19.34840601,-120.7344277
0.5570384236,67.91974824,19.38201472,-0.06041243232,-53.20387308,2779.997309,67.91974824,19.38201472,-120.8248646
0.5575337338,68.04794846,19.41568811,-0.05899608966,-51.07597581,8634.153039,68.04794846,19.41568811,-117.9921793
0.5580640972,68.17330058,19.4518122,-0.05589997039,-46.57158596,14661.56303,68.17330058,19.4518122,-111.7999408
0.558612431,68.28236134,19.48922493,-0.05107367869,-40.01975482,20457.14664,68.28236134,19.48922493,-102.1473574
0.5591997335,68.36972318,19.52935458,-0.04423559404,-31.73906305,25982.76547,68.36972318,19.52935458,-88.47118808
0.5598009645,68.42463804,19.57047884,-0.03568690611,-23.05084401,30722.84907,68.42463804,19.57047884,-71.37381223
0.5604021956,68.44627796,19.61162592,-0.02587322543,-15.363128,34374.81327,68.44627796,19.61162592,-51.74645086
0.5610034266,68.44094434,19.65277747,-0.01514132181,-9.757718513,36814.40949,68.44094434,19.65277747,-30.28264362
0.5616046577,68.41872143,19.69392016,-0.003869268444,-7.024874282,37957.98794,68.41872143,19.69392016,-7.738536889
0.5622058888,68.39206737,19.7350475,0.00754606266,-7.553952752,37764.40933,68.39206737,19.7350475,15.09212532
0.562841548,68.37356524,19.77851476,0.01932470501,-11.58007736,36109.4231,68.37356524,19.77851476,38.64941002
0.5636792427,68.38706497,19.83579281,0.0336203442,-21.21972367,31757.01186,68.38706497,19.83579281,67.24068839
0.5642963587,68.43614214,19.87800883,0.0427327844,-30.08824745,27120.75519,68.43614214,19.87800883,85.4655688
0.5649977896,68.5367022,19.92604457,0.05113786743,-40.15409995,20613.24543,68.5367022,19.92604457,102.2757349
0.5656992205,68.68045973,19.97416652,0.05707283868,-48.3599918,13092.12562,68.68045973,19.97416652,114.1456774
0.5664006514,68.85476784,20.02240096,0.0602456434,-53.1343528,4926.804275,68.85476784,20.02240096,120.4912868
0.5669589124,69.00310383,20.06088118,0.06068822211,-53.84567878,-1763.560371,69.00310383,20.06088118,121.3764442
0.5675171734,69.14852714,20.09944389,0.05926650862,-51.70361091,-8396.093729,69.14852714,20.09944389,118.5330172
0.5680754343,69.28081713,20.13808457,0.05602565549,-46.97295106,-14764.11833,69.28081713,20.13808457,112.051311
0.5686619951,69.39625961,20.17875722,0.05077267688,-39.85333047,-20955.38006,69.39625961,20.17875722,101.5453538
0.5692768521,69.48414043,20.22145486,0.04342843215,-31.06241936,-26673.8201,69.48414043,20.22145486,86.8568643
0.5699009448,69.53574273,20.26483747,0.03432885479,-22.06397916,-31461.615,69.53574273,20.26483747,68.65770959
0.5705250376,69.55206281,20.30824099,0.02391837521,-14.34660367,-35050.03492,69.55206281,20.30824099,47.83675042
0.5711491304,69.54101701,20.35164563,0.01259297871,-9.079445182,-37307.57986,69.54101701,20.35164563,25.18595742
0.5717732231,69.51465375,20.39503788,0.0007823029583,-7.062743091,-38150.47474,69.51465375,20.39503788,1.564605917
0.5723973159,69.48734232,20.43841261,-0.01106560907,-8.608461512,-37544.84855,69.48734232,20.43841261,-22.13121815
0.5730934047,69.47350327,20.48677563,-0.02377260528,-14.24214863,-35184.08519,69.47350327,20.48677563,-47.54521057
0.5739191398,69.50198277,20.54415009,-0.0373513318,-24.81563702,-30222.47643,69.50198277,20.54415009,-74.7026636
0.574547856,69.56618459,20.58786525,-0.04606838817,-34.08733225,-25054.35045,69.56618459,20.58786525,-92.13677634
0.5752369254,69.68023295,20.63583797,-0.05356043503,-43.61428222,-18263.63067,69.68023295,20.63583797,-107.1208701
0.5759259949,69.83296661,20.68390323,-0.05855347909,-50.77285459,-10605.28272,69.83296661,20.68390323,-117.1069582
0.5765453424,69.99165623,20.72720255,-0.06071053169,-54.08076718,-3281.321377,69.99165623,20.72720255,-121.4210634
0.5770721247,70.13213366,20.76410992,-0.06074014561,-54.15529833,3056.58642,70.13213366,20.76410992,-121.4802912
0.5775989071,70.26817828,20.80109052,-0.05910807525,-51.69271851,9306.933823,70.26817828,20.80109052,-118.2161505
0.5781573893,70.39812042,20.84037122,-0.05561512822,-46.61725206,15644.96326,70.39812042,20.84037122,-111.2302564
0.5787326154,70.50796121,20.88089898,-0.05023546823,-39.38950987,21660.97166,70.50796121,20.88089898,-100.4709365
0.5793455587,70.59157784,20.92414386,-0.04271185894,-30.50297835,27284.85321,70.59157784,20.92414386,-85.42371788
0.579958502,70.63843093,20.96742871,-0.03361459745,-21.67175133,31899.83499,70.63843093,20.96742871,-67.22919491
0.5805714453,70.65148202,21.01073163,-0.02327900307,-14.18742419,35342.19978,70.65148202,21.01073163,-46.55800615
0.5811843886,70.63861809,21.05403409,-0.01208420424,-9.144219894,37490.28541,70.63861809,21.05403409,-24.16840849
0.581797332,70.61150238,21.09732364,-0.0004398271262,-7.281805683,38267.09812,70.61150238,21.09732364,-0.8796542525
0.5824102753,70.58388276,21.14059569,0.01122800615,-8.878798773,37642.26893,70.58388276,21.14059569,22.45601229
