time,source.i_ref,source.i_sim,source.i_relerr,load.i_ref,load.i_sim,load.i_relerr,lightningImpulseCurrent.v_ref,lightningImpulseCurrent.v_sim,lightningImpulseCurrent.v_relerr
0.004375,-1471.2411,-1471.206189,3.07699e-06,1431.6899,1431.691105,1.93094e-07,-295857.25,-295857.2519,1.52413e-09
0.0043759998,-1471.3315,-1471.325614,5.18768e-07,1431.8584,1431.856002,3.84129e-07,-295883.75,-295883.4373,2.46242e-07
0.004377,-1471.422,-1471.450804,2.5387e-06,1432.0256,1432.022,5.76791e-07,-295909.75,-295909.462,2.26778e-07
0.0043779998,-1471.5443,-1471.577558,2.93125e-06,1432.1891,1432.187854,1.99646e-07,-295935.28,-295935.3173,2.93892e-08
0.004379,-1471.6969,-1471.700344,3.035e-07,1432.35,1432.352533,4.05803e-07,-295960.81,-295961.1553,2.71888e-07
0.0043799998,-1471.8468,-1471.817294,2.60053e-06,1432.512,1432.515783,6.06028e-07,-295986.81,-295987.0805,2.13033e-07
0.0043810001,-1471.9637,-1471.932169,2.77904e-06,1432.6776,1432.67878,1.88994e-07,-296013.19,-296013.12,5.51377e-08
0.0043819998,-1472.0514,-1472.050263,1.00189e-07,1432.8453,1432.842549,4.40726e-07,-296039.5,-296039.1274,2.93381e-07
0.0043830001,-1472.1437,-1472.173693,2.64349e-06,1433.0115,1433.007529,6.36247e-07,-296065.28,-296065.0084,2.13856e-07
0.0043839999,-1472.2693,-1472.29907,2.6238e-06,1433.1737,1433.172589,1.7795e-07,-296090.62,-296090.7181,7.72157e-08
0.0043850001,-1472.4222,-1472.421292,8.00204e-08,1433.3337,1433.336645,4.71835e-07,-296116,-296116.3845,3.02795e-07
0.0043859999,-1472.5686,-1472.538141,2.68457e-06,1433.4951,1433.499219,6.59971e-07,-296141.84,-296142.112,2.14216e-07
0.0043870001,-1472.6808,-1472.652621,2.48364e-06,1433.6602,1433.661314,1.78455e-07,-296168.06,-296167.9482,8.80731e-08
0.0043879999,-1472.7664,-1472.769646,2.8611e-07,1433.8271,1433.824056,4.87706e-07,-296194.19,-296193.7783,3.24227e-07
0.0043890001,-1472.8606,-1472.891546,2.72752e-06,1433.9922,1433.988017,6.70119e-07,-296219.75,-296219.4991,1.97539e-07
0.0043899999,-1472.9893,-1473.015609,2.31876e-06,1434.1533,1434.152267,1.65429e-07,-296244.91,-296245.0541,1.13444e-07
0.0043910001,-1473.1426,-1473.137108,4.84067e-07,1434.3124,1434.315657,5.21793e-07,-296270.12,-296270.548,3.37047e-07
0.0043919999,-1473.2849,-1473.253623,2.75665e-06,1434.4733,1434.47752,6.76145e-07,-296295.84,-296296.0843,1.92336e-07
0.0043930002,-1473.3921,-1473.367622,2.15742e-06,1434.6377,1434.638734,1.65687e-07,-296321.91,-296321.7308,1.41118e-07
0.0043939999,-1473.4762,-1473.48364,6.55767e-07,1434.8038,1434.800426,5.40502e-07,-296347.81,-296347.3834,3.35954e-07
0.0043950002,-1473.5728,-1473.604223,2.76952e-06,1434.9678,1434.963421,7.01515e-07,-296373.16,-296372.9481,1.66874e-07
0.0043959999,-1473.7043,-1473.727087,2.00837e-06,1435.1278,1435.126864,1.50032e-07,-296398.12,-296398.3396,1.72962e-07
0.0043970002,-1473.8573,-1473.84785,8.32901e-07,1435.286,1435.289616,5.79261e-07,-296423.22,-296423.6563,3.43564e-07
0.004398,-1473.9955,-1473.963895,2.78556e-06,1435.4463,1435.450767,7.15655e-07,-296448.81,-296448.9968,1.47075e-07
0.0043990002,-1474.0981,-1474.077264,1.83641e-06,1435.6102,1435.611047,1.35659e-07,-296474.72,-296474.4497,2.12876e-07
0.0044,-1474.1809,-1474.192278,1.00283e-06,1435.7754,1435.771687,5.94932e-07,-296500.38,-296499.9364,3.49306e-07
0.0044010002,-1474.28,-1474.311602,2.78532e-06,1435.9382,1435.933657,7.27793e-07,-296525.5,-296525.3485,1.19312e-07
0.004402,-1474.4146,-1474.433399,1.65684e-06,1436.0972,1436.096334,1.38783e-07,-296550.28,-296550.5868,2.41556e-07
0.0044030002,-1474.5665,-1474.553448,1.1504e-06,1436.2545,1436.258462,6.34743e-07,-296575.25,-296575.7179,3.6845e-07
0.004404,-1474.7003,-1474.668984,2.76011e-06,1436.4143,1436.418951,7.45097e-07,-296600.72,-296600.8521,1.04031e-07
0.0044049998,-1474.7986,-1474.781608,1.49759e-06,1436.5775,1436.578257,1.21322e-07,-296626.44,-296626.0928,2.73393e-07
0.004406,-1474.8806,-1474.895595,1.32158e-06,1436.7418,1436.737844,6.33818e-07,-296651.91,-296651.4185,3.87035e-07
0.0044069998,-1474.9825,-1475.013629,2.74359e-06,1436.9036,1436.898671,7.89611e-07,-296676.81,-296676.6794,1.02856e-07
0.004408,-1475.1196,-1475.134446,1.30848e-06,1437.0613,1437.0606,1.12128e-07,-296701.41,-296701.7869,2.96798e-07
0.0044089998,-1475.2705,-1475.253802,1.47174e-06,1437.218,1437.222101,6.5705e-07,-296726.22,-296726.7344,4.05072e-07
0.0044100001,-1475.3995,-1475.368905,2.69654e-06,1437.3772,1437.382098,7.84715e-07,-296751.56,-296751.6697,8.64193e-08
0.0044109998,-1475.4934,-1475.480789,1.11148e-06,1437.5398,1437.540538,1.18269e-07,-296777.09,-296776.6889,3.15814e-07
0.0044120001,-1475.5754,-1475.593661,1.60946e-06,1437.7032,1437.698992,6.74227e-07,-296802.38,-296801.8299,4.33189e-07
0.0044129998,-1475.6804,-1475.710408,2.64482e-06,1437.8636,1437.858621,7.97745e-07,-296827.06,-296826.9457,9.00282e-08
0.0044140001,-1475.8197,-1475.830221,9.27314e-07,1438.0204,1438.019662,1.18293e-07,-296851.47,-296851.9303,3.62441e-07
0.0044149999,-1475.9689,-1475.948979,1.75578e-06,1438.1763,1438.180607,6.89998e-07,-296876.16,-296876.7249,4.44799e-07
0.0044160001,-1476.093,-1476.063626,2.58897e-06,1438.335,1438.340124,8.20852e-07,-296901.34,-296901.4551,9.06545e-08
0.0044169999,-1476.1831,-1476.174795,7.32019e-07,1438.4969,1438.49785,1.52241e-07,-296926.72,-296926.2466,3.7281e-07
0.0044180001,-1476.2651,-1476.28648,1.88441e-06,1438.6594,1438.655163,6.7881e-07,-296951.75,-296951.1747,4.53015e-07
0.0044189999,-1476.3734,-1476.401901,2.51201e-06,1438.8187,1438.81352,8.2994e-07,-296976.25,-296976.1345,9.09668e-08
0.0044200001,-1476.5146,-1476.520666,5.34644e-07,1438.9744,1438.973487,1.4635e-07,-297000.5,-297000.996,3.90555e-07
0.0044209999,-1476.6615,-1476.638875,1.99413e-06,1439.1296,1439.133805,6.73717e-07,-297025.06,-297025.6599,4.72371e-07
0.0044220001,-1476.7808,-1476.753159,2.43623e-06,1439.2877,1439.29294,8.39429e-07,-297050.09,-297050.2088,9.35782e-08
0.0044229999,-1476.8673,-1476.863643,3.22297e-07,1439.4491,1439.450109,1.61697e-07,-297075.28,-297074.7722,3.99852e-07
0.0044240002,-1476.9501,-1476.974119,2.11695e-06,1439.6105,1439.60643,6.5207e-07,-297100.09,-297099.4733,4.85601e-07
0.0044249999,-1477.0615,-1477.088083,2.34297e-06,1439.7687,1439.763437,8.43159e-07,-297124.38,-297124.2473,1.04523e-07
0.0044260002,-1477.2045,-1477.205749,1.10084e-07,1439.9233,1439.922183,1.7893e-07,-297148.47,-297148.981,4.02428e-07
0.0044269999,-1477.3488,-1477.323431,2.23596e-06,1440.0778,1440.081695,6.24044e-07,-297172.88,-297173.5256,5.08381e-07
0.0044280002,-1477.4628,-1477.437492,2.23058e-06,1440.2354,1440.240456,8.1e-07,-297197.78,-297197.9212,1.11168e-07
0.004429,-1477.5463,-1477.547408,9.76751e-08,1440.396,1440.397233,1.97493e-07,-297222.78,-297222.2719,4.00141e-07
0.0044300002,-1477.6301,-1477.656643,2.3394e-06,1440.5564,1440.552732,5.877e-07,-297247.38,-297246.7331,5.09444e-07
0.004431,-1477.745,-1477.769028,2.11776e-06,1440.7134,1440.708489,7.86835e-07,-297271.44,-297271.3018,1.08865e-07
0.0044320002,-1477.889,-1477.885405,3.1686e-07,1440.8671,1440.865854,1.99598e-07,-297295.38,-297295.8831,3.96171e-07
0.004433,-1478.0303,-1478.002548,2.44599e-06,1441.0209,1441.024372,5.56174e-07,-297319.66,-297320.315,5.15761e-07
0.0044339998,-1478.1393,-1478.116464,2.01268e-06,1441.1779,1441.182537,7.42944e-07,-297344.44,-297344.5641,9.77609e-08
0.004435,-1478.2198,-1478.226071,5.5274e-07,1441.3379,1441.33906,1.85814e-07,-297369.22,-297368.7342,3.82544e-07
0.0044359998,-1478.3053,-1478.334127,2.54069e-06,1441.4972,1441.493907,5.27615e-07,-297393.59,-297392.952,5.02406e-07
0.004437,-1478.4235,-1478.44484,1.88081e-06,1441.653,1441.648634,6.99428e-07,-297417.47,-297417.3046,1.30247e-07
0.0044379998,-1478.5684,-1478.559637,7.72319e-07,1441.8057,1441.804558,1.82983e-07,-297441.22,-297441.7022,3.79698e-07
0.004439,-1478.7062,-1478.67611,2.65201e-06,1441.9589,1441.961936,4.8635e-07,-297465.38,-297466.0197,5.03746e-07
0.0044399998,-1478.8101,-1478.790019,1.76992e-06,1442.1154,1442.119377,6.37193e-07,-297490,-297490.1484,1.16866e-07
0.0044410001,-1478.8884,-1478.899559,9.83516e-07,1442.2745,1442.275546,1.67637e-07,-297514.62,-297514.1546,3.66447e-07
0.0044419998,-1478.9756,-1479.006708,2.74179e-06,1442.4329,1442.429933,4.75308e-07,-297538.75,-297538.1495,4.72889e-07
0.0044430001,-1479.097,-1479.115702,1.64832e-06,1442.5875,1442.5838,5.9273e-07,-297562.41,-297562.2689,1.11104e-07
0.0044439998,-1479.2424,-1479.228682,1.2091e-06,1442.7393,1442.738432,1.38998e-07,-297586.03,-297586.4662,3.4347e-07
0.0044450001,-1479.3763,-1479.34414,2.8345e-06,1442.8917,1442.894528,4.53122e-07,-297610.06,-297610.6449,4.60561e-07
0.0044459999,-1479.4752,-1479.457968,1.51876e-06,1443.0477,1443.051038,5.34753e-07,-297634.53,-297634.658,1.00791e-07
0.0044470001,-1479.5516,-1479.567663,1.41575e-06,1443.2062,1443.206679,7.66786e-08,-297658.94,-297658.5183,3.32103e-07
0.0044479999,-1479.6412,-1479.674287,2.9162e-06,1443.3634,1443.360674,4.36675e-07,-297682.88,-297682.3153,4.44648e-07
0.0044490001,-1479.7657,-1479.781703,1.41044e-06,1443.5168,1443.513831,4.75641e-07,-297706.31,-297706.1968,8.91352e-08
0.0044499999,-1479.911,-1479.892703,1.61263e-06,1443.6676,1443.667369,3.69804e-08,-297729.78,-297730.178,3.13384e-07
0.0044510001,-1480.0408,-1480.006739,3.00202e-06,1443.8195,1443.822165,4.26969e-07,-297753.69,-297754.1896,3.93393e-07
0.0044519999,-1480.1349,-1480.120233,1.29274e-06,1443.975,1443.977598,4.16233e-07,-297778,-297778.0814,6.41127e-08
0.0044530001,-1480.2098,-1480.230194,1.79745e-06,1444.1326,1444.132553,7.56571e-09,-297802.19,-297801.8152,2.95138e-07
0.0044539999,-1480.3019,-1480.33666,3.06362e-06,1444.2887,1444.286088,4.18537e-07,-297825.91,-297825.4372,3.72323e-07
0.0044550002,-1480.4296,-1480.442851,1.16793e-06,1444.441,1444.43867,3.73341e-07,-297849.16,-297849.0966,4.99405e-08
0.0044559999,-1480.5741,-1480.551845,1.96148e-06,1444.5909,1444.591251,5.62566e-08,-297872.47,-297872.8441,2.94582e-07
0.0044570002,-1480.6995,-1480.664138,3.11666e-06,1444.7422,1444.744864,4.26814e-07,-297896.25,-297896.6676,3.28823e-07
0.004458,-1480.7889,-1480.77691,1.05675e-06,1444.8971,1444.899155,3.29289e-07,-297920.41,-297920.4214,8.97055e-09
0.0044590002,-1480.8629,-1480.887042,2.12782e-06,1445.054,1445.053269,1.17065e-07,-297944.41,-297944.0354,2.94986e-07
0.00446,-1480.9579,-1480.99363,3.14911e-06,1445.2089,1445.206233,4.27285e-07,-297967.88,-297967.5066,2.94043e-07
0.0044610002,-1481.0883,-1481.098987,9.4195e-07,1445.36,1445.358234,2.82906e-07,-297990.94,-297990.9602,1.58917e-08
0.004462,-1481.2319,-1481.206182,2.26673e-06,1445.509,1445.51002,1.63435e-07,-298014.12,-298014.4785,2.82288e-07
0.0044630002,-1481.3524,-1481.31651,3.16327e-06,1445.6598,1445.66254,4.39008e-07,-298037.75,-298038.0878,2.66021e-07
0.004464,-1481.4374,-1481.428151,8.15196e-07,1445.8141,1445.815699,2.56144e-07,-298061.75,-298061.6796,5.53983e-08
0.0044649998,-1481.5111,-1481.538151,2.38416e-06,1445.9701,1445.968805,2.07441e-07,-298085.53,-298085.1581,2.92843e-07
0.004466,-1481.6091,-1481.645016,3.16551e-06,1446.1239,1446.121132,4.43534e-07,-298108.78,-298108.5041,2.17234e-07
0.0044669998,-1481.7421,-1481.749888,6.86404e-07,1446.2739,1446.272463,2.30167e-07,-298131.66,-298131.7696,8.63277e-08
0.004468,-1481.884,-1481.855624,2.50097e-06,1446.4221,1446.42357,2.35534e-07,-298154.69,-298155.0777,3.05263e-07
0.0044689998,-1481.9996,-1481.963925,3.14427e-06,1446.5723,1446.575072,4.44156e-07,-298178.22,-298178.4553,1.85325e-07
0.00447,-1482.0806,-1482.074146,5.68873e-07,1446.726,1446.727228,1.9667e-07,-298202.03,-298201.8709,1.25318e-07
0.0044709998,-1482.1542,-1482.183718,2.60159e-06,1446.8811,1446.879353,2.79921e-07,-298225.59,-298225.2065,3.01962e-07
0.0044720001,-1482.2555,-1482.290781,3.10955e-06,1447.0338,1447.030892,4.65881e-07,-298248.62,-298248.4243,1.54131e-07
0.0044729998,-1482.3907,-1482.395477,4.21023e-07,1447.1826,1447.181515,1.73766e-07,-298271.31,-298271.5292,1.72599e-07
0.0044740001,-1482.5306,-1482.500069,2.6909e-06,1447.33,1447.331896,3.03803e-07,-298294.22,-298294.6389,3.29862e-07
0.0044749998,-1482.6411,-1482.606483,3.05102e-06,1447.4796,1447.482503,4.65083e-07,-298317.62,-298317.7938,1.36824e-07
0.0044760001,-1482.7183,-1482.715028,2.8834e-07,1447.6328,1447.633697,1.4375e-07,-298341.25,-298341.0095,1.89365e-07
0.0044769999,-1482.7924,-1482.823832,2.77036e-06,1447.787,1447.784874,3.4059e-07,-298364.62,-298364.1827,3.44393e-07
0.0044780001,-1482.8971,-1482.930921,2.98085e-06,1447.9385,1447.935555,4.71886e-07,-298387.41,-298387.261,1.17352e-07
0.0044789999,-1483.0341,-1483.035628,1.34652e-07,1448.0862,1448.085422,1.24684e-07,-298409.94,-298410.2214,2.21609e-07
0.0044800001,-1483.1716,-1483.13938,2.8398e-06,1448.2328,1448.234991,3.51073e-07,-298432.69,-298433.1469,3.59809e-07
0.0044809999,-1483.277,-1483.244113,2.8986e-06,1448.3818,1448.384735,4.70181e-07,-298455.97,-298456.0933,9.70645e-08
0.0044820001,-1483.3505,-1483.350841,3.00419e-08,1448.5344,1448.534988,9.42105e-08,-298479.41,-298479.0976,2.46026e-07
0.0044829999,-1483.4257,-1483.458569,2.89693e-06,1448.6876,1448.685275,3.7249e-07,-298502.56,-298502.0913,3.69077e-07
0.0044840002,-1483.5339,-1483.565492,2.78444e-06,1448.838,1448.835155,4.55861e-07,-298525.16,-298525.0231,1.07768e-07
0.0044849999,-1483.6724,-1483.670268,1.87951e-07,1448.9846,1448.984218,6.11798e-08,-298547.5,-298547.8377,2.65892e-07
0.0044860002,-1483.8069,-1483.773491,2.94453e-06,1449.1304,1449.132957,4.09721e-07,-298570.12,-298570.5978,3.76269e-07
0.0044869999,-1483.907,-1483.876755,2.66568e-06,1449.2789,1449.281758,4.57843e-07,-298593.25,-298593.3434,7.35338e-08
0.0044880002,-1483.9775,-1483.981647,3.65534e-07,1449.4309,1449.431079,2.86188e-08,-298616.5,-298616.1405,2.83101e-07
0.004489,-1484.0541,-1484.088022,2.98976e-06,1449.5831,1449.580496,4.17156e-07,-298639.44,-298638.9428,3.91559e-07
0.0044900002,-1484.1658,-1484.194502,2.52968e-06,1449.7323,1449.729597,4.33052e-07,-298661.81,-298661.711,7.79964e-08
0.004491,-1484.3054,-1484.299366,5.31785e-07,1449.8778,1449.877939,2.22242e-08,-298683.97,-298684.3823,3.24647e-07
0.0044920002,-1484.4365,-1484.402302,3.01414e-06,1450.0229,1450.025834,4.70045e-07,-298706.47,-298706.9828,4.0377e-07
0.004493,-1484.5314,-1484.504399,2.37974e-06,1450.171,1450.173685,4.30087e-07,-298729.47,-298729.5447,5.88604e-08
0.0044940002,-1484.5994,-1484.607479,7.12031e-07,1450.3223,1450.321974,5.22391e-08,-298752.56,-298752.1337,3.35705e-07
0.004495,-1484.6777,-1484.712261,3.04608e-06,1450.4735,1450.470469,4.85639e-07,-298775.25,-298774.7358,4.04937e-07
0.0044959998,-1484.7928,-1484.817956,2.21721e-06,1450.6215,1450.618753,4.40123e-07,-298797.41,-298797.3205,7.04956e-08
0.004497,-1484.9331,-1484.922845,9.03854e-07,1450.766,1450.766486,7.78546e-08,-298819.41,-298819.8498,3.46288e-07
0.0044979998,-1485.0605,-1485.025668,3.07001e-06,1450.9103,1450.913576,5.24912e-07,-298841.78,-298842.291,4.02355e-07
0.004499,-1485.1501,-1485.126959,2.0396e-06,1451.0579,1451.060552,4.24885e-07,-298864.62,-298864.6896,5.48298e-08
0.0044999998,-1485.2158,-1485.228351,1.10617e-06,1451.2085,1451.207713,1.26056e-07,-298887.53,-298887.0715,3.61033e-07
0.004501,-1485.2964,-1485.33142,3.08658e-06,1451.3588,1451.355242,5.6998e-07,-298910,-298909.4771,4.11784e-07
0.0045019998,-1485.415,-1485.436035,1.85395e-06,1451.5055,1451.502697,4.4899e-07,-298931.94,-298931.8731,5.26427e-08
0.0045030001,-1485.5554,-1485.540697,1.2959e-06,1451.6489,1451.649797,1.43667e-07,-298953.78,-298954.2426,3.64295e-07
0.0045039998,-1485.6787,-1485.643536,3.09927e-06,1451.7926,1451.796227,5.811e-07,-298976.03,-298976.5335,3.96521e-07
0.0045050001,-1485.7633,-1485.74432,1.67282e-06,1451.9396,1451.942385,4.46131e-07,-298998.72,-298998.776,4.41058e-08
0.0045059999,-1485.8273,-1485.844341,1.5019e-06,1452.0895,1452.088493,1.61271e-07,-299021.44,-299020.9738,3.67111e-07
0.0045070001,-1485.9104,-1485.945633,3.10532e-06,1452.2388,1452.23491,6.23229e-07,-299043.66,-299043.1755,3.81513e-07
0.0045079999,-1486.0322,-1486.048864,1.46873e-06,1452.3843,1452.381413,4.62493e-07,-299065.41,-299065.3704,3.11992e-08
0.0045090001,-1486.1724,-1486.152959,1.71343e-06,1452.5267,1452.527793,1.75133e-07,-299087.09,-299087.5588,3.69131e-07
0.0045099999,-1486.2911,-1486.255775,3.11341e-06,1452.6697,1452.673654,6.33453e-07,-299109.22,-299109.6969,3.75527e-07
0.0045110001,-1486.3706,-1486.356282,1.26191e-06,1452.8162,1452.819095,4.63742e-07,-299131.75,-299131.7877,2.97212e-08
0.0045119999,-1486.4336,-1486.455273,1.91019e-06,1452.9653,1452.964241,1.69604e-07,-299154.28,-299153.8194,3.62701e-07
0.0045130001,-1486.5195,-1486.554928,3.12255e-06,1453.1135,1453.109517,6.38118e-07,-299176.28,-299175.8293,3.54896e-07
0.0045139999,-1486.6444,-1486.656599,1.07515e-06,1453.2579,1453.254942,4.73881e-07,-299197.81,-299197.8187,6.87077e-09
0.0045150002,-1486.7838,-1486.759808,2.11456e-06,1453.3993,1453.400514,1.94485e-07,-299219.38,-299219.8128,3.40803e-07
0.0045159999,-1486.8977,-1486.862369,3.11397e-06,1453.5417,1453.545768,6.51786e-07,-299241.34,-299241.7767,3.43863e-07
0.0045170002,-1486.9725,-1486.96271,8.62846e-07,1453.6877,1453.690633,4.6996e-07,-299263.75,-299263.7179,2.52966e-08
0.0045179999,-1487.0348,-1487.06097,2.30651e-06,1453.8361,1453.834941,1.85745e-07,-299286.03,-299285.5956,3.42085e-07
0.0045190002,-1487.1239,-1487.159259,3.11642e-06,1453.9832,1453.979132,6.51754e-07,-299307.84,-299307.4357,3.18373e-07
0.00452,-1487.2517,-1487.259365,6.75577e-07,1454.1263,1454.123386,4.66861e-07,-299329.19,-299329.2288,3.05905e-08
0.0045210002,-1487.3896,-1487.361414,2.48421e-06,1454.2668,1454.267969,1.87307e-07,-299350.56,-299351.0151,3.58356e-07
0.004522,-1487.4985,-1487.463455,3.08871e-06,1454.4086,1454.412567,6.35483e-07,-299372.41,-299372.7887,2.98218e-07
0.0045230002,-1487.5691,-1487.563531,4.90829e-07,1454.554,1454.55689,4.63069e-07,-299394.66,-299394.5604,7.84512e-08
0.004524,-1487.6311,-1487.661259,2.65816e-06,1454.7017,1454.700541,1.85635e-07,-299416.75,-299416.2904,3.61916e-07
0.0045250002,-1487.7235,-1487.758442,3.07964e-06,1454.8475,1454.843731,6.0376e-07,-299438.31,-299437.9742,2.64415e-07
0.004526,-1487.8538,-1487.857128,2.93348e-07,1454.9895,1454.986784,4.35173e-07,-299459.47,-299459.5907,9.50634e-08
0.0045269998,-1487.99,-1487.957887,2.8303e-06,1455.1292,1455.130184,1.57573e-07,-299480.72,-299481.1683,3.53037e-07
0.004528,-1488.0936,-1488.059192,3.0326e-06,1455.2703,1455.274023,5.9641e-07,-299502.44,-299502.7452,2.40311e-07
0.0045289998,-1488.1599,-1488.158785,9.82435e-08,1455.4152,1455.417752,4.0885e-07,-299524.5,-299524.3196,1.42087e-07
0.00453,-1488.2223,-1488.25603,2.97289e-06,1455.562,1455.560927,1.71946e-07,-299546.38,-299545.8956,3.81413e-07
0.0045309998,-1488.3184,-1488.352271,2.98526e-06,1455.7068,1455.703244,5.69757e-07,-299567.72,-299567.4227,2.34105e-07
0.004532,-1488.4507,-1488.449779,8.12085e-08,1455.8475,1455.845207,3.6729e-07,-299588.69,-299588.891,1.58244e-07
0.0045329998,-1488.5846,-1488.549339,3.10782e-06,1455.9863,1455.987372,1.71716e-07,-299609.78,-299610.2864,3.98795e-07
0.0045340001,-1488.683,-1488.649747,2.93086e-06,1456.1268,1456.130223,5.48323e-07,-299631.38,-299631.6616,2.21723e-07
0.0045349998,-1488.7455,-1488.748695,2.81559e-07,1456.2712,1456.273296,3.35738e-07,-299653.28,-299653.0296,1.97215e-07
0.0045360001,-1488.8087,-1488.845325,3.22805e-06,1456.4172,1456.416019,1.89172e-07,-299674.94,-299674.4247,4.05739e-07
0.0045369999,-1488.9083,-1488.940723,2.85767e-06,1456.5609,1456.557707,5.11605e-07,-299696.06,-299695.7949,2.08738e-07
0.0045380001,-1489.0426,-1489.037173,4.78288e-07,1456.7004,1456.698672,2.76823e-07,-299716.84,-299717.1158,2.172e-07
0.0045389999,-1489.1736,-1489.135663,3.34369e-06,1456.8383,1456.839582,2.05463e-07,-299737.81,-299738.3491,4.24541e-07
0.0045400001,-1489.2665,-1489.235155,2.76266e-06,1456.9783,1456.981244,4.71654e-07,-299759.25,-299759.5324,2.224e-07
0.0045409999,-1489.3257,-1489.333363,6.75349e-07,1457.1221,1457.123507,2.25369e-07,-299781,-299780.6954,2.39897e-07
0.0045420001,-1489.3901,-1489.429226,3.44842e-06,1457.2672,1457.26571,2.3867e-07,-299802.44,-299801.888,4.34686e-07
0.0045429999,-1489.4934,-1489.52373,2.67318e-06,1457.4097,1457.406904,4.47891e-07,-299823.34,-299823.0836,2.01897e-07
0.0045440001,-1489.6292,-1489.619185,8.82672e-07,1457.5481,1457.54707,1.65064e-07,-299843.94,-299844.2533,2.46746e-07
0.0045449999,-1489.757,-1489.716723,3.54987e-06,1457.6852,1457.68682,2.5956e-07,-299864.75,-299865.3371,4.6233e-07
0.0045460002,-1489.8444,-1489.815402,2.55578e-06,1457.8246,1457.827233,4.21822e-07,-299886.09,-299886.3512,2.05684e-07
0.0045469999,-1489.9005,-1489.912835,1.08714e-06,1457.9678,1457.968462,1.06052e-07,-299907.62,-299907.3138,2.4108e-07
0.0045480002,-1489.9667,-1490.007855,3.62726e-06,1458.1119,1458.110035,2.98784e-07,-299928.88,-299928.3007,4.5615e-07
0.0045489999,-1490.0739,-1490.101358,2.4201e-06,1458.2533,1458.250753,4.08111e-07,-299949.56,-299949.3023,2.02934e-07
0.0045500002,-1490.2104,-1490.195803,1.28655e-06,1458.3906,1458.390303,4.75608e-08,-299969.97,-299970.31,2.67723e-07
0.004551,-1490.3345,-1490.292452,3.70594e-06,1458.5267,1458.52906,3.78079e-07,-299990.66,-299991.246,4.61485e-07
0.0045520002,-1490.4165,-1490.390396,2.30074e-06,1458.6658,1458.66822,3.87772e-07,-300011.84,-300012.1012,2.05718e-07
0.004553,-1490.4701,-1490.487126,1.50066e-06,1458.8083,1458.808311,1.79646e-09,-300033.22,-300032.8826,2.65709e-07
0.0045540002,-1490.5385,-1490.581252,3.76801e-06,1458.9515,1458.94905,3.92455e-07,-300054.25,-300053.6622,4.62843e-07
0.004555,-1490.6493,-1490.673683,2.14903e-06,1459.0917,1459.089247,3.93007e-07,-300074.72,-300074.4627,2.02593e-07
0.0045560002,-1490.7864,-1490.767025,1.70766e-06,1459.2279,1459.228238,5.41661e-08,-300094.94,-300095.2887,2.7462e-07
0.004557,-1490.9062,-1490.862793,3.82577e-06,1459.3633,1459.366164,4.5876e-07,-300115.5,-300116.0704,4.49156e-07
0.0045579998,-1490.9828,-1490.960052,2.00498e-06,1459.5017,1459.504133,3.89859e-07,-300136.53,-300136.7678,1.87258e-07
0.004559,-1491.0345,-1491.056192,1.91187e-06,1459.6437,1459.64309,9.77521e-08,-300157.72,-300157.3886,2.60971e-07
0.0045599998,-1491.1053,-1491.149407,3.88741e-06,1459.786,1459.782815,5.10326e-07,-300178.53,-300177.9643,4.45465e-07
0.004561,-1491.2197,-1491.24072,1.85268e-06,1459.9249,1459.922412,3.98565e-07,-300198.78,-300198.5662,1.68319e-07
0.0045619998,-1491.3569,-1491.332841,2.12052e-06,1460.0599,1460.060798,1.43866e-07,-300218.84,-300219.1913,2.76596e-07
0.0045630001,-1491.4723,-1491.427747,3.92672e-06,1460.1947,1460.198065,5.39173e-07,-300239.28,-300239.8175,4.23244e-07
0.0045639998,-1491.5436,-1491.524418,1.69067e-06,1460.3325,1460.335006,4.01521e-07,-300260.16,-300260.3635,1.60249e-07
0.0045650001,-1491.5938,-1491.62004,2.3127e-06,1460.4739,1460.472821,1.72836e-07,-300281.16,-300280.8286,2.60944e-07
0.0045659998,-1491.6675,-1491.712411,3.95835e-06,1460.6151,1460.611504,5.76177e-07,-300301.75,-300301.219,4.18142e-07
0.0045670001,-1491.7853,-1491.802514,1.5172e-06,1460.7528,1460.750352,3.9225e-07,-300321.78,-300321.619,1.26779e-07
0.0045679999,-1491.9219,-1491.893333,2.51783e-06,1460.8868,1460.888134,2.13687e-07,-300341.69,-300342.0424,2.77469e-07
0.0045690001,-1492.0325,-1491.987262,3.98713e-06,1461.0209,1461.0247,6.08766e-07,-300361.97,-300362.4878,4.07719e-07
0.0045699999,-1492.0988,-1492.083426,1.35501e-06,1461.1582,1461.160729,4.05109e-07,-300382.72,-300382.8807,1.26518e-07
0.0045710001,-1492.1478,-1492.178649,2.71889e-06,1461.2988,1461.297435,2.18692e-07,-300403.53,-300403.1922,2.6602e-07
0.0045719999,-1492.2249,-1492.270282,3.99981e-06,1461.4391,1461.435087,6.42976e-07,-300423.91,-300423.414,3.90609e-07
0.0045730001,-1492.3458,-1492.3591,1.17219e-06,1461.5756,1461.573086,4.0276e-07,-300443.72,-300443.6161,8.17938e-08
0.0045739999,-1492.4813,-1492.448455,2.89481e-06,1461.7086,1461.710202,2.56729e-07,-300463.47,-300463.8345,2.87019e-07
