time,core.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.0130260521,1.137178786e-05,0.003757961683,-0.003757961683,1.137178786e-05
0.01312625251,1.174833713e-05,0.003757961683,-0.003757961683,1.174833713e-05
0.01322645291,1.212488639e-05,0.003757961683,-0.003757961683,1.212488639e-05
0.01332665331,1.250143566e-05,0.003757961683,-0.003757961683,1.250143566e-05
0.01342685371,1.287798493e-05,0.003757961683,-0.003757961683,1.287798493e-05
0.01352705411,1.325453419e-05,0.003757961683,-0.003757961683,1.325453419e-05
0.01362725451,1.363108346e-05,0.003757961683,-0.003757961683,1.363108346e-05
0.01372745491,1.400763273e-05,0.003757961683,-0.003757961683,1.400763273e-05
0.01382765531,1.438418199e-05,0.003757961683,-0.003757961683,1.438418199e-05
0.01392785571,1.476073126e-05,0.003757961683,-0.003757961683,1.476073126e-05
0.01402805611,1.513728053e-05,0.003757961683,-0.003757961683,1.513728053e-05
0.01412825651,1.551382979e-05,0.003757961683,-0.003757961683,1.551382979e-05
0.01422845691,1.589037906e-05,0.003757961683,-0.003757961683,1.589037906e-05
0.01432865731,1.626692833e-05,0.003757961683,-0.003757961683,1.626692833e-05
0.01442885772,1.66434776e-05,0.003757961683,-0.003757961683,1.66434776e-05
0.01452905812,1.702002686e-05,0.003757961683,-0.003757961683,1.702002686e-05
0.01462925852,1.739657613e-05,0.003757961683,-0.003757961683,1.739657613e-05
0.01472945892,1.77731254e-05,0.003757961683,-0.003757961683,1.77731254e-05
0.01482965932,1.814967466e-05,0.003757961683,-0.003757961683,1.814967466e-05
0.01492985972,1.852622393e-05,0.003757961683,-0.003757961683,1.852622393e-05
0.01503006012,1.89027732e-05,0.003757961683,-0.003757961683,1.89027732e-05
0.01513026052,1.927932246e-05,0.003757961683,-0.003757961683,1.927932246e-05
0.01523046092,1.965587173e-05,0.003757961683,-0.003757961683,1.965587173e-05
0.01533066132,2.0032421e-05,0.003757961683,-0.003757961683,2.0032421e-05
0.01543086172,2.040897026e-05,0.003757961683,-0.003757961683,2.040897026e-05
0.01553106212,2.078551953e-05,0.003757961683,-0.003757961683,2.078551953e-05
0.01563126253,2.11620688e-05,0.003757961683,-0.003757961683,2.11620688e-05
0.01573146293,2.153861806e-05,0.003757961683,-0.003757961683,2.153861806e-05
0.01583166333,2.191516733e-05,0.003757961683,-0.003757961683,2.191516733e-05
0.01593186373,2.22917166e-05,0.003757961683,-0.003757961683,2.22917166e-05
0.01603206413,2.266826586e-05,0.003757961683,-0.003757961683,2.266826586e-05
0.01613226453,2.304481513e-05,0.003757961683,-0.003757961683,2.304481513e-05
0.01623246493,2.34213644e-05,0.003757961683,-0.003757961683,2.34213644e-05
0.01633266533,2.379791367e-05,0.003757961683,-0.003757961683,2.379791367e-05
0.01643286573,2.417446293e-05,0.003757961683,-0.003757961683,2.417446293e-05
0.01653306613,2.45510122e-05,0.003757961683,-0.003757961683,2.45510122e-05
0.01663326653,2.492756147e-05,0.003757961683,-0.003757961683,2.492756147e-05
0.01673346693,2.530411073e-05,0.003757961683,-0.003757961683,2.530411073e-05
0.01683366733,2.568066e-05,0.003757961683,-0.003757961683,2.568066e-05
