time,vOut.v_ref,vOut.v_sim,vOut.v_relerr
0.3045,6.393676795,6.362364141,0.00313189
0.305,6.543776217,6.510252879,0.003353
0.3055,6.692351131,6.656792116,0.00355661
0.306,6.839254912,6.801852832,0.00374096
0.3065,6.984342585,6.945306384,0.0039044
0.307,7.127470964,7.087024501,0.00404546
0.3075,7.268498799,7.226879292,0.00416278
0.308,7.407286913,7.364743238,0.00425522
0.3085,7.543698339,7.500489197,0.00432178
0.309,7.677598455,7.633990404,0.00436168
0.3095,7.808855118,7.765120467,0.00437434
0.31,7.937338735,7.893753371,0.00435941
0.3105,8.062922684,8.019763476,0.00431678
0.311,8.185482852,8.143025519,0.00424658
0.3115,8.304898347,8.26341461,0.0041492
0.312,8.421051319,8.380806238,0.00402531
0.3125,8.53382714,8.495076263,0.00387586
0.313,8.643114514,8.606100926,0.0037021
0.3135,8.748805587,8.713756838,0.00350558
0.314,8.850796055,8.817920991,0.00328816
0.3145,8.948985265,8.918470748,0.00305206
0.315,9.043276317,9.015283851,0.00279981
0.3155,9.133576156,9.108238415,0.00253428
0.316,9.219795668,9.197212932,0.00225873
0.3165,9.301849765,9.282086269,0.00197674
0.317,9.379657469,9.362737669,0.00169232
0.3175,9.453141993,9.439046751,0.00140981
0.318,9.522230742,9.510893508,0.00113395
0.3185,9.586855757,9.57815831,0.000869919
0.319,9.646953039,9.640721903,0.000623238
0.3195,9.702463352,9.698465406,0.000399875
0.32,9.753331915,9.751270316,0.000206201
0.3205,9.799508527,9.799018506,4.90119e-05
0.321,9.840947616,9.843005309,0.00020581
0.3215,9.877608288,9.881604515,0.000399703
0.322,9.909454363,9.913799081,0.000434559
0.3225,9.936454412,9.939708518,0.000325476
0.323,9.95858179,9.959452095,8.70479e-05
0.3235,9.97581466,9.973148836,0.000266636
0.324,9.988136015,9.980917525,0.000721993
0.3245,9.995533695,9.9828767,0.00126595
0.325,9.9980004,9.979144658,0.00188595
0.3255,9.995533695,9.969839451,0.00256994
0.326,9.988136181,9.95507889,0.00330639
0.3265,9.97581466,9.934980541,0.00408423
0.327,9.95858179,9.90966173,0.00489298
0.3275,9.936454412,9.879239536,0.00572263
0.328,9.909454363,9.843830797,0.00656367
0.3285,9.877608288,9.80355211,0.0074071
0.329,9.840947616,9.758519824,0.00824443
0.3295,9.799508527,9.708850049,0.00906766
0.33,9.753331915,9.654658651,0.0098693
0.3305,9.702463352,9.596061253,0.0106423
0.331,9.646953039,9.533173233,0.0113803
0.3315,9.586855757,9.466109729,0.012077
0.332,9.522230816,9.394985634,0.0127271
0.3325,9.453141993,9.319915599,0.0133253
0.333,9.379657469,9.241014031,0.0138671
0.3335,9.301849765,9.158395094,0.0143483
0.334,9.219795668,9.072172709,0.0147652
0.3345,9.133576156,8.982460556,0.0151146
0.335,9.043276317,8.88937207,0.0153935
0.3355,8.948985265,8.793020441,0.0155996
0.336,8.850796055,8.693518621,0.0157309
0.3365,8.748805587,8.590979314,0.0157858
0.337,8.643114514,8.485514984,0.0157631
0.3375,8.533827141,8.37723785,0.0156621
0.338,8.421051319,8.266259891,0.0154822
0.3385,8.304898347,8.152692839,0.0152236
0.339,8.185482852,8.036648186,0.0148864
0.3395,8.062922684,7.91823718,0.0144714
0.34,7.937338794,7.797570825,0.0139796
0.3405,7.808855118,7.674759883,0.0134122
0.341,7.677598527,7.549914872,0.0127709
0.3415,7.543698339,7.423146069,0.0120576
0.342,7.407286913,7.294563506,0.0112746
0.3425,7.268498799,7.164276972,0.0104243
0.343,7.127470964,7.032396015,0.0095094
0.3435,6.984342585,6.899029937,0.00853297
0.344,6.839254912,6.764287799,0.00749821
0.3445,6.692351131,6.628278418,0.00640855
0.345,6.543776217,6.491110369,0.00526764
0.3455,6.393676795,6.352891983,0.0040793
0.346,6.242200996,6.213731348,0.00284753
0.3465,6.089498307,6.073736309,0.00157652
0.347,5.935719429,5.933014469,0.00027055
0.3475,5.781016122,5.791673186,0.00106592
0.348,5.625541056,5.649819577,0.00242834
0.3485,5.469447677,5.507560515,0.00381205
0.349,5.31289002,5.365002629,0.0052123
0.3495,5.156022591,5.222252307,0.0066243
0.35,4.9990002,5.079415692,0.00804316
0.3505,4.841977809,4.936598686,0.00946398
0.351,4.68511038,4.793906945,0.0108818
0.3515,4.528552723,4.651445885,0.0122918
0.352,4.37245934,4.509320678,0.0136889
0.3525,4.216984278,4.367636252,0.0150682
0.353,4.06228104,4.226497292,0.0164249
0.3535,3.908502093,4.086008242,0.0177542
0.354,3.755799404,3.9462733,0.0190512
0.3545,3.604323605,3.807396423,0.0203113
0.355,3.454224183,3.669481325,0.02153
0.3555,3.305649269,3.532631476,0.0227028
0.356,3.158745487,3.396950103,0.0238252
0.3565,3.013657815,3.26254019,0.0248932
0.357,2.870529436,3.12950448,0.0259027
0.3575,2.729501601,2.997945469,0.0268498
0.358,2.590713487,2.867965413,0.0277307
0.3585,2.454302056,2.739666324,0.0285421
0.359,2.320401945,2.613149972,0.0292807
0.3595,2.189145282,2.488517881,0.0299432
0.36,2.060661606,2.365871336,0.0305271
0.3605,1.935077716,2.245311376,0.0310296
0.361,1.812517548,2.126938797,0.0314484
0.3615,1.693102053,2.010854155,0.0317816
0.362,1.576949081,1.897157758,0.0320273
0.3625,1.464173259,1.785949676,0.0321841
0.363,1.354885886,1.677329733,0.0322508
0.3635,1.249194813,1.57139751,0.0322267
0.364,1.147204345,1.468252346,0.0321112
0.3645,1.049015135,1.367993336,0.0319042
0.365,0.9547240833,1.270719334,0.0316058
0.3655,0.8644242438,1.176528948,0.0312167
0.366,0.7782047315,1.085520545,0.0307377
0.3665,0.6961506349,0.9977922476,0.0301702
0.367,0.6183429301,0.9134419372,0.0295158
0.3675,0.5448584074,0.8325672506,0.0287766
0.368,0.4757695838,0.7552655819,0.0279552
0.3685,0.4111446427,0.6816340824,0.0270544
0.369,0.3510473611,0.6117696601,0.0260774
0.3695,0.2955370478,0.5457689801,0.0250282
0.37,0.2446684848,0.4837284645,0.0239108
0.3705,0.1984918732,0.4257442922,0.0227298
0.371,0.1570527838,0.3719123992,0.0214903
0.3715,0.1203921119,0.3223284783,0.0201977
0.372,0.08854603714,0.2770879794,0.018858
0.3725,0.06154598781,0.2362861093,0.0174775
0.373,0.03941860971,0.2000178318,0.0160631
0.3735,0.02218573983,0.1683778674,0.0146221
0.374,0.009864384976,0.141460694,0.0131623
0.3745,0.002466704827,0.119360546,0.0116917
0.375,0,0.1021714151,0.0102192
0.3755,0.002466704827,0.08998704981,0.00875378
0.376,0.009864384989,0.08290095555,0.00730512
0.3765,0.02218573985,0.08100639477,0.00588324
0.377,0.03941860971,0.08439638685,0.00449868
0.3775,0.06154598783,0.09316370811,0.0031624
0.378,0.08854603716,0.1074008919,0.00188586
0.3785,0.1203921119,0.1272002283,0.000680948
0.379,0.1570527838,0.1700122592,0.00129621
0.3795,0.1984918732,0.2353885724,0.00369041
0.38,0.2446684848,0.2941399439,0.00494814
0.3805,0.2955370478,0.3467756172,0.00512488
0.381,0.3510473611,0.3937951646,0.00427564
0.3815,0.4111446427,0.4356884868,0.00245488
0.382,0.4757695838,0.4729358135,0.000283434
0.3825,0.5448584074,0.5060077027,0.00388585
0.383,0.6183429312,0.5353650412,0.00829945
0.3835,0.6961506349,0.5614590443,0.0134719
0.384,0.7782047315,0.5847312561,0.0193512
0.3845,0.8644242438,0.6056135491,0.0258862
0.385,0.9547240833,0.6245281246,0.0330262
0.3855,1.049015135,0.6418875126,0.0407209
0.386,1.147204345,0.6580945714,0.0489208
0.3865,1.249194813,0.6735424883,0.0575767
0.387,1.354885886,0.688614779,0.0666404
0.3875,1.464173259,0.7036852879,0.076064
0.388,1.576949081,0.719118188,0.0858002
0.3885,1.693102053,0.735267981,0.0958026
0.389,1.812517548,0.7524794972,0.106025
0.3895,1.935077716,0.7710878954,0.116422
0.39,2.060661606,0.7914186632,0.12695
0.3905,2.189145282,0.8137876168,0.137563
0.391,2.320401945,0.8385009009,0.14822
0.3915,2.454302061,0.8658549889,0.158876
0.392,2.59071361,0.896136683,0.169492
0.3925,2.729501601,0.9296231137,0.180024
0.393,2.870529436,0.9665817403,0.190433
0.3935,3.013657815,1.007270351,0.200679
0.394,3.158745487,1.051937062,0.210723
0.3945,3.305649269,1.100820319,0.220527
0.395,3.454224183,1.154148895,0.230054
0.3955,3.604323605,1.212141893,0.239266
0.396,3.755799556,1.275008743,0.248129
0.3965,3.908502093,1.342949207,0.256607
0.397,4.062280971,1.416153371,0.264666
0.3975,4.216984278,1.494801654,0.272273
0.398,4.37245934,1.5790648,0.279395
0.3985,4.528552723,1.669103883,0.286002
0.399,4.68511038,1.765070307,0.292062
0.3995,4.841977809,1.867105803,0.297547
0.4,4.9990002,1.975342431,0.302426
0.4005,5.156022591,2.08990258,0.306673
0.401,5.31289002,2.210898967,0.310261
0.4015,5.469447816,2.338434638,0.313164
0.402,5.62554106,2.472602968,0.315357
0.4025,5.781016122,2.61348766,0.316816
0.403,5.935719429,2.761162745,0.317519
0.4035,6.089498307,2.915692585,0.317444
0.404,6.242200983,3.077131868,0.31657
0.4045,6.393676795,3.245525613,0.314878
0.405,6.543776217,3.420909164,0.312349
0.4055,6.692351131,3.603308198,0.308966
0.406,6.839254912,3.792738719,0.304713
0.4065,6.984342585,3.989207057,0.299573
0.407,7.127470964,4.192709875,0.293535
0.4075,7.268498799,4.403234162,0.286584
0.408,7.407286913,4.620757235,0.278709
0.4085,7.543698339,4.845246742,0.269899
0.409,7.677598455,5.076660658,0.260146
0.4095,7.808855118,5.314947287,0.249441
0.41,7.937338735,5.560045261,0.237777
0.4105,8.062922684,5.811883543,0.225149
0.411,8.185482852,6.070381421,0.211552
0.4115,8.304898347,6.335448515,0.196984
0.412,8.421051319,6.606984771,0.181443
0.4125,8.533827141,6.884880466,0.164928
0.413,8.643114514,7.169016203,0.147439
0.4135,8.748805587,7.459262916,0.12898
0.414,8.850796055,7.755481866,0.109553
0.4145,8.948985265,8.057524644,0.0891639
0.415,9.043276317,8.365233169,0.0678179
0.4155,9.133576156,8.678439687,0.0455227
0.416,9.219795668,8.996966776,0.0222873
0.4165,9.301849765,9.320627341,0.00187813
0.417,9.379657469,9.649224613,0.0269621
0.4175,9.453141993,9.982552157,0.0529516
0.418,9.522230742,10.32039386,0.0798323
0.4185,9.586855757,10.66252395,0.107588
0.419,9.646953039,11.00870696,0.136203
0.4195,9.702463352,11.35869778,0.165657
0.42,9.753331915,11.71224161,0.19593
0.4205,9.799508527,12.06907398,0.227002
0.421,9.840947616,12.42892076,0.258849
0.4215,9.877608288,12.79149814,0.291447
0.422,9.909454363,13.15651264,0.324771
0.4225,9.936454412,13.5236611,0.358792
0.423,9.95858179,13.8926307,0.393484
0.4235,9.97581466,14.26309895,0.428814
0.424,9.988136015,14.63473369,0.464753
0.4245,9.995533695,15,0.500547
0.425,9.9980004,15,0.5003
0.4255,9.995533695,15,0.500547
0.426,9.988136181,15,0.501287
0.4265,9.97581466,15,0.502519
0.427,9.95858179,15,0.504243
0.4275,9.936454412,15,0.506456
0.428,9.909454363,15,0.509156
0.4285,9.877608288,15,0.512342
0.429,9.840947616,15,0.516008
0.4295,9.799508527,15,0.520153
0.43,9.753331915,15,0.524772
0.4305,9.702463352,15,0.52986
0.431,9.646953039,15,0.535412
0.4315,9.586855757,15,0.541423
0.432,9.522230816,15,0.547886
0.4325,9.453141993,15,0.554797
0.433,9.379657469,15,0.562147
0.4335,9.301849765,15,0.569929
0.434,9.219795668,15,0.578136
0.4345,9.133576156,15,0.58676
0.435,9.043276317,15,0.595792
0.4355,8.948985265,15,0.605222
0.436,8.850796055,15,0.615043
0.4365,8.748805587,15,0.625244
0.437,8.643114514,15,0.635816
0.4375,8.53382714,15,0.646747
0.438,8.421051319,15,0.658026
0.4385,8.304898347,15,0.669644
0.439,8.185482852,15,0.681588
0.4395,8.062922684,15,0.693846
0.44,7.937338794,15,0.706407
0.4405,7.808855118,15,0.719258
0.441,7.677598527,15,0.732387
0.4415,7.543698339,15,0.745779
0.442,7.407286913,15,0.759423
0.4425,7.268498799,15,0.773305
0.443,7.127470964,15,0.78741
0.4435,6.984342585,15,0.801726
0.444,6.839254912,15,0.816238
0.4445,6.692351131,15,0.830931
0.445,6.543776217,15,0.845792
0.4455,6.393676795,15,0.860804
0.446,6.242200996,15,0.875955
0.4465,6.089498307,15,0.891228
0.447,5.935719429,15,0.906609
0.4475,5.781016122,15,0.922083
0.448,5.625541056,15,0.937633
0.4485,5.469447677,15,0.953246
0.449,5.31289002,15,0.968905
0.4495,5.156022591,15,0.984595
0.45,4.9990002,15,1.0003
0.4505,4.841977809,15,1.01601
0.451,4.68511038,15,1.0317
0.4515,4.528552723,15,1.04735
0.452,4.37245934,15,1.06297
0.4525,4.216984278,15,1.07852
0.453,4.06228104,15,1.09399
0.4535,3.908502093,15,1.10937
0.454,3.755799404,15,1.12464
0.4545,3.604323605,15,1.1398
0.455,3.454224183,15,1.15481
0.4555,3.305649269,15,1.16967
0.456,3.158745487,15,1.18436
0.4565,3.013657815,15,1.19887
0.457,2.870529436,15,1.21319
0.4575,2.729501601,15,1.2273
0.458,2.590713487,15,1.24118
0.4585,2.454302056,14.15983959,1.17079
0.459,2.320401945,13.21089551,1.08927
0.4595,2.189145282,12.2148141,1.00277
0.46,2.060661606,11.17056688,0.911173
0.4605,1.935077716,10.07711566,0.814367
0.461,1.812517548,8.933412602,0.712232
0.4615,1.693102053,7.738400179,0.604651
0.462,1.576949081,6.491011204,0.491504
0.4625,1.464173259,5.190168816,0.372674
0.463,1.354885886,3.834786482,0.24804
0.4635,1.249194813,2.423767998,0.117481
0.464,1.147204345,1.146806603,3.97821e-05
0.4645,1.049015135,1.046149876,0.000286583
0.465,0.9547240833,0.9500957963,0.000462921
0.4655,0.8644242438,0.8586698795,0.000575552
0.466,0.7782047315,0.7718956153,0.000631038
0.4665,0.6961506349,0.68979447,0.000635744
0.467,0.6183429301,0.6123858853,0.000595824
0.4675,0.5448584074,0.5396872791,0.000517216
0.468,0.4757695838,0.4717140449,0.000405635
0.4685,0.4111446426,0.4084795522,0.000266562
0.469,0.3510473611,0.3499951463,0.000105243
0.4695,0.2955370478,0.2962701485,7.33247e-05
0.47,0.2446684848,0.2473118556,0.00026439
0.4705,0.1984918732,0.2031255406,0.000463459
0.471,0.1570527838,0.1637144523,0.0006663
0.4715,0.1203921119,0.1290798152,0.000868944
0.472,0.08854603716,0.09922082975,0.00106769
0.4725,0.06154598783,0.07413467231,0.00125912
0.473,0.03941860971,0.05381649501,0.00144008
0.4735,0.02218573985,0.03825942586,0.00160769
0.474,0.009864384976,0.02745456875,0.00175937
0.4745,0.002466704827,0.02139100338,0.00189281
0.475,0,0.02005578534,0.00200598
0.4755,0.002466704827,0.02343394607,0.00209714
0.476,0.009864384989,0.03150849285,0.00216484
0.4765,0.02218573983,0.04426040884,0.00220791
0.477,0.03941860971,0.06166865303,0.00222545
0.4775,0.06154598783,0.08371016028,0.00221686
0.478,0.08854603716,0.1103598413,0.00218182
0.4785,0.1203921119,0.1415905826,0.00212027
0.479,0.1570527838,0.1773732468,0.00203245
0.4795,0.1984918732,0.2176766719,0.00191886
0.48,0.2446684848,0.2624676722,0.00178027
0.4805,0.2955370478,0.3117110377,0.00161772
0.481,0.3510473611,0.3653695342,0.0014325
0.4815,0.4111446426,0.4234039033,0.00122617
0.482,0.4757695838,0.4857728628,0.00100053
0.4825,0.5448584074,0.5524331059,0.000757621
0.483,0.6183429312,0.6233393019,0.000499737
0.4835,0.6961506349,0.6984440959,0.000229392
0.484,0.7782047315,0.777698109,5.06724e-05
0.4845,0.8644242438,0.8610499379,0.000337498
0.485,0.9547240833,0.9484461553,0.000627918
0.4855,1.049015135,1.03983131,0.000918566
0.486,1.147204345,1.135147926,0.00120588
0.4865,1.249194813,1.234336504,0.00148613
0.487,1.354885886,1.337335519,0.00175539
0.4875,1.464173259,1.444081424,0.00200959
0.488,1.576949081,1.554508647,0.00224449
0.4885,1.693102053,1.668549591,0.00245574
0.489,1.812517548,1.786134636,0.00263882
0.4895,1.935077716,1.907192138,0.00278912
0.49,2.060661606,2.031648426,0.0029019
0.4905,2.189145282,2.159427809,0.00297234
0.491,2.320401945,2.29045257,0.00299554
0.4915,2.454302061,2.424642967,0.0029665
0.492,2.59071361,2.561917234,0.00288021
0.4925,2.729501601,2.702191583,0.00273155
0.493,2.870529436,2.8453802,0.00251543
0.4935,3.013657815,2.991395247,0.0022267
0.494,3.158745487,3.140146862,0.00186023
0.4945,3.305649269,3.29154316,0.00141089
0.495,3.454224183,3.445490229,0.00087357
0.4955,3.604323605,3.601892135,0.000243196
0.496,3.755799556,3.764964994,0.000916727
0.4965,3.908502093,3.930498235,0.00220005
0.497,4.062280971,4.095608233,0.00333339
0.4975,4.216984278,4.260176543,0.00432009
0.498,4.37245934,4.42408661,0.00516376
0.4985,4.528552723,4.587223768,0.00586828
0.499,4.68511038,4.749475239,0.00643777
0.4995,4.841977809,4.910730137,0.00687661
0.5,4.9990002,5.070879462,0.00718936
0.5005,5.156022591,5.229816107,0.00738083
0.501,5.31289002,5.387434851,0.00745597
0.5015,5.469447816,5.543632364,0.00741994
0.502,5.62554106,5.698307206,0.00727807
0.5025,5.781016122,5.851359826,0.00703578
0.503,5.935719429,6.00269256,0.00669865
0.5035,6.089498307,6.152209636,0.00627239
0.504,6.242200983,6.299817171,0.00576277
0.5045,6.393676795,6.445423171,0.00517567
0.505,6.543776217,6.58893753,0.00451703
0.5055,6.692351131,6.730272033,0.00379285
0.506,6.839254912,6.869340354,0.00300915
0.5065,6.984342585,7.006058056,0.00217198
0.507,7.127470964,7.140342592,0.00128742
0.5075,7.268498799,7.272113304,0.000361523
0.508,7.407286913,7.401291423,0.000599669
0.5085,7.543698339,7.527800069,0.00159015
0.509,7.677598455,7.651564252,0.00260394
0.5095,7.808855118,7.772510871,0.00363515
0.51,7.937338735,7.890568716,0.00467794
0.5105,8.062922684,8.005668463,0.00572657
0.511,8.185482852,8.117742681,0.00677537
0.5115,8.304898347,8.226725825,0.00781882
0.512,8.421051319,8.332554241,0.00885148
0.5125,8.53382714,8.435166166,0.00986807
0.513,8.643114514,8.534501722,0.0108635
0.5135,8.748805587,8.630502926,0.0118326
0.514,8.850796055,8.723113678,0.0127708
0.5145,8.948985265,8.812279773,0.0136733
0.515,9.043276317,8.897948891,0.0145356
0.5155,9.133576156,8.980070605,0.0153536
0.516,9.219795668,9.058596375,0.0161232
0.5165,9.301849765,9.13347955,0.0168404
0.517,9.379657469,9.204675371,0.0175017
0.5175,9.453141993,9.272140965,0.0181037
0.518,9.522230742,9.335835351,0.0186433
0.5185,9.586855757,9.395719435,0.0191175
0.519,9.646953039,9.451756015,0.0195236
0.5195,9.702463352,9.503909776,0.0198593
0.52,9.753331915,9.552147294,0.0201225
0.5205,9.799508527,9.596437034,0.0203112
0.521,9.840947616,9.636749348,0.0204239
0.5215,9.877608288,9.673056482,0.0204593
0.522,9.909454363,9.705332566,0.0204163
0.5225,9.936454412,9.733553624,0.0202941
0.523,9.95858179,9.757697566,0.0200924
0.5235,9.97581466,9.777744193,0.019811
0.524,9.988136015,9.793675195,0.01945
0.5245,9.995533695,9.805474151,0.0190098
0.525,9.9980004,9.813126531,0.0184911
0.5255,9.995533695,9.816619692,0.017895
0.526,9.988136181,9.815942881,0.0172228
0.5265,9.97581466,9.811087235,0.016476
0.527,9.95858179,9.80204578,0.0156567
0.5275,9.936454412,9.788813431,0.0147671
0.528,9.909454363,9.771386994,0.0138095
0.5285,9.877608288,9.749765161,0.0127869
0.529,9.840947616,9.723948517,0.0117022
0.5295,9.799508527,9.693939534,0.010559
0.53,9.753331915,9.659742574,0.00936081
0.5305,9.702463352,9.621363889,0.00811157
0.531,9.646953039,9.578811618,0.0068155
0.5315,9.586855757,9.532095793,0.00547709
0.532,9.522230816,9.481228332,0.00410107
0.5325,9.453141993,9.426223045,0.00269243
0.533,9.379657469,9.367095629,0.00125644
0.5335,9.301849765,9.303863671,0.000201431
0.534,9.219795668,9.236546649,0.00167543
0.5345,9.133576156,9.165165928,0.00315961
0.535,9.043276317,9.089744764,0.00464777
0.5355,8.948985265,9.010308302,0.00613353
0.536,8.850796055,8.926883575,0.00761027
0.5365,8.748805587,8.839499507,0.00907121
0.537,8.643114514,8.748186911,0.0105093
0.5375,8.533827141,8.652978489,0.0119175
0.538,8.421051319,8.553908831,0.0132884
0.5385,8.304898347,8.45101442,0.0146145
0.539,8.185482852,8.344333625,0.0158883
0.5395,8.062922684,8.233906705,0.0171018
0.54,7.937338794,8.119775809,0.0182474
0.5405,7.808855118,8.001984976,0.0193168
0.541,7.677598527,7.880580132,0.0203022
0.5415,7.543698339,7.755609095,0.0211953
0.542,7.407286913,7.627121571,0.0219879
0.5425,7.268498799,7.495169154,0.0226716
0.543,7.127470964,7.35980533,0.0232381
0.5435,6.984342585,7.221085473,0.023679
0.544,6.839254912,7.079066846,0.023986
0.5445,6.692351131,6.933808603,0.0241506
0.545,6.543776217,6.785371785,0.0241644
0.5455,6.393676795,6.633819323,0.0240191
0.546,6.242200996,6.479216039,0.0237062
0.5465,6.089498307,6.321628643,0.0232177
0.547,5.935719429,6.161125733,0.0225451
0.5475,5.781016122,5.9977778,0.0216805
0.548,5.625541056,5.83165722,0.0206157
0.5485,5.469447677,5.662838263,0.0193429
0.549,5.31289002,5.491397083,0.0178543
0.5495,5.156022591,5.317411728,0.0161421
0.55,4.9990002,5.140962133,0.014199
0.5505,4.841977809,4.962130123,0.0120176
0.551,4.68511038,4.780999411,0.00959082
0.5515,4.528552723,4.597655603,0.00691167
0.552,4.37245934,4.412186189,0.00397348
0.5525,4.216984278,4.224680553,0.000769781
0.553,4.06228104,4.041783455,0.00205017
0.5535,3.908502093,3.872782711,0.00357265
0.554,3.755799404,3.716729186,0.0039078
0.5545,3.604323605,3.572781403,0.00315485
0.555,3.454224183,3.440119713,0.00141073
0.5555,3.305649269,3.317946297,0.00122995
0.556,3.158745487,3.205485168,0.0046749
0.5565,3.013657815,3.101982166,0.0088342
0.557,2.870529436,3.006704965,0.0136203
0.5575,2.729501601,2.918943067,0.0189479
0.558,2.590713487,2.838007805,0.0247344
0.5585,2.454302056,2.763232341,0.0308992
0.559,2.320401945,2.693971669,0.0373644
0.5595,2.189145282,2.629602612,0.0440545
0.56,2.060661606,2.569523824,0.0508964
0.5605,1.935077716,2.513155788,0.0578194
0.561,1.812517548,2.45994082,0.0647553
0.5615,1.693102053,2.409343062,0.0716384
0.562,1.576949081,2.36084849,0.0784056
0.5625,1.464173259,2.313964909,0.0849962
0.563,1.354885886,2.268221953,0.0913519
0.5635,1.249194813,2.223171087,0.0974171
0.564,1.147204345,2.178385608,0.103139
0.5645,1.049015135,2.13346064,0.108466
0.565,0.9547240833,2.088013141,0.113352
0.5655,0.8644242438,2.041681895,0.117749
0.566,0.7782047315,1.994127519,0.121617
0.5665,0.6961506348,1.945032461,0.124913
0.567,0.6183429301,1.894100996,0.127601
0.5675,0.5448584074,1.841059232,0.129646
0.568,0.4757695838,1.785655105,0.131015
0.5685,0.4111446427,1.727658385,0.131678
0.569,0.3510473611,1.666860668,0.131608
0.5695,0.2955370478,1.603075382,0.13078
0.57,0.2446684848,1.536137785,0.129173
0.5705,0.1984918732,1.465904967,0.126767
0.571,0.1570527838,1.392255845,0.123545
0.5715,0.1203921119,1.315091169,0.119494
0.572,0.08854603716,1.234333518,0.114602
0.5725,0.06154598783,1.1499273,0.10886
0.573,0.03941860971,1.061838756,0.102262
0.5735,0.02218573985,0.9700559554,0.094806
0.574,0.009864384989,0.8745887982,0.0864897
0.5745,0.002466704827,0.7754690148,0.0773157
0.575,0,0.6727501655,0.0672885
0.5755,0.00246670484,0.5665076412,0.0564154
0.576,0.009864384989,0.4568386627,0.0447064
0.5765,0.02218573983,0.3438622813,0.0321741
0.577,0.0394186097,0.2277193783,0.0188338
0.5775,0.06154598783,0.1085726655,0.00470361
0.578,0.08854603716,-0.01339331542,0.010196
0.5785,0.1203921119,-0.1379721922,0.0258416
0.579,0.1570527838,-0.2649357627,0.0422073
0.5795,0.1984918732,-0.3940339941,0.0592644
0.58,0.2446684848,-0.5249950239,0.0769817
0.5805,0.2955370478,-0.6575251589,0.0953253
0.581,0.3510473611,-0.7913088759,0.114258
0.5815,0.4111446427,-0.9260088215,0.133742
0.582,0.4757695838,-1.061265812,0.153734
0.5825,0.5448584074,-1.196698833,0.174191
0.583,0.6183429312,-1.331905041,0.195064
0.5835,0.6961506349,-1.466459762,0.216304
0.584,0.7782047315,-1.59991649,0.23786
0.5845,0.8644242438,-1.731806891,0.259675
0.585,0.9547240833,-1.861640801,0.281693
0.5855,1.049015135,-1.988906222,0.303853
0.586,1.147204345,-2.113069331,0.326093
0.5865,1.249194813,-2.233574471,0.348347
0.587,1.354885886,-2.349844156,0.370547
0.5875,1.464173259,-2.461279071,0.392624
0.588,1.576949081,-2.567258068,0.414504
0.5885,1.693102053,-2.667138171,0.436111
0.589,1.812517548,-2.760254573,0.457369
0.5895,1.935077716,-2.845920637,0.478195
0.59,2.060661606,-2.923427895,0.498509
0.5905,2.189145282,-2.992046051,0.518223
0.591,2.320401945,-3.051022976,0.53725
0.5915,2.454302061,-3.099584711,0.5555
0.592,2.59071361,-3.13693547,0.572879
0.5925,2.729501601,-3.162257633,0.589294
0.593,2.870529436,-3.174711752,0.604645
0.5935,3.013657815,-3.173436548,0.618833
0.594,3.158745487,-3.157548911,0.631756
0.5945,3.305649269,-3.126143902,0.643308
0.595,3.454224183,-3.078294751,0.653383
0.5955,3.604323605,-3.013052859,0.66187
0.596,3.755799556,-2.929447796,0.668658
0.5965,3.908502093,-2.8264873,0.673634
0.597,4.062280971,-2.703157283,0.676679
0.5975,4.216984278,-2.558421822,0.677676
0.598,4.37245934,-2.391223166,0.676504
0.5985,4.528552723,-2.200481736,0.673038
0.599,4.68511038,-1.985096118,0.667154
0.5995,4.841977809,-1.743943072,0.658724
0.6,4.9990002,-1.475877525,0.647617
0.6005,5.156022591,-1.179732575,0.633702
0.601,5.31289002,-0.8543194907,0.616844
0.6015,5.469447816,-0.4984277082,0.596907
0.602,5.62554106,-0.1108248351,0.573751
0.6025,5.781016122,0.3097433517,0.547237
0.603,5.935719429,0.7645529054,0.51722
0.6035,6.089498307,1.25490171,0.483556
0.604,6.242200983,1.782109478,0.446098
0.6045,6.393676795,2.347517755,0.404697
0.605,6.543776217,2.952489914,0.3592
0.6055,6.692351131,3.59841116,0.309456
0.606,6.839254912,4.286688528,0.255308
0.6065,6.984342585,5.018750882,0.196598
0.607,7.127470964,5.796048918,0.133169
0.6075,7.268498799,6.620055161,0.0648573
0.608,7.407286913,7.406221254,0.000106587
0.6085,7.543698339,7.53356128,0.00101391
0.609,7.677598455,7.659121846,0.00184803
0.6095,7.808855118,7.782757584,0.00261028
0.61,7.937338735,7.904326943,0.00330184
0.6105,8.062922684,8.023692186,0.00392383
0.611,8.185482852,8.14071939,0.00447724
0.6115,8.304898347,8.255278447,0.00496298
0.612,8.421051319,8.367243065,0.0053819
0.6125,8.53382714,8.476490762,0.00573478
0.613,8.643114514,8.582902877,0.00602237
0.6135,8.748805587,8.686364558,0.00624535
0.614,8.850796055,8.78676477,0.00640441
0.6145,8.948985265,8.883996293,0.0065002
0.615,9.043276317,8.97795572,0.00653337
0.6155,9.133576156,9.06854346,0.00650457
0.616,9.219795668,9.155663736,0.00641448
0.6165,9.301849765,9.239224585,0.00626377
0.617,9.379657469,9.319137859,0.00605317
0.6175,9.453141993,9.395319225,0.00578343
0.618,9.522230742,9.467688165,0.00545535
0.6185,9.586855757,9.536167973,0.00506979
0.619,9.646953039,9.60068576,0.00462765
