time,C2.v,C1.v,L.i
11760,0.2170799419,3.658101868,3.126858755
11761,0.2052095441,3.64792589,3.136414954
11762,0.1932554323,3.637239595,3.145302806
11763,0.1812218966,3.626046301,3.15351824
11764,0.1691132525,3.614349508,3.161057435
11765,0.1569338405,3.602152899,3.167916819
11766,0.1446880264,3.58946034,3.174093071
11767,0.1323802011,3.576275879,3.179583121
11768,0.1200147808,3.562603746,3.184384147
11769,0.1075962069,3.548448356,3.188493578
11770,0.09512894589,3.533814305,3.191909095
11771,0.08261748966,3.518706371,3.194628628
11772,0.07006635516,3.503129516,3.196650356
11773,0.05748008457,3.487088884,3.197972709
11774,0.04486324531,3.470589802,3.198594368
11775,0.03222042996,3.453637779,3.198514263
11776,0.01955625632,3.436238508,3.197731576
11777,0.006875367405,3.418397864,3.196245736
11778,-0.005817568576,3.400121903,3.194056426
11779,-0.01851785821,3.381416866,3.191163577
11780,-0.03122078288,3.362289175,3.187567369
11781,-0.04392159877,3.342745437,3.183268235
11782,-0.05661503645,3.322793312,3.1782672
11783,-0.06929676649,3.302439087,3.172565089
11784,-0.08196305711,3.281688153,3.166162569
11785,-0.09460906985,3.260547953,3.159061264
11786,-0.1072299934,3.239026036,3.15126304
11787,-0.1198210436,3.217130063,3.142770008
11788,-0.1323774635,3.194867801,3.133584523
11789,-0.1448945232,3.172247126,3.123709182
11790,-0.1573675201,3.149276022,3.113146825
11791,-0.1697917786,3.125962584,3.101900536
11792,-0.1821626504,3.102315014,3.089973643
11793,-0.1944755143,3.078341621,3.077369714
11794,-0.2067257762,3.054050824,3.064092565
11795,-0.2189088694,3.029451152,3.050146251
11796,-0.2310202539,3.00455124,3.035535074
11797,-0.2430554173,2.979359832,3.020263576
11798,-0.2550098742,2.953885783,3.004336544
11799,-0.2668791663,2.928138053,2.987759009
11800,-0.2786588624,2.902125713,2.970536242
11801,-0.2903445588,2.875857942,2.952673762
11802,-0.3019318786,2.849344028,2.934177327
11803,-0.3134164721,2.822593365,2.91505294
11804,-0.324794017,2.795615458,2.895306849
11805,-0.3360602178,2.768419921,2.874945542
11806,-0.3472108066,2.741016475,2.853975753
11807,-0.3582415422,2.713414949,2.832404456
11808,-0.3691482109,2.685625283,2.810238873
11809,-0.3799266259,2.657657524,2.787486465
11810,-0.3905726278,2.629521828,2.764154939
11811,-0.4010820843,2.601228458,2.740252243
11812,-0.41145089,2.572787787,2.715786571
11813,-0.4216745615,2.544211569,2.690767582
11814,-0.4317494345,2.515509371,2.665203106
11815,-0.4416724097,2.486689192,2.63909961
11816,-0.4514395277,2.457761887,2.612466424
11817,-0.4610469016,2.428738306,2.585313032
11818,-0.4704907169,2.39962929,2.557649063
11819,-0.4797672316,2.370445671,2.529484298
11820,-0.4888727764,2.341198273,2.500828667
11821,-0.4978037542,2.311897914,2.47169225
11822,-0.5065566406,2.282555403,2.442085274
11823,-0.5151279835,2.253181539,2.41201812
11824,-0.5235144033,2.223787117,2.381501313
11825,-0.5317125932,2.194382921,2.350545531
11826,-0.5397193184,2.164979727,2.319161601
11827,-0.547531417,2.135588306,2.287360498
11828,-0.5551457994,2.106219418,2.255153349
11829,-0.5625594484,2.076883815,2.222551426
11830,-0.5697694195,2.047592244,2.189566156
11831,-0.5767728405,2.018355442,2.156209111
11832,-0.5835669118,1.989184137,2.122492015
11833,-0.5901489063,1.96008905,2.08842674
11834,-0.5965161693,1.931080896,2.054025308
11835,-0.6026661186,1.902170379,2.01929989
11836,-0.6085962445,1.873368197,1.984262808
11837,-0.6143041098,1.844685039,1.948926531
11838,-0.6197873498,1.816131587,1.913303679
11839,-0.6250436722,1.787718513,1.877407021
11840,-0.6300708574,1.759456484,1.841249477
11841,-0.634866758,1.731356158,1.804844113
11842,-0.6394292992,1.703428182,1.768204147
11843,-0.6437564789,1.6756832,1.731342946
11844,-0.6478463671,1.648131845,1.694274026
11845,-0.6516970591,1.62078478,1.65701101
11846,-0.6553070073,1.593651623,1.619566565
11847,-0.658674638,1.566742519,1.581954189
11848,-0.6617984091,1.540067707,1.544187605
11849,-0.6646768699,1.513637328,1.506280578
11850,-0.667308661,1.487461421,1.46824691
11851,-0.6696925146,1.46154993,1.430100441
11852,-0.6718272542,1.435912695,1.391855051
11853,-0.6737117948,1.41055946,1.353524656
11854,-0.6753451429,1.385499867,1.315123214
11855,-0.6767263963,1.36074346,1.276664717
11856,-0.6778547444,1.336299683,1.238163199
11857,-0.6787294678,1.312177881,1.19963273
11858,-0.6793499388,1.2883873,1.161087422
11859,-0.679715621,1.264937086,1.12254142
11860,-0.6798260695,1.241836285,1.084008913
11861,-0.6796809307,1.219093843,1.045504124
11862,-0.6792799413,1.196718611,1.007041314
11863,-0.6786229392,1.174719216,0.9686346066
11864,-0.6777098598,1.153104177,0.9302981538
11865,-0.6765407278,1.131881912,0.8920461413
11866,-0.6751156622,1.111060697,0.8538927291
11867,-0.6734348762,1.090648668,0.8158520513
11868,-0.6714986772,1.070653817,0.7779382164
11869,-0.6693074667,1.051083998,0.7401653071
11870,-0.6668617406,1.031946921,0.7025473807
11871,-0.6641620062,1.013272853,0.665098459
11872,-0.661209121,0.9949385848,0.6278325121
11873,-0.658005349,0.9766518359,0.5907633922
11874,-0.6545543519,0.9582026513,0.5539048252
11875,-0.6508607851,0.9395973384,0.517270268
11876,-0.6469291339,0.9208477716,0.4808729079
11877,-0.6427638941,0.9019645292,0.4447256447
11878,-0.6383696973,0.8829582484,0.4088411683
11879,-0.6337512004,0.8638394918,0.3732318945
11880,-0.6289130866,0.8446187478,0.3379099655
11881,-0.6238600647,0.8253064302,0.3028872492
11882,-0.6185968692,0.8059128786,0.2681753399
11883,-0.6131282605,0.7864483582,0.2337855576
11884,-0.6074590249,0.7669230596,0.1997289487
11885,-0.6015939743,0.7473470992,0.1660162855
11886,-0.5955379467,0.727730519,0.1326580663
11887,-0.5892958056,0.7080832867,0.09966451563
11888,-0.5828724404,0.6884152952,0.067045584
11889,-0.576272784,0.6687363787,0.03481094603
11890,-0.5695017206,0.6490562246,0.002969995469
11891,-0.5625641177,0.6293844029,-0.02846815659
11892,-0.5554649299,0.6097304598,-0.05949468429
11893,-0.5482091057,0.590103835,-0.09010104024
11894,-0.5408015869,0.5705138622,-0.1202789555
11895,-0.5332473089,0.5509697686,-0.1500204395
11896,-0.5255512006,0.5314806751,-0.1793177801
11897,-0.5177181844,0.5120555962,-0.2081635439
11898,-0.5097531765,0.4927034404,-0.2365505754
11899,-0.5016610862,0.4734330094,-0.2644719981
11900,-0.4934468168,0.454252999,-0.2919212136
11901,-0.4851152648,0.4351719985,-0.318891902
11902,-0.4766713204,0.4161984908,-0.3453780219
11903,-0.4681199202,0.3973408649,-0.371373876
11904,-0.4594658573,0.3786073536,-0.3968739071
11905,-0.4507138574,0.360006064,-0.421872771
11906,-0.4418687731,0.3415450253,-0.4463655708
11907,-0.4329354195,0.3232321449,-0.4703476646
11908,-0.4239185737,0.3050752084,-0.4938146646
11909,-0.4148229756,0.2870818793,-0.5167624378
11910,-0.4056533271,0.2692596998,-0.5391871059
11911,-0.3964142927,0.2516160899,-0.561085045
11912,-0.3871104992,0.2341583479,-0.5824528857
11913,-0.3777465359,0.2168936505,-0.6032875135
11914,-0.3683269544,0.1998290522,-0.6235860682
11915,-0.3588562685,0.182971486,-0.6433459442
11916,-0.3493389548,0.1663277631,-0.6625647906
11917,-0.3397794518,0.1499045727,-0.6812405111
11918,-0.3301821608,0.1337084824,-0.6993712638
11919,-0.3205514451,0.1177459378,-0.7169554615
11920,-0.3108916308,0.1020232629,-0.7339917715
11921,-0.3012070073,0.08654665845,-0.7504791198
11922,-0.2915018847,0.07132212032,-0.7664169006
11923,-0.2817802305,0.05635579477,-0.7818038772
11924,-0.2720461974,0.04165348057,-0.7966397551
11925,-0.262303875,0.0272208663,-0.8109244373
11926,-0.2525572907,0.01306353027,-0.8246580245
11927,-0.2428104087,-0.000813059408,-0.8378408148
11928,-0.2330671308,-0.01440354484,-0.8504733038
11929,-0.223331296,-0.02770267837,-0.8625561846
11930,-0.2136066805,-0.04070532255,-0.8740903481
11931,-0.2038969978,-0.05340645019,-0.8850768824
11932,-0.1942058988,-0.06580114427,-0.8955170734
11933,-0.1845369714,-0.07788459805,-0.9054124042
11934,-0.1748937411,-0.08965211498,-0.9147645557
11935,-0.1652796706,-0.1010991087,-0.9235754063
11936,-0.1556981596,-0.1122211032,-0.9318470319
11937,-0.1461525455,-0.1230137326,-0.9395817058
11938,-0.1366461027,-0.1334727412,-0.946781899
11939,-0.127182043,-0.1435939835,-0.9534502799
11940,-0.1177635153,-0.1533734245,-0.9595897146
11941,-0.108393644,-0.1628074125,-0.965203672
11942,-0.09907536592,-0.1718917255,-0.970294748
11943,-0.08981156549,-0.1806223273,-0.9748658497
11944,-0.08060511617,-0.1889956634,-0.9789206339
11945,-0.0714588148,-0.1970082414,-0.982462869
11946,-0.06237538166,-0.2046566305,-0.9854964355
11947,-0.05335746041,-0.2119374616,-0.9880253258
11948,-0.04440761817,-0.2188474278,-0.9900536444
11949,-0.03552834546,-0.2253832834,-0.9915856076
11950,-0.02672205621,-0.2315418449,-0.9926255437
11951,-0.0179910878,-0.2373199904,-0.9931778928
11952,-0.009337701004,-0.2427146599,-0.9932472072
11953,-0.0007640800225,-0.247722855,-0.992838151
11954,0.007727667519,-0.2523416391,-0.9919555002
11955,0.01613551058,-0.2565681377,-0.9906041428
11956,0.02445749469,-0.2603995376,-0.9887890789
11957,0.03269174198,-0.2638330877,-0.9865154204
11958,0.04083645114,-0.2668660985,-0.983788391
11959,0.04888989744,-0.2694959425,-0.9806133266
11960,0.05685043275,-0.2717200538,-0.9769956749
11961,0.06471648551,-0.2735359283,-0.9729409957
11962,0.07248656072,-0.2749411237,-0.9684549606
11963,0.08015924043,-0.275933285,-0.9635433774
11964,0.08773320052,-0.276510715,-0.958212699
11965,0.09520716372,-0.2766694688,-0.9524672564
11966,0.1025799601,-0.2764074002,-0.9463131526
11967,0.109850498,-0.2757223323,-0.9397565021
11968,0.1170177637,-0.2746120572,-0.9328034314
11969,0.1240808218,-0.2730743363,-0.9254600782
11970,0.1310388148,-0.2711068999,-0.9177325921
11971,0.1378909636,-0.2687074475,-0.9096271344
11972,0.144636567,-0.265873648,-0.9011498781
11973,0.1512750022,-0.2626031391,-0.8923070077
11974,0.1578057243,-0.2588935278,-0.8831047193
11975,0.1642282667,-0.2547423902,-0.8735492211
11976,0.1705422408,-0.2501472715,-0.8636467324
11977,0.1767473363,-0.245105686,-0.8534034845
11978,0.1828433208,-0.2396151174,-0.8428257204
11979,0.1888300403,-0.2336730181,-0.8319196945
11980,0.1947074188,-0.22727681,-0.8206916731
11981,0.2004754584,-0.220423884,-0.8091479341
11982,0.2061342394,-0.2131116002,-0.7972947671
11983,0.2116839202,-0.2053372876,-0.7851384731
11984,0.2171247375,-0.1970982445,-0.7726853652
11985,0.2224570059,-0.1883917385,-0.7599417678
11986,0.2276811182,-0.1792150061,-0.7469140172
11987,0.2327976103,-0.1695667629,-0.7336092995
11988,0.2378068919,-0.1594409621,-0.720032032
11989,0.2427095884,-0.1488346495,-0.7061884593
11990,0.2475064073,-0.1377449274,-0.6920848742
11991,0.2521981283,-0.1261687171,-0.6777274807
11992,0.2567856031,-0.1141027589,-0.6631223939
11993,0.2612697554,-0.1015436126,-0.6482756397
11994,0.265651581,-0.08848765672,-0.6331931553
11995,0.2699321477,-0.07493108923,-0.6178807889
11996,0.2741125953,-0.0608699271,-0.6023442995
11997,0.2781941358,-0.04630000646,-0.5865893575
11998,0.2821780529,-0.03121698258,-0.5706215441
11999,0.2860657028,-0.01561632986,-0.5544463516
12000,0.2898585134,0.0005066581526,-0.5380691836
12001,0.2935579847,0.01715686879,-0.5214953544
12002,0.2971656888,0.03433937024,-0.5047300894
12003,0.3006832699,0.05205941155,-0.4877785253
12004,0.304112444,0.07032242264,-0.4706457096
12005,0.3074549994,0.08913401428,-0.4533366009
12006,0.3107127963,0.1084999781,-0.435856069
12007,0.313887767,0.1284262867,-0.4182088945
12008,0.3169819158,0.1489190933,-0.4003997692
12009,0.3199973191,0.1699847322,-0.382433296
12010,0.3229361251,0.1916297185,-0.3643139888
12011,0.3258005544,0.2138607482,-0.3460462724
12012,0.3285928921,0.2366849056,-0.3276344295
12013,0.3313154784,0.2601102442,-0.3090822214
12014,0.3339707352,0.2841444891,-0.2903935606
12015,0.3365611536,0.3087956559,-0.271572232
12016,0.3390892936,0.3340720958,-0.2526218644
12017,0.3415577841,0.3599824961,-0.2335459308
12018,0.3439693226,0.3865358795,-0.2143477487
12019,0.3463266756,0.4137416046,-0.1950304797
12020,0.3486326784,0.4416093658,-0.1755971295
12021,0.3508902349,0.4701491933,-0.1560505483
12022,0.3531023182,0.4993714529,-0.1363934304
12023,0.3552719696,0.5292868391,-0.1166283167
12024,0.3574023006,0.5599065604,-0.09675753321
12025,0.3594964902,0.591242159,-0.07678324799
12026,0.3615577862,0.6233055536,-0.0567074595
12027,0.3635895062,0.6561091108,-0.03653197394
12028,0.3655950371,0.6896656452,-0.01625840521
12029,0.3675778354,0.7239884195,0.004111825002
12030,0.3695414273,0.759091144,0.02457748733
12031,0.3714894084,0.7949879771,0.04513754464
12032,0.3734259689,0.831694196,0.06579127206
12033,0.3753523756,0.8691641124,0.08653764427
12034,0.3772748423,0.9075600973,0.1073764411
12035,0.3791982509,0.9468804389,0.1283076269
12036,0.3811257277,0.9869411879,0.1493312955
12037,0.3830586428,1.027376157,0.1704476703
12038,0.3849969188,1.067591565,0.1916568312
12039,0.3869374896,1.10729235,0.2129589659
12040,0.3888764907,1.146487729,0.2343540586
12041,0.3908101809,1.185185135,0.2558417587
12042,0.3927348807,1.223392198,0.2774217654
12043,0.3946469803,1.261115955,0.2990934418
12044,0.396542938,1.298362942,0.3208558597
12045,0.3984192777,1.335139442,0.3427079201
12046,0.4002725892,1.371451493,0.3646483533
12047,0.4020995279,1.407304878,0.386675719
12048,0.4038968148,1.442705133,0.4087884064
12049,0.4056612367,1.477657541,0.4309846336
12050,0.4073896461,1.512167138,0.4532624484
12051,0.4090789609,1.546238707,0.4756197278
12052,0.4107261651,1.579876782,0.4980541781
12053,0.4123283082,1.613085647,0.5205633349
12054,0.4138825053,1.645869335,0.5431445634
12055,0.4153859372,1.67823163,0.5657950576
12056,0.4168358506,1.710176064,0.5885118414
12057,0.4182295589,1.741705786,0.6112916865
12058,0.4195644356,1.772824336,0.6341315622
12059,0.4208379219,1.803534748,0.6570281116
12060,0.4220475253,1.833839722,0.6799777527
12061,0.4231908183,1.863741812,0.7029767923
12062,0.4242654379,1.893243432,0.7260214258
12063,0.4252690863,1.922346852,0.7491077374
12064,0.42619953,1.951054199,0.7722316999
12065,0.4270546004,1.979367455,0.7953891749
12066,0.4278321939,2.007288463,0.8185759126
12067,0.4285302713,2.034818919,0.8417875522
12068,0.4291468585,2.061960378,0.8650196212
12069,0.4296800458,2.088714251,0.8882675362
12070,0.4301279886,2.115081807,0.9115266021
12071,0.4304889069,2.141064171,0.9347920128
12072,0.4307610854,2.166662326,0.9580588509
12073,0.4309428873,2.191876749,0.9813217976
12074,0.4310327037,2.216708903,1.004576294
12075,0.431029007,2.241159626,1.027817294
12076,0.4309303434,2.265229384,1.051039448
12077,0.430735322,2.288918592,1.074237365
12078,0.4304426145,2.312227617,1.097405609
12079,0.4300509549,2.335156778,1.120538698
12080,0.4295591404,2.357706345,1.143631109
12081,0.4289660303,2.379876539,1.166677273
12082,0.4282705468,2.401667533,1.189671579
12083,0.4274716747,2.42307945,1.212608368
12084,0.4265684614,2.444112365,1.235481942
12085,0.4255600169,2.464766306,1.258286554
12086,0.4244455138,2.48504125,1.281016418
12087,0.4232241875,2.504937127,1.303665699
12088,0.4218953358,2.524453817,1.326228521
12089,0.4204583193,2.543591152,1.348698964
12090,0.4189125612,2.562348916,1.371071063
12091,0.4172575473,2.580726844,1.393338809
12092,0.415492826,2.598724621,1.415496148
12093,0.4136180083,2.616341886,1.437536984
12094,0.4116328244,2.633577841,1.459454754
12095,0.4095368959,2.65043301,1.481244276
12096,0.4073300109,2.666907074,1.502899485
12097,0.4050120346,2.682999585,1.524414173
12098,0.4025828879,2.698710124,1.545782163
12099,0.4000425473,2.714038298,1.566997307
12100,0.3973910455,2.728983743,1.588053484
12101,0.3946284705,2.743546122,1.608944605
12102,0.3917549665,2.757725127,1.629664606
12103,0.3887707331,2.771520478,1.650207455
12104,0.3856760261,2.784931922,1.670567148
12105,0.3824711566,2.797959234,1.690737709
12106,0.3791564919,2.810602219,1.710713193
12107,0.3757324548,2.822860707,1.730487681
12108,0.3721995241,2.834734558,1.750055286
12109,0.3685582341,2.846223658,1.769410148
12110,0.3648091752,2.857327925,1.788546437
12111,0.3609529933,2.8680473,1.80745835
12112,0.3569903903,2.878381755,1.826140114
12113,0.3529221237,2.888331289,1.844585987
12114,0.3487490068,2.897895928,1.862790253
12115,0.3444719089,2.90707573,1.880747226
12116,0.3400917548,2.915870775,1.898451248
12117,0.3356097359,2.924280818,1.915896036
12118,0.3310264808,2.932306875,1.933077428
12119,0.3263430784,2.939949202,1.949989935
12120,0.3215606851,2.94720808,1.966628075
12121,0.3166804983,2.954083865,1.982986464
12122,0.3117037561,2.960576987,1.999059809
12123,0.3066317368,2.966687952,2.014842915
12124,0.3014657599,2.972417344,2.030330683
12125,0.2962071851,2.977765817,2.045518108
12126,0.2908574131,2.982734106,2.060400281
12127,0.285417885,2.987323017,2.074972388
12128,0.2798900826,2.991533434,2.089229712
12129,0.2742755285,2.995366315,2.103167631
12130,0.2685757857,2.998822694,2.116781617
12131,0.2627924581,3.00190368,2.130067238
12132,0.2569271902,3.004610458,2.14302016
12133,0.2509816669,3.006944287,2.15563614
12134,0.2449576141,3.008906503,2.167911035
12135,0.2388567981,3.010498517,2.179840795
12136,0.232681026,3.011721813,2.191421466
12137,0.2264321455,3.012577955,2.202649189
12138,0.2201120448,3.013068577,2.213520202
12139,0.2137226531,3.013195392,2.224030835
12140,0.2072659398,3.012960188,2.234177519
12141,0.2007439154,3.012364826,2.243956775
12142,0.1941586308,3.011411246,2.253365224
12143,0.1875123471,3.010101489,2.262399393
12144,0.1808070777,3.008437696,2.271056307
12145,0.1740445504,3.006422045,2.279333458
12146,0.1672269896,3.004056855,2.287227919
12147,0.1603566361,3.001344532,2.294736902
12148,0.1534357469,2.998287565,2.301857758
12149,0.1464665953,2.994888528,2.308587974
12150,0.1394514709,2.99115008,2.314925172
12151,0.1323926796,2.987074964,2.320867116
12152,0.1252925436,2.982666006,2.326411703
12153,0.1181534013,2.977926121,2.331556971
12154,0.1109776073,2.972858304,2.336301092
12155,0.1037675328,2.967465636,2.340642379
12156,0.096525565,2.961751285,2.344579278
12157,0.08925410741,2.955718499,2.348110377
12158,0.08195557992,2.949370615,2.351234398
12159,0.07463241863,2.942711052,2.353950201
12160,0.06728707595,2.935743313,2.356256785
12161,0.05992202057,2.928470988,2.358153285
12162,0.05253973745,2.92089775,2.359638972
12163,0.04514272783,2.913027357,2.360713258
12164,0.03773350924,2.904863651,2.361375689
12165,0.03031461549,2.89641056,2.36162595
12166,0.02288859666,2.887672094,2.361463863
12167,0.01545801912,2.878652349,2.360889388
12168,0.00802546552,2.869355508,2.35990262
12169,0.0005935347876,2.859785834,2.358503794
12170,-0.006835157866,2.849947677,2.356693282
12171,-0.0142578486,2.839845651,2.354471655
12172,-0.02167190829,2.829484298,2.351839621
12173,-0.02907525602,2.818867508,2.348797791
12174,-0.0364652172,2.808000025,2.345347171
12175,-0.04383912942,2.796886653,2.341488909
12176,-0.05119434243,2.785532248,2.337224286
12177,-0.05852821816,2.773941725,2.332554723
12178,-0.06583813072,2.762120053,2.32748178
12179,-0.07312146638,2.750072257,2.322007152
12180,-0.08037562358,2.73780342,2.316132674
12181,-0.08759801294,2.725318677,2.309860319
12182,-0.09478605724,2.712623223,2.303192195
12183,-0.1019371914,2.699722306,2.296130552
12184,-0.1090488627,2.686621232,2.288677775
12185,-0.1161185302,2.67332536,2.280836388
12186,-0.1231436656,2.659840108,2.272609051
12187,-0.1301217525,2.646170949,2.263998564
12188,-0.1370502866,2.632323411,2.255007864
12189,-0.1439267759,2.618303078,2.245640026
12190,-0.1507487407,2.60411559,2.235898263
12191,-0.1575137132,2.589766644,2.225785926
12192,-0.164219238,2.575261992,2.215306501
12193,-0.1708628717,2.560607441,2.204463617
12194,-0.1774421832,2.545808856,2.193261037
12195,-0.1839547535,2.530872157,2.181702662
12196,-0.1903981757,2.515803318,2.169792533
12197,-0.1967700553,2.500608371,2.157534827
12198,-0.2030680097,2.485293404,2.144933859
12199,-0.2092895921,2.469864762,2.131994271
12200,-0.2154323219,2.454329017,2.11872104
12201,-0.2214944807,2.438690864,2.105117496
12202,-0.227473746,2.422956657,2.09118859
12203,-0.2333678328,2.407132748,2.076939372
12204,-0.2391744935,2.391225494,2.062374981
12205,-0.2448915183,2.37524125,2.047500655
12206,-0.2505167347,2.359186375,2.032321726
12207,-0.256048008,2.343067227,2.016843619
12208,-0.2614832407,2.326890165,2.001071856
12209,-0.2668203731,2.310661551,1.985012052
12210,-0.2720573829,2.294387747,1.968669917
12211,-0.2771922856,2.278075115,1.952051256
12212,-0.2822231338,2.26173002,1.93516197
12213,-0.2871480181,2.245358826,1.918008053
12214,-0.2919650663,2.228967902,1.900595594
12215,-0.2966724439,2.212563613,1.882930777
12216,-0.3012683539,2.196152328,1.865019881
12217,-0.3057510368,2.179740418,1.84686928
12218,-0.3101187708,2.163334253,1.828485441
12219,-0.3143698714,2.146940204,1.809874929
12220,-0.3185026918,2.130564646,1.7910444
12221,-0.3225156228,2.114213952,1.772000607
12222,-0.3264070925,2.097894498,1.752750397
12223,-0.3301755668,2.081612659,1.733300713
12224,-0.3338195489,2.065374813,1.71365859
12225,-0.3373375798,2.04918734,1.693831161
12226,-0.3407282379,2.033056618,1.673825652
12227,-0.3439901391,2.016989029,1.653649383
12228,-0.3471219368,2.000990954,1.63330977
12229,-0.3501221463,1.985070072,1.612816172
12230,-0.352989901,1.969230321,1.592172858
12231,-0.3557240155,1.953477952,1.571387396
12232,-0.3583233301,1.937819329,1.550467619
12233,-0.3607867376,1.922260753,1.529421373
12234,-0.3631131833,1.906808458,1.508256519
12235,-0.3653016646,1.891468618,1.486980933
12236,-0.3673512316,1.876247341,1.465602503
12237,-0.3692609868,1.86115067,1.444129134
12238,-0.3710300849,1.846184585,1.422568744
12239,-0.3726577332,1.831355002,1.400929265
12240,-0.3741431913,1.816667773,1.379218645
12241,-0.3754857714,1.802128685,1.357444844
12242,-0.3766848378,1.787743462,1.335615838
12243,-0.3777398075,1.773517764,1.313739617
12244,-0.3786501498,1.759457186,1.291824186
12245,-0.3794153864,1.745567259,1.269877563
12246,-0.3800350913,1.731853451,1.247907782
12247,-0.3805088912,1.718321165,1.225922889
12248,-0.380836465,1.70497574,1.203930946
12249,-0.381017544,1.691822451,1.181940031
12250,-0.381051912,1.67886651,1.159958232
12251,-0.3809394052,1.666113063,1.137993655
12252,-0.3806799122,1.653567193,1.116054419
12253,-0.380273374,1.64123392,1.094148658
12254,-0.3797197839,1.629118198,1.072284519
12255,-0.3790191879,1.617224917,1.050470165
12256,-0.3781716841,1.605558905,1.028713772
12257,-0.3771774232,1.594124924,1.007023531
12258,-0.3760366083,1.582927672,0.9854076485
12259,-0.3747494948,1.571971785,0.9638743429
12260,-0.3733163906,1.561261832,0.9424318486
12261,-0.3717378941,1.550803113,0.9210903173
12262,-0.3700140569,1.540598336,0.8998542105
12263,-0.368145376,1.530651771,0.8787316884
12264,-0.3661324126,1.520967635,0.8577309718
12265,-0.363975777,1.511550029,0.8368602025
12266,-0.3616761282,1.502402945,0.8161274435
12267,-0.3592341741,1.493530257,0.795540679
12268,-0.3566506717,1.484935728,0.7751078144
12269,-0.3539264266,1.476623007,0.7548366764
12270,-0.3510622935,1.46859563,0.7347350125
12271,-0.3480591761,1.460857017,0.7148104918
12272,-0.3449180267,1.453410478,0.6950707043
12273,-0.3416398468,1.446259206,0.6755231613
12274,-0.3382256865,1.439406283,0.6561752953
12275,-0.3346766451,1.432854677,0.6370344598
12276,-0.3309938707,1.426607241,0.6181079297
12277,-0.3271785601,1.420666715,0.599402901
12278,-0.3232319592,1.415035727,0.5809264908
12279,-0.3191553629,1.409716791,0.5626857375
12280,-0.3149501147,1.404712304,0.5446876005
12281,-0.3106176073,1.400024555,0.5269389606
12282,-0.3061592821,1.395655715,0.5094466196
12283,-0.3015766295,1.391607844,0.4922173006
12284,-0.2968711887,1.387882886,0.4752576478
12285,-0.2920445479,1.384482675,0.4585742266
12286,-0.2870983442,1.381408928,0.4421735235
12287,-0.2820342635,1.378663251,0.4260619464
12288,-0.2768540408,1.376247134,0.4102458242
12289,-0.2715594597,1.374161956,0.394731407
12290,-0.266152353,1.372408981,0.379524866
12291,-0.2606346022,1.370989359,0.3646322937
12292,-0.2550081378,1.369904127,0.3500597039
12293,-0.2492752671,1.369154143,0.335813666
12294,-0.2434377348,1.368740156,0.3218992876
12295,-0.237497047,1.368662862,0.3083210399
12296,-0.2314553633,1.368922738,0.2950845174
12297,-0.2253148696,1.369520138,0.282195168
12298,-0.2190777781,1.370455294,0.2696582928
12299,-0.2127463277,1.371728313,0.2574790463
12300,-0.2063227834,1.373339179,0.2456624364
12301,-0.1998094365,1.375287755,0.2342133242
12302,-0.1932086051,1.377573778,0.2231364242
12303,-0.1865226331,1.380196863,0.2124363042
12304,-0.1797538913,1.383156502,0.2021173854
12305,-0.1729047765,1.386452064,0.1921839422
12306,-0.1659777121,1.390082794,0.1826401025
12307,-0.1589751477,1.394047814,0.1734898473
12308,-0.1518995595,1.398346123,0.1647370112
12309,-0.1447534499,1.402976596,0.156385282
12310,-0.1375393476,1.407937987,0.1484382007
12311,-0.130259808,1.413228924,0.1408991619
12312,-0.1229174126,1.418847913,0.1337714133
12313,-0.1155147693,1.424793338,0.127058056
12314,-0.1080545124,1.431063458,0.1207620446
12315,-0.1005393027,1.437656409,0.1148861867
12316,-0.09297182722,1.444570205,0.1094331434
12317,-0.08535479941,1.451802736,0.1044054293
12318,-0.0776909591,1.459351768,0.0998054121
12319,-0.06998307249,1.467214945,0.09563531287
12320,-0.06223393215,1.475389787,0.09189720604
12321,-0.05444635705,1.483873692,0.08859301939
12322,-0.0466231925,1.492663934,0.08572453401
12323,-0.0387673102,1.501757662,0.0832933843
12324,-0.03088160824,1.511151906,0.08130105803
12325,-0.02296901106,1.520843568,0.07974889627
12326,-0.01503318336,1.530828377,0.07863793506
12327,-0.007075751347,1.541104809,0.07796922526
12328,0.0009003884034,1.551669474,0.07774355231
12329,0.008892214131,1.562518708,0.07796152436
12330,0.01689671133,1.573648761,0.0786235884
12331,0.02491087277,1.585055795,0.07973003025
12332,0.03293169844,1.596735888,0.0812809746
12333,0.04095619562,1.608685028,0.08327638497
12334,0.04898137882,1.620899119,0.08571606373
12335,0.05700426984,1.633373978,0.0885996521
12336,0.0650218977,1.646105335,0.09192663015
12337,0.07303129869,1.659088833,0.09569631678
12338,0.08102951637,1.672320029,0.09990786974
12339,0.08901360153,1.685794394,0.1045602856
12340,0.09698061224,1.699507311,0.1096523999
12341,0.1049276138,1.713454079,0.1151828869
12342,0.1128516788,1.727629907,0.1211502597
12343,0.1207498871,1.74202992,0.1275528703
12344,0.1286193258,1.756649155,0.1343889095
12345,0.1364570891,1.771482564,0.141656407
12346,0.1442602787,1.786525012,0.1493532314
12347,0.1520260035,1.801771275,0.1574770899
12348,0.1597513795,1.817216046,0.1660255289
12349,0.1674335302,1.83285393,0.1749959334
12350,0.1750695861,1.848679444,0.1843855272
12351,0.1826566851,1.86468702,0.1941913732
12352,0.1901919724,1.880871004,0.2044103729
