time,capacitor2.v,inductor2.i,capacitor1.v,inductor1.i,cosineVoltage.phi,sineVoltage.phi
0.2769,-0.7723974234,0.06535408417,-1.209672038,-0.043645011,48.17544998,48.17544998
0.277,-0.7308599964,0.06684743762,-1.236373273,-0.04133411585,48.21025254,48.21025254
0.2771,-0.6884080937,0.06826585493,-1.261605116,-0.03896923352,48.24506767,48.24506767
0.2772,-0.6450895873,0.06960743753,-1.285334268,-0.03655316877,48.27989537,48.27989537
0.2773,-0.6009533141,0.07087037666,-1.307529362,-0.0340887715,48.31473563,48.31473563
0.2774,-0.5560490765,0.07205295345,-1.328160964,-0.03157893677,48.34958846,48.34958846
0.2775,-0.5104276423,0.07315353884,-1.347201578,-0.02902660475,48.38445386,48.38445386
0.2776,-0.4641407443,0.07417059366,-1.364625639,-0.02643476079,48.41933182,48.41933182
0.2777,-0.4172410808,0.07510266854,-1.38040952,-0.02380643535,48.45422235,48.45422235
0.2778,-0.3697823155,0.075948404,-1.394531526,-0.02114470407,48.48912544,48.48912544
0.2779,-0.3218190773,0.07670653038,-1.406971897,-0.01845268769,48.5240411,48.5240411
0.278,-0.2734069603,0.07737586789,-1.417712808,-0.01573355212,48.55896933,48.55896933
0.2781,-0.224602524,0.07795532657,-1.426738367,-0.01299050841,48.59391012,48.59391012
0.2782,-0.1754632933,0.07844390632,-1.434034619,-0.01022681276,48.62886348,48.62886348
0.2783,-0.1260486622,0.07884059324,-1.43958771,-0.007446389884,48.66382941,48.66382941
0.2784,-0.07641103709,0.07914458212,-1.443389172,-0.004651658859,48.6988079,48.6988079
0.2785,-0.02661029285,0.07935512957,-1.44543122,-0.001846155321,48.73379896,48.73379896
0.2786,0.0232934906,0.0794715986,-1.445708159,0.0009665484586,48.76880258,48.76880258
0.2787,0.07324029808,0.07949346355,-1.444216504,0.003782901349,48.80381878,48.80381878
0.2788,0.1231701791,0.0794203101,-1.440954982,0.006599373363,48.83884753,48.83884753
0.2789,0.1730232479,0.07925183525,-1.43592453,0.009412455651,48.87388886,48.87388886
0.279,0.2227396835,0.07898784734,-1.429128291,0.01221866051,48.90894275,48.90894275
0.2791,0.2722597296,0.07862826606,-1.420571624,0.01501452137,48.94400921,48.94400921
0.2792,0.3215236945,0.07817312243,-1.410262094,0.01779659281,48.97908823,48.97908823
0.2793,0.3704719513,0.07762255878,-1.398209476,0.02056145054,49.01417982,49.01417982
0.2794,0.419044938,0.07697682881,-1.384425758,0.02330569144,49.04928398,49.04928398
0.2795,0.467183157,0.07623629754,-1.368925136,0.02602593349,49.0844007,49.0844007
0.2796,0.5148271756,0.07540144133,-1.351724017,0.02871881584,49.11952999,49.11952999
0.2797,0.5619176259,0.07447284786,-1.332841015,0.03138099878,49.15467184,49.15467184
0.2798,0.6083952046,0.07345121617,-1.312296959,0.03400916372,49.18982627,49.18982627
0.2799,0.654198574,0.07233758496,-1.290114286,0.03659950956,49.22499325,49.22499325
0.28,0.699275703,0.07113250109,-1.26631501,0.03914934761,49.26017281,49.26017281
0.2801,0.7435689794,0.06983701634,-1.240926304,0.04165542471,49.29536493,49.29536493
0.2802,0.7870206989,0.06845238554,-1.213977437,0.04411438475,49.33056962,49.33056962
0.2803,0.8295744136,0.06697996617,-1.185499466,0.04652295716,49.36578687,49.36578687
0.2804,0.8711749322,0.06542121832,-1.155525238,0.04887795692,49.40101669,49.40101669
0.2805,0.91176832,0.06377770474,-1.124089386,0.05117628456,49.43625908,49.43625908
0.2806,0.9513018987,0.06205109076,-1.091228336,0.05341492614,49.47151403,49.47151403
0.2807,0.9897242466,0.06024314437,-1.0569803,0.05559095329,49.50678155,49.50678155
0.2808,1.026985198,0.05835573619,-1.021385278,0.05770152316,49.54206163,49.54206163
0.2809,1.063035845,0.05639083946,-0.9844850613,0.05974387847,49.57735429,49.57735429
0.281,1.097828536,0.05435053003,-0.9463232278,0.06171534748,49.6126595,49.6126595
0.2811,1.131316873,0.0522369864,-0.9069451451,0.06361334397,49.64797729,49.64797729
0.2812,1.16345572,0.05005248969,-0.8663979693,0.06543536729,49.68330764,49.68330764
0.2813,1.194201191,0.04779942365,-0.8247306452,0.06717900235,49.71865056,49.71865056
0.2814,1.223510663,0.04548027465,-0.7819939066,0.06884191956,49.75400604,49.75400604
0.2815,1.251340722,0.04309805107,-0.7382410909,0.0704216359,49.78937409,49.78937409
0.2816,1.277655316,0.04065494236,-0.6935204402,0.0719161245,49.82475471,49.82475471
0.2817,1.302417798,0.03815360184,-0.647886103,0.07332338043,49.86014789,49.86014789
0.2818,1.325591651,0.03559710534,-0.601394919,0.07464135291,49.89555364,49.89555364
0.2819,1.347142566,0.03298858056,-0.5541044841,0.0758681179,49.93097195,49.93097195
0.282,1.36703845,0.03033120712,-0.50607315,0.07700187805,49.96640284,49.96640284
0.2821,1.385249422,0.02762821655,-0.4573600247,0.07804096276,50.00184629,50.00184629
0.2822,1.40174781,0.02488289225,-0.4080249721,0.07898382814,50.0373023,50.0373023
0.2823,1.416508159,0.02209856956,-0.3581286122,0.07982905704,50.07277088,50.07277088
0.2824,1.429507223,0.0192786357,-0.3077323211,0.08057535902,50.10825203,50.10825203
0.2825,1.440723969,0.01642652978,-0.2568982308,0.08122157039,50.14374574,50.14374574
0.2826,1.450139578,0.01354574285,-0.2056892296,0.08176665414,50.17925202,50.17925202
0.2827,1.45773744,0.01063981783,-0.1541689616,0.08220970003,50.21477087,50.21477087
0.2828,1.463503162,0.007712349557,-0.102401827,0.08254992453,50.25030228,50.25030228
0.2829,1.467424559,0.004766984756,-0.05045298214,0.08278667082,50.28584626,50.28584626
0.283,1.469491661,0.001807422069,0.001611660577,0.08291940882,50.32140281,50.32140281
0.2831,1.469695798,-0.001162181415,0.05372386341,0.08294776523,50.35697192,50.35697192
0.2832,1.468030947,-0.004138328226,0.105821768,0.08287130887,50.3925536,50.3925536
0.2833,1.464494959,-0.007117567219,0.1578412639,0.08268981818,50.42814784,50.42814784
0.2834,1.459087243,-0.01009580742,0.2097146773,0.0824032993,50.46375465,50.46375465
0.2835,1.451809696,-0.01306898961,0.2613749263,0.08201188732,50.49937403,50.49937403
0.2836,1.442666704,-0.0160330864,0.3127555208,0.08151584628,50.53500597,50.53500597
0.2837,1.431665141,-0.01898410212,0.3637905631,0.0809155692,50.57065048,50.57065048
0.2838,1.41881437,-0.02191807291,0.4144147469,0.08021157805,50.60630756,50.60630756
0.2839,1.404126243,-0.0248310667,0.4645633583,0.07940452375,50.6419772,50.6419772
0.284,1.3876151,-0.02771918318,0.5141722751,0.07849518618,50.67765941,50.67765941
0.2841,1.369297769,-0.03057855383,0.5631779671,0.07748447419,50.71335419,50.71335419
0.2842,1.349193569,-0.03340534189,0.6115174962,0.07637342557,50.74906153,50.74906153
0.2843,1.327324305,-0.0361957424,0.659128516,0.07516320709,50.78478144,50.78478144
0.2844,1.303714271,-0.03894598217,0.7059492722,0.07385511447,50.82051391,50.82051391
0.2845,1.278390251,-0.0416523198,0.7519186025,0.07245057237,50.85625896,50.85625896
0.2846,1.251381516,-0.04431104566,0.7969759364,0.07095113443,50.89201656,50.89201656
0.2847,1.222720157,-0.04691824874,0.8410599694,0.06935865577,50.92778674,50.92778674
0.2848,1.192437173,-0.04947023281,0.884113651,0.06767487051,50.96356948,50.96356948
0.2849,1.160566855,-0.05196390788,0.9260834718,0.06590128209,50.99936478,50.99936478
0.285,1.12714828,-0.05439556197,0.9669122851,0.06404008966,51.03517266,51.03517266
0.2851,1.092222374,-0.05676159912,1.006544772,0.06209358045,51.0709931,51.0709931
0.2852,1.055831911,-0.0590585394,1.044927441,0.0600641298,51.1068261,51.1068261
0.2853,1.018021513,-0.06128301892,1.082008627,0.05795420114,51.14267167,51.14267167
0.2854,0.9788376518,-0.06343178984,1.117738495,0.055766346,51.17852981,51.17852981
0.2855,0.9383286468,-0.06550172034,1.152069036,0.05350320398,51.21440052,51.21440052
0.2856,0.8965446656,-0.06748979465,1.184954066,0.0511675028,51.25028379,51.25028379
0.2857,0.8535377248,-0.06939311303,1.216349234,0.04876205826,51.28617963,51.28617963
0.2858,0.8093616891,-0.07120889177,1.246212012,0.04628977426,51.32208803,51.32208803
0.2859,0.7640722716,-0.0729344632,1.274501701,0.04375364278,51.358009,51.358009
0.286,0.717727034,-0.0745672757,1.301179429,0.04115674392,51.39394254,51.39394254
0.2861,0.6703853864,-0.07610489367,1.326208153,0.03850224584,51.42988864,51.42988864
0.2862,0.6221085874,-0.07754499756,1.349552656,0.03579340482,51.46584731,51.46584731
0.2863,0.5729603988,-0.07888533872,1.371179058,0.03303370123,51.50181855,51.50181855
0.2864,0.5230037414,-0.08012363115,1.391054626,0.03022690199,51.53780235,51.53780235
0.2865,0.4722977962,-0.08125814747,1.40915359,0.02737563726,51.57379872,51.57379872
0.2866,0.4209105307,-0.08228700122,1.425448644,0.02448371839,51.60980765,51.60980765
0.2867,0.3689103599,-0.08320846702,1.439915008,0.02155497099,51.64582915,51.64582915
0.2868,0.316366146,-0.08402098061,1.452530425,0.01859323497,51.68186322,51.68186322
0.2869,0.2633471983,-0.08472313882,1.463275162,0.0156023645,51.71790986,51.71790986
0.287,0.2099232735,-0.08531369959,1.472132009,0.01258622802,51.75396906,51.75396906
0.2871,0.1561645756,-0.08579158196,1.47908628,0.00954870825,51.79004082,51.79004082
0.2872,0.1021417556,-0.08615586606,1.484125813,0.00649370219,51.82612516,51.82612516
0.2873,0.04792591218,-0.08640579313,1.487240969,0.003425121105,51.86222206,51.86222206
0.2874,-0.006411409105,-0.08654076553,1.488424635,0.0003468905371,51.89833152,51.89833152
0.2875,-0.06079821525,-0.0865603467,1.487672217,-0.002737049697,51.93445355,51.93445355
0.2876,-0.115162066,-0.08646426117,1.48498165,-0.005822745506,51.97058815,51.97058815
0.2877,-0.169430074,-0.08625239461,1.480353389,-0.008906228526,52.00673532,52.00673532
0.2878,-0.2235289044,-0.08592479377,1.473790413,-0.01198351612,52.04289505,52.04289505
0.2879,-0.2773847751,-0.08548166649,1.465298228,-0.01505061137,52.07906735,52.07906735
0.288,-0.3309215814,-0.084923538,1.454882993,-0.01810275696,52.11525221,52.11525221
0.2881,-0.3840756674,-0.08425045562,1.442554368,-0.02113703341,52.15144964,52.15144964
0.2882,-0.4367728882,-0.08346318995,1.428325577,-0.02414920171,52.18765964,52.18765964
0.2883,-0.4889401877,-0.08256266075,1.41221224,-0.02713507596,52.2238822,52.2238822
0.2884,-0.5405057066,-0.0815499311,1.394232376,-0.03009054022,52.26011733,52.26011733
0.2885,-0.5913987827,-0.08042620745,1.374406409,-0.03301154849,52.29636503,52.29636503
0.2886,-0.6415499506,-0.07919283958,1.35275716,-0.03589412478,52.33262529,52.33262529
0.2887,-0.6908909421,-0.07785132063,1.329309858,-0.03873436302,52.36889812,52.36889812
0.2888,-0.7393546856,-0.07640328709,1.304092127,-0.04152842712,52.40518351,52.40518351
0.2889,-0.7868753068,-0.07485051877,1.277133999,-0.04427255098,52.44148148,52.44148148
0.289,-0.833388128,-0.07319493885,1.248467902,-0.04696303842,52.477792,52.477792
0.2891,-0.8788296686,-0.07143861386,1.21812867,-0.04959626326,52.5141151,52.5141151
0.2892,-0.9231376451,-0.06958375365,1.186153536,-0.05216866927,52.55045076,52.55045076
0.2893,-0.9662509707,-0.06763271145,1.152582136,-0.05467677018,52.58679899,52.58679899
0.2894,-1.008109756,-0.06558798382,1.117456508,-0.0571171497,52.62315978,52.62315978
0.2895,-1.048655307,-0.06345221066,1.080821091,-0.0594864615,52.65953314,52.65953314
0.2896,-1.087827677,-0.06122868714,1.042722703,-0.06178094559,52.69591907,52.69591907
0.2897,-1.125577784,-0.0589194096,1.00320403,-0.06399793676,52.73231756,52.73231756
0.2898,-1.161852272,-0.05652746406,0.9623159245,-0.06613427501,52.76872862,52.76872862
0.2899,-1.196599188,-0.0540561792,0.9201113451,-0.06818680672,52.80515224,52.80515224
0.29,-1.229769021,-0.05150895291,0.876644691,-0.07015251451,52.84158843,52.84158843
0.2901,-1.261314703,-0.04888925222,0.8319718045,-0.07202851719,52.87803719,52.87803719
0.2902,-1.291191609,-0.04620061331,0.7861499708,-0.0738120698,52.91449852,52.91449852
0.2903,-1.319357558,-0.04344664156,0.7392379176,-0.07550056357,52.95097241,52.95097241
0.2904,-1.345772811,-0.0406310115,0.6912958156,-0.07709152597,52.98745886,52.98745886
0.2905,-1.370400071,-0.03775746682,0.6423852781,-0.07858262067,53.02395789,53.02395789
0.2906,-1.393204484,-0.03482982038,0.5925693612,-0.07997164754,53.06046948,53.06046948
0.2907,-1.41415364,-0.03185195422,0.5419125638,-0.08125654268,53.09699363,53.09699363
0.2908,-1.433217571,-0.02882781953,0.4904808273,-0.0824353784,53.13353036,53.13353036
0.2909,-1.450368753,-0.02576143667,0.4383415362,-0.08350636322,53.17007964,53.17007964
0.291,-1.465582102,-0.02265689517,0.3855635174,-0.08446784186,53.2066415,53.2066415
0.2911,-1.47883498,-0.01951835373,0.3322170408,-0.08531829528,53.24321592,53.24321592
0.2912,-1.490105615,-0.01635064045,0.2783754877,-0.08605624024,53.27980291,53.27980291
0.2913,-1.499377096,-0.0131572477,0.2241032859,-0.08668037399,53.31640246,53.31640246
0.2914,-1.506635289,-0.009942353002,0.1694723553,-0.08718959632,53.35301458,53.35301458
0.2915,-1.511868094,-0.00671054177,0.1145570529,-0.08758293321,53.38963927,53.38963927
0.2916,-1.515066234,-0.003466369418,0.05943165611,-0.08785957025,53.42627653,53.42627653
0.2917,-1.516223253,-0.0002143613544,0.004170362723,-0.08801885267,53.46292635,53.46292635
0.2918,-1.515335518,0.00304098701,-0.05115270912,-0.08806028531,53.49958873,53.49958873
0.2919,-1.512402218,0.006295210271,-0.1064635209,-0.08798353263,53.53626368,53.53626368
0.292,-1.507425362,0.009543873022,-0.1616881138,-0.08778841871,53.5729512,53.5729512
0.2921,-1.500409785,0.01278256986,-0.2167526085,-0.08747492723,53.60965129,53.60965129
0.2922,-1.491363139,0.01600692539,-0.2715832055,-0.08704320154,53.64636394,53.64636394
0.2923,-1.480295903,0.01921259421,-0.3261061849,-0.08649354454,53.68308916,53.68308916
0.2924,-1.467221374,0.02239526093,-0.3802479063,-0.08582641882,53.71982694,53.71982694
0.2925,-1.452155674,0.02555064015,-0.4339348091,-0.08504244653,53.75657729,53.75657729
0.2926,-1.435117745,0.02867447649,-0.4870934123,-0.08414240948,53.79334021,53.79334021
0.2927,-1.416129352,0.03176254454,-0.5396503145,-0.08312724908,53.83011569,53.83011569
0.2928,-1.395215011,0.03481021239,-0.5915299682,-0.08199828091,53.86690374,53.86690374
0.2929,-1.372397883,0.03781363078,-0.6426656537,-0.08075642334,53.90370436,53.90370436
0.293,-1.347706966,0.04076900079,-0.6929887014,-0.07940288991,53.94051754,53.94051754
0.2931,-1.321174887,0.04367206736,-0.7424276753,-0.07793936719,53.97734329,53.97734329
0.2932,-1.292836495,0.04651869136,-0.7909128075,-0.07636766997,54.01418161,54.01418161
0.2933,-1.262728855,0.0493048496,-0.8383759991,-0.07468974125,54.05103249,54.05103249
0.2934,-1.230891252,0.05202663482,-0.8847508197,-0.07290765223,54.08789594,54.08789594
0.2935,-1.197365187,0.0546802557,-0.9299725073,-0.07102360232,54.12477195,54.12477195
0.2936,-1.162194382,0.05726203684,-0.9739779689,-0.06903991912,54.16166053,54.16166053
0.2937,-1.125424775,0.05976841878,-1.01670578,-0.06695905844,54.19856168,54.19856168
0.2938,-1.087104524,0.06219595797,-1.058096184,-0.06478360432,54.23547539,54.23547539
0.2939,-1.047284004,0.06454132684,-1.098091094,-0.06251626896,54.27240167,54.27240167
0.294,-1.006015809,0.06680131369,-1.136634092,-0.0601598928,54.30934052,54.30934052
0.2941,-0.9633547508,0.06897282281,-1.173670426,-0.05771744448,54.34629193,54.34629193
0.2942,-0.9193578602,0.07105287438,-1.209147016,-0.05519202083,54.38325591,54.38325591
0.2943,-0.874084386,0.07303860453,-1.243012449,-0.0525868469,54.42023246,54.42023246
0.2944,-0.827596798,0.07492709915,-1.275215459,-0.04990559992,54.45722157,54.45722157
0.2945,-0.7799533676,0.07671561617,-1.30570969,-0.04715159521,54.49422325,54.49422325
0.2946,-0.7312150751,0.07840186672,-1.334453217,-0.04432782265,54.53123749,54.53123749
0.2947,-0.6814489085,0.07998335871,-1.361402416,-0.04143821578,54.5682643,54.5682643
0.2948,-0.6307227175,0.08145776108,-1.386516422,-0.03848675671,54.60530368,54.60530368
0.2949,-0.5791052133,0.08282290372,-1.409757134,-0.03547747617,54.64235563,54.64235563
0.295,-0.5266659686,0.08407677753,-1.43108921,-0.03241445349,54.67942014,54.67942014
0.2951,-0.4734754178,0.08521753443,-1.450480069,-0.0293018166,54.71649721,54.71649721
0.2952,-0.4196048567,0.08624348728,-1.467899893,-0.02614374203,54.75358686,54.75358686
0.2953,-0.3651264427,0.08715310998,-1.483321625,-0.0229444549,54.79068906,54.79068906
0.2954,-0.3101131948,0.0879450374,-1.496720967,-0.01970822895,54.82780384,54.82780384
0.2955,-0.2546389935,0.08861806539,-1.508076386,-0.0164393865,54.86493118,54.86493118
0.2956,-0.1987785807,0.08917115083,-1.517369108,-0.0131422985,54.90207109,54.90207109
0.2957,-0.1426075601,0.08960341155,-1.524583119,-0.009821384467,54.93922356,54.93922356
0.2958,-0.08620239676,0.08991412641,-1.529705168,-0.006481112544,54.97638861,54.97638861
0.2959,-0.02964041743,0.09010273524,-1.532724766,-0.003125999464,55.01356621,55.01356621
0.296,0.02699915812,0.09016886601,-1.533633827,0.0002391712301,55.05075639,55.05075639
0.2961,0.08363980761,0.09011217475,-1.532425303,0.003609473798,55.08795913,55.08795913
0.2962,0.1402100137,0.08993235559,-1.529098089,0.006981234238,55.12517443,55.12517443
0.2963,0.1966302187,0.0896295161,-1.523653131,0.01034951287,55.16240231,55.16240231
0.2964,0.2528216667,0.08920391854,-1.516094302,0.01370942441,55.19964275,55.19964275
0.2965,0.3087064042,0.08865597978,-1.5064284,0.01705613793,55.23689575,55.23689575
0.2966,0.3642072794,0.08798627133,-1.494665151,0.0203848769,55.27416132,55.27416132
0.2967,0.4192479428,0.08719551936,-1.48081721,0.02369091915,55.31143946,55.31143946
0.2968,0.4737528468,0.08628460466,-1.464900155,0.02696959689,55.34873017,55.34873017
0.2969,0.5276472458,0.0852545627,-1.446932494,0.03021629673,55.38603344,55.38603344
0.297,0.5808571965,0.08410658354,-1.42693566,0.03342645963,55.42334928,55.42334928
0.2971,0.6333095573,0.08284201191,-1.404934015,0.03659558093,55.46067768,55.46067768
0.2972,0.6849319889,0.08146234719,-1.380954846,0.03971921038,55.49801865,55.49801865
0.2973,0.7356529539,0.07996924339,-1.355028368,0.04279295208,55.53537219,55.53537219
0.2974,0.7854017171,0.07836450916,-1.327187723,0.0458124645,55.57273829,55.57273829
0.2975,0.8341083451,0.07665010778,-1.297468978,0.0487734605,55.61011696,55.61011696
0.2976,0.8817035183,0.0748281813,-1.265911204,0.05167167898,55.6475082,55.6475082
0.2977,0.9281168133,0.07290143291,-1.232554764,0.05450228118,55.684912,55.684912
0.2978,0.9732902793,0.07087133714,-1.197438743,0.05726211484,55.72232837,55.72232837
0.2979,1.017158049,0.06874064012,-1.160610719,0.05994693009,55.7597573,55.7597573
0.298,1.059656513,0.06651218822,-1.122120308,0.06255262207,55.7971988,55.7971988
0.2981,1.100724317,0.0641889281,-1.082019162,0.06507523083,55.83465287,55.83465287
0.2982,1.140302369,0.06177390666,-1.040360973,0.06751094144,55.8721195,55.8721195
0.2983,1.178333829,0.05927027105,-0.9972014694,0.06985608389,55.9095987,55.9095987
0.2984,1.214764118,0.0566812687,-0.9525984193,0.07210713316,55.94709047,55.94709047
0.2985,1.249540913,0.05401024731,-0.9066116271,0.07426070919,55.9845948,55.9845948
0.2986,1.28261415,0.05126065482,-0.8593029358,0.07631357689,56.0221117,56.0221117
0.2987,1.313936021,0.04843603944,-0.8107362263,0.07826264612,56.05964117,56.05964117
0.2988,1.343460977,0.04554004963,-0.7609774173,0.08010497173,56.0971832,56.0971832
0.2989,1.371145724,0.04257643414,-0.7100944656,0.08183775351,56.1347378,56.1347378
0.299,1.396949228,0.03954904196,-0.6581573658,0.08345833623,56.17230496,56.17230496
0.2991,1.420832711,0.03646182233,-0.6052381504,0.08496420962,56.2098847,56.2098847
0.2992,1.442759654,0.03331882478,-0.5514108901,0.08635300838,56.24747699,56.24747699
0.2993,1.462693202,0.03012470154,-0.4967512252,0.08762225493,56.28508186,56.28508186
0.2994,1.480605252,0.02688296261,-0.4413291255,0.08877001968,56.32269929,56.32269929
0.2995,1.496467182,0.02359805074,-0.3852231134,0.08979436617,56.36032929,56.36032929
0.2996,1.510252879,0.02027453526,-0.3285126905,0.09069350897,56.39797185,56.39797185
0.2997,1.521939229,0.01691700502,-0.2712778154,0.09146584984,56.43562698,56.43562698
0.2998,1.531506125,0.01353006835,-0.2135989032,0.0921099777,56.47329467,56.47329467
0.2999,1.538936462,0.01011835306,-0.1555568263,0.0926246687,56.51097494,56.51097494
0.3,1.544216139,0.006686506435,-0.09723291369,0.09300888617,56.54866776,56.54866776
0.3001,1.547334059,0.003239195276,-0.0387089514,0.09326178063,56.58637316,56.58637316
0.3002,1.548282127,-0.0002188941478,0.01993281772,0.09338268979,56.62409112,56.62409112
0.3003,1.547055253,-0.003683056078,0.07860969395,0.09337113856,56.66182165,56.66182165
0.3004,1.54365135,-0.007148565266,0.1372385207,0.09322683905,56.69956474,56.69956474
0.3005,1.538071334,-0.01061067698,0.1957356844,0.09294969054,56.7373204,56.7373204
0.3006,1.530319124,-0.014064627,0.2540171148,0.09253977953,56.77508863,56.77508863
0.3007,1.520401335,-0.01750537992,0.3119969557,0.09199744752,56.81286942,56.81286942
0.3008,1.508326273,-0.02092822799,0.3695946026,0.09132302869,56.85066278,56.85066278
0.3009,1.494106883,-0.02432874225,0.4267296574,0.09051703017,56.88846871,56.88846871
0.301,1.477759167,-0.02770192772,0.4833179287,0.08958035439,56.9262872,56.9262872
0.3011,1.459302039,-0.03104286217,0.5392765024,0.08851407839,56.96411826,56.96411826
0.3012,1.438757331,-0.03434669603,0.5945237422,0.08731945377,57.00196189,57.00196189
0.3013,1.416149784,-0.03760865247,0.6489792896,0.08599790675,57.03981808,57.03981808
0.3014,1.391507055,-0.04082402733,0.7025640636,0.08455103811,57.07768683,57.07768683
0.3015,1.364859715,-0.04398818918,0.755200261,0.08298062323,57.11556816,57.11556816
0.3016,1.336241245,-0.04709657929,0.8068113562,0.08128861208,57.15346205,57.15346205
0.3017,1.305688043,-0.05014471163,0.8573221014,0.07947712921,57.19136851,57.19136851
0.3018,1.273239419,-0.05312817287,0.9066585263,0.07754847376,57.22928753,57.22928753
0.3019,1.238937596,-0.0560426224,0.9547479384,0.07550511946,57.26721912,57.26721912
0.302,1.202827713,-0.05888379229,1.001518923,0.07334971463,57.30516328,57.30516328
0.3021,1.164957819,-0.06164748733,1.046901343,0.07108508217,57.34312,57.34312
0.3022,1.12537865,-0.06432919645,1.090824473,0.06871458005,57.38108929,57.38108929
0.3023,1.084138976,-0.06692538751,1.133227595,0.06624069467,57.41907114,57.41907114
0.3024,1.041294967,-0.06943203791,1.174045961,0.06366683704,57.45706556,57.45706556
0.3025,0.9969051552,-0.07184518964,1.213216805,0.06099662771,57.49507255,57.49507255
0.3026,0.9510300388,-0.07416103978,1.250680081,0.05823379516,57.53309211,57.53309211
0.3027,0.9037320796,-0.07637594053,1.286378469,0.05538217584,57.57112423,57.57112423
0.3028,0.8550757044,-0.07848639916,1.320257366,0.05244571414,57.60916891,57.60916891
0.3029,0.8051273052,-0.08048907806,1.352264896,0.04942846238,57.64722617,57.64722617
0.303,0.7539552387,-0.08238079471,1.382351901,0.04633458085,57.68529599,57.68529599
0.3031,0.7016298264,-0.08415852168,1.410471948,0.04316833778,57.72337837,57.72337837
0.3032,0.6482233548,-0.08581938664,1.436581324,0.03993410934,57.76147333,57.76147333
0.3033,0.5938100751,-0.08736067237,1.46063904,0.03663637965,57.79958084,57.79958084
0.3034,0.5384662035,-0.08877981673,1.482606827,0.03327974078,57.83770093,57.83770093
0.3035,0.482269921,-0.09007441269,1.502449139,0.02986889276,57.87583358,57.87583358
0.3036,0.4253024046,-0.09124215045,1.520132391,0.02640888771,57.9139788,57.9139788
0.3037,0.3676415049,-0.09228087608,1.535626616,0.02290455035,57.95213658,57.95213658
0.3038,0.3093662134,-0.09318875099,1.548906892,0.01936036466,57.99030693,57.99030693
0.3039,0.2505612553,-0.09396398872,1.559949455,0.01578162496,58.02848985,58.02848985
0.304,0.1913116876,-0.09460500379,1.568733955,0.01217362927,58.06668533,58.06668533
0.3041,0.1317028986,-0.09511041163,1.575243452,0.008541679344,58.10489338,58.10489338
0.3042,0.07182060863,-0.09547902862,1.579464418,0.004891080639,58.143114,58.143114
0.3043,0.01175086923,-0.0957098721,1.581386739,0.001227142331,58.18134718,58.18134718
0.3044,-0.04841993629,-0.09580216032,1.58100371,-0.002444822688,58.21959293,58.21959293
0.3045,-0.108605093,-0.0957553125,1.578312037,-0.00611949781,58.25785125,58.25785125
0.3046,-0.1687175546,-0.09556894879,1.573311841,-0.009791562712,58.29612213,58.29612213
0.3047,-0.2286699428,-0.09524289028,1.566006652,-0.01345569335,58.33440558,58.33440558
0.3048,-0.288374548,-0.09477715901,1.556403413,-0.01710656198,58.37270159,58.37270159
0.3049,-0.347743329,-0.09417197796,1.544512477,-0.02073883711,58.41101017,58.41101017
0.305,-0.4066879128,-0.09342777104,1.530347612,-0.02434718358,58.44933132,58.44933132
0.3051,-0.4651177303,-0.09254530852,1.513925186,-0.02792576923,58.48766503,58.48766503
0.3052,-0.5229525723,-0.09152509114,1.495263503,-0.03146997049,58.52601131,58.52601131
0.3053,-0.5801052903,-0.09036817321,1.474386572,-0.03497445427,58.56437016,58.56437016
0.3054,-0.6364887347,-0.08907587731,1.451321644,-0.03843378263,58.60274157,58.60274157
0.3055,-0.6920173125,-0.08764971438,1.42609905,-0.04184262604,58.64112555,58.64112555
0.3056,-0.7466069873,-0.08609138369,1.398752206,-0.04519576336,58.6795221,58.6795221
0.3057,-0.8001752793,-0.08440277286,1.369317609,-0.04848808186,58.71793121,58.71793121
0.3058,-0.8526412653,-0.08258595787,1.337834836,-0.05171457723,58.75635289,58.75635289
0.3059,-0.9039255784,-0.08064320303,1.30434655,-0.05487035356,58.79478713,58.79478713
0.306,-0.9539504086,-0.07857696099,1.268898492,-0.05795062332,58.83323394,58.83323394
0.3061,-1.002639502,-0.07638987277,1.231539487,-0.06095070742,58.87169332,58.87169332
0.3062,-1.049918163,-0.07408476771,1.192321444,-0.06386603515,58.91016526,58.91016526
0.3063,-1.09571325,-0.07166466351,1.151299351,-0.06669214422,58.94864977,58.94864977
0.3064,-1.139953179,-0.06913276621,1.108531279,-0.06942468074,58.98714685,58.98714685
0.3065,-1.182566819,-0.06649264842,1.064079071,-0.0720592679,59.02565649,59.02565649
0.3066,-1.223487076,-0.0637479226,1.018003652,-0.0745916477,59.0641787,59.0641787
0.3067,-1.262653193,-0.06090171967,0.9703672615,-0.07701822276,59.10271348,59.10271348
0.3068,-1.300001157,-0.05795818766,0.9212395667,-0.07933498537,59.14126082,59.14126082
0.3069,-1.335470085,-0.05492158389,0.8706919816,-0.08153812294,59.17982073,59.17982073
0.307,-1.369002221,-0.05179627501,0.8187976655,-0.08362401795,59.2183932,59.2183932
0.3071,-1.40054294,-0.04858673697,0.7656315232,-0.08558924799,59.25697824,59.25697824
0.3072,-1.430040748,-0.04529755503,0.711270205,-0.08743058573,59.29557585,59.29557585
0.3073,-1.457447278,-0.04193342378,0.6557921068,-0.08914499892,59.33418602,59.33418602
0.3074,-1.482717294,-0.0384991471,0.5992773702,-0.09072965042,59.37280876,59.37280876
