time,Bessel.x[1]_ref,Bessel.x[1]_sim,Bessel.x[1]_relerr,Bessel.x[2]_ref,Bessel.x[2]_sim,Bessel.x[2]_relerr,Bessel.x[3]_ref,Bessel.x[3]_sim,Bessel.x[3]_relerr,Butterworth.x[1]_ref,Butterworth.x[1]_sim,Butterworth.x[1]_relerr,Butterworth.x[2]_ref,Butterworth.x[2]_sim,Butterworth.x[2]_relerr,Butterworth.x[3]_ref,Butterworth.x[3]_sim,Butterworth.x[3]_relerr,ChebyshevI.x[1]_ref,ChebyshevI.x[1]_sim,ChebyshevI.x[1]_relerr,ChebyshevI.x[2]_ref,ChebyshevI.x[2]_sim,ChebyshevI.x[2]_relerr,ChebyshevI.x[3]_ref,ChebyshevI.x[3]_sim,ChebyshevI.x[3]_relerr,CriticalDamping.x[1]_ref,CriticalDamping.x[1]_sim,CriticalDamping.x[1]_relerr,CriticalDamping.x[2]_ref,CriticalDamping.x[2]_sim,CriticalDamping.x[2]_relerr,CriticalDamping.x[3]_ref,CriticalDamping.x[3]_sim,CriticalDamping.x[3]_relerr
0.20214,0.9173821523,0,0.833985,0.897427505,0,0.730299,0.4178931837,0,0.377317,0.8229422519,0,0.748159,0.5256374573,0,0.593461,0.2781207053,0,0.235403,0.5979342837,0,0.545825,0.303363812,0,0.475486,0.2062128928,0,0.173391,1.019734833,0,0.927032,0.8172757625,0,0.742978,0.5619251379,0,0.510841
0.20232,0.9179285493,0,0.834482,0.898709104,0,0.731341,0.4189333946,0,0.378256,0.8235682329,0,0.748728,0.5266471285,0,0.594601,0.2788364141,0,0.236009,0.5985435512,0,0.546381,0.3040667963,0,0.476588,0.2066891494,0,0.173791,1.020090827,0,0.927355,0.8181745688,0,0.743795,0.5630596886,0,0.511873
0.2025,0.9184733116,0,0.834977,0.8999879018,0,0.732382,0.4199740351,0,0.379196,0.8241927996,0,0.749296,0.5276558882,0,0.59574,0.2795532898,0,0.236615,0.5991520794,0,0.546937,0.3047697289,0,0.47769,0.2071665089,0,0.174193,1.020445243,0,0.927677,0.819070963,0,0.74461,0.5641931889,0,0.512903
0.20268,0.919016444,0,0.835471,0.9012638961,0,0.73342,0.4210150979,0,0.380136,0.8248159553,0,0.749862,0.5286637317,0,0.596877,0.2802713293,0,0.237223,0.5997598691,0,0.547492,0.3054726058,0,0.478792,0.2076449706,0,0.174595,1.020798087,0,0.927998,0.8199649487,0,0.745423,0.5653256328,0,0.513933
0.20286,0.9195579514,0,0.835963,0.902537085,0,0.734457,0.4220565758,0,0.381076,0.8254377029,0,0.750427,0.5296706538,0,0.598014,0.2809905294,0,0.237832,0.6003669213,0,0.548046,0.3061754235,0,0.479893,0.2081245337,0,0.174998,1.021149366,0,0.928318,0.8208565296,0,0.746233,0.5664570145,0,0.514961
0.20304,0.9200978387,0,0.836454,0.9038074665,0,0.73549,0.4230984615,0,0.382017,0.8260580459,0,0.750991,0.5306766498,0,0.59915,0.2817108872,0,0.238442,0.6009732368,0,0.548599,0.3068781781,0,0.480995,0.2086051973,0,0.175402,1.021499088,0,0.928636,0.8217457092,0,0.747042,0.567587328,0,0.515989
0.20322,0.9206361107,0,0.836943,0.9050750386,0,0.736522,0.4241407476,0,0.382958,0.8266769872,0,0.751554,0.5316817148,0,0.600285,0.2824323994,0,0.239052,0.6015788165,0,0.549152,0.3075808658,0,0.482096,0.2090869607,0,0.175807,1.021847259,0,0.928952,0.8226324912,0,0.747848,0.5687165675,0,0.517015
0.2034,0.9211727723,0,0.837431,0.9063397994,0,0.737551,0.4251834269,0,0.383899,0.8272945302,0,0.752115,0.5326858438,0,0.601419,0.2831550629,0,0.239664,0.6021836613,0,0.549704,0.3082834831,0,0.483197,0.2095698231,0,0.176213,1.022193886,0,0.929267,0.8235168792,0,0.748652,0.5698447272,0,0.518041
0.20358,0.9217078283,0,0.837917,0.9076017469,0,0.738578,0.4262264923,0,0.384841,0.8279106779,0,0.752676,0.5336890322,0,0.602551,0.2838788746,0,0.240277,0.6027877721,0,0.550256,0.3089860262,0,0.484299,0.2100537837,0,0.17662,1.022538977,0,0.929581,0.8243988769,0,0.749454,0.5709718014,0,0.519066
0.20376,0.9222412836,0,0.838402,0.9088608794,0,0.739603,0.4272699364,0,0.385783,0.8285254335,0,0.753234,0.534691275,0,0.603683,0.2846038313,0,0.24089,0.6033911498,0,0.550806,0.3096884912,0,0.4854,0.2105388416,0,0.177028,1.022882538,0,0.929893,0.8252784879,0,0.750253,0.5720977842,0,0.520089
0.20394,0.9227731428,0,0.838886,0.9101171951,0,0.740625,0.428313752,0,0.386726,0.8291388003,0,0.753792,0.5356925674,0,0.604813,0.28532993,0,0.241505,0.6039937954,0,0.551357,0.3103908746,0,0.486501,0.2110249961,0,0.177437,1.023224575,0,0.930204,0.8261557159,0,0.751051,0.5732226702,0,0.521112
0.20412,0.9233034109,0,0.839368,0.9113706921,0,0.741645,0.429357932,0,0.387668,0.8297507812,0,0.754348,0.5366929047,0,0.605943,0.2860571674,0,0.24212,0.6045957096,0,0.551906,0.3110931727,0,0.487601,0.2115122463,0,0.177847,1.023565097,0,0.930514,0.8270305646,0,0.751846,0.5743464536,0,0.522133
0.2043,0.9238320922,0,0.839849,0.91262137,0,0.742663,0.4304024676,0,0.388612,0.8303613793,0,0.754904,0.5376922821,0,0.607071,0.2867855403,0,0.242737,0.6051968933,0,0.552455,0.3117953816,0,0.488702,0.2120005913,0,0.178257,1.023904107,0,0.930822,0.8279030416,0,0.752639,0.5754691271,0,0.523154
0.20448,0.9243591904,0,0.840328,0.9138692311,0,0.743678,0.431447346,0,0.389555,0.8309705976,0,0.755457,0.5386906947,0,0.608198,0.2875150444,0,0.243354,0.6057973475,0,0.553003,0.3124974974,0,0.489802,0.2124900304,0,0.178669,1.024241607,0,0.931129,0.8287731668,0,0.75343,0.5765906782,0,0.524174
0.20466,0.9248847115,0,0.840806,0.9151142694,0,0.744691,0.4324925662,0,0.390499,0.8315784393,0,0.75601,0.5396881379,0,0.609324,0.2882456777,0,0.243973,0.606397073,0,0.55355,0.3131995168,0,0.490903,0.2129805627,0,0.179081,1.02457761,0,0.931434,0.8296409263,0,0.754219,0.5777111089,0,0.525192
0.20484,0.9254086602,0,0.841282,0.9163564831,0,0.745702,0.433538121,0,0.391443,0.8321849077,0,0.756561,0.5406846071,0,0.610449,0.288977437,0,0.244592,0.6069960708,0,0.554097,0.313901436,0,0.492003,0.2134721873,0,0.179495,1.024912123,0,0.931738,0.8305063241,0,0.755006,0.5788304138,0,0.52621
0.20502,0.9259310412,0,0.841757,0.9175958709,0,0.746711,0.4345840034,0,0.392387,0.8327900059,0,0.757111,0.5416800975,0,0.611573,0.2897103191,0,0.245212,0.6075943416,0,0.554643,0.3146032513,0,0.493103,0.2139649033,0,0.179909,1.025245152,0,0.932041,0.831369364,0,0.75579,0.5799485875,0,0.527226
0.2052,0.9264518592,0,0.84223,0.9188324313,0,0.747717,0.4356302062,0,0.393332,0.8333937368,0,0.75766,0.5426746046,0,0.612696,0.2904443207,0,0.245834,0.6081918865,0,0.555189,0.3153049592,0,0.494203,0.21445871,0,0.180324,1.025576704,0,0.932342,0.8322300498,0,0.756573,0.5810656245,0,0.528242
0.20538,0.9269711189,0,0.842702,0.9200661627,0,0.748721,0.4366767222,0,0.394277,0.8339961038,0,0.758208,0.5436681235,0,0.613818,0.2911794388,0,0.246456,0.6087887062,0,0.555734,0.3160065558,0,0.495302,0.2149536063,0,0.18074,1.025906785,0,0.932643,0.8330883854,0,0.757353,0.5821815193,0,0.529256
0.20556,0.9274888249,0,0.843173,0.9212970639,0,0.749723,0.4377235442,0,0.395222,0.8345971097,0,0.758754,0.5446606498,0,0.614938,0.29191567,0,0.247079,0.6093848016,0,0.556278,0.3167080377,0,0.496402,0.2154495914,0,0.181157,1.026235402,0,0.932941,0.8339443748,0,0.758131,0.5832962668,0,0.53027
0.20574,0.928004982,0,0.843642,0.9225251335,0,0.750722,0.4387706653,0,0.396167,0.8351967577,0,0.7593,0.5456521789,0,0.616058,0.2926530112,0,0.247703,0.6099801737,0,0.556821,0.317409401,0,0.497501,0.2159466645,0,0.181575,1.026562562,0,0.933239,0.8347980218,0,0.758907,0.5844098616,0,0.531282
0.20592,0.9285195947,0,0.84411,0.9237503702,0,0.751719,0.4398180782,0,0.397113,0.8357950509,0,0.759843,0.546642706,0,0.617176,0.2933914593,0,0.248328,0.6105748233,0,0.557364,0.3181106422,0,0.4986,0.2164448246,0,0.181994,1.026888271,0,0.933535,0.8356493303,0,0.759681,0.5855222984,0,0.532293
0.2061,0.9290326676,0,0.844576,0.9249727727,0,0.752714,0.4408657759,0,0.398059,0.8363919923,0,0.760386,0.5476322268,0,0.618293,0.2941310109,0,0.248954,0.6111687512,0,0.557906,0.3188117576,0,0.499699,0.2169440708,0,0.182414,1.027212535,0,0.93383,0.8364983042,0,0.760453,0.586633572,0,0.533304
0.20628,0.9295442054,0,0.845041,0.9261923397,0,0.753706,0.4419137513,0,0.399005,0.836987585,0,0.760928,0.5486207366,0,0.61941,0.2948716628,0,0.249581,0.6117619584,0,0.558448,0.3195127435,0,0.500798,0.2174444021,0,0.182835,1.027535361,0,0.934123,0.8373449475,0,0.761223,0.5877436773,0,0.534313
0.20646,0.9300542127,0,0.845505,0.9274090702,0,0.754697,0.4429619974,0,0.399952,0.8375818321,0,0.761468,0.5496082309,0,0.620524,0.2956134119,0,0.250209,0.6123544458,0,0.558989,0.3202135965,0,0.501896,0.2179458178,0,0.183256,1.027856755,0,0.934415,0.838189264,0,0.76199,0.5888526091,0,0.535321
0.20664,0.930562694,0,0.845967,0.9286229629,0,0.755684,0.4440105071,0,0.400898,0.8381747364,0,0.762007,0.5505947052,0,0.621638,0.2963562548,0,0.250837,0.6129462141,0,0.559529,0.3209143127,0,0.502995,0.2184483169,0,0.183679,1.028176724,0,0.934706,0.8390312578,0,0.762756,0.5899603623,0,0.536328
0.20682,0.931069654,0,0.846428,0.9298340168,0,0.75667,0.4450592734,0,0.401845,0.8387663012,0,0.762545,0.551580155,0,0.622751,0.2971001884,0,0.251467,0.6135372644,0,0.560068,0.3216148887,0,0.504093,0.2189518983,0,0.184102,1.028495273,0,0.934996,0.8398709327,0,0.763519,0.591066932,0,0.537334
0.207,0.9315750971,0,0.846888,0.9310422308,0,0.757653,0.4461082893,0,0.402792,0.8393565294,0,0.763081,0.5525645758,0,0.623862,0.2978452095,0,0.252098,0.6141275973,0,0.560607,0.3223153208,0,0.505191,0.2194565613,0,0.184526,1.02881241,0,0.935284,0.8407082927,0,0.76428,0.592172313,0,0.538339
0.20718,0.932079028,0,0.847346,0.9322476038,0,0.758634,0.4471575478,0,0.40374,0.8399454241,0,0.763617,0.5535479633,0,0.624973,0.2985913147,0,0.252729,0.6147172139,0,0.561145,0.3230156054,0,0.506288,0.2199623048,0,0.184952,1.02912814,0,0.935571,0.8415433418,0,0.765039,0.5932765004,0,0.539343
0.20736,0.9325814511,0,0.847803,0.9334501349,0,0.759613,0.448207042,0,0.404687,0.8405329882,0,0.764151,0.554530313,0,0.626082,0.2993385009,0,0.253362,0.615306115,0,0.561683,0.3237157389,0,0.507386,0.2204691279,0,0.185378,1.02944247,0,0.935857,0.8423760839,0,0.765796,0.5943794893,0,0.540345
0.20754,0.933082371,0,0.848258,0.934649823,0,0.760589,0.4492567648,0,0.405635,0.8411192248,0,0.764684,0.5555116204,0,0.62719,0.3000867647,0,0.253995,0.6158943014,0,0.56222,0.3244157177,0,0.508483,0.2209770296,0,0.185805,1.029755407,0,0.936141,0.843206523,0,0.766551,0.5954812748,0,0.541347
0.20772,0.9335817921,0,0.848712,0.9358466674,0,0.761563,0.4503067094,0,0.406583,0.8417041369,0,0.765216,0.5564918812,0,0.628296,0.3008361029,0,0.254629,0.6164817741,0,0.562756,0.3251155382,0,0.50958,0.221486009,0,0.186233,1.030066955,0,0.936425,0.844034663,0,0.767304,0.5965818521,0,0.542347
0.2079,0.934079719,0,0.849165,0.9370406671,0,0.762535,0.4513568687,0,0.407531,0.8422877275,0,0.765746,0.557471091,0,0.629402,0.3015865123,0,0.255264,0.6170685339,0,0.563292,0.3258151969,0,0.510676,0.2219960651,0,0.186662,1.030377122,0,0.936706,0.8448605081,0,0.768055,0.5976812163,0,0.543347
0.20808,0.9345761561,0,0.849616,0.9382318213,0,0.763504,0.452407236,0,0.40848,0.8428699994,0,0.766275,0.5584492455,0,0.630506,0.3023379896,0,0.2559,0.6176545816,0,0.563827,0.3265146901,0,0.511773,0.2225071969,0,0.187092,1.030685913,0,0.936987,0.845684062,0,0.768804,0.5987793627,0,0.544345
0.20826,0.935071108,0,0.850066,0.9394201291,0,0.764471,0.4534578042,0,0.409428,0.8434509559,0,0.766804,0.5594263402,0,0.631609,0.3030905314,0,0.256537,0.6182399181,0,0.564361,0.3272140143,0,0.512869,0.2230194035,0,0.187522,1.030993335,0,0.937267,0.8465053289,0,0.76955,0.5998762866,0,0.545342
0.20844,0.935564579,0,0.850515,0.9406055899,0,0.765436,0.4545085666,0,0.410377,0.8440305997,0,0.767331,0.5604023711,0,0.632711,0.3038441346,0,0.257175,0.6188245443,0,0.564895,0.3279131659,0,0.513965,0.2235326838,0,0.187954,1.031299394,0,0.937545,0.8473243128,0,0.770295,0.6009719832,0,0.546338
0.20862,0.9360565735,0,0.850962,0.9417882028,0,0.766398,0.4555595162,0,0.411326,0.8446089339,0,0.767856,0.5613773336,0,0.633812,0.3045987959,0,0.257814,0.619408461,0,0.565428,0.3286121414,0,0.51506,0.2240470368,0,0.188386,1.031604096,0,0.937822,0.8481410175,0,0.771037,0.602066448,0,0.547333
0.2088,0.9365470961,0,0.851408,0.9429679672,0,0.767358,0.4566106462,0,0.412275,0.8451859615,0,0.768381,0.5623512235,0,0.634912,0.3053545119,0,0.258454,0.6199916692,0,0.56596,0.3293109373,0,0.516155,0.2245624616,0,0.18882,1.031907446,0,0.938098,0.8489554473,0,0.771778,0.6031596764,0,0.548327
0.20898,0.9370361511,0,0.851852,0.9441448825,0,0.768316,0.4576619497,0,0.413224,0.8457616854,0,0.768904,0.5633240367,0,0.63601,0.3061112794,0,0.259094,0.6205741696,0,0.566492,0.3300095499,0,0.51725,0.2250789571,0,0.189254,1.032209452,0,0.938372,0.8497676059,0,0.772516,0.6042516637,0,0.54932
0.20916,0.937523743,0,0.852296,0.9453189481,0,0.769271,0.4587134201,0,0.414174,0.8463361084,0,0.769427,0.5642957688,0,0.637107,0.3068690951,0,0.259736,0.6211559632,0,0.567023,0.3307079758,0,0.518345,0.2255965223,0,0.189689,1.032510118,0,0.938646,0.8505774976,0,0.773252,0.6053424055,0,0.550312
0.20934,0.938009876,0,0.852738,0.9464901632,0,0.770224,0.4597650504,0,0.415123,0.8469092337,0,0.769948,0.5652664157,0,0.638203,0.3076279557,0,0.260378,0.6217370507,0,0.567554,0.3314062114,0,0.51944,0.2261151562,0,0.190125,1.032809452,0,0.938918,0.8513851262,0,0.773987,0.6064318973,0,0.551302
0.20952,0.9384945547,0,0.853178,0.9476585275,0,0.771175,0.4608168338,0,0.416073,0.8474810641,0,0.770467,0.5662359731,0,0.639298,0.3083878578,0,0.261021,0.622317433,0,0.568083,0.3321042531,0,0.520534,0.2266348578,0,0.190562,1.033107459,0,0.939189,0.8521904958,0,0.774719,0.6075201345,0,0.552291
0.2097,0.9389777832,0,0.853617,0.9488240404,0,0.772123,0.4618687637,0,0.417023,0.8480516025,0,0.770986,0.5672044368,0,0.640391,0.3091487983,0,0.261665,0.6228971111,0,0.568613,0.3328020975,0,0.521627,0.227155626,0,0.191,1.033404144,0,0.939458,0.8529936104,0,0.775449,0.6086071129,0,0.553279
0.20988,0.9394595661,0,0.854055,0.9499867014,0,0.77307,0.4629208333,0,0.417972,0.8486208519,0,0.771504,0.5681718028,0,0.641483,0.3099107736,0,0.26231,0.6234760857,0,0.569141,0.3334997411,0,0.522721,0.2276774598,0,0.191439,1.033699514,0,0.939727,0.8537944742,0,0.776177,0.6096928281,0,0.554266
0.21006,0.9399399076,0,0.854492,0.95114651,0,0.774013,0.4639730359,0,0.418922,0.8491888152,0,0.77202,0.5691380668,0,0.642574,0.3106737807,0,0.262956,0.6240543577,0,0.569669,0.3341971803,0,0.523814,0.2282003582,0,0.191879,1.033993575,0,0.939994,0.854593091,0,0.776903,0.6107772757,0,0.555252
0.21024,0.9404188121,0,0.854927,0.952303466,0,0.774955,0.4650253646,0,0.419873,0.8497554953,0,0.772535,0.5701032247,0,0.643664,0.311437816,0,0.263603,0.624631928,0,0.570196,0.3348944117,0,0.524907,0.22872432,0,0.192319,1.034286332,0,0.94026,0.8553894649,0,0.777627,0.6118604514,0,0.556237
0.21042,0.9408962838,0,0.855362,0.9534575688,0,0.775894,0.466077813,0,0.420823,0.8503208951,0,0.773049,0.5710672725,0,0.644752,0.3122028764,0,0.26425,0.6252087974,0,0.570723,0.3355914317,0,0.525999,0.2292493442,0,0.192761,1.034577792,0,0.940525,0.8561835999,0,0.778349,0.6129423511,0,0.557221
0.2106,0.9413723271,0,0.855794,0.9546088183,0,0.776831,0.4671303741,0,0.421773,0.8508850174,0,0.773562,0.572030206,0,0.64584,0.3129689584,0,0.264899,0.6257849667,0,0.571249,0.3362882368,0,0.527092,0.2297754298,0,0.193203,1.034867959,0,0.940789,0.8569755002,0,0.779069,0.6140229704,0,0.558203
0.21078,0.9418469463,0,0.856226,0.955757214,0,0.777765,0.4681830416,0,0.422724,0.8514478653,0,0.774074,0.5729920212,0,0.646925,0.3137360588,0,0.265548,0.6263604369,0,0.571774,0.3369848237,0,0.528183,0.2303025757,0,0.193646,1.035156841,0,0.941052,0.8577651697,0,0.779787,0.6151023052,0,0.559184
0.21096,0.9423201455,0,0.856656,0.9569027557,0,0.778698,0.4692358085,0,0.423674,0.8520094415,0,0.774584,0.573952714,0,0.64801,0.3145041742,0,0.266198,0.6269352087,0,0.572299,0.3376811887,0,0.529275,0.2308307808,0,0.19409,1.035444442,0,0.941313,0.8585526124,0,0.780502,0.6161803515,0,0.560164
0.21114,0.9427919284,0,0.857085,0.9580454462,0,0.779628,0.4702886646,0,0.424625,0.8525697487,0,0.775094,0.5749122803,0,0.649093,0.3152733007,0,0.266849,0.627509283,0,0.572823,0.3383773283,0,0.530366,0.231360044,0,0.194535,1.035730766,0,0.941573,0.8593378421,0,0.781216,0.6172571021,0,0.561143
0.21132,0.9432622984,0,0.857512,0.959185288,0,0.780555,0.4713415997,0,0.425576,0.8531287896,0,0.775602,0.575870716,0,0.650176,0.3160434343,0,0.267501,0.6280826606,0,0.573346,0.3390732388,0,0.531457,0.2318903643,0,0.194981,1.036015813,0,0.941833,0.8601208714,0,0.781928,0.6183325503,0,0.562121
0.2115,0.9437312611,0,0.857939,0.9603222761,0,0.78148,0.4723946134,0,0.426526,0.8536865674,0,0.776109,0.5768280173,0,0.651256,0.3168145727,0,0.268153,0.6286553424,0,0.573869,0.339768917,0,0.532547,0.2324217406,0,0.195428,1.036299596,0,0.942091,0.8609016892,0,0.782638,0.6194066969,0,0.563097
0.21168,0.9441988206,0,0.858364,0.9614564105,0,0.782403,0.473447699,0,0.427477,0.854243085,0,0.776615,0.5777841802,0,0.652336,0.3175867125,0,0.268807,0.6292273293,0,0.574391,0.3404643595,0,0.533637,0.2329541717,0,0.195876,1.03658212,0,0.942347,0.8616802995,0,0.783346,0.6204795377,0,0.564073
0.21186,0.9446649812,0,0.858788,0.9625876912,0,0.783324,0.4745008499,0,0.428428,0.8547983452,0,0.77712,0.5787392007,0,0.653414,0.3183598504,0,0.269461,0.629798622,0,0.574913,0.3411595629,0,0.534727,0.2334876565,0,0.196324,1.036863391,0,0.942603,0.8624567067,0,0.784052,0.6215510688,0,0.565047
0.21204,0.9451297469,0,0.85921,0.963716118,0,0.784242,0.4755540594,0,0.429379,0.8553523509,0,0.777623,0.5796930749,0,0.654491,0.319133983,0,0.270117,0.6303692215,0,0.575433,0.3418545236,0,0.535816,0.2340221939,0,0.196774,1.037143414,0,0.942858,0.8632309149,0,0.784755,0.6226212863,0,0.56602
0.21222,0.9455931221,0,0.859631,0.9648416911,0,0.785158,0.4766073211,0,0.43033,0.8559051048,0,0.778126,0.5806457989,0,0.655567,0.319909107,0,0.270773,0.6309391285,0,0.575954,0.3425492384,0,0.536905,0.2345577828,0,0.197224,1.037422196,0,0.943111,0.8640029283,0,0.785457,0.6236901862,0,0.566991
0.2124,0.9460551109,0,0.860051,0.9659644105,0,0.786072,0.4776606284,0,0.431281,0.8564566099,0,0.778627,0.5815973688,0,0.656641,0.3206852189,0,0.27143,0.631508344,0,0.576473,0.3432437036,0,0.537993,0.2350944221,0,0.197675,1.037699741,0,0.943363,0.8647727512,0,0.786157,0.6247577645,0,0.567962
0.21258,0.9465157173,0,0.86047,0.9670842763,0,0.786983,0.4787139746,0,0.432232,0.8570068688,0,0.779128,0.5825477806,0,0.657714,0.3214623153,0,0.272087,0.6320768686,0,0.576992,0.343937916,0,0.539081,0.2356321105,0,0.198127,1.037976055,0,0.943615,0.8655403878,0,0.786855,0.6258240176,0,0.568931
0.21276,0.9469749456,0,0.860888,0.9682012886,0,0.787892,0.4797673533,0,0.433183,0.8575558846,0,0.779627,0.5834970306,0,0.658786,0.322240393,0,0.272746,0.6326447034,0,0.577511,0.3446318721,0,0.540169,0.2361708471,0,0.19858,1.038251144,0,0.943865,0.8663058424,0,0.787551,0.6268889415,0,0.569899
0.21294,0.9474327999,0,0.861304,0.9693154475,0,0.788799,0.480820758,0,0.434134,0.8581036599,0,0.780125,0.5844451149,0,0.659856,0.3230194485,0,0.273405,0.6332118491,0,0.578028,0.3453255684,0,0.541256,0.2367106306,0,0.199034,1.038525012,0,0.944114,0.867069119,0,0.788245,0.6279525326,0,0.570866
0.21312,0.9478892843,0,0.861719,0.9704267534,0,0.789703,0.4818741821,0,0.435085,0.8586501975,0,0.780622,0.5853920296,0,0.660925,0.3237994784,0,0.274066,0.6337783065,0,0.578545,0.3460190016,0,0.542343,0.2372514598,0,0.199489,1.038797666,0,0.944362,0.8678302221,0,0.788937,0.629014787,0,0.571832
0.2133,0.9483444029,0,0.862133,0.9715352063,0,0.790605,0.4829276191,0,0.436037,0.8591955003,0,0.781117,0.586337771,0,0.661993,0.3245804793,0,0.274727,0.6343440766,0,0.579062,0.3467121683,0,0.54343,0.2377933337,0,0.199945,1.039069111,0,0.944608,0.8685891558,0,0.789627,0.630075701,0,0.572796
0.21348,0.9487981598,0,0.862545,0.9726408065,0,0.791505,0.4839810627,0,0.436988,0.8597395711,0,0.781612,0.5872823352,0,0.66306,0.3253624479,0,0.275388,0.63490916,0,0.579578,0.3474050651,0,0.544516,0.238336251,0,0.200401,1.039339351,0,0.944854,0.8693459243,0,0.790315,0.6311352711,0,0.57376
0.21366,0.949250559,0,0.862956,0.9737435544,0,0.792402,0.4850345063,0,0.437939,0.8602824126,0,0.782106,0.5882257185,0,0.664125,0.3261453807,0,0.276051,0.6354735578,0,0.580093,0.3480976885,0,0.545601,0.2388802106,0,0.200858,1.039608394,0,0.945099,0.8701005319,0,0.791001,0.6321934934,0,0.574722
0.21384,0.9497016047,0,0.863366,0.9748434502,0,0.793297,0.4860879435,0,0.43889,0.8608240276,0,0.782598,0.5891679172,0,0.665189,0.3269292743,0,0.276715,0.6360372706,0,0.580608,0.3487900353,0,0.546687,0.2394252113,0,0.201317,1.039876243,0,0.945342,0.8708529829,0,0.791685,0.6332503646,0,0.575682
0.21402,0.9501513008,0,0.863775,0.9759404943,0,0.79419,0.4871413679,0,0.439841,0.8613644189,0,0.783089,0.5901089274,0,0.666251,0.3277141254,0,0.277379,0.6366002993,0,0.581122,0.349482102,0,0.547771,0.2399712519,0,0.201776,1.040142904,0,0.945584,0.8716032815,0,0.792367,0.634305881,0,0.576642
0.2142,0.9505996514,0,0.864183,0.9770346871,0,0.79508,0.488194773,0,0.440792,0.8619035893,0,0.783579,0.5910487455,0,0.667312,0.3284999305,0,0.278044,0.6371626448,0,0.581635,0.3501738853,0,0.548856,0.2405183313,0,0.202236,1.040408382,0,0.945826,0.8723514319,0,0.793047,0.635360039,0,0.5776
0.21438,0.9510466607,0,0.864589,0.978126029,0,0.795968,0.4892481527,0,0.441743,0.8624415415,0,0.784068,0.5919873678,0,0.668372,0.3292866862,0,0.27871,0.6377243079,0,0.582148,0.3508653818,0,0.549939,0.2410664482,0,0.202697,1.040672684,0,0.946066,0.8730974384,0,0.793725,0.6364128352,0,0.578557
0.21456,0.9514923324,0,0.864994,0.9792145204,0,0.796854,0.4903015003,0,0.442694,0.8629782782,0,0.784556,0.5929247906,0,0.66943,0.330074389,0,0.279377,0.6382852894,0,0.58266,0.3515565882,0,0.551023,0.2416156014,0,0.203158,1.040935813,0,0.946305,0.8738413052,0,0.794401,0.6374642661,0,0.579513
0.21474,0.9519366708,0,0.865398,0.9803001618,0,0.797738,0.4913548097,0,0.443646,0.8635138023,0,0.785043,0.5938610102,0,0.670487,0.3308630357,0,0.280044,0.6388455901,0,0.583171,0.3522475011,0,0.552106,0.2421657897,0,0.203621,1.041197775,0,0.946543,0.8745830367,0,0.795076,0.6385143284,0,0.580468
0.21492,0.9523796797,0,0.865801,0.9813829538,0,0.798619,0.4924080744,0,0.444597,0.8640481164,0,0.785529,0.594796023,0,0.671543,0.3316526227,0,0.280712,0.6394052109,0,0.583682,0.3529381171,0,0.553188,0.242717012,0,0.204085,1.041458576,0,0.946781,0.875322637,0,0.795748,0.6395630185,0,0.581421
0.2151,0.9528213632,0,0.866203,0.9824628968,0,0.799498,0.4934612882,0,0.445547,0.8645812233,0,0.786014,0.5957298254,0,0.672597,0.3324431466,0,0.281382,0.6399641525,0,0.584192,0.353628433,0,0.55427,0.243269267,0,0.204549,1.04171822,0,0.947017,0.8760601104,0,0.796418,0.6406103332,0,0.582373
0.21528,0.9532617252,0,0.866603,0.9835399915,0,0.800374,0.4945144448,0,0.446498,0.8651131257,0,0.786497,0.5966624137,0,0.67365,0.333234604,0,0.282051,0.6405224159,0,0.584702,0.3543184453,0,0.555352,0.2438225534,0,0.205014,1.041976713,0,0.947252,0.8767954611,0,0.797087,0.6416562692,0,0.583324
0.21546,0.9537007697,0,0.867002,0.9846142384,0,0.801248,0.4955675379,0,0.447449,0.8656438264,0,0.78698,0.5975937844,0,0.674702,0.3340269915,0,0.282722,0.6410800018,0,0.585211,0.3550081508,0,0.556433,0.24437687,0,0.20548,1.042234059,0,0.947486,0.8775286934,0,0.797753,0.6427008231,0,0.584274
0.21564,0.9541385007,0,0.8674,0.9856856381,0,0.80212,0.4966205612,0,0.4484,0.866173328,0,0.787461,0.5985239338,0,0.675752,0.3348203056,0,0.283394,0.6416369111,0,0.585719,0.3556975462,0,0.557513,0.2449322157,0,0.205947,1.042490265,0,0.947718,0.8782598116,0,0.798418,0.6437439917,0,0.585222
0.21582,0.954574922,0,0.867797,0.9867541914,0,0.80299,0.4976735086,0,0.449351,0.8667016333,0,0.787941,0.5994528585,0,0.676801,0.3356145429,0,0.284066,0.6421931446,0,0.586227,0.3563866281,0,0.558593,0.2454885891,0,0.206415,1.042745335,0,0.94795,0.87898882,0,0.799081,0.6447857718,0,0.586169
0.216,0.9550100376,0,0.868192,0.9878198989,0,0.803857,0.4987263737,0,0.450301,0.867228745,0,0.788421,0.6003805548,0,0.677848,0.3364097,0,0.284739,0.642748703,0,0.586734,0.3570753933,0,0.559673,0.2460459891,0,0.206884,1.042999273,0,0.948181,0.8797157226,0,0.799742,0.6458261603,0,0.587115
